Gene	Pn	Ps	Pn_Ps	Total_Variants
CLUG_03464	0	0	Undef	0
CLUG_03465	0	0	Undef	0
CLUG_03466	0	0	Undef	0
CLUG_03467	0	0	Undef	0
CLUG_03468	0	0	Undef	0
CLUG_03469	1	0	Undef	1
CLUG_03470	0	1	0.0000	1
CLUG_03471	0	0	Undef	0
CLUG_03472	0	0	Undef	0
CLUG_03474	0	0	Undef	0
CLUG_03475	0	0	Undef	0
CLUG_03476	0	0	Undef	0
CLUG_03477	0	0	Undef	0
CLUG_03478	1	0	Undef	1
CLUG_03479	0	0	Undef	0
CLUG_03480	0	0	Undef	0
CLUG_03481	0	0	Undef	0
CLUG_03512	0	0	Undef	0
CLUG_03513	0	0	Undef	0
CLUG_03514	0	0	Undef	0
CLUG_03515	0	0	Undef	0
CLUG_03612	0	0	Undef	0
CLUG_03613	0	0	Undef	0
CLUG_03614	0	0	Undef	0
CLUG_03615	0	0	Undef	0
CLUG_03616	0	1	0.0000	1
CLUG_03617	0	0	Undef	0
CLUG_03618	0	0	Undef	0
CLUG_03619	0	0	Undef	0
CLUG_03620	0	0	Undef	0
CLUG_03621	0	0	Undef	0
CLUG_03659	0	0	Undef	0
CLUG_03660	0	1	0.0000	1
CLUG_03661	0	0	Undef	0
CLUG_03728	0	0	Undef	0
CLUG_03729	0	0	Undef	0
CLUG_03730	0	0	Undef	0
CLUG_03731	0	0	Undef	0
CLUG_03732	0	0	Undef	0
CLUG_03739	0	0	Undef	0
CLUG_03740	0	0	Undef	0
CLUG_03741	0	0	Undef	0
CLUG_03742	1	0	Undef	1
CLUG_03743	0	0	Undef	0
CLUG_03744	0	0	Undef	0
CLUG_03794	0	0	Undef	0
CLUG_03795	0	0	Undef	0
CLUG_03796	0	0	Undef	0
CLUG_03797	0	1	0.0000	1
CLUG_03798	0	0	Undef	0
CLUG_03799	0	0	Undef	0
CLUG_03812	0	0	Undef	0
CLUG_03813	0	0	Undef	0
CLUG_03814	1	0	Undef	1
CLUG_03815	5	1	5.0000	6
CLUG_03816	0	0	Undef	0
CLUG_03823	0	0	Undef	0
CLUG_03824	0	0	Undef	0
CLUG_03825	0	0	Undef	0
CLUG_03826	0	0	Undef	0
CLUG_03827	0	0	Undef	0
CLUG_03828	0	0	Undef	0
CLUG_03829	0	0	Undef	0
CLUG_03830	0	0	Undef	0
CLUG_03831	0	0	Undef	0
CLUG_03832	0	0	Undef	0
CLUG_03833	0	0	Undef	0
CLUG_03834	0	0	Undef	0
CLUG_03835	0	0	Undef	0
CLUG_03836	0	0	Undef	0
CLUG_03837	0	0	Undef	0
CLUG_03838	0	0	Undef	0
CLUG_03855	0	0	Undef	0
CLUG_03856	0	0	Undef	0
CLUG_03857	0	0	Undef	0
CLUG_03858	0	0	Undef	0
CLUG_03859	0	1	0.0000	1
CLUG_03860	0	0	Undef	0
CLUG_03861	0	0	Undef	0
CLUG_03862	0	0	Undef	0
CLUG_03863	0	0	Undef	0
CLUG_03864	0	0	Undef	0
CLUG_03865	0	0	Undef	0
CLUG_03866	0	0	Undef	0
CLUG_03867	0	0	Undef	0
CLUG_03868	0	1	0.0000	1
CLUG_03869	0	0	Undef	0
CLUG_03870	0	0	Undef	0
CLUG_03871	0	0	Undef	0
CLUG_03872	0	0	Undef	0
CLUG_03885	0	0	Undef	0
CLUG_03886	0	0	Undef	0
CLUG_03887	0	0	Undef	0
CLUG_03888	0	1	0.0000	1
CLUG_03889	0	0	Undef	0
CLUG_03890	0	0	Undef	0
CLUG_03891	0	0	Undef	0
CLUG_03892	0	0	Undef	0
CLUG_03898	0	0	Undef	0
CLUG_03899	0	0	Undef	0
CLUG_03900	0	0	Undef	0
CLUG_03901	0	1	0.0000	1
CLUG_03902	0	0	Undef	0
CLUG_03903	0	0	Undef	0
CLUG_03913	0	0	Undef	0
CLUG_03914	0	0	Undef	0
CLUG_03915	0	0	Undef	0
CLUG_03916	0	0	Undef	0
CLUG_03917	0	0	Undef	0
CLUG_03918	0	0	Undef	0
CLUG_03919	0	0	Undef	0
CLUG_03925	0	0	Undef	0
CLUG_03926	0	0	Undef	0
CLUG_03927	0	0	Undef	0
CLUG_03928	0	1	0.0000	1
CLUG_03929	0	0	Undef	0
CLUG_03930	0	0	Undef	0
CLUG_03937	0	0	Undef	0
CLUG_03938	0	0	Undef	0
CLUG_03939	0	0	Undef	0
CLUG_03940	0	0	Undef	0
CLUG_03941	0	0	Undef	0
CLUG_03942	0	1	0.0000	1
CLUG_03943	0	0	Undef	0
CLUG_03944	0	0	Undef	0
CLUG_03947	0	0	Undef	0
CLUG_03948	0	0	Undef	0
CLUG_03949	0	0	Undef	0
CLUG_03979	0	0	Undef	0
CLUG_03980	1	0	Undef	1
CLUG_03981	0	0	Undef	0
CLUG_03985	0	0	Undef	0
CLUG_03986	0	0	Undef	0
CLUG_03987	1	0	Undef	1
CLUG_03988	0	0	Undef	0
CLUG_03989	0	0	Undef	0
CLUG_03990	0	0	Undef	0
CLUG_03991	0	0	Undef	0
CLUG_03992	0	0	Undef	0
CLUG_04007	0	0	Undef	0
CLUG_04008	0	0	Undef	0
CLUG_04009	0	0	Undef	0
CLUG_04010	0	0	Undef	0
CLUG_04011	0	0	Undef	0
CLUG_04012	0	0	Undef	0
CLUG_04013	0	0	Undef	0
CLUG_04014	0	0	Undef	0
CLUG_04015	0	0	Undef	0
CLUG_04026	0	0	Undef	0
CLUG_04027	0	0	Undef	0
CLUG_04028	0	0	Undef	0
CLUG_04029	0	0	Undef	0
CLUG_04030	0	0	Undef	0
CLUG_04031	0	0	Undef	0
CLUG_04032	0	0	Undef	0
CLUG_04033	0	0	Undef	0
CLUG_04041	0	0	Undef	0
CLUG_04042	0	0	Undef	0
CLUG_04043	0	1	0.0000	1
CLUG_04044	0	0	Undef	0
CLUG_04045	0	0	Undef	0
CLUG_04046	0	0	Undef	0
CLUG_04047	0	0	Undef	0
CLUG_04048	0	0	Undef	0
CLUG_04049	0	0	Undef	0
CLUG_04050	0	0	Undef	0
CLUG_04051	0	0	Undef	0
CLUG_04052	0	0	Undef	0
CLUG_04053	0	0	Undef	0
CLUG_04059	0	0	Undef	0
CLUG_04060	0	0	Undef	0
CLUG_04061	0	0	Undef	0
CLUG_04062	1	0	Undef	1
CLUG_04063	0	0	Undef	0
CLUG_04064	0	0	Undef	0
CLUG_04065	0	0	Undef	0
CLUG_04066	0	0	Undef	0
CLUG_04067	0	0	Undef	0
CLUG_04068	0	0	Undef	0
CLUG_04069	0	0	Undef	0
CLUG_04070	0	0	Undef	0
CLUG_04071	0	0	Undef	0
CLUG_04080	0	0	Undef	0
CLUG_04081	0	0	Undef	0
CLUG_04082	0	1	0.0000	1
CLUG_04083	0	0	Undef	0
CLUG_04084	0	0	Undef	0
CLUG_04085	0	0	Undef	0
CLUG_04086	0	0	Undef	0
CLUG_04087	0	1	0.0000	1
CLUG_04088	0	1	0.0000	1
CLUG_04089	0	0	Undef	0
CLUG_04090	0	0	Undef	0
CLUG_04091	1	0	Undef	1
CLUG_04092	0	0	Undef	0
CLUG_04093	0	2	0.0000	2
CLUG_04094	0	0	Undef	0
CLUG_04095	0	0	Undef	0
CLUG_04096	0	0	Undef	0
CLUG_04097	0	1	0.0000	1
CLUG_04098	0	0	Undef	0
CLUG_04099	0	0	Undef	0
CLUG_04100	0	0	Undef	0
CLUG_04104	0	0	Undef	0
CLUG_04105	0	0	Undef	0
CLUG_04106	0	0	Undef	0
CLUG_04107	0	0	Undef	0
CLUG_04108	0	0	Undef	0
CLUG_04109	0	0	Undef	0
CLUG_04142	0	0	Undef	0
CLUG_04143	0	0	Undef	0
CLUG_04144	0	0	Undef	0
CLUG_04145	0	0	Undef	0
CLUG_04146	0	0	Undef	0
CLUG_04147	0	0	Undef	0
CLUG_04148	0	0	Undef	0
CLUG_04158	0	0	Undef	0
CLUG_04159	0	0	Undef	0
CLUG_04160	0	0	Undef	0
CLUG_04161	0	0	Undef	0
CLUG_04197	0	0	Undef	0
CLUG_04198	0	0	Undef	0
CLUG_04199	0	0	Undef	0
CLUG_04200	0	0	Undef	0
CLUG_04201	0	0	Undef	0
CLUG_04202	0	0	Undef	0
CLUG_04203	0	0	Undef	0
CLUG_04204	0	0	Undef	0
CLUG_04205	0	0	Undef	0
CLUG_04206	0	0	Undef	0
CLUG_04207	0	0	Undef	0
CLUG_04301	0	0	Undef	0
CLUG_04302	0	0	Undef	0
CLUG_04303	1	0	Undef	1
CLUG_04304	0	0	Undef	0
CLUG_04305	0	0	Undef	0
CLUG_04306	0	0	Undef	0
CLUG_04307	0	0	Undef	0
CLUG_04308	0	0	Undef	0
CLUG_04309	0	0	Undef	0
CLUG_04310	0	0	Undef	0
CLUG_04311	0	0	Undef	0
CLUG_04312	0	0	Undef	0
CLUG_04333	0	0	Undef	0
CLUG_04334	0	0	Undef	0
CLUG_04335	0	0	Undef	0
CLUG_04336	0	0	Undef	0
CLUG_04337	0	0	Undef	0
CLUG_04427	0	0	Undef	0
CLUG_04428	0	0	Undef	0
CLUG_04429	0	1	0.0000	1
CLUG_04430	0	0	Undef	0
CLUG_04431	0	0	Undef	0
CLUG_04432	0	0	Undef	0
CLUG_04453	0	0	Undef	0
CLUG_04454	0	0	Undef	0
CLUG_04455	0	0	Undef	0
CLUG_04456	0	1	0.0000	1
CLUG_04457	0	0	Undef	0
CLUG_04458	0	0	Undef	0
CLUG_04459	0	0	Undef	0
CLUG_04468	0	0	Undef	0
CLUG_04469	0	0	Undef	0
CLUG_04470	0	0	Undef	0
CLUG_04471	0	1	0.0000	1
CLUG_04472	0	0	Undef	0
CLUG_04473	0	0	Undef	0
CLUG_04490	0	0	Undef	0
CLUG_04491	1	0	Undef	1
CLUG_04492	0	0	Undef	0
CLUG_04493	0	0	Undef	0
CLUG_04511	0	0	Undef	0
CLUG_04512	0	1	0.0000	1
CLUG_04513	1	0	Undef	1
CLUG_04514	0	0	Undef	0
CLUG_04515	0	0	Undef	0
CLUG_04516	0	0	Undef	0
CLUG_04521	0	0	Undef	0
CLUG_04522	0	0	Undef	0
CLUG_04523	0	0	Undef	0
CLUG_04524	1	1	1.0000	2
CLUG_04525	0	0	Undef	0
CLUG_04526	0	0	Undef	0
CLUG_04527	0	0	Undef	0
CLUG_04639	0	0	Undef	0
CLUG_04640	0	0	Undef	0
CLUG_04641	0	0	Undef	0
CLUG_04642	1	0	Undef	1
CLUG_04643	0	0	Undef	0
CLUG_04644	0	0	Undef	0
CLUG_04728	0	0	Undef	0
CLUG_04729	0	0	Undef	0
CLUG_04730	1	0	Undef	1
CLUG_04731	0	0	Undef	0
CLUG_04732	0	0	Undef	0
CLUG_04800	0	0	Undef	0
CLUG_04801	0	0	Undef	0
CLUG_04802	0	1	0.0000	1
CLUG_04803	0	0	Undef	0
CLUG_04804	0	0	Undef	0
CLUG_04813	1	0	Undef	1
CLUG_04814	0	0	Undef	0
CLUG_04815	0	0	Undef	0
CLUG_04816	0	0	Undef	0
CLUG_04838	1	1	1.0000	2
CLUG_04839	0	0	Undef	0
CLUG_04840	0	0	Undef	0
CLUG_04841	0	0	Undef	0
CLUG_04842	0	0	Undef	0
CLUG_04843	0	0	Undef	0
CLUG_04844	0	1	0.0000	1
CLUG_04845	0	0	Undef	0
CLUG_04886	0	0	Undef	0
CLUG_04887	0	0	Undef	0
CLUG_04888	0	0	Undef	0
CLUG_04889	0	0	Undef	0
CLUG_04890	0	0	Undef	0
CLUG_04919	0	0	Undef	0
CLUG_04920	0	0	Undef	0
CLUG_04921	0	0	Undef	0
CLUG_04922	0	2	0.0000	2
CLUG_04923	0	0	Undef	0
CLUG_04924	0	0	Undef	0
CLUG_04925	0	0	Undef	0
CLUG_04926	0	0	Undef	0
CLUG_04927	0	0	Undef	0
CLUG_04928	0	0	Undef	0
CLUG_04929	0	0	Undef	0
CLUG_04930	0	0	Undef	0
CLUG_04931	0	0	Undef	0
CLUG_04932	0	0	Undef	0
CLUG_04933	0	0	Undef	0
CLUG_04980	0	0	Undef	0
CLUG_04981	0	0	Undef	0
CLUG_04982	0	0	Undef	0
CLUG_04983	0	0	Undef	0
CLUG_04984	0	0	Undef	0
CLUG_04985	0	0	Undef	0
CLUG_04988	1	0	Undef	1
CLUG_04989	0	0	Undef	0
CLUG_05003	0	0	Undef	0
CLUG_05004	0	0	Undef	0
CLUG_05005	0	0	Undef	0
CLUG_05006	0	0	Undef	0
CLUG_05007	0	0	Undef	0
CLUG_05074	0	0	Undef	0
CLUG_05075	0	0	Undef	0
CLUG_05076	0	0	Undef	0
CLUG_05077	0	0	Undef	0
CLUG_05078	0	0	Undef	0
CLUG_05079	0	0	Undef	0
CLUG_05080	0	0	Undef	0
CLUG_05081	0	0	Undef	0
CLUG_05085	0	0	Undef	0
CLUG_05086	0	0	Undef	0
CLUG_05087	0	0	Undef	0
CLUG_05088	1	0	Undef	1
CLUG_05089	0	0	Undef	0
CLUG_05090	0	0	Undef	0
CLUG_05091	0	1	0.0000	1
CLUG_05092	0	0	Undef	0
CLUG_05093	0	0	Undef	0
CLUG_05094	0	0	Undef	0
CLUG_05095	0	0	Undef	0
CLUG_05096	0	0	Undef	0
CLUG_05097	0	0	Undef	0
CLUG_05098	0	0	Undef	0
CLUG_05099	0	0	Undef	0
CLUG_05100	0	1	0.0000	1
CLUG_05101	1	0	Undef	1
CLUG_05102	0	0	Undef	0
CLUG_05103	0	0	Undef	0
CLUG_05104	0	0	Undef	0
CLUG_05105	1	0	Undef	1
CLUG_05106	0	0	Undef	0
CLUG_05107	0	0	Undef	0
CLUG_05108	0	0	Undef	0
CLUG_05109	0	0	Undef	0
CLUG_05110	0	0	Undef	0
CLUG_05112	0	0	Undef	0
CLUG_05113	0	0	Undef	0
CLUG_05114	0	1	0.0000	1
CLUG_05115	0	0	Undef	0
CLUG_05116	0	1	0.0000	1
CLUG_05117	1	0	Undef	1
CLUG_05118	0	0	Undef	0
CLUG_05119	0	0	Undef	0
CLUG_05120	0	0	Undef	0
CLUG_05121	0	0	Undef	0
CLUG_05122	0	2	0.0000	2
CLUG_05123	0	1	0.0000	1
CLUG_05124	0	0	Undef	0
CLUG_05125	0	0	Undef	0
CLUG_05126	0	1	0.0000	1
CLUG_05127	0	0	Undef	0
CLUG_05128	0	0	Undef	0
CLUG_05129	0	0	Undef	0
CLUG_05133	0	0	Undef	0
CLUG_05134	0	1	0.0000	1
CLUG_05135	0	0	Undef	0
CLUG_05136	0	0	Undef	0
CLUG_05138	0	0	Undef	0
CLUG_05139	0	1	0.0000	1
CLUG_05140	0	0	Undef	0
CLUG_05141	0	0	Undef	0
CLUG_05142	0	1	0.0000	1
CLUG_05143	0	0	Undef	0
CLUG_05144	0	0	Undef	0
CLUG_05156	0	0	Undef	0
CLUG_05157	0	0	Undef	0
CLUG_05158	0	1	0.0000	1
CLUG_05159	0	0	Undef	0
CLUG_05160	0	0	Undef	0
CLUG_05161	0	0	Undef	0
CLUG_05163	0	0	Undef	0
CLUG_05164	0	0	Undef	0
CLUG_05165	1	1	1.0000	2
CLUG_05166	0	0	Undef	0
CLUG_05167	0	0	Undef	0
CLUG_05168	0	0	Undef	0
CLUG_05172	0	0	Undef	0
CLUG_05173	0	0	Undef	0
CLUG_05174	0	0	Undef	0
CLUG_05175	0	0	Undef	0
CLUG_05176	0	0	Undef	0
CLUG_05177	0	0	Undef	0
CLUG_05178	0	1	0.0000	1
CLUG_05179	0	0	Undef	0
CLUG_05180	0	0	Undef	0
CLUG_05181	0	0	Undef	0
CLUG_05182	0	0	Undef	0
CLUG_05183	0	0	Undef	0
CLUG_05189	0	0	Undef	0
CLUG_05190	0	0	Undef	0
CLUG_05191	0	0	Undef	0
CLUG_05192	0	0	Undef	0
CLUG_05197	0	0	Undef	0
CLUG_05198	0	0	Undef	0
CLUG_05199	0	0	Undef	0
CLUG_05200	2	0	Undef	2
CLUG_05201	1	0	Undef	1
CLUG_05202	0	0	Undef	0
CLUG_05203	0	0	Undef	0
CLUG_05204	0	1	0.0000	1
CLUG_05205	0	0	Undef	0
CLUG_05206	0	0	Undef	0
CLUG_05207	0	0	Undef	0
CLUG_05208	0	0	Undef	0
CLUG_05209	0	0	Undef	0
CLUG_05210	1	0	Undef	1
CLUG_05211	2	1	2.0000	3
CLUG_05212	0	0	Undef	0
CLUG_05213	0	0	Undef	0
CLUG_05214	0	0	Undef	0
CLUG_05215	0	0	Undef	0
CLUG_05216	0	1	0.0000	1
CLUG_05217	0	0	Undef	0
CLUG_05218	0	0	Undef	0
CLUG_05219	0	0	Undef	0
CLUG_05220	0	0	Undef	0
CLUG_05221	0	0	Undef	0
CLUG_05222	2	0	Undef	2
CLUG_05223	0	0	Undef	0
CLUG_05224	0	0	Undef	0
CLUG_05225	0	0	Undef	0
CLUG_05226	0	0	Undef	0
CLUG_05228	0	0	Undef	0
CLUG_05229	0	0	Undef	0
CLUG_05230	0	0	Undef	0
CLUG_05231	1	8	0.1250	9
CLUG_05232	0	0	Undef	0
CLUG_05233	0	0	Undef	0
CLUG_05235	0	0	Undef	0
CLUG_05236	0	0	Undef	0
CLUG_05237	0	0	Undef	0
CLUG_05238	0	0	Undef	0
CLUG_05239	0	0	Undef	0
CLUG_05240	0	1	0.0000	1
CLUG_05241	0	0	Undef	0
CLUG_05242	0	0	Undef	0
CLUG_05243	0	0	Undef	0
CLUG_05244	0	0	Undef	0
CLUG_05245	0	0	Undef	0
CLUG_05246	0	0	Undef	0
CLUG_05247	0	0	Undef	0
CLUG_05248	0	0	Undef	0
CLUG_05249	0	0	Undef	0
CLUG_05250	0	0	Undef	0
CLUG_05251	0	0	Undef	0
CLUG_05252	0	0	Undef	0
CLUG_05253	0	0	Undef	0
CLUG_05254	0	0	Undef	0
CLUG_05255	0	0	Undef	0
CLUG_05256	0	0	Undef	0
CLUG_05257	0	0	Undef	0
CLUG_05258	0	0	Undef	0
CLUG_05268	0	0	Undef	0
CLUG_05269	0	0	Undef	0
CLUG_05270	0	1	0.0000	1
CLUG_05271	0	1	0.0000	1
CLUG_05272	0	1	0.0000	1
CLUG_05273	0	0	Undef	0
CLUG_05274	0	0	Undef	0
CLUG_05283	0	0	Undef	0
CLUG_05284	0	0	Undef	0
CLUG_05285	0	0	Undef	0
CLUG_05286	0	0	Undef	0
CLUG_05287	0	0	Undef	0
CLUG_05288	0	0	Undef	0
CLUG_05289	0	1	0.0000	1
CLUG_05290	0	1	0.0000	1
CLUG_05291	0	0	Undef	0
CLUG_05292	0	0	Undef	0
CLUG_05293	0	0	Undef	0
CLUG_05299	0	0	Undef	0
CLUG_05300	0	0	Undef	0
CLUG_05301	0	0	Undef	0
CLUG_05302	0	1	0.0000	1
CLUG_05303	0	0	Undef	0
CLUG_05304	0	0	Undef	0
CLUG_05305	0	0	Undef	0
CLUG_05309	0	0	Undef	0
CLUG_05310	0	0	Undef	0
CLUG_05311	0	0	Undef	0
CLUG_05312	0	0	Undef	0
CLUG_05313	0	0	Undef	0
CLUG_05314	0	0	Undef	0
CLUG_05315	0	0	Undef	0
CLUG_05327	0	0	Undef	0
CLUG_05328	0	1	0.0000	1
CLUG_05329	0	0	Undef	0
CLUG_05330	0	0	Undef	0
CLUG_05331	0	0	Undef	0
CLUG_05332	0	0	Undef	0
CLUG_05333	0	1	0.0000	1
CLUG_05334	0	0	Undef	0
CLUG_05335	0	0	Undef	0
CLUG_05336	0	0	Undef	0
CLUG_05348	0	0	Undef	0
CLUG_05349	0	0	Undef	0
CLUG_05350	0	0	Undef	0
CLUG_05351	0	0	Undef	0
CLUG_05352	0	0	Undef	0
CLUG_05353	0	0	Undef	0
CLUG_05401	0	0	Undef	0
CLUG_05402	0	0	Undef	0
CLUG_05403	0	0	Undef	0
CLUG_05404	0	0	Undef	0
CLUG_05405	0	0	Undef	0
CLUG_05406	0	0	Undef	0
CLUG_05407	0	0	Undef	0
CLUG_05408	0	0	Undef	0
CLUG_05409	0	0	Undef	0
CLUG_05410	0	0	Undef	0
CLUG_05411	0	0	Undef	0
CLUG_05412	0	0	Undef	0
CLUG_05442	0	0	Undef	0
CLUG_05443	0	0	Undef	0
CLUG_05444	0	0	Undef	0
CLUG_05445	0	0	Undef	0
CLUG_05446	0	0	Undef	0
CLUG_05457	0	0	Undef	0
CLUG_05458	0	0	Undef	0
CLUG_05459	0	0	Undef	0
CLUG_05460	0	0	Undef	0
CLUG_05461	0	0	Undef	0
CLUG_05462	0	0	Undef	0
CLUG_05463	0	0	Undef	0
CLUG_05464	0	0	Undef	0
CLUG_05473	0	0	Undef	0
CLUG_05474	0	0	Undef	0
CLUG_05475	0	0	Undef	0
CLUG_05476	0	0	Undef	0
CLUG_05488	0	0	Undef	0
CLUG_05489	0	0	Undef	0
CLUG_05490	0	0	Undef	0
CLUG_05491	0	0	Undef	0
CLUG_05492	0	0	Undef	0
CLUG_05493	0	0	Undef	0
CLUG_05532	0	0	Undef	0
CLUG_05533	0	0	Undef	0
CLUG_05534	1	0	Undef	1
CLUG_05545	0	0	Undef	0
CLUG_05546	0	0	Undef	0
CLUG_05547	0	0	Undef	0
CLUG_05548	0	0	Undef	0
CLUG_05549	0	0	Undef	0
CLUG_05581	0	0	Undef	0
CLUG_05582	0	0	Undef	0
CLUG_05583	0	0	Undef	0
CLUG_05584	0	1	0.0000	1
CLUG_05585	0	0	Undef	0
CLUG_05586	0	0	Undef	0
CLUG_05587	0	0	Undef	0
CLUG_05588	0	0	Undef	0
CLUG_05589	0	0	Undef	0
CLUG_05590	0	0	Undef	0
CLUG_05607	2	2	1.0000	4
CLUG_05608	0	0	Undef	0
CLUG_05609	0	0	Undef	0
CLUG_05610	0	1	0.0000	1
CLUG_05611	0	0	Undef	0
CLUG_05612	0	0	Undef	0
CLUG_05613	0	0	Undef	0
CLUG_05652	0	0	Undef	0
CLUG_05653	0	0	Undef	0
CLUG_05654	0	0	Undef	0
CLUG_05655	0	0	Undef	0
CLUG_05656	0	0	Undef	0
CLUG_05663	0	0	Undef	0
CLUG_05664	0	0	Undef	0
CLUG_05665	0	0	Undef	0
CLUG_05666	0	0	Undef	0
CLUG_05667	0	0	Undef	0
CLUG_05668	0	0	Undef	0
CLUG_05669	0	0	Undef	0
CLUG_05670	0	0	Undef	0
CLUG_05674	0	0	Undef	0
CLUG_05675	0	0	Undef	0
CLUG_05676	0	0	Undef	0
CLUG_05677	0	1	0.0000	1
CLUG_05678	0	0	Undef	0
CLUG_05679	0	0	Undef	0
CLUG_05680	0	0	Undef	0
CLUG_05705	0	0	Undef	0
CLUG_05706	0	0	Undef	0
CLUG_05707	0	0	Undef	0
CLUG_05708	0	0	Undef	0
CLUG_05728	0	1	0.0000	1
CLUG_05729	0	0	Undef	0
CLUG_05740	0	0	Undef	0
CLUG_05741	1	0	Undef	1
CLUG_05742	0	0	Undef	0
CLUG_05743	0	0	Undef	0
CLUG_05744	0	0	Undef	0
CLUG_05745	0	0	Undef	0
CLUG_05746	0	0	Undef	0
CLUG_05771	0	0	Undef	0
CLUG_05772	0	0	Undef	0
CLUG_05773	0	0	Undef	0
CLUG_05774	0	0	Undef	0
CLUG_05775	0	0	Undef	0
CLUG_05776	0	0	Undef	0
CLUG_05777	0	0	Undef	0
CLUG_05791	0	0	Undef	0
CLUG_05792	0	0	Undef	0
CLUG_05793	1	0	Undef	1
CLUG_05794	0	0	Undef	0
CLUG_05795	0	0	Undef	0
CLUG_05796	0	0	Undef	0
CLUG_05797	0	0	Undef	0
CLUG_05798	0	0	Undef	0
CLUG_05811	0	0	Undef	0
CLUG_05812	0	0	Undef	0
CLUG_05813	0	0	Undef	0
CLUG_05814	0	0	Undef	0
CLUG_05815	0	0	Undef	0
CLUG_05816	0	0	Undef	0
CLUG_05817	0	0	Undef	0
CLUG_05818	0	0	Undef	0
CLUG_05819	0	0	Undef	0
CLUG_05855	0	0	Undef	0
CLUG_05856	0	0	Undef	0
CLUG_05857	0	0	Undef	0
CLUG_05858	1	0	Undef	1
CLUG_05859	0	0	Undef	0
CLUG_05867	0	0	Undef	0
CLUG_05868	0	0	Undef	0
CLUG_05869	0	0	Undef	0
CLUG_05870	0	0	Undef	0
CLUG_05881	0	0	Undef	0
CLUG_05882	0	0	Undef	0
CLUG_05883	0	0	Undef	0
CLUG_05884	1	0	Undef	1
CLUG_05885	1	0	Undef	1
CLUG_05886	0	0	Undef	0
CLUG_05887	0	0	Undef	0
CLUG_05888	0	0	Undef	0
CLUG_05913	0	0	Undef	0
CLUG_05914	0	0	Undef	0
CLUG_05915	0	0	Undef	0
CLUG_05937	0	0	Undef	0
CLUG_05938	0	0	Undef	0
CLUG_05939	0	0	Undef	0
CLUG_05940	4	1	4.0000	5
CLUG_05941	0	0	Undef	0
atp6	0	0	Undef	0
atp8	0	0	Undef	0
atp9	0	0	Undef	0
cob	0	0	Undef	0
cox1	0	1	0.0000	1
cox1-I1	0	1	0.0000	1
cox2	0	0	Undef	0
cox3	0	0	Undef	0
nad1	0	0	Undef	0
nad2	0	0	Undef	0
nad3	0	0	Undef	0
nad4	0	0	Undef	0
nad4L	0	0	Undef	0
nad5	0	0	Undef	0
nad6	0	0	Undef	0
orf100	0	0	Undef	0
orf102	1	0	Undef	1
orf113	2	0	Undef	2
rnl	0	0	Undef	0
rns	0	0	Undef	0
trnA(ugc)	0	0	Undef	0
trnC(gca)	0	0	Undef	0
trnD(guc)	0	0	Undef	0
trnE(uuc)	0	0	Undef	0
trnF(gaa)	0	0	Undef	0
trnG(ucc)	0	0	Undef	0
trnH(gug)	0	0	Undef	0
trnI(gau)	0	0	Undef	0
trnK(uuu)	0	0	Undef	0
trnL(uaa)	0	0	Undef	0
trnL(uag)	0	0	Undef	0
trnM(cau)	0	0	Undef	0
trnM(cau)	0	0	Undef	0
trnM(cau)	0	0	Undef	0
trnN(guu)	0	0	Undef	0
trnP(ugg)	0	0	Undef	0
trnQ(uug)	0	0	Undef	0
trnR(acg)	0	0	Undef	0
trnR(ucu)	0	0	Undef	0
trnS(gcu)	0	0	Undef	0
trnS(uga)	0	0	Undef	0
trnT(ugu)	0	0	Undef	0
trnV(uac)	0	0	Undef	0
trnW(uca)	0	0	Undef	0
trnY(gua)	0	0	Undef	0
