Gene	Pn	Ps	Pn_Ps	Total_Variants
CLUG_00754	1	8	0.1250	9
CLUG_00755	2	1	2.0000	3
CLUG_00756	2	12	0.1667	14
CLUG_00757	5	5	1.0000	10
CLUG_00758	4	33	0.1212	37
CLUG_00759	1	3	0.3333	4
CLUG_00760	1	3	0.3333	4
CLUG_00761	3	9	0.3333	12
CLUG_00762	1	11	0.0909	12
CLUG_00763	2	0	Undef	2
CLUG_00764	0	6	0.0000	6
CLUG_00765	1	8	0.1250	9
CLUG_00766	0	0	Undef	0
CLUG_00767	4	2	2.0000	6
CLUG_00768	7	11	0.6364	18
CLUG_00769	1	6	0.1667	7
CLUG_00770	0	0	Undef	0
CLUG_00771	2	8	0.2500	10
CLUG_00772	0	1	0.0000	1
CLUG_00773	13	20	0.6500	33
CLUG_00774	1	3	0.3333	4
CLUG_00775	4	8	0.5000	12
CLUG_00776	0	0	Undef	0
CLUG_00777	0	0	Undef	0
CLUG_00778	0	0	Undef	0
CLUG_00779	0	11	0.0000	11
CLUG_00780	0	2	0.0000	2
CLUG_00781	1	1	1.0000	2
CLUG_00782	4	20	0.2000	24
CLUG_00783	2	2	1.0000	4
CLUG_00784	8	10	0.8000	18
CLUG_00785	4	0	Undef	4
CLUG_00786	2	3	0.6667	5
CLUG_00787	0	6	0.0000	6
CLUG_00788	3	22	0.1364	25
CLUG_00789	11	27	0.4074	38
CLUG_00790	1	4	0.2500	5
CLUG_00791	0	0	Undef	0
CLUG_00792	7	4	1.7500	11
CLUG_00793	0	2	0.0000	2
CLUG_00794	3	9	0.3333	12
CLUG_00795	3	2	1.5000	5
CLUG_00796	0	4	0.0000	4
CLUG_00797	6	18	0.3333	24
CLUG_00798	1	10	0.1000	11
CLUG_00799	1	1	1.0000	2
CLUG_00800	1	8	0.1250	9
CLUG_00801	8	46	0.1739	54
CLUG_00802	1	3	0.3333	4
CLUG_00803	3	4	0.7500	7
CLUG_00804	1	1	1.0000	2
CLUG_00805	3	1	3.0000	4
CLUG_00806	0	0	Undef	0
CLUG_00807	1	0	Undef	1
CLUG_00808	2	2	1.0000	4
CLUG_00809	2	15	0.1333	17
CLUG_00810	2	16	0.1250	18
CLUG_00811	0	5	0.0000	5
CLUG_00812	3	2	1.5000	5
CLUG_00813	11	22	0.5000	33
CLUG_00814	1	15	0.0667	16
CLUG_00815	0	4	0.0000	4
CLUG_00816	1	3	0.3333	4
CLUG_00817	3	11	0.2727	14
CLUG_00818	3	13	0.2308	16
CLUG_00819	5	4	1.2500	9
CLUG_00820	2	1	2.0000	3
CLUG_00821	1	8	0.1250	9
CLUG_00822	1	10	0.1000	11
CLUG_00823	0	0	Undef	0
CLUG_00824	5	7	0.7143	12
CLUG_00825	4	0	Undef	4
CLUG_00826	1	14	0.0714	15
CLUG_00827	4	6	0.6667	10
CLUG_00828	2	2	1.0000	4
CLUG_00829	5	6	0.8333	11
CLUG_00830	6	15	0.4000	21
CLUG_00831	1	13	0.0769	14
CLUG_00832	3	21	0.1429	24
CLUG_00833	4	7	0.5714	11
CLUG_00834	57	51	1.1176	108
CLUG_00835	1	7	0.1429	8
CLUG_00836	2	4	0.5000	6
CLUG_00837	14	12	1.1667	26
CLUG_00838	6	26	0.2308	32
CLUG_00839	0	8	0.0000	8
CLUG_00840	3	8	0.3750	11
CLUG_00841	8	11	0.7273	19
CLUG_00842	2	2	1.0000	4
CLUG_00843	2	0	Undef	2
CLUG_00844	4	0	Undef	4
CLUG_00845	5	1	5.0000	6
CLUG_00846	1	7	0.1429	8
CLUG_00847	1	7	0.1429	8
CLUG_00848	5	19	0.2632	24
CLUG_00849	4	6	0.6667	10
CLUG_00850	3	18	0.1667	21
CLUG_00851	2	17	0.1176	19
CLUG_00852	1	14	0.0714	15
CLUG_00853	2	5	0.4000	7
CLUG_00854	10	10	1.0000	20
CLUG_00855	4	23	0.1739	27
CLUG_00856	7	14	0.5000	21
CLUG_00857	9	32	0.2812	41
CLUG_00858	1	9	0.1111	10
CLUG_00859	4	0	Undef	4
CLUG_00860	6	7	0.8571	13
CLUG_00861	0	10	0.0000	10
CLUG_00862	21	22	0.9545	43
CLUG_00863	4	20	0.2000	24
CLUG_00864	2	35	0.0571	37
CLUG_00865	8	25	0.3200	33
CLUG_00866	3	26	0.1154	29
CLUG_00867	6	12	0.5000	18
CLUG_00868	0	19	0.0000	19
CLUG_00869	1	15	0.0667	16
CLUG_00870	1	11	0.0909	12
CLUG_00871	1	19	0.0526	20
CLUG_00872	7	27	0.2593	34
CLUG_00873	9	14	0.6429	23
CLUG_00874	5	4	1.2500	9
CLUG_00875	0	4	0.0000	4
CLUG_00876	0	1	0.0000	1
CLUG_00877	8	19	0.4211	27
CLUG_00878	1	19	0.0526	20
CLUG_00879	6	17	0.3529	23
CLUG_00880	0	4	0.0000	4
CLUG_00881	0	3	0.0000	3
CLUG_00882	8	2	4.0000	10
CLUG_00883	1	17	0.0588	18
CLUG_00884	0	1	0.0000	1
CLUG_00885	2	4	0.5000	6
CLUG_00886	2	8	0.2500	10
CLUG_00887	1	3	0.3333	4
CLUG_00888	2	2	1.0000	4
CLUG_00889	0	8	0.0000	8
CLUG_00890	1	16	0.0625	17
CLUG_00891	1	3	0.3333	4
CLUG_00892	1	5	0.2000	6
CLUG_00893	4	3	1.3333	7
CLUG_00894	5	4	1.2500	9
CLUG_00895	16	29	0.5517	45
CLUG_00896	2	1	2.0000	3
CLUG_00897	1	2	0.5000	3
CLUG_00898	1	7	0.1429	8
CLUG_00899	3	7	0.4286	10
CLUG_00900	0	2	0.0000	2
CLUG_00901	16	38	0.4211	54
CLUG_00902	0	7	0.0000	7
CLUG_00903	6	30	0.2000	36
CLUG_00904	5	16	0.3125	21
CLUG_00905	5	19	0.2632	24
CLUG_00906	0	7	0.0000	7
CLUG_00907	0	5	0.0000	5
CLUG_00908	1	7	0.1429	8
CLUG_00909	3	18	0.1667	21
CLUG_00910	5	38	0.1316	43
CLUG_00911	6	21	0.2857	27
CLUG_00912	3	7	0.4286	10
CLUG_00913	3	16	0.1875	19
CLUG_00914	2	9	0.2222	11
CLUG_00915	7	26	0.2692	33
CLUG_00916	1	4	0.2500	5
CLUG_00917	12	13	0.9231	25
CLUG_00918	3	14	0.2143	17
CLUG_00919	3	12	0.2500	15
CLUG_00920	8	4	2.0000	12
CLUG_00921	2	14	0.1429	16
CLUG_00922	1	16	0.0625	17
CLUG_00923	4	23	0.1739	27
CLUG_00924	1	3	0.3333	4
CLUG_00925	1	3	0.3333	4
CLUG_00926	8	9	0.8889	17
CLUG_00927	7	3	2.3333	10
CLUG_00928	3	17	0.1765	20
CLUG_00929	5	10	0.5000	15
CLUG_00930	19	30	0.6333	49
CLUG_00931	1	17	0.0588	18
CLUG_00932	0	5	0.0000	5
CLUG_00933	6	4	1.5000	10
CLUG_00934	2	12	0.1667	14
CLUG_00935	2	4	0.5000	6
CLUG_00936	0	3	0.0000	3
CLUG_00937	11	4	2.7500	15
CLUG_00938	3	15	0.2000	18
CLUG_00939	1	4	0.2500	5
CLUG_00940	1	1	1.0000	2
CLUG_00941	5	6	0.8333	11
CLUG_00942	2	2	1.0000	4
CLUG_00943	4	0	Undef	4
CLUG_00944	2	6	0.3333	8
CLUG_00945	0	2	0.0000	2
CLUG_00946	9	22	0.4091	31
CLUG_00947	4	3	1.3333	7
CLUG_00948	0	1	0.0000	1
CLUG_00949	5	10	0.5000	15
CLUG_00950	2	9	0.2222	11
CLUG_00951	0	0	Undef	0
CLUG_00952	3	10	0.3000	13
CLUG_00953	5	10	0.5000	15
CLUG_00954	0	5	0.0000	5
CLUG_00955	2	7	0.2857	9
CLUG_00956	2	0	Undef	2
CLUG_00957	0	2	0.0000	2
CLUG_00958	0	1	0.0000	1
CLUG_00959	0	0	Undef	0
CLUG_00960	4	14	0.2857	18
CLUG_00961	2	5	0.4000	7
CLUG_00962	8	19	0.4211	27
CLUG_00963	2	3	0.6667	5
CLUG_00964	1	20	0.0500	21
CLUG_00965	4	11	0.3636	15
CLUG_00966	11	22	0.5000	33
CLUG_00967	1	1	1.0000	2
CLUG_00968	4	1	4.0000	5
CLUG_00969	4	6	0.6667	10
CLUG_00970	1	1	1.0000	2
CLUG_00971	0	1	0.0000	1
CLUG_00972	4	2	2.0000	6
CLUG_00973	0	2	0.0000	2
CLUG_00974	0	2	0.0000	2
CLUG_00975	4	6	0.6667	10
CLUG_00976	12	9	1.3333	21
CLUG_00977	3	12	0.2500	15
CLUG_00978	1	5	0.2000	6
CLUG_00979	1	3	0.3333	4
CLUG_00980	0	4	0.0000	4
CLUG_00981	0	0	Undef	0
CLUG_00982	1	12	0.0833	13
CLUG_00983	11	13	0.8462	24
CLUG_00984	1	16	0.0625	17
CLUG_00985	2	4	0.5000	6
CLUG_00986	0	3	0.0000	3
CLUG_00987	10	20	0.5000	30
CLUG_00988	1	2	0.5000	3
CLUG_00989	0	2	0.0000	2
CLUG_00990	0	4	0.0000	4
CLUG_00991	4	4	1.0000	8
CLUG_00992	4	4	1.0000	8
CLUG_00993	0	7	0.0000	7
CLUG_00994	0	2	0.0000	2
CLUG_00995	5	14	0.3571	19
CLUG_00996	7	10	0.7000	17
CLUG_00997	2	4	0.5000	6
CLUG_00998	1	7	0.1429	8
CLUG_00999	2	0	Undef	2
CLUG_01000	0	2	0.0000	2
CLUG_01001	0	5	0.0000	5
CLUG_01002	5	0	Undef	5
CLUG_01003	5	1	5.0000	6
CLUG_01004	1	0	Undef	1
CLUG_01005	0	0	Undef	0
CLUG_01006	0	0	Undef	0
CLUG_01007	1	2	0.5000	3
CLUG_01008	0	0	Undef	0
CLUG_01009	1	1	1.0000	2
CLUG_01010	4	9	0.4444	13
CLUG_01011	1	6	0.1667	7
CLUG_01012	0	7	0.0000	7
CLUG_01013	0	0	Undef	0
CLUG_01014	2	5	0.4000	7
CLUG_01015	3	1	3.0000	4
CLUG_01016	2	1	2.0000	3
CLUG_01017	0	3	0.0000	3
CLUG_01018	11	31	0.3548	42
CLUG_01019	5	2	2.5000	7
CLUG_01020	1	5	0.2000	6
CLUG_01021	0	4	0.0000	4
CLUG_01022	5	21	0.2381	26
CLUG_01023	2	1	2.0000	3
CLUG_01024	0	1	0.0000	1
CLUG_01025	0	0	Undef	0
CLUG_01026	2	0	Undef	2
CLUG_01027	0	0	Undef	0
CLUG_01028	0	6	0.0000	6
CLUG_01029	1	5	0.2000	6
CLUG_01030	0	0	Undef	0
CLUG_01031	8	3	2.6667	11
CLUG_01032	3	0	Undef	3
CLUG_01033	1	0	Undef	1
CLUG_01034	3	4	0.7500	7
CLUG_01035	1	4	0.2500	5
CLUG_01036	8	11	0.7273	19
CLUG_01037	5	14	0.3571	19
CLUG_01038	0	4	0.0000	4
CLUG_01039	0	0	Undef	0
CLUG_01040	1	0	Undef	1
CLUG_01041	2	2	1.0000	4
CLUG_01042	0	0	Undef	0
CLUG_01043	1	1	1.0000	2
CLUG_01044	3	16	0.1875	19
CLUG_01045	3	14	0.2143	17
CLUG_01046	7	21	0.3333	28
CLUG_01047	3	1	3.0000	4
CLUG_01048	0	0	Undef	0
CLUG_01049	7	5	1.4000	12
CLUG_01050	6	8	0.7500	14
CLUG_01051	0	3	0.0000	3
CLUG_01052	1	3	0.3333	4
CLUG_01053	0	0	Undef	0
CLUG_01054	7	13	0.5385	20
CLUG_01055	0	0	Undef	0
CLUG_01056	3	5	0.6000	8
CLUG_01057	4	12	0.3333	16
CLUG_01058	1	2	0.5000	3
CLUG_01059	2	3	0.6667	5
CLUG_01060	0	10	0.0000	10
CLUG_01061	1	4	0.2500	5
CLUG_01062	3	2	1.5000	5
CLUG_01063	1	0	Undef	1
CLUG_01064	0	1	0.0000	1
CLUG_01065	0	1	0.0000	1
CLUG_01066	0	2	0.0000	2
CLUG_01067	0	1	0.0000	1
CLUG_01068	3	15	0.2000	18
CLUG_01069	4	4	1.0000	8
CLUG_01070	1	0	Undef	1
CLUG_01071	4	9	0.4444	13
CLUG_01072	2	1	2.0000	3
CLUG_01073	5	7	0.7143	12
CLUG_01074	5	21	0.2381	26
CLUG_01075	17	35	0.4857	52
CLUG_01076	4	8	0.5000	12
CLUG_01077	1	0	Undef	1
CLUG_01078	1	6	0.1667	7
CLUG_01079	6	30	0.2000	36
CLUG_01080	6	17	0.3529	23
CLUG_01081	6	15	0.4000	21
CLUG_01082	0	0	Undef	0
CLUG_01083	1	8	0.1250	9
CLUG_01084	4	23	0.1739	27
CLUG_01085	6	19	0.3158	25
CLUG_01086	10	13	0.7692	23
CLUG_01087	21	13	1.6154	34
CLUG_01088	0	2	0.0000	2
CLUG_01089	1	1	1.0000	2
CLUG_01090	4	4	1.0000	8
CLUG_01091	4	17	0.2353	21
CLUG_01092	18	22	0.8182	40
CLUG_01093	4	15	0.2667	19
CLUG_01094	0	6	0.0000	6
CLUG_01095	2	7	0.2857	9
CLUG_01096	8	7	1.1429	15
CLUG_01097	1	5	0.2000	6
CLUG_01098	2	21	0.0952	23
CLUG_01099	14	28	0.5000	42
CLUG_01100	2	6	0.3333	8
CLUG_01101	3	15	0.2000	18
CLUG_01102	3	24	0.1250	27
CLUG_01103	1	14	0.0714	15
CLUG_01104	1	6	0.1667	7
CLUG_01105	14	21	0.6667	35
CLUG_01106	9	29	0.3103	38
CLUG_01107	2	21	0.0952	23
CLUG_01108	15	15	1.0000	30
CLUG_01109	3	32	0.0938	35
CLUG_01110	9	14	0.6429	23
CLUG_01111	8	3	2.6667	11
CLUG_01112	5	42	0.1190	47
CLUG_01113	4	9	0.4444	13
CLUG_01114	5	20	0.2500	25
CLUG_01115	4	8	0.5000	12
CLUG_01116	3	14	0.2143	17
CLUG_01117	3	11	0.2727	14
CLUG_01118	12	4	3.0000	16
CLUG_01119	2	9	0.2222	11
CLUG_01120	8	9	0.8889	17
CLUG_01121	4	26	0.1538	30
CLUG_01122	1	16	0.0625	17
CLUG_01123	8	36	0.2222	44
CLUG_01124	5	19	0.2632	24
CLUG_01125	6	13	0.4615	19
CLUG_01126	1	2	0.5000	3
CLUG_01127	2	19	0.1053	21
CLUG_01128	0	8	0.0000	8
CLUG_01129	2	3	0.6667	5
CLUG_01130	3	0	Undef	3
CLUG_01131	1	1	1.0000	2
CLUG_01132	3	14	0.2143	17
CLUG_01133	5	19	0.2632	24
CLUG_01134	0	7	0.0000	7
CLUG_01135	2	6	0.3333	8
CLUG_01136	18	17	1.0588	35
CLUG_01137	2	3	0.6667	5
CLUG_01138	0	0	Undef	0
CLUG_01139	2	7	0.2857	9
CLUG_01140	6	4	1.5000	10
CLUG_01141	5	6	0.8333	11
CLUG_01142	3	10	0.3000	13
CLUG_01143	0	11	0.0000	11
CLUG_01144	1	8	0.1250	9
CLUG_01145	2	6	0.3333	8
CLUG_01146	0	4	0.0000	4
CLUG_01147	0	2	0.0000	2
CLUG_01148	0	0	Undef	0
CLUG_01149	2	1	2.0000	3
CLUG_01150	1	20	0.0500	21
CLUG_01151	8	1	8.0000	9
CLUG_01152	1	9	0.1111	10
CLUG_01153	3	13	0.2308	16
CLUG_01154	8	9	0.8889	17
CLUG_01155	1	10	0.1000	11
CLUG_01156	1	14	0.0714	15
CLUG_01157	1	4	0.2500	5
CLUG_01158	0	5	0.0000	5
CLUG_01159	7	17	0.4118	24
CLUG_01160	1	1	1.0000	2
CLUG_01161	1	4	0.2500	5
CLUG_01162	11	4	2.7500	15
CLUG_01163	13	14	0.9286	27
CLUG_01164	7	14	0.5000	21
CLUG_01165	6	16	0.3750	22
CLUG_01166	10	11	0.9091	21
CLUG_01167	0	1	0.0000	1
CLUG_01168	2	9	0.2222	11
CLUG_01169	1	0	Undef	1
CLUG_01170	2	2	1.0000	4
CLUG_01171	0	4	0.0000	4
CLUG_01172	2	14	0.1429	16
CLUG_01173	6	7	0.8571	13
CLUG_01174	3	17	0.1765	20
CLUG_01175	4	4	1.0000	8
CLUG_01176	0	1	0.0000	1
CLUG_01177	3	2	1.5000	5
CLUG_01178	1	1	1.0000	2
CLUG_01179	0	9	0.0000	9
CLUG_01180	0	2	0.0000	2
CLUG_01181	1	11	0.0909	12
CLUG_01182	2	4	0.5000	6
CLUG_01183	0	1	0.0000	1
CLUG_01184	0	0	Undef	0
CLUG_01185	6	37	0.1622	43
CLUG_01186	13	6	2.1667	19
CLUG_01187	1	1	1.0000	2
CLUG_01188	2	1	2.0000	3
CLUG_01189	3	0	Undef	3
CLUG_01190	1	0	Undef	1
CLUG_01191	4	8	0.5000	12
CLUG_01192	3	1	3.0000	4
CLUG_01193	3	6	0.5000	9
CLUG_01194	1	9	0.1111	10
CLUG_01195	4	1	4.0000	5
CLUG_01196	2	3	0.6667	5
CLUG_01197	52	47	1.1064	99
CLUG_01198	22	12	1.8333	34
CLUG_01199	29	5	5.8000	34
CLUG_01200	0	9	0.0000	9
CLUG_01201	4	11	0.3636	15
CLUG_01202	1	6	0.1667	7
CLUG_01203	3	4	0.7500	7
CLUG_01204	1	1	1.0000	2
CLUG_01205	36	20	1.8000	56
CLUG_01206	41	22	1.8636	63
CLUG_01207	0	5	0.0000	5
CLUG_01208	1	4	0.2500	5
CLUG_01209	0	0	Undef	0
CLUG_01210	0	0	Undef	0
CLUG_01211	1	1	1.0000	2
CLUG_01212	0	0	Undef	0
CLUG_01213	0	0	Undef	0
CLUG_01214	1	1	1.0000	2
CLUG_01215	0	0	Undef	0
CLUG_01216	0	0	Undef	0
CLUG_01217	0	1	0.0000	1
CLUG_01218	0	0	Undef	0
CLUG_01219	1	0	Undef	1
CLUG_01220	2	1	2.0000	3
CLUG_01221	1	0	Undef	1
CLUG_01222	0	0	Undef	0
CLUG_01223	1	0	Undef	1
CLUG_01224	1	0	Undef	1
CLUG_01225	0	0	Undef	0
CLUG_01226	1	0	Undef	1
CLUG_01227	1	0	Undef	1
CLUG_01228	1	0	Undef	1
CLUG_01229	1	0	Undef	1
CLUG_01230	1	0	Undef	1
CLUG_01231	3	0	Undef	3
CLUG_01232	1	0	Undef	1
CLUG_01233	0	0	Undef	0
CLUG_01234	0	1	0.0000	1
CLUG_01235	3	1	3.0000	4
CLUG_01236	0	0	Undef	0
CLUG_01237	0	0	Undef	0
CLUG_01238	3	2	1.5000	5
CLUG_01239	2	0	Undef	2
CLUG_01240	0	0	Undef	0
CLUG_01241	1	0	Undef	1
CLUG_01242	1	0	Undef	1
CLUG_01243	0	0	Undef	0
CLUG_01244	1	0	Undef	1
CLUG_01245	1	0	Undef	1
CLUG_01246	1	0	Undef	1
CLUG_01247	1	0	Undef	1
CLUG_01248	1	0	Undef	1
CLUG_01249	1	0	Undef	1
CLUG_01250	0	1	0.0000	1
CLUG_01251	0	0	Undef	0
CLUG_01252	0	0	Undef	0
CLUG_01253	1	0	Undef	1
CLUG_01254	0	0	Undef	0
CLUG_01255	1	1	1.0000	2
CLUG_01256	3	0	Undef	3
CLUG_01257	1	1	1.0000	2
CLUG_01258	0	0	Undef	0
CLUG_01259	2	0	Undef	2
CLUG_01260	0	0	Undef	0
CLUG_01261	2	0	Undef	2
CLUG_01262	0	0	Undef	0
CLUG_01263	2	0	Undef	2
CLUG_01264	0	0	Undef	0
CLUG_01265	0	1	0.0000	1
CLUG_01266	0	0	Undef	0
CLUG_01267	0	0	Undef	0
CLUG_01268	0	0	Undef	0
CLUG_01269	2	0	Undef	2
CLUG_01270	0	0	Undef	0
CLUG_01271	1	0	Undef	1
CLUG_01272	0	0	Undef	0
CLUG_01273	0	0	Undef	0
CLUG_01274	0	0	Undef	0
CLUG_01275	0	0	Undef	0
CLUG_01276	3	0	Undef	3
CLUG_01277	0	0	Undef	0
CLUG_01278	0	0	Undef	0
CLUG_01279	0	0	Undef	0
CLUG_01280	0	0	Undef	0
CLUG_01281	0	0	Undef	0
CLUG_01282	1	1	1.0000	2
CLUG_01283	0	0	Undef	0
CLUG_01284	1	0	Undef	1
CLUG_01285	0	0	Undef	0
CLUG_01286	0	0	Undef	0
CLUG_01287	0	0	Undef	0
CLUG_01288	1	0	Undef	1
CLUG_01289	1	0	Undef	1
CLUG_01290	0	0	Undef	0
CLUG_01291	0	1	0.0000	1
CLUG_01292	0	0	Undef	0
CLUG_01293	0	0	Undef	0
CLUG_01294	1	0	Undef	1
CLUG_01295	0	0	Undef	0
CLUG_01296	1	0	Undef	1
CLUG_01297	0	0	Undef	0
CLUG_01298	0	0	Undef	0
CLUG_01299	0	0	Undef	0
CLUG_01300	1	0	Undef	1
CLUG_01301	4	0	Undef	4
CLUG_01302	0	0	Undef	0
CLUG_01303	0	0	Undef	0
CLUG_01304	0	0	Undef	0
CLUG_01305	3	1	3.0000	4
CLUG_01306	0	0	Undef	0
CLUG_01307	0	0	Undef	0
CLUG_01308	7	0	Undef	7
CLUG_01309	0	0	Undef	0
CLUG_01310	1	0	Undef	1
CLUG_01311	0	0	Undef	0
CLUG_01312	1	0	Undef	1
CLUG_01313	0	0	Undef	0
CLUG_01314	1	0	Undef	1
CLUG_01315	2	1	2.0000	3
CLUG_01316	1	0	Undef	1
CLUG_01317	1	0	Undef	1
CLUG_01318	2	2	1.0000	4
CLUG_01319	8	3	2.6667	11
CLUG_01320	0	0	Undef	0
CLUG_01321	2	0	Undef	2
CLUG_01322	0	0	Undef	0
CLUG_01323	0	0	Undef	0
CLUG_01324	0	0	Undef	0
CLUG_01325	0	0	Undef	0
CLUG_01327	0	0	Undef	0
CLUG_01328	0	0	Undef	0
CLUG_01329	0	1	0.0000	1
CLUG_01330	1	0	Undef	1
CLUG_01331	0	0	Undef	0
CLUG_01332	1	0	Undef	1
CLUG_01333	0	0	Undef	0
CLUG_01334	1	0	Undef	1
CLUG_01335	0	0	Undef	0
CLUG_01336	0	0	Undef	0
CLUG_01337	0	0	Undef	0
CLUG_01338	4	1	4.0000	5
CLUG_01339	1	0	Undef	1
CLUG_01340	0	0	Undef	0
CLUG_01341	0	0	Undef	0
CLUG_01342	0	0	Undef	0
CLUG_01343	0	0	Undef	0
CLUG_01344	1	1	1.0000	2
CLUG_01345	7	0	Undef	7
CLUG_01346	3	2	1.5000	5
CLUG_01347	1	2	0.5000	3
CLUG_01348	0	2	0.0000	2
CLUG_01349	0	0	Undef	0
CLUG_01350	0	0	Undef	0
CLUG_01351	1	0	Undef	1
CLUG_01352	0	0	Undef	0
CLUG_01353	1	0	Undef	1
CLUG_01354	0	0	Undef	0
CLUG_01355	0	0	Undef	0
CLUG_01356	0	0	Undef	0
CLUG_01357	0	0	Undef	0
CLUG_01358	1	0	Undef	1
CLUG_01359	7	0	Undef	7
CLUG_01360	0	0	Undef	0
CLUG_01361	0	0	Undef	0
CLUG_01362	1	0	Undef	1
CLUG_01363	0	0	Undef	0
CLUG_01364	1	0	Undef	1
CLUG_01365	0	0	Undef	0
CLUG_01366	1	0	Undef	1
CLUG_01367	0	0	Undef	0
CLUG_01368	0	0	Undef	0
CLUG_01369	0	0	Undef	0
CLUG_01370	0	0	Undef	0
CLUG_01371	0	0	Undef	0
CLUG_01372	0	0	Undef	0
CLUG_01373	1	1	1.0000	2
CLUG_01374	2	0	Undef	2
CLUG_01375	0	0	Undef	0
CLUG_01376	0	0	Undef	0
CLUG_01377	0	0	Undef	0
CLUG_01378	0	0	Undef	0
CLUG_01379	0	0	Undef	0
CLUG_01380	0	0	Undef	0
CLUG_01381	1	0	Undef	1
CLUG_01382	4	3	1.3333	7
CLUG_01383	3	5	0.6000	8
CLUG_01384	9	15	0.6000	24
CLUG_01385	6	17	0.3529	23
CLUG_01386	1	15	0.0667	16
CLUG_01387	3	23	0.1304	26
CLUG_01388	3	21	0.1429	24
CLUG_01389	1	12	0.0833	13
CLUG_01390	4	0	Undef	4
CLUG_01391	2	14	0.1429	16
CLUG_01392	0	1	0.0000	1
CLUG_01393	6	19	0.3158	25
CLUG_01394	9	26	0.3462	35
CLUG_01395	18	43	0.4186	61
CLUG_01396	5	2	2.5000	7
CLUG_01397	9	14	0.6429	23
CLUG_01398	0	15	0.0000	15
CLUG_01399	0	7	0.0000	7
CLUG_01400	3	8	0.3750	11
CLUG_01401	12	1	12.0000	13
CLUG_01402	3	23	0.1304	26
CLUG_01403	5	15	0.3333	20
CLUG_01404	0	6	0.0000	6
CLUG_01405	0	6	0.0000	6
CLUG_01406	0	0	Undef	0
CLUG_01407	8	9	0.8889	17
CLUG_01408	2	4	0.5000	6
CLUG_01409	2	10	0.2000	12
CLUG_01410	6	5	1.2000	11
CLUG_01411	3	7	0.4286	10
CLUG_01412	8	8	1.0000	16
CLUG_01413	1	7	0.1429	8
CLUG_01414	5	9	0.5556	14
CLUG_01415	2	10	0.2000	12
CLUG_01416	0	0	Undef	0
CLUG_01417	6	17	0.3529	23
CLUG_01418	5	21	0.2381	26
CLUG_01419	2	7	0.2857	9
CLUG_01420	0	4	0.0000	4
CLUG_01421	15	1	15.0000	16
CLUG_01422	0	6	0.0000	6
CLUG_01423	3	8	0.3750	11
CLUG_01424	2	15	0.1333	17
CLUG_01425	0	1	0.0000	1
CLUG_01426	0	0	Undef	0
CLUG_01427	0	15	0.0000	15
CLUG_01428	2	0	Undef	2
CLUG_01429	1	3	0.3333	4
CLUG_01430	8	2	4.0000	10
CLUG_01431	0	1	0.0000	1
CLUG_01432	5	18	0.2778	23
CLUG_01433	2	11	0.1818	13
CLUG_01434	5	13	0.3846	18
CLUG_01435	9	8	1.1250	17
CLUG_01436	6	17	0.3529	23
CLUG_01437	12	9	1.3333	21
CLUG_01438	0	2	0.0000	2
CLUG_01439	7	14	0.5000	21
CLUG_01440	1	4	0.2500	5
CLUG_01441	5	6	0.8333	11
CLUG_01442	14	3	4.6667	17
CLUG_01443	3	1	3.0000	4
CLUG_01444	1	1	1.0000	2
CLUG_01445	0	0	Undef	0
CLUG_01446	5	17	0.2941	22
CLUG_01447	2	1	2.0000	3
CLUG_01448	0	0	Undef	0
CLUG_01449	3	6	0.5000	9
CLUG_01450	1	4	0.2500	5
CLUG_01451	6	2	3.0000	8
CLUG_01452	5	8	0.6250	13
CLUG_01453	0	2	0.0000	2
CLUG_01454	0	1	0.0000	1
CLUG_01455	0	3	0.0000	3
CLUG_01456	1	5	0.2000	6
CLUG_01457	4	1	4.0000	5
CLUG_01458	1	3	0.3333	4
CLUG_01459	0	6	0.0000	6
CLUG_01460	0	2	0.0000	2
CLUG_01461	0	5	0.0000	5
CLUG_01462	2	8	0.2500	10
CLUG_01463	1	1	1.0000	2
CLUG_01464	0	0	Undef	0
CLUG_01465	0	0	Undef	0
CLUG_01466	2	2	1.0000	4
CLUG_01467	0	0	Undef	0
CLUG_01468	0	0	Undef	0
CLUG_01469	2	1	2.0000	3
CLUG_01470	1	1	1.0000	2
CLUG_01471	1	2	0.5000	3
CLUG_01472	6	2	3.0000	8
CLUG_01473	0	0	Undef	0
CLUG_01474	1	5	0.2000	6
CLUG_01475	0	0	Undef	0
CLUG_01476	3	1	3.0000	4
CLUG_01477	4	24	0.1667	28
CLUG_01478	1	0	Undef	1
CLUG_01479	0	0	Undef	0
CLUG_01480	0	1	0.0000	1
CLUG_01481	0	0	Undef	0
CLUG_01482	0	0	Undef	0
CLUG_01483	1	1	1.0000	2
CLUG_01484	0	2	0.0000	2
CLUG_01485	2	3	0.6667	5
CLUG_01486	1	15	0.0667	16
CLUG_01487	0	0	Undef	0
CLUG_01488	0	4	0.0000	4
CLUG_01489	0	2	0.0000	2
CLUG_01490	0	4	0.0000	4
CLUG_01491	1	5	0.2000	6
CLUG_01492	1	5	0.2000	6
CLUG_01493	5	15	0.3333	20
CLUG_01494	0	23	0.0000	23
CLUG_01495	1	10	0.1000	11
CLUG_01496	2	0	Undef	2
CLUG_01497	2	6	0.3333	8
CLUG_01498	2	6	0.3333	8
CLUG_01499	1	6	0.1667	7
CLUG_01500	0	0	Undef	0
