GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_00092	179594	0.8521	A6.U5C	U	A
CLUG_00092	179594	0.7597	A7.U3E	U	A
CLUG_00092	179594	0.9290	A8.U2E	U	A
CLUG_00092	179594	0.9399	A9.L3D	L	A
CLUG_00092	179594	0.8940	ATCC42720	Blood	ATCC42720
CLUG_00092	179594	0.8675	B16.1310D	L	B
CLUG_00092	179594	0.8406	B17.1311G	L	B
CLUG_00092	179594	0.8426	B18.1312G	L	B
CLUG_00092	179594	0.9599	B19.1310A	L	B
CLUG_00092	179594	0.8845	B20.1311A	L	B
CLUG_00092	179594	0.8283	B21.1312A	L	B
CLUG_00092	179594	0.8880	B22.134E	U	B
CLUG_00092	179594	0.8857	B23.133H	U	B
CLUG_00092	179594	0.7735	B24.133F	U	B
CLUG_00092	179594	0.8691	B25.135C	U	B
CLUG_00092	179594	0.8681	B26.131A	U	B
CLUG_00092	179594	0.7829	B27.136A	U	B
CLUG_00092	179594	0.7645	B28.13UM	U	B
CLUG_00092	179594	0.9179	B29.13MM	M	B
CLUG_00092	179594	0.7908	C10.9M3	M	C
CLUG_00092	179594	1.1376	C11.9M41	M	C
CLUG_00092	179594	0.9656	C12.9U1	U	C
CLUG_00092	179594	1.0862	C13.9U2	U	C
CLUG_00092	179594	1.0116	C14.9U3	U	C
CLUG_00092	179594	0.8802	C15.9U4s	U	C
CLUG_00092	179594	0.7554	C30.13LM	L	C
CLUG_00092	179594	0.9894	C31.13MP	U	C
CLUG_00092	179594	0.8804	C4.9L1	L	C
CLUG_00092	179594	0.9735	C5.9L2	L	C
CLUG_00092	179594	0.8470	C6.9L3	L	C
CLUG_00092	179594	0.8459	C7.9L4	L	C
CLUG_00092	179594	0.9252	C8.9M1	M	C
CLUG_00092	179594	0.8981	C9.9M2	M	C
CLUG_00092	179594	0.9509	ctl1.AL1B	L	A
CLUG_00092	179594	0.8685	ctl2.AL1B	L	A
CLUG_00093	180843	0.8908	POSITION	UNK	P
CLUG_00093	180843	0.9327	A10.L4C	L	A
CLUG_00093	180843	0.9309	A11.L11G	L	A
CLUG_00093	180843	0.9433	A12.L10B	L	A
CLUG_00093	180843	0.8349	A13.L3B	L	A
CLUG_00093	180843	0.8283	A14.L4E	L	A
CLUG_00093	180843	0.9277	A15.L4G	L	A
CLUG_00093	180843	0.9385	A16.L7C	L	A
CLUG_00093	180843	0.8167	A17.L1B	L	A
CLUG_00093	180843	0.9763	A18.S4H	S	A
CLUG_00093	180843	0.9407	A19.S3B	S	A
CLUG_00093	180843	0.8115	A2.U10A	U	A
CLUG_00093	180843	0.9530	A20.S1E	S	A
CLUG_00093	180843	1.0175	A21.S8A	S	A
CLUG_00093	180843	0.9599	A22.UpperP	U	A
CLUG_00093	180843	0.8150	A23.LowerP	L	A
CLUG_00093	180843	0.9354	A24.SputuP	S	A
CLUG_00093	180843	0.8607	A3.U3G	U	A
CLUG_00093	180843	0.8425	A4.U3B	U	A
CLUG_00093	180843	0.9890	A5.U10D	U	A
CLUG_00093	180843	0.9992	A6.U5C	U	A
CLUG_00093	180843	0.7938	A7.U3E	U	A
CLUG_00093	180843	1.0400	A8.U2E	U	A
CLUG_00093	180843	1.0202	A9.L3D	L	A
CLUG_00093	180843	0.8724	ATCC42720	Blood	ATCC42720
CLUG_00093	180843	0.9062	B16.1310D	L	B
CLUG_00093	180843	0.8839	B17.1311G	L	B
CLUG_00093	180843	0.8598	B18.1312G	L	B
CLUG_00093	180843	0.9836	B19.1310A	L	B
CLUG_00093	180843	0.8657	B20.1311A	L	B
CLUG_00093	180843	0.8521	B21.1312A	L	B
CLUG_00093	180843	0.8736	B22.134E	U	B
CLUG_00093	180843	0.8256	B23.133H	U	B
CLUG_00093	180843	0.7917	B24.133F	U	B
CLUG_00093	180843	0.8600	B25.135C	U	B
CLUG_00093	180843	0.9171	B26.131A	U	B
CLUG_00093	180843	0.8593	B27.136A	U	B
CLUG_00093	180843	0.8037	B28.13UM	U	B
CLUG_00093	180843	0.9603	B29.13MM	M	B
CLUG_00093	180843	0.8177	C10.9M3	M	C
CLUG_00093	180843	1.0803	C11.9M41	M	C
CLUG_00093	180843	0.9338	C12.9U1	U	C
CLUG_00093	180843	1.1066	C13.9U2	U	C
CLUG_00093	180843	1.0546	C14.9U3	U	C
CLUG_00093	180843	0.8689	C15.9U4s	U	C
CLUG_00093	180843	0.8386	C30.13LM	L	C
CLUG_00093	180843	0.9639	C31.13MP	U	C
CLUG_00093	180843	0.9787	C4.9L1	L	C
CLUG_00093	180843	1.0094	C5.9L2	L	C
CLUG_00093	180843	0.8361	C6.9L3	L	C
CLUG_00093	180843	0.8533	C7.9L4	L	C
CLUG_00093	180843	0.8610	C8.9M1	M	C
CLUG_00093	180843	0.9997	C9.9M2	M	C
CLUG_00093	180843	0.9643	ctl1.AL1B	L	A
CLUG_00093	180843	0.9522	ctl2.AL1B	L	A
CLUG_00094	182979	0.8093	POSITION	UNK	P
CLUG_00094	182979	0.9295	A10.L4C	L	A
CLUG_00094	182979	0.9195	A11.L11G	L	A
CLUG_00094	182979	0.8335	A12.L10B	L	A
CLUG_00094	182979	0.8908	A13.L3B	L	A
CLUG_00094	182979	0.9748	A14.L4E	L	A
CLUG_00094	182979	0.8405	A15.L4G	L	A
CLUG_00094	182979	0.8447	A16.L7C	L	A
CLUG_00094	182979	0.9266	A17.L1B	L	A
CLUG_00094	182979	0.9454	A18.S4H	S	A
CLUG_00094	182979	0.9677	A19.S3B	S	A
CLUG_00094	182979	0.8207	A2.U10A	U	A
CLUG_00094	182979	0.9436	A20.S1E	S	A
CLUG_00094	182979	0.9942	A21.S8A	S	A
CLUG_00094	182979	0.9595	A22.UpperP	U	A
CLUG_00094	182979	0.8817	A23.LowerP	L	A
CLUG_00094	182979	0.9402	A24.SputuP	S	A
CLUG_00094	182979	0.8801	A3.U3G	U	A
CLUG_00094	182979	0.8761	A4.U3B	U	A
CLUG_00094	182979	0.9628	A5.U10D	U	A
CLUG_00094	182979	0.9161	A6.U5C	U	A
CLUG_00094	182979	0.7877	A7.U3E	U	A
CLUG_00094	182979	1.0280	A8.U2E	U	A
CLUG_00094	182979	1.0306	A9.L3D	L	A
CLUG_00094	182979	0.8439	ATCC42720	Blood	ATCC42720
CLUG_00094	182979	0.8865	B16.1310D	L	B
CLUG_00094	182979	0.8697	B17.1311G	L	B
CLUG_00094	182979	0.8060	B18.1312G	L	B
CLUG_00094	182979	0.9278	B19.1310A	L	B
CLUG_00094	182979	0.8304	B20.1311A	L	B
CLUG_00094	182979	0.8114	B21.1312A	L	B
CLUG_00094	182979	0.8958	B22.134E	U	B
CLUG_00094	182979	0.8999	B23.133H	U	B
CLUG_00094	182979	0.8160	B24.133F	U	B
CLUG_00094	182979	0.8445	B25.135C	U	B
CLUG_00094	182979	0.8395	B26.131A	U	B
CLUG_00094	182979	0.7829	B27.136A	U	B
CLUG_00094	182979	0.8204	B28.13UM	U	B
CLUG_00094	182979	0.9239	B29.13MM	M	B
CLUG_00094	182979	0.7632	C10.9M3	M	C
CLUG_00094	182979	1.0524	C11.9M41	M	C
CLUG_00094	182979	0.8717	C12.9U1	U	C
CLUG_00094	182979	1.0805	C13.9U2	U	C
CLUG_00094	182979	1.0838	C14.9U3	U	C
CLUG_00094	182979	0.8483	C15.9U4s	U	C
CLUG_00094	182979	0.8161	C30.13LM	L	C
CLUG_00094	182979	0.9938	C31.13MP	U	C
CLUG_00094	182979	0.8669	C4.9L1	L	C
CLUG_00094	182979	0.9368	C5.9L2	L	C
CLUG_00094	182979	0.8719	C6.9L3	L	C
CLUG_00094	182979	0.8873	C7.9L4	L	C
CLUG_00094	182979	0.9429	C8.9M1	M	C
CLUG_00094	182979	0.9181	C9.9M2	M	C
CLUG_00094	182979	0.9339	ctl1.AL1B	L	A
CLUG_00094	182979	0.8801	ctl2.AL1B	L	A
CLUG_00095	184149	0.9249	POSITION	UNK	P
CLUG_00095	184149	0.9696	A10.L4C	L	A
CLUG_00095	184149	0.9458	A11.L11G	L	A
CLUG_00095	184149	0.8860	A12.L10B	L	A
CLUG_00095	184149	0.9318	A13.L3B	L	A
CLUG_00095	184149	0.9018	A14.L4E	L	A
CLUG_00095	184149	0.8909	A15.L4G	L	A
CLUG_00095	184149	0.8764	A16.L7C	L	A
CLUG_00095	184149	0.8256	A17.L1B	L	A
CLUG_00095	184149	1.0186	A18.S4H	S	A
CLUG_00095	184149	0.9122	A19.S3B	S	A
CLUG_00095	184149	0.8262	A2.U10A	U	A
CLUG_00095	184149	0.9562	A20.S1E	S	A
CLUG_00095	184149	0.9389	A21.S8A	S	A
CLUG_00095	184149	0.9238	A22.UpperP	U	A
CLUG_00095	184149	0.7963	A23.LowerP	L	A
CLUG_00095	184149	0.9722	A24.SputuP	S	A
CLUG_00095	184149	0.8988	A3.U3G	U	A
CLUG_00095	184149	0.8228	A4.U3B	U	A
CLUG_00095	184149	0.9940	A5.U10D	U	A
CLUG_00095	184149	0.9438	A6.U5C	U	A
CLUG_00095	184149	0.8192	A7.U3E	U	A
CLUG_00095	184149	0.9041	A8.U2E	U	A
CLUG_00095	184149	1.0374	A9.L3D	L	A
CLUG_00095	184149	0.8309	ATCC42720	Blood	ATCC42720
CLUG_00095	184149	0.8733	B16.1310D	L	B
CLUG_00095	184149	0.8151	B17.1311G	L	B
CLUG_00095	184149	0.8503	B18.1312G	L	B
CLUG_00095	184149	0.9194	B19.1310A	L	B
CLUG_00095	184149	0.8253	B20.1311A	L	B
CLUG_00095	184149	0.8272	B21.1312A	L	B
CLUG_00095	184149	0.8748	B22.134E	U	B
CLUG_00095	184149	0.8371	B23.133H	U	B
CLUG_00095	184149	0.7796	B24.133F	U	B
CLUG_00095	184149	0.8635	B25.135C	U	B
CLUG_00095	184149	0.8613	B26.131A	U	B
CLUG_00095	184149	0.8390	B27.136A	U	B
CLUG_00095	184149	0.8116	B28.13UM	U	B
CLUG_00095	184149	0.9084	B29.13MM	M	B
CLUG_00095	184149	0.7468	C10.9M3	M	C
CLUG_00095	184149	1.0287	C11.9M41	M	C
CLUG_00095	184149	0.8874	C12.9U1	U	C
CLUG_00095	184149	1.0006	C13.9U2	U	C
CLUG_00095	184149	1.0644	C14.9U3	U	C
CLUG_00095	184149	0.8158	C15.9U4s	U	C
CLUG_00095	184149	0.8309	C30.13LM	L	C
CLUG_00095	184149	0.9449	C31.13MP	U	C
CLUG_00095	184149	0.9167	C4.9L1	L	C
CLUG_00095	184149	0.9232	C5.9L2	L	C
CLUG_00095	184149	0.7849	C6.9L3	L	C
CLUG_00095	184149	0.7682	C7.9L4	L	C
CLUG_00095	184149	0.8931	C8.9M1	M	C
CLUG_00095	184149	0.9601	C9.9M2	M	C
CLUG_00095	184149	0.9406	ctl1.AL1B	L	A
CLUG_00095	184149	0.8901	ctl2.AL1B	L	A
CLUG_00096	185706	0.9948	POSITION	UNK	P
CLUG_00096	185706	0.9693	A10.L4C	L	A
CLUG_00096	185706	0.9671	A11.L11G	L	A
CLUG_00096	185706	0.8958	A12.L10B	L	A
CLUG_00096	185706	1.0005	A13.L3B	L	A
CLUG_00096	185706	0.9403	A14.L4E	L	A
CLUG_00096	185706	0.9301	A15.L4G	L	A
CLUG_00096	185706	0.8979	A16.L7C	L	A
CLUG_00096	185706	0.8816	A17.L1B	L	A
CLUG_00096	185706	0.9542	A18.S4H	S	A
CLUG_00096	185706	0.9850	A19.S3B	S	A
CLUG_00096	185706	0.7963	A2.U10A	U	A
CLUG_00096	185706	0.8995	A20.S1E	S	A
CLUG_00096	185706	0.9795	A21.S8A	S	A
CLUG_00096	185706	0.9899	A22.UpperP	U	A
CLUG_00096	185706	0.9033	A23.LowerP	L	A
CLUG_00096	185706	1.0920	A24.SputuP	S	A
CLUG_00096	185706	0.8895	A3.U3G	U	A
CLUG_00096	185706	0.8826	A4.U3B	U	A
CLUG_00096	185706	1.0377	A5.U10D	U	A
CLUG_00096	185706	0.9829	A6.U5C	U	A
CLUG_00096	185706	0.8064	A7.U3E	U	A
CLUG_00096	185706	1.0676	A8.U2E	U	A
CLUG_00096	185706	1.0656	A9.L3D	L	A
CLUG_00096	185706	0.8668	ATCC42720	Blood	ATCC42720
CLUG_00096	185706	0.9404	B16.1310D	L	B
CLUG_00096	185706	0.8864	B17.1311G	L	B
CLUG_00096	185706	0.8450	B18.1312G	L	B
CLUG_00096	185706	0.9277	B19.1310A	L	B
CLUG_00096	185706	0.8498	B20.1311A	L	B
CLUG_00096	185706	0.8946	B21.1312A	L	B
CLUG_00096	185706	0.8968	B22.134E	U	B
CLUG_00096	185706	0.9142	B23.133H	U	B
CLUG_00096	185706	0.8205	B24.133F	U	B
CLUG_00096	185706	0.8882	B25.135C	U	B
CLUG_00096	185706	0.9020	B26.131A	U	B
CLUG_00096	185706	0.7742	B27.136A	U	B
CLUG_00096	185706	0.7839	B28.13UM	U	B
CLUG_00096	185706	0.9470	B29.13MM	M	B
CLUG_00096	185706	0.8276	C10.9M3	M	C
CLUG_00096	185706	1.0460	C11.9M41	M	C
CLUG_00096	185706	0.9747	C12.9U1	U	C
CLUG_00096	185706	1.0977	C13.9U2	U	C
CLUG_00096	185706	1.0767	C14.9U3	U	C
CLUG_00096	185706	0.8529	C15.9U4s	U	C
CLUG_00096	185706	0.8252	C30.13LM	L	C
CLUG_00096	185706	1.0122	C31.13MP	U	C
CLUG_00096	185706	0.9698	C4.9L1	L	C
CLUG_00096	185706	0.9801	C5.9L2	L	C
CLUG_00096	185706	0.8691	C6.9L3	L	C
CLUG_00096	185706	0.8328	C7.9L4	L	C
CLUG_00096	185706	0.9526	C8.9M1	M	C
CLUG_00096	185706	0.9565	C9.9M2	M	C
CLUG_00096	185706	0.9860	ctl1.AL1B	L	A
CLUG_00096	185706	0.8971	ctl2.AL1B	L	A
CLUG_00097	187035	0.9919	POSITION	UNK	P
CLUG_00097	187035	0.9958	A10.L4C	L	A
CLUG_00097	187035	0.9267	A11.L11G	L	A
CLUG_00097	187035	0.9373	A12.L10B	L	A
CLUG_00097	187035	0.9263	A13.L3B	L	A
CLUG_00097	187035	0.9414	A14.L4E	L	A
CLUG_00097	187035	0.9591	A15.L4G	L	A
CLUG_00097	187035	0.9329	A16.L7C	L	A
CLUG_00097	187035	0.8311	A17.L1B	L	A
CLUG_00097	187035	1.0223	A18.S4H	S	A
CLUG_00097	187035	1.0213	A19.S3B	S	A
CLUG_00097	187035	0.8348	A2.U10A	U	A
CLUG_00097	187035	0.9511	A20.S1E	S	A
CLUG_00097	187035	0.9731	A21.S8A	S	A
CLUG_00097	187035	1.0325	A22.UpperP	U	A
CLUG_00097	187035	0.9704	A23.LowerP	L	A
CLUG_00097	187035	0.9673	A24.SputuP	S	A
CLUG_00097	187035	0.9940	A3.U3G	U	A
CLUG_00097	187035	0.8586	A4.U3B	U	A
CLUG_00097	187035	1.0111	A5.U10D	U	A
CLUG_00097	187035	1.0275	A6.U5C	U	A
CLUG_00097	187035	0.9054	A7.U3E	U	A
CLUG_00097	187035	0.9839	A8.U2E	U	A
CLUG_00097	187035	1.1153	A9.L3D	L	A
CLUG_00097	187035	0.8561	ATCC42720	Blood	ATCC42720
CLUG_00097	187035	0.9205	B16.1310D	L	B
CLUG_00097	187035	0.8588	B17.1311G	L	B
CLUG_00097	187035	0.8891	B18.1312G	L	B
CLUG_00097	187035	0.9772	B19.1310A	L	B
CLUG_00097	187035	0.8851	B20.1311A	L	B
CLUG_00097	187035	0.8813	B21.1312A	L	B
CLUG_00097	187035	0.9082	B22.134E	U	B
CLUG_00097	187035	0.9040	B23.133H	U	B
CLUG_00097	187035	0.7658	B24.133F	U	B
CLUG_00097	187035	0.8674	B25.135C	U	B
CLUG_00097	187035	0.9223	B26.131A	U	B
CLUG_00097	187035	0.8158	B27.136A	U	B
CLUG_00097	187035	0.8064	B28.13UM	U	B
CLUG_00097	187035	0.9453	B29.13MM	M	B
CLUG_00097	187035	0.7694	C10.9M3	M	C
CLUG_00097	187035	1.0723	C11.9M41	M	C
CLUG_00097	187035	0.9380	C12.9U1	U	C
CLUG_00097	187035	1.0510	C13.9U2	U	C
CLUG_00097	187035	1.0822	C14.9U3	U	C
CLUG_00097	187035	0.8689	C15.9U4s	U	C
CLUG_00097	187035	0.8361	C30.13LM	L	C
CLUG_00097	187035	0.9717	C31.13MP	U	C
CLUG_00097	187035	0.9144	C4.9L1	L	C
CLUG_00097	187035	0.9627	C5.9L2	L	C
CLUG_00097	187035	0.8522	C6.9L3	L	C
CLUG_00097	187035	0.8264	C7.9L4	L	C
CLUG_00097	187035	0.9004	C8.9M1	M	C
CLUG_00097	187035	0.9713	C9.9M2	M	C
CLUG_00097	187035	1.0010	ctl1.AL1B	L	A
CLUG_00097	187035	0.9405	ctl2.AL1B	L	A
CLUG_00098	190594	0.9669	POSITION	UNK	P
CLUG_00098	190594	0.9737	A10.L4C	L	A
CLUG_00098	190594	0.9333	A11.L11G	L	A
CLUG_00098	190594	0.8751	A12.L10B	L	A
CLUG_00098	190594	0.9392	A13.L3B	L	A
CLUG_00098	190594	0.8622	A14.L4E	L	A
CLUG_00098	190594	0.8800	A15.L4G	L	A
CLUG_00098	190594	0.9695	A16.L7C	L	A
CLUG_00098	190594	0.8940	A17.L1B	L	A
CLUG_00098	190594	1.0026	A18.S4H	S	A
CLUG_00098	190594	0.9108	A19.S3B	S	A
CLUG_00098	190594	0.8134	A2.U10A	U	A
CLUG_00098	190594	0.9223	A20.S1E	S	A
CLUG_00098	190594	0.9425	A21.S8A	S	A
CLUG_00098	190594	1.0228	A22.UpperP	U	A
CLUG_00098	190594	0.9018	A23.LowerP	L	A
CLUG_00098	190594	1.0054	A24.SputuP	S	A
CLUG_00098	190594	0.8425	A3.U3G	U	A
CLUG_00098	190594	0.8534	A4.U3B	U	A
CLUG_00098	190594	0.9936	A5.U10D	U	A
CLUG_00098	190594	0.9842	A6.U5C	U	A
CLUG_00098	190594	0.7804	A7.U3E	U	A
CLUG_00098	190594	0.9468	A8.U2E	U	A
CLUG_00098	190594	1.0431	A9.L3D	L	A
CLUG_00098	190594	0.8244	ATCC42720	Blood	ATCC42720
CLUG_00098	190594	0.8933	B16.1310D	L	B
CLUG_00098	190594	0.8662	B17.1311G	L	B
CLUG_00098	190594	0.8896	B18.1312G	L	B
CLUG_00098	190594	0.9161	B19.1310A	L	B
CLUG_00098	190594	0.8415	B20.1311A	L	B
CLUG_00098	190594	0.8971	B21.1312A	L	B
CLUG_00098	190594	0.8849	B22.134E	U	B
CLUG_00098	190594	0.8890	B23.133H	U	B
CLUG_00098	190594	0.7824	B24.133F	U	B
CLUG_00098	190594	0.8574	B25.135C	U	B
CLUG_00098	190594	0.8637	B26.131A	U	B
CLUG_00098	190594	0.8086	B27.136A	U	B
CLUG_00098	190594	0.8124	B28.13UM	U	B
CLUG_00098	190594	0.9382	B29.13MM	M	B
CLUG_00098	190594	0.7717	C10.9M3	M	C
CLUG_00098	190594	1.0612	C11.9M41	M	C
CLUG_00098	190594	0.9560	C12.9U1	U	C
CLUG_00098	190594	1.0819	C13.9U2	U	C
CLUG_00098	190594	1.0987	C14.9U3	U	C
CLUG_00098	190594	0.8296	C15.9U4s	U	C
CLUG_00098	190594	0.8318	C30.13LM	L	C
CLUG_00098	190594	0.8923	C31.13MP	U	C
CLUG_00098	190594	0.9124	C4.9L1	L	C
CLUG_00098	190594	0.9531	C5.9L2	L	C
CLUG_00098	190594	0.8656	C6.9L3	L	C
CLUG_00098	190594	0.8133	C7.9L4	L	C
CLUG_00098	190594	0.8542	C8.9M1	M	C
CLUG_00098	190594	0.9629	C9.9M2	M	C
CLUG_00098	190594	0.9771	ctl1.AL1B	L	A
CLUG_00098	190594	0.9562	ctl2.AL1B	L	A
CLUG_00099	192896	0.9931	POSITION	UNK	P
CLUG_00099	192896	0.9900	A10.L4C	L	A
CLUG_00099	192896	0.9704	A11.L11G	L	A
CLUG_00099	192896	0.9414	A12.L10B	L	A
CLUG_00099	192896	0.9669	A13.L3B	L	A
CLUG_00099	192896	0.9163	A14.L4E	L	A
CLUG_00099	192896	0.9151	A15.L4G	L	A
CLUG_00099	192896	0.9066	A16.L7C	L	A
CLUG_00099	192896	0.8841	A17.L1B	L	A
CLUG_00099	192896	0.9788	A18.S4H	S	A
CLUG_00099	192896	1.0430	A19.S3B	S	A
CLUG_00099	192896	0.7898	A2.U10A	U	A
CLUG_00099	192896	0.9184	A20.S1E	S	A
CLUG_00099	192896	0.9613	A21.S8A	S	A
CLUG_00099	192896	1.0286	A22.UpperP	U	A
CLUG_00099	192896	0.9537	A23.LowerP	L	A
CLUG_00099	192896	1.0426	A24.SputuP	S	A
CLUG_00099	192896	0.9578	A3.U3G	U	A
CLUG_00099	192896	0.8488	A4.U3B	U	A
CLUG_00099	192896	1.0303	A5.U10D	U	A
CLUG_00099	192896	1.0338	A6.U5C	U	A
CLUG_00099	192896	0.7788	A7.U3E	U	A
CLUG_00099	192896	1.0576	A8.U2E	U	A
CLUG_00099	192896	1.1054	A9.L3D	L	A
CLUG_00099	192896	0.8319	ATCC42720	Blood	ATCC42720
CLUG_00099	192896	0.9013	B16.1310D	L	B
CLUG_00099	192896	0.8459	B17.1311G	L	B
CLUG_00099	192896	0.8472	B18.1312G	L	B
CLUG_00099	192896	0.9229	B19.1310A	L	B
CLUG_00099	192896	0.8677	B20.1311A	L	B
CLUG_00099	192896	0.8709	B21.1312A	L	B
CLUG_00099	192896	0.8840	B22.134E	U	B
CLUG_00099	192896	0.9131	B23.133H	U	B
CLUG_00099	192896	0.8116	B24.133F	U	B
CLUG_00099	192896	0.9019	B25.135C	U	B
CLUG_00099	192896	0.8955	B26.131A	U	B
CLUG_00099	192896	0.7703	B27.136A	U	B
CLUG_00099	192896	0.7331	B28.13UM	U	B
CLUG_00099	192896	0.9340	B29.13MM	M	B
CLUG_00099	192896	0.8165	C10.9M3	M	C
CLUG_00099	192896	1.0242	C11.9M41	M	C
CLUG_00099	192896	0.9795	C12.9U1	U	C
CLUG_00099	192896	1.0574	C13.9U2	U	C
CLUG_00099	192896	1.0816	C14.9U3	U	C
CLUG_00099	192896	0.8779	C15.9U4s	U	C
CLUG_00099	192896	0.8284	C30.13LM	L	C
CLUG_00099	192896	0.9476	C31.13MP	U	C
CLUG_00099	192896	0.9398	C4.9L1	L	C
CLUG_00099	192896	0.9135	C5.9L2	L	C
CLUG_00099	192896	0.8801	C6.9L3	L	C
CLUG_00099	192896	0.8298	C7.9L4	L	C
CLUG_00099	192896	0.8988	C8.9M1	M	C
CLUG_00099	192896	0.9254	C9.9M2	M	C
CLUG_00099	192896	0.9924	ctl1.AL1B	L	A
CLUG_00099	192896	0.9171	ctl2.AL1B	L	A
CLUG_00100	195003	1.0374	POSITION	UNK	P
CLUG_00100	195003	0.9175	A10.L4C	L	A
CLUG_00100	195003	0.9514	A11.L11G	L	A
CLUG_00100	195003	0.9962	A12.L10B	L	A
CLUG_00100	195003	1.0162	A13.L3B	L	A
CLUG_00100	195003	0.9080	A14.L4E	L	A
CLUG_00100	195003	0.8759	A15.L4G	L	A
CLUG_00100	195003	0.9131	A16.L7C	L	A
CLUG_00100	195003	0.8992	A17.L1B	L	A
CLUG_00100	195003	1.0367	A18.S4H	S	A
CLUG_00100	195003	0.9386	A19.S3B	S	A
CLUG_00100	195003	0.8191	A2.U10A	U	A
CLUG_00100	195003	0.9932	A20.S1E	S	A
CLUG_00100	195003	1.0826	A21.S8A	S	A
CLUG_00100	195003	1.0716	A22.UpperP	U	A
CLUG_00100	195003	0.9290	A23.LowerP	L	A
CLUG_00100	195003	0.9506	A24.SputuP	S	A
CLUG_00100	195003	0.9857	A3.U3G	U	A
CLUG_00100	195003	0.8345	A4.U3B	U	A
CLUG_00100	195003	1.0629	A5.U10D	U	A
CLUG_00100	195003	1.0033	A6.U5C	U	A
CLUG_00100	195003	0.8955	A7.U3E	U	A
CLUG_00100	195003	1.0470	A8.U2E	U	A
CLUG_00100	195003	1.2182	A9.L3D	L	A
CLUG_00100	195003	0.8802	ATCC42720	Blood	ATCC42720
CLUG_00100	195003	0.8347	B16.1310D	L	B
CLUG_00100	195003	0.8886	B17.1311G	L	B
CLUG_00100	195003	0.8564	B18.1312G	L	B
CLUG_00100	195003	0.9321	B19.1310A	L	B
CLUG_00100	195003	0.8300	B20.1311A	L	B
CLUG_00100	195003	0.9056	B21.1312A	L	B
CLUG_00100	195003	0.9190	B22.134E	U	B
CLUG_00100	195003	0.9261	B23.133H	U	B
CLUG_00100	195003	0.8097	B24.133F	U	B
CLUG_00100	195003	0.8524	B25.135C	U	B
CLUG_00100	195003	0.9115	B26.131A	U	B
CLUG_00100	195003	0.7597	B27.136A	U	B
CLUG_00100	195003	0.8134	B28.13UM	U	B
CLUG_00100	195003	0.9897	B29.13MM	M	B
CLUG_00100	195003	0.8097	C10.9M3	M	C
CLUG_00100	195003	1.0624	C11.9M41	M	C
CLUG_00100	195003	0.9301	C12.9U1	U	C
CLUG_00100	195003	1.1283	C13.9U2	U	C
CLUG_00100	195003	1.1271	C14.9U3	U	C
CLUG_00100	195003	0.8965	C15.9U4s	U	C
CLUG_00100	195003	0.8185	C30.13LM	L	C
CLUG_00100	195003	1.0095	C31.13MP	U	C
CLUG_00100	195003	0.8944	C4.9L1	L	C
CLUG_00100	195003	0.9537	C5.9L2	L	C
CLUG_00100	195003	0.8279	C6.9L3	L	C
CLUG_00100	195003	0.8150	C7.9L4	L	C
CLUG_00100	195003	0.9114	C8.9M1	M	C
CLUG_00100	195003	0.9973	C9.9M2	M	C
CLUG_00100	195003	0.9872	ctl1.AL1B	L	A
CLUG_00100	195003	0.9389	ctl2.AL1B	L	A
CLUG_00101	196468	0.9921	POSITION	UNK	P
CLUG_00101	196468	0.9329	A10.L4C	L	A
CLUG_00101	196468	0.9626	A11.L11G	L	A
CLUG_00101	196468	0.9487	A12.L10B	L	A
CLUG_00101	196468	0.8804	A13.L3B	L	A
CLUG_00101	196468	0.8985	A14.L4E	L	A
CLUG_00101	196468	1.0104	A15.L4G	L	A
CLUG_00101	196468	0.9248	A16.L7C	L	A
CLUG_00101	196468	0.8100	A17.L1B	L	A
CLUG_00101	196468	0.9982	A18.S4H	S	A
CLUG_00101	196468	0.9636	A19.S3B	S	A
CLUG_00101	196468	0.7532	A2.U10A	U	A
CLUG_00101	196468	0.9217	A20.S1E	S	A
CLUG_00101	196468	0.9799	A21.S8A	S	A
CLUG_00101	196468	1.0227	A22.UpperP	U	A
CLUG_00101	196468	0.9201	A23.LowerP	L	A
CLUG_00101	196468	0.9545	A24.SputuP	S	A
CLUG_00101	196468	0.9415	A3.U3G	U	A
CLUG_00101	196468	0.8609	A4.U3B	U	A
CLUG_00101	196468	0.9829	A5.U10D	U	A
CLUG_00101	196468	1.0276	A6.U5C	U	A
CLUG_00101	196468	0.8828	A7.U3E	U	A
CLUG_00101	196468	0.9743	A8.U2E	U	A
CLUG_00101	196468	1.1451	A9.L3D	L	A
CLUG_00101	196468	0.8209	ATCC42720	Blood	ATCC42720
CLUG_00101	196468	0.9148	B16.1310D	L	B
CLUG_00101	196468	0.8376	B17.1311G	L	B
CLUG_00101	196468	0.8518	B18.1312G	L	B
CLUG_00101	196468	0.9822	B19.1310A	L	B
CLUG_00101	196468	0.9178	B20.1311A	L	B
CLUG_00101	196468	0.8958	B21.1312A	L	B
CLUG_00101	196468	0.8884	B22.134E	U	B
CLUG_00101	196468	0.8933	B23.133H	U	B
CLUG_00101	196468	0.7829	B24.133F	U	B
CLUG_00101	196468	0.8898	B25.135C	U	B
CLUG_00101	196468	0.8767	B26.131A	U	B
CLUG_00101	196468	0.8716	B27.136A	U	B
CLUG_00101	196468	0.8297	B28.13UM	U	B
