Window	Chr	Chr_start	Chr_end	Track	Density
156	Supercontig_1.2	680000	700000	PopA.SNP.lungonly	0
156	Supercontig_1.2	680000	700000	PopA.SNP.lungonly_curated	0
156	Supercontig_1.2	680000	700000	repeats	0
157	Supercontig_1.2	700000	720000	Genes	11
157	Supercontig_1.2	700000	720000	PopA.INDEL.lungonly	2
157	Supercontig_1.2	700000	720000	PopA.INDEL.lungonly_curated	0
157	Supercontig_1.2	700000	720000	PopA.SNP.lungonly	1
157	Supercontig_1.2	700000	720000	PopA.SNP.lungonly_curated	0
157	Supercontig_1.2	700000	720000	repeats	0
158	Supercontig_1.2	720000	740000	Genes	12
158	Supercontig_1.2	720000	740000	PopA.INDEL.lungonly	0
158	Supercontig_1.2	720000	740000	PopA.INDEL.lungonly_curated	0
158	Supercontig_1.2	720000	740000	PopA.SNP.lungonly	1
158	Supercontig_1.2	720000	740000	PopA.SNP.lungonly_curated	1
158	Supercontig_1.2	720000	740000	repeats	0
159	Supercontig_1.2	740000	760000	Genes	13
159	Supercontig_1.2	740000	760000	PopA.INDEL.lungonly	2
159	Supercontig_1.2	740000	760000	PopA.INDEL.lungonly_curated	1
159	Supercontig_1.2	740000	760000	PopA.SNP.lungonly	0
159	Supercontig_1.2	740000	760000	PopA.SNP.lungonly_curated	0
159	Supercontig_1.2	740000	760000	repeats	0
160	Supercontig_1.2	760000	780000	Genes	13
160	Supercontig_1.2	760000	780000	PopA.INDEL.lungonly	0
160	Supercontig_1.2	760000	780000	PopA.INDEL.lungonly_curated	0
160	Supercontig_1.2	760000	780000	PopA.SNP.lungonly	2
160	Supercontig_1.2	760000	780000	PopA.SNP.lungonly_curated	2
160	Supercontig_1.2	760000	780000	repeats	0
161	Supercontig_1.2	780000	800000	Genes	11
161	Supercontig_1.2	780000	800000	PopA.INDEL.lungonly	0
161	Supercontig_1.2	780000	800000	PopA.INDEL.lungonly_curated	0
161	Supercontig_1.2	780000	800000	PopA.SNP.lungonly	1
161	Supercontig_1.2	780000	800000	PopA.SNP.lungonly_curated	1
161	Supercontig_1.2	780000	800000	repeats	0
162	Supercontig_1.2	800000	820000	Genes	10
162	Supercontig_1.2	800000	820000	PopA.INDEL.lungonly	0
162	Supercontig_1.2	800000	820000	PopA.INDEL.lungonly_curated	0
162	Supercontig_1.2	800000	820000	PopA.SNP.lungonly	0
162	Supercontig_1.2	800000	820000	PopA.SNP.lungonly_curated	0
162	Supercontig_1.2	800000	820000	repeats	0
163	Supercontig_1.2	820000	840000	Genes	13
163	Supercontig_1.2	820000	840000	PopA.INDEL.lungonly	0
163	Supercontig_1.2	820000	840000	PopA.INDEL.lungonly_curated	0
163	Supercontig_1.2	820000	840000	PopA.SNP.lungonly	0
163	Supercontig_1.2	820000	840000	PopA.SNP.lungonly_curated	0
163	Supercontig_1.2	820000	840000	repeats	0
164	Supercontig_1.2	840000	860000	Genes	10
164	Supercontig_1.2	840000	860000	PopA.INDEL.lungonly	0
164	Supercontig_1.2	840000	860000	PopA.INDEL.lungonly_curated	0
164	Supercontig_1.2	840000	860000	PopA.SNP.lungonly	2
164	Supercontig_1.2	840000	860000	PopA.SNP.lungonly_curated	2
164	Supercontig_1.2	840000	860000	repeats	0
165	Supercontig_1.2	860000	880000	Genes	10
165	Supercontig_1.2	860000	880000	PopA.INDEL.lungonly	0
165	Supercontig_1.2	860000	880000	PopA.INDEL.lungonly_curated	0
165	Supercontig_1.2	860000	880000	PopA.SNP.lungonly	0
165	Supercontig_1.2	860000	880000	PopA.SNP.lungonly_curated	0
165	Supercontig_1.2	860000	880000	repeats	1
166	Supercontig_1.2	880000	900000	Genes	12
166	Supercontig_1.2	880000	900000	PopA.INDEL.lungonly	0
166	Supercontig_1.2	880000	900000	PopA.INDEL.lungonly_curated	0
166	Supercontig_1.2	880000	900000	PopA.SNP.lungonly	1
166	Supercontig_1.2	880000	900000	PopA.SNP.lungonly_curated	1
166	Supercontig_1.2	880000	900000	repeats	0
167	Supercontig_1.2	900000	920000	Genes	13
167	Supercontig_1.2	900000	920000	PopA.INDEL.lungonly	0
167	Supercontig_1.2	900000	920000	PopA.INDEL.lungonly_curated	0
167	Supercontig_1.2	900000	920000	PopA.SNP.lungonly	0
167	Supercontig_1.2	900000	920000	PopA.SNP.lungonly_curated	0
167	Supercontig_1.2	900000	920000	repeats	0
168	Supercontig_1.2	920000	940000	Genes	11
168	Supercontig_1.2	920000	940000	PopA.INDEL.lungonly	0
168	Supercontig_1.2	920000	940000	PopA.INDEL.lungonly_curated	0
168	Supercontig_1.2	920000	940000	PopA.SNP.lungonly	0
168	Supercontig_1.2	920000	940000	PopA.SNP.lungonly_curated	0
168	Supercontig_1.2	920000	940000	repeats	0
169	Supercontig_1.2	940000	960000	Genes	9
169	Supercontig_1.2	940000	960000	PopA.INDEL.lungonly	2
169	Supercontig_1.2	940000	960000	PopA.INDEL.lungonly_curated	0
169	Supercontig_1.2	940000	960000	PopA.SNP.lungonly	1
169	Supercontig_1.2	940000	960000	PopA.SNP.lungonly_curated	1
169	Supercontig_1.2	940000	960000	repeats	0
170	Supercontig_1.2	960000	980000	Genes	11
170	Supercontig_1.2	960000	980000	PopA.INDEL.lungonly	0
170	Supercontig_1.2	960000	980000	PopA.INDEL.lungonly_curated	0
170	Supercontig_1.2	960000	980000	PopA.SNP.lungonly	0
170	Supercontig_1.2	960000	980000	PopA.SNP.lungonly_curated	0
170	Supercontig_1.2	960000	980000	repeats	0
171	Supercontig_1.2	980000	1000000	Genes	15
171	Supercontig_1.2	980000	1000000	PopA.INDEL.lungonly	0
171	Supercontig_1.2	980000	1000000	PopA.INDEL.lungonly_curated	0
171	Supercontig_1.2	980000	1000000	PopA.SNP.lungonly	1
171	Supercontig_1.2	980000	1000000	PopA.SNP.lungonly_curated	1
171	Supercontig_1.2	980000	1000000	repeats	0
172	Supercontig_1.2	1000000	1020000	Genes	12
172	Supercontig_1.2	1000000	1020000	PopA.INDEL.lungonly	1
172	Supercontig_1.2	1000000	1020000	PopA.INDEL.lungonly_curated	0
172	Supercontig_1.2	1000000	1020000	PopA.SNP.lungonly	0
172	Supercontig_1.2	1000000	1020000	PopA.SNP.lungonly_curated	0
172	Supercontig_1.2	1000000	1020000	repeats	1
173	Supercontig_1.2	1020000	1040000	Genes	11
173	Supercontig_1.2	1020000	1040000	PopA.INDEL.lungonly	0
173	Supercontig_1.2	1020000	1040000	PopA.INDEL.lungonly_curated	0
173	Supercontig_1.2	1020000	1040000	PopA.SNP.lungonly	1
173	Supercontig_1.2	1020000	1040000	PopA.SNP.lungonly_curated	1
173	Supercontig_1.2	1020000	1040000	repeats	1
174	Supercontig_1.2	1040000	1060000	Genes	9
174	Supercontig_1.2	1040000	1060000	PopA.INDEL.lungonly	1
174	Supercontig_1.2	1040000	1060000	PopA.INDEL.lungonly_curated	1
174	Supercontig_1.2	1040000	1060000	PopA.SNP.lungonly	0
174	Supercontig_1.2	1040000	1060000	PopA.SNP.lungonly_curated	0
174	Supercontig_1.2	1040000	1060000	repeats	1
175	Supercontig_1.2	1060000	1080000	Genes	11
175	Supercontig_1.2	1060000	1080000	PopA.INDEL.lungonly	3
175	Supercontig_1.2	1060000	1080000	PopA.INDEL.lungonly_curated	0
175	Supercontig_1.2	1060000	1080000	PopA.SNP.lungonly	1
175	Supercontig_1.2	1060000	1080000	PopA.SNP.lungonly_curated	1
175	Supercontig_1.2	1060000	1080000	repeats	3
176	Supercontig_1.2	1080000	1100000	Genes	12
176	Supercontig_1.2	1080000	1100000	PopA.INDEL.lungonly	0
176	Supercontig_1.2	1080000	1100000	PopA.INDEL.lungonly_curated	0
176	Supercontig_1.2	1080000	1100000	PopA.SNP.lungonly	0
176	Supercontig_1.2	1080000	1100000	PopA.SNP.lungonly_curated	0
176	Supercontig_1.2	1080000	1100000	repeats	0
177	Supercontig_1.2	1100000	1120000	Genes	11
177	Supercontig_1.2	1100000	1120000	PopA.INDEL.lungonly	1
177	Supercontig_1.2	1100000	1120000	PopA.INDEL.lungonly_curated	1
177	Supercontig_1.2	1100000	1120000	PopA.SNP.lungonly	1
177	Supercontig_1.2	1100000	1120000	PopA.SNP.lungonly_curated	1
177	Supercontig_1.2	1100000	1120000	repeats	0
178	Supercontig_1.2	1120000	1140000	Genes	12
178	Supercontig_1.2	1120000	1140000	PopA.INDEL.lungonly	1
178	Supercontig_1.2	1120000	1140000	PopA.INDEL.lungonly_curated	1
178	Supercontig_1.2	1120000	1140000	PopA.SNP.lungonly	1
178	Supercontig_1.2	1120000	1140000	PopA.SNP.lungonly_curated	1
178	Supercontig_1.2	1120000	1140000	repeats	3
179	Supercontig_1.2	1140000	1160000	Genes	8
179	Supercontig_1.2	1140000	1160000	PopA.INDEL.lungonly	0
179	Supercontig_1.2	1140000	1160000	PopA.INDEL.lungonly_curated	0
179	Supercontig_1.2	1140000	1160000	PopA.SNP.lungonly	0
179	Supercontig_1.2	1140000	1160000	PopA.SNP.lungonly_curated	0
179	Supercontig_1.2	1140000	1160000	repeats	1
180	Supercontig_1.2	1160000	1180000	Genes	9
180	Supercontig_1.2	1160000	1180000	PopA.INDEL.lungonly	0
180	Supercontig_1.2	1160000	1180000	PopA.INDEL.lungonly_curated	0
180	Supercontig_1.2	1160000	1180000	PopA.SNP.lungonly	0
180	Supercontig_1.2	1160000	1180000	PopA.SNP.lungonly_curated	0
180	Supercontig_1.2	1160000	1180000	repeats	0
181	Supercontig_1.2	1180000	1200000	Genes	10
181	Supercontig_1.2	1180000	1200000	PopA.INDEL.lungonly	0
181	Supercontig_1.2	1180000	1200000	PopA.INDEL.lungonly_curated	0
181	Supercontig_1.2	1180000	1200000	PopA.SNP.lungonly	0
181	Supercontig_1.2	1180000	1200000	PopA.SNP.lungonly_curated	0
181	Supercontig_1.2	1180000	1200000	repeats	0
182	Supercontig_1.2	1200000	1220000	Genes	10
182	Supercontig_1.2	1200000	1220000	PopA.INDEL.lungonly	0
182	Supercontig_1.2	1200000	1220000	PopA.INDEL.lungonly_curated	0
182	Supercontig_1.2	1200000	1220000	PopA.SNP.lungonly	0
182	Supercontig_1.2	1200000	1220000	PopA.SNP.lungonly_curated	0
182	Supercontig_1.2	1200000	1220000	repeats	0
183	Supercontig_1.2	1220000	1240000	Genes	9
183	Supercontig_1.2	1220000	1240000	PopA.INDEL.lungonly	1
183	Supercontig_1.2	1220000	1240000	PopA.INDEL.lungonly_curated	0
183	Supercontig_1.2	1220000	1240000	PopA.SNP.lungonly	0
183	Supercontig_1.2	1220000	1240000	PopA.SNP.lungonly_curated	0
183	Supercontig_1.2	1220000	1240000	repeats	1
184	Supercontig_1.2	1240000	1260000	Genes	11
184	Supercontig_1.2	1240000	1260000	PopA.INDEL.lungonly	0
184	Supercontig_1.2	1240000	1260000	PopA.INDEL.lungonly_curated	0
184	Supercontig_1.2	1240000	1260000	PopA.SNP.lungonly	1
184	Supercontig_1.2	1240000	1260000	PopA.SNP.lungonly_curated	0
184	Supercontig_1.2	1240000	1260000	repeats	0
185	Supercontig_1.2	1260000	1280000	Genes	9
185	Supercontig_1.2	1260000	1280000	PopA.INDEL.lungonly	1
185	Supercontig_1.2	1260000	1280000	PopA.INDEL.lungonly_curated	0
185	Supercontig_1.2	1260000	1280000	PopA.SNP.lungonly	1
185	Supercontig_1.2	1260000	1280000	PopA.SNP.lungonly_curated	1
185	Supercontig_1.2	1260000	1280000	repeats	0
186	Supercontig_1.2	1280000	1300000	Genes	8
186	Supercontig_1.2	1280000	1300000	PopA.INDEL.lungonly	3
186	Supercontig_1.2	1280000	1300000	PopA.INDEL.lungonly_curated	1
186	Supercontig_1.2	1280000	1300000	PopA.SNP.lungonly	0
186	Supercontig_1.2	1280000	1300000	PopA.SNP.lungonly_curated	0
186	Supercontig_1.2	1280000	1300000	repeats	0
187	Supercontig_1.2	1300000	1320000	Genes	10
187	Supercontig_1.2	1300000	1320000	PopA.INDEL.lungonly	0
187	Supercontig_1.2	1300000	1320000	PopA.INDEL.lungonly_curated	0
187	Supercontig_1.2	1300000	1320000	PopA.SNP.lungonly	0
187	Supercontig_1.2	1300000	1320000	PopA.SNP.lungonly_curated	0
187	Supercontig_1.2	1300000	1320000	repeats	0
188	Supercontig_1.2	1320000	1340000	Genes	10
188	Supercontig_1.2	1320000	1340000	PopA.INDEL.lungonly	0
188	Supercontig_1.2	1320000	1340000	PopA.INDEL.lungonly_curated	0
188	Supercontig_1.2	1320000	1340000	PopA.SNP.lungonly	0
188	Supercontig_1.2	1320000	1340000	PopA.SNP.lungonly_curated	0
188	Supercontig_1.2	1320000	1340000	repeats	0
189	Supercontig_1.2	1340000	1360000	Genes	14
189	Supercontig_1.2	1340000	1360000	PopA.INDEL.lungonly	0
189	Supercontig_1.2	1340000	1360000	PopA.INDEL.lungonly_curated	0
189	Supercontig_1.2	1340000	1360000	PopA.SNP.lungonly	0
189	Supercontig_1.2	1340000	1360000	PopA.SNP.lungonly_curated	0
189	Supercontig_1.2	1340000	1360000	repeats	0
190	Supercontig_1.2	1360000	1380000	Genes	8
190	Supercontig_1.2	1360000	1380000	PopA.INDEL.lungonly	0
190	Supercontig_1.2	1360000	1380000	PopA.INDEL.lungonly_curated	0
190	Supercontig_1.2	1360000	1380000	PopA.SNP.lungonly	1
190	Supercontig_1.2	1360000	1380000	PopA.SNP.lungonly_curated	1
190	Supercontig_1.2	1360000	1380000	repeats	0
191	Supercontig_1.2	1380000	1400000	Genes	11
191	Supercontig_1.2	1380000	1400000	PopA.INDEL.lungonly	2
191	Supercontig_1.2	1380000	1400000	PopA.INDEL.lungonly_curated	1
191	Supercontig_1.2	1380000	1400000	PopA.SNP.lungonly	3
191	Supercontig_1.2	1380000	1400000	PopA.SNP.lungonly_curated	4
191	Supercontig_1.2	1380000	1400000	repeats	0
192	Supercontig_1.2	1400000	1420000	Genes	10
192	Supercontig_1.2	1400000	1420000	PopA.INDEL.lungonly	7
192	Supercontig_1.2	1400000	1420000	PopA.INDEL.lungonly_curated	1
192	Supercontig_1.2	1400000	1420000	PopA.SNP.lungonly	0
192	Supercontig_1.2	1400000	1420000	PopA.SNP.lungonly_curated	0
192	Supercontig_1.2	1400000	1420000	repeats	0
193	Supercontig_1.2	1420000	1440000	Genes	12
193	Supercontig_1.2	1420000	1440000	PopA.INDEL.lungonly	0
193	Supercontig_1.2	1420000	1440000	PopA.INDEL.lungonly_curated	0
193	Supercontig_1.2	1420000	1440000	PopA.SNP.lungonly	0
193	Supercontig_1.2	1420000	1440000	PopA.SNP.lungonly_curated	0
193	Supercontig_1.2	1420000	1440000	repeats	0
194	Supercontig_1.2	1440000	1460000	Genes	10
194	Supercontig_1.2	1440000	1460000	PopA.INDEL.lungonly	5
194	Supercontig_1.2	1440000	1460000	PopA.INDEL.lungonly_curated	1
194	Supercontig_1.2	1440000	1460000	PopA.SNP.lungonly	0
194	Supercontig_1.2	1440000	1460000	PopA.SNP.lungonly_curated	0
194	Supercontig_1.2	1440000	1460000	repeats	0
195	Supercontig_1.2	1460000	1480000	Genes	10
195	Supercontig_1.2	1460000	1480000	PopA.INDEL.lungonly	0
195	Supercontig_1.2	1460000	1480000	PopA.INDEL.lungonly_curated	0
195	Supercontig_1.2	1460000	1480000	PopA.SNP.lungonly	1
195	Supercontig_1.2	1460000	1480000	PopA.SNP.lungonly_curated	1
195	Supercontig_1.2	1460000	1480000	repeats	0
196	Supercontig_1.2	1480000	1500000	Genes	10
196	Supercontig_1.2	1480000	1500000	PopA.INDEL.lungonly	1
196	Supercontig_1.2	1480000	1500000	PopA.INDEL.lungonly_curated	0
196	Supercontig_1.2	1480000	1500000	PopA.SNP.lungonly	0
196	Supercontig_1.2	1480000	1500000	PopA.SNP.lungonly_curated	0
196	Supercontig_1.2	1480000	1500000	repeats	0
197	Supercontig_1.2	1500000	1520000	Genes	9
197	Supercontig_1.2	1500000	1520000	PopA.INDEL.lungonly	3
197	Supercontig_1.2	1500000	1520000	PopA.INDEL.lungonly_curated	0
197	Supercontig_1.2	1500000	1520000	PopA.SNP.lungonly	2
197	Supercontig_1.2	1500000	1520000	PopA.SNP.lungonly_curated	1
197	Supercontig_1.2	1500000	1520000	repeats	0
198	Supercontig_1.2	1520000	1540000	Genes	12
198	Supercontig_1.2	1520000	1540000	PopA.INDEL.lungonly	0
198	Supercontig_1.2	1520000	1540000	PopA.INDEL.lungonly_curated	0
198	Supercontig_1.2	1520000	1540000	PopA.SNP.lungonly	0
198	Supercontig_1.2	1520000	1540000	PopA.SNP.lungonly_curated	0
198	Supercontig_1.2	1520000	1540000	repeats	0
199	Supercontig_1.2	1540000	1560000	Genes	10
199	Supercontig_1.2	1540000	1560000	PopA.INDEL.lungonly	0
199	Supercontig_1.2	1540000	1560000	PopA.INDEL.lungonly_curated	0
199	Supercontig_1.2	1540000	1560000	PopA.SNP.lungonly	0
199	Supercontig_1.2	1540000	1560000	PopA.SNP.lungonly_curated	0
199	Supercontig_1.2	1540000	1560000	repeats	0
200	Supercontig_1.2	1560000	1580000	Genes	12
200	Supercontig_1.2	1560000	1580000	PopA.INDEL.lungonly	1
200	Supercontig_1.2	1560000	1580000	PopA.INDEL.lungonly_curated	1
200	Supercontig_1.2	1560000	1580000	PopA.SNP.lungonly	1
200	Supercontig_1.2	1560000	1580000	PopA.SNP.lungonly_curated	0
200	Supercontig_1.2	1560000	1580000	repeats	0
201	Supercontig_1.2	1580000	1600000	Genes	8
201	Supercontig_1.2	1580000	1600000	PopA.INDEL.lungonly	3
201	Supercontig_1.2	1580000	1600000	PopA.INDEL.lungonly_curated	1
201	Supercontig_1.2	1580000	1600000	PopA.SNP.lungonly	2
201	Supercontig_1.2	1580000	1600000	PopA.SNP.lungonly_curated	2
201	Supercontig_1.2	1580000	1600000	repeats	1
202	Supercontig_1.2	1600000	1620000	Genes	9
202	Supercontig_1.2	1600000	1620000	PopA.INDEL.lungonly	3
202	Supercontig_1.2	1600000	1620000	PopA.INDEL.lungonly_curated	0
202	Supercontig_1.2	1600000	1620000	PopA.SNP.lungonly	2
202	Supercontig_1.2	1600000	1620000	PopA.SNP.lungonly_curated	1
202	Supercontig_1.2	1600000	1620000	repeats	0
203	Supercontig_1.2	1620000	1640000	Genes	10
203	Supercontig_1.2	1620000	1640000	PopA.INDEL.lungonly	5
203	Supercontig_1.2	1620000	1640000	PopA.INDEL.lungonly_curated	2
203	Supercontig_1.2	1620000	1640000	PopA.SNP.lungonly	2
203	Supercontig_1.2	1620000	1640000	PopA.SNP.lungonly_curated	2
203	Supercontig_1.2	1620000	1640000	repeats	0
204	Supercontig_1.2	1640000	1660000	Genes	10
204	Supercontig_1.2	1640000	1660000	PopA.INDEL.lungonly	10
204	Supercontig_1.2	1640000	1660000	PopA.INDEL.lungonly_curated	0
204	Supercontig_1.2	1640000	1660000	PopA.SNP.lungonly	1
204	Supercontig_1.2	1640000	1660000	PopA.SNP.lungonly_curated	0
204	Supercontig_1.2	1640000	1660000	repeats	0
205	Supercontig_1.2	1660000	1680000	Genes	8
205	Supercontig_1.2	1660000	1680000	PopA.INDEL.lungonly	10
205	Supercontig_1.2	1660000	1680000	PopA.INDEL.lungonly_curated	3
205	Supercontig_1.2	1660000	1680000	PopA.SNP.lungonly	0
205	Supercontig_1.2	1660000	1680000	PopA.SNP.lungonly_curated	0
205	Supercontig_1.2	1660000	1680000	repeats	1
206	Supercontig_1.2	1680000	1700000	Genes	10
206	Supercontig_1.2	1680000	1700000	PopA.INDEL.lungonly	12
206	Supercontig_1.2	1680000	1700000	PopA.INDEL.lungonly_curated	3
206	Supercontig_1.2	1680000	1700000	PopA.SNP.lungonly	4
206	Supercontig_1.2	1680000	1700000	PopA.SNP.lungonly_curated	3
206	Supercontig_1.2	1680000	1700000	repeats	0
207	Supercontig_1.2	1700000	1720000	Genes	8
207	Supercontig_1.2	1700000	1720000	PopA.INDEL.lungonly	17
207	Supercontig_1.2	1700000	1720000	PopA.INDEL.lungonly_curated	2
207	Supercontig_1.2	1700000	1720000	PopA.SNP.lungonly	1
207	Supercontig_1.2	1700000	1720000	PopA.SNP.lungonly_curated	0
207	Supercontig_1.2	1700000	1720000	repeats	0
208	Supercontig_1.2	1720000	1740000	Genes	10
208	Supercontig_1.2	1720000	1740000	PopA.INDEL.lungonly	4
208	Supercontig_1.2	1720000	1740000	PopA.INDEL.lungonly_curated	0
208	Supercontig_1.2	1720000	1740000	PopA.SNP.lungonly	0
208	Supercontig_1.2	1720000	1740000	PopA.SNP.lungonly_curated	0
208	Supercontig_1.2	1720000	1740000	repeats	1
209	Supercontig_1.2	1740000	1760000	Genes	16
209	Supercontig_1.2	1740000	1760000	PopA.INDEL.lungonly	12
209	Supercontig_1.2	1740000	1760000	PopA.INDEL.lungonly_curated	4
209	Supercontig_1.2	1740000	1760000	PopA.SNP.lungonly	1
209	Supercontig_1.2	1740000	1760000	PopA.SNP.lungonly_curated	1
209	Supercontig_1.2	1740000	1760000	repeats	2
210	Supercontig_1.2	1760000	1780000	Genes	8
210	Supercontig_1.2	1760000	1780000	PopA.INDEL.lungonly	6
210	Supercontig_1.2	1760000	1780000	PopA.INDEL.lungonly_curated	6
210	Supercontig_1.2	1760000	1780000	PopA.SNP.lungonly	2
210	Supercontig_1.2	1760000	1780000	PopA.SNP.lungonly_curated	1
210	Supercontig_1.2	1760000	1780000	repeats	1
211	Supercontig_1.2	1780000	1800000	Genes	12
211	Supercontig_1.2	1780000	1800000	PopA.INDEL.lungonly	0
211	Supercontig_1.2	1780000	1800000	PopA.INDEL.lungonly_curated	0
211	Supercontig_1.2	1780000	1800000	PopA.SNP.lungonly	1
211	Supercontig_1.2	1780000	1800000	PopA.SNP.lungonly_curated	1
211	Supercontig_1.2	1780000	1800000	repeats	0
212	Supercontig_1.2	1800000	1820000	Genes	14
212	Supercontig_1.2	1800000	1820000	PopA.INDEL.lungonly	0
212	Supercontig_1.2	1800000	1820000	PopA.INDEL.lungonly_curated	0
212	Supercontig_1.2	1800000	1820000	PopA.SNP.lungonly	2
212	Supercontig_1.2	1800000	1820000	PopA.SNP.lungonly_curated	2
212	Supercontig_1.2	1800000	1820000	repeats	0
213	Supercontig_1.2	1820000	1840000	Genes	8
213	Supercontig_1.2	1820000	1840000	PopA.INDEL.lungonly	0
213	Supercontig_1.2	1820000	1840000	PopA.INDEL.lungonly_curated	0
213	Supercontig_1.2	1820000	1840000	PopA.SNP.lungonly	0
213	Supercontig_1.2	1820000	1840000	PopA.SNP.lungonly_curated	0
213	Supercontig_1.2	1820000	1840000	repeats	0
214	Supercontig_1.2	1840000	1860000	Genes	8
214	Supercontig_1.2	1840000	1860000	PopA.INDEL.lungonly	5
214	Supercontig_1.2	1840000	1860000	PopA.INDEL.lungonly_curated	2
214	Supercontig_1.2	1840000	1860000	PopA.SNP.lungonly	1
214	Supercontig_1.2	1840000	1860000	PopA.SNP.lungonly_curated	1
214	Supercontig_1.2	1840000	1860000	repeats	0
215	Supercontig_1.2	1860000	1880000	Genes	15
215	Supercontig_1.2	1860000	1880000	PopA.INDEL.lungonly	11
215	Supercontig_1.2	1860000	1880000	PopA.INDEL.lungonly_curated	1
215	Supercontig_1.2	1860000	1880000	PopA.SNP.lungonly	2
215	Supercontig_1.2	1860000	1880000	PopA.SNP.lungonly_curated	2
215	Supercontig_1.2	1860000	1880000	repeats	0
216	Supercontig_1.2	1880000	1900000	Genes	6
216	Supercontig_1.2	1880000	1900000	PopA.INDEL.lungonly	15
216	Supercontig_1.2	1880000	1900000	PopA.INDEL.lungonly_curated	3
216	Supercontig_1.2	1880000	1900000	PopA.SNP.lungonly	4
216	Supercontig_1.2	1880000	1900000	PopA.SNP.lungonly_curated	3
216	Supercontig_1.2	1880000	1900000	repeats	1
217	Supercontig_1.2	1900000	1920000	Genes	12
217	Supercontig_1.2	1900000	1920000	PopA.INDEL.lungonly	8
217	Supercontig_1.2	1900000	1920000	PopA.INDEL.lungonly_curated	0
217	Supercontig_1.2	1900000	1920000	PopA.SNP.lungonly	2
217	Supercontig_1.2	1900000	1920000	PopA.SNP.lungonly_curated	1
217	Supercontig_1.2	1900000	1920000	repeats	0
218	Supercontig_1.2	1920000	1940000	Genes	15
218	Supercontig_1.2	1920000	1940000	PopA.INDEL.lungonly	1
218	Supercontig_1.2	1920000	1940000	PopA.INDEL.lungonly_curated	1
218	Supercontig_1.2	1920000	1940000	PopA.SNP.lungonly	0
218	Supercontig_1.2	1920000	1940000	PopA.SNP.lungonly_curated	0
218	Supercontig_1.2	1920000	1940000	repeats	0
219	Supercontig_1.2	1940000	1960000	Genes	5
219	Supercontig_1.2	1940000	1960000	PopA.INDEL.lungonly	1
219	Supercontig_1.2	1940000	1960000	PopA.INDEL.lungonly_curated	0
219	Supercontig_1.2	1940000	1960000	PopA.SNP.lungonly	1
219	Supercontig_1.2	1940000	1960000	PopA.SNP.lungonly_curated	1
219	Supercontig_1.2	1940000	1960000	repeats	0
220	Supercontig_1.2	1960000	1980000	Genes	14
220	Supercontig_1.2	1960000	1980000	PopA.INDEL.lungonly	5
220	Supercontig_1.2	1960000	1980000	PopA.INDEL.lungonly_curated	0
220	Supercontig_1.2	1960000	1980000	PopA.SNP.lungonly	4
220	Supercontig_1.2	1960000	1980000	PopA.SNP.lungonly_curated	0
220	Supercontig_1.2	1960000	1980000	repeats	0
221	Supercontig_1.2	1980000	2000000	Genes	10
221	Supercontig_1.2	1980000	2000000	PopA.INDEL.lungonly	10
221	Supercontig_1.2	1980000	2000000	PopA.INDEL.lungonly_curated	0
221	Supercontig_1.2	1980000	2000000	PopA.SNP.lungonly	1
221	Supercontig_1.2	1980000	2000000	PopA.SNP.lungonly_curated	1
221	Supercontig_1.2	1980000	2000000	repeats	0
222	Supercontig_1.2	2000000	2020000	Genes	10
222	Supercontig_1.2	2000000	2020000	PopA.INDEL.lungonly	1
222	Supercontig_1.2	2000000	2020000	PopA.INDEL.lungonly_curated	1
222	Supercontig_1.2	2000000	2020000	PopA.SNP.lungonly	0
222	Supercontig_1.2	2000000	2020000	PopA.SNP.lungonly_curated	0
222	Supercontig_1.2	2000000	2020000	repeats	0
223	Supercontig_1.2	2020000	2040000	Genes	7
223	Supercontig_1.2	2020000	2040000	PopA.INDEL.lungonly	0
223	Supercontig_1.2	2020000	2040000	PopA.INDEL.lungonly_curated	0
223	Supercontig_1.2	2020000	2040000	PopA.SNP.lungonly	0
223	Supercontig_1.2	2020000	2040000	PopA.SNP.lungonly_curated	0
223	Supercontig_1.2	2020000	2040000	repeats	1
224	Supercontig_1.2	2040000	2060000	Genes	11
224	Supercontig_1.2	2040000	2060000	PopA.INDEL.lungonly	0
224	Supercontig_1.2	2040000	2060000	PopA.INDEL.lungonly_curated	0
224	Supercontig_1.2	2040000	2060000	PopA.SNP.lungonly	1
224	Supercontig_1.2	2040000	2060000	PopA.SNP.lungonly_curated	1
224	Supercontig_1.2	2040000	2060000	repeats	0
225	Supercontig_1.2	2060000	2080000	Genes	9
225	Supercontig_1.2	2060000	2080000	PopA.INDEL.lungonly	0
225	Supercontig_1.2	2060000	2080000	PopA.INDEL.lungonly_curated	0
225	Supercontig_1.2	2060000	2080000	PopA.SNP.lungonly	0
225	Supercontig_1.2	2060000	2080000	PopA.SNP.lungonly_curated	0
225	Supercontig_1.2	2060000	2080000	repeats	0
226	Supercontig_1.2	2080000	2100000	Genes	7
226	Supercontig_1.2	2080000	2100000	PopA.INDEL.lungonly	2
226	Supercontig_1.2	2080000	2100000	PopA.INDEL.lungonly_curated	0
226	Supercontig_1.2	2080000	2100000	PopA.SNP.lungonly	1
226	Supercontig_1.2	2080000	2100000	PopA.SNP.lungonly_curated	1
226	Supercontig_1.2	2080000	2100000	repeats	0
227	Supercontig_1.2	2100000	2120000	Genes	11
