GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_04884	0.9580	0.8681	0.8533	0.8309	0.8413	0.8756	0.8732	0.8602	1.0042	1.0386	1.7689	0.9557	0.9772	0.9314	0.7972	0.7480	0.8938	0.8870	0.9977	0.9495	0.8789	0.9422	0.9467	0.9561	1.2905	1.3324	1.2611	1.2103	1.3505	1.2744	1.2159	1.2041	1.1971	1.3117	1.1877	1.1685	1.7406	1.5549	1.6465	1.6076	1.7998	1.2505	1.4282	1.2877	1.2014	1.4959	1.5353	1.5595	1.5544	1.5660	1.6139	1.3956	1.1943	1.2687	1.3655
CLUG_04885	0.9533	0.8637	0.8496	0.8242	0.8388	0.8728	0.8662	0.8549	1.0028	1.0306	1.7661	0.9511	0.9762	0.9279	0.7931	0.7396	0.8862	0.8872	0.9871	0.9480	0.8770	0.9399	0.9413	0.9484	1.2912	1.3306	1.2585	1.2091	1.3476	1.2739	1.2127	1.2024	1.1969	1.3125	1.1898	1.1686	1.7450	1.5552	1.6441	1.6030	1.7984	1.2479	1.4241	1.2865	1.2007	1.4946	1.5320	1.5543	1.5532	1.5627	1.6129	1.3923	1.1924	1.2653	1.3658
CLUG_04886	0.6951	0.8367	0.8247	0.8321	0.8468	0.8290	0.8289	0.8973	0.9151	0.9996	1.6419	0.8923	0.7685	0.9375	0.8252	0.7818	0.8036	0.8692	1.0367	0.9002	0.8153	0.9713	0.8680	0.9749	1.1031	1.1781	1.0712	1.0471	1.0658	1.1527	1.1087	1.0208	1.0119	1.1741	1.0544	0.9741	1.1133	1.0576	1.3077	1.2482	1.4407	1.0545	1.2584	1.1007	1.0106	1.2416	1.2186	1.3122	1.3558	1.3212	1.2631	1.1013	1.0183	1.0540	1.1257
CLUG_04887	1.1844	1.0265	0.8580	0.9985	1.0031	0.9868	0.9941	0.8860	1.2142	1.0872	1.8797	1.0728	1.0663	1.0295	1.0343	1.0536	1.0612	1.0792	1.1754	0.9934	1.0561	1.0292	1.0487	1.1053	1.1758	1.2517	1.1499	1.0882	1.1693	1.1413	1.1246	1.0330	1.1332	1.1388	1.1502	1.0799	1.0738	1.0200	1.3906	1.2894	1.5484	1.1111	1.3006	1.1135	0.9921	1.3185	1.2850	1.2330	1.3310	1.2884	1.4038	1.2044	1.1362	1.1322	1.1742
CLUG_04888	0.9731	0.9148	0.8596	0.9509	0.8067	0.8671	0.8683	0.9258	1.0382	1.0435	1.9562	1.0611	1.0483	1.0223	0.8681	1.0036	1.0938	0.9541	1.1425	0.9826	0.8794	1.0547	0.9249	0.9925	1.2494	1.3648	1.3428	1.2227	1.3733	1.3003	1.2727	1.2179	1.2112	1.2626	1.2372	1.2527	1.5413	1.4277	1.5102	1.5585	1.6965	1.2602	1.3268	1.3496	1.2145	1.4891	1.4339	1.4534	1.5300	1.5106	1.5721	1.3244	1.2357	1.2528	1.2443
CLUG_04889	0.8865	0.8775	0.7715	0.8993	0.8226	0.9254	0.9219	0.8836	0.9089	0.9692	1.7640	0.9344	1.0194	0.8752	0.8582	0.7910	1.0327	0.9304	0.9036	0.9230	0.8981	0.9461	0.8476	0.9598	1.0930	1.2629	1.1315	1.1155	1.2593	1.1401	1.0803	1.0707	1.0557	1.1313	1.0166	1.0758	1.1772	1.0631	1.5348	1.4650	1.5749	1.1714	1.3411	1.1618	1.0225	1.2593	1.4050	1.4518	1.4252	1.4899	1.4613	1.2483	1.0625	1.1083	1.2831
CLUG_04890	0.8423	0.8652	0.8264	0.8772	0.8209	0.7907	0.8400	0.8983	0.8877	0.9596	1.7025	0.9146	0.8843	0.8519	0.8357	0.7891	0.9342	0.9126	0.9809	0.8952	0.8138	0.9138	0.8988	0.9476	1.0819	1.1444	1.0614	1.0578	1.1548	1.0728	1.0425	1.0389	1.0467	1.0809	1.0523	1.0434	1.2450	1.1699	1.4402	1.3408	1.5797	1.0933	1.3253	1.2017	1.0121	1.2428	1.3558	1.3820	1.3535	1.3400	1.4472	1.2295	1.0479	1.0685	1.2012
CLUG_04891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2364	0.0089	0.0000	0.0007	0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0032	0.0000	0.0027	0.0000	0.0000	1.5107	1.5036	1.6562	1.2597	1.4371	1.3454	0.0015	0.0000	1.4979	1.5164	1.4757	1.5527	1.6910	1.3684	0.0000	0.0016	1.3164
CLUG_04892	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	1.3649	0.0063	0.0000	0.0000	0.0042	0.0000	0.0000	0.0000	0.0007	0.0000	0.0001	0.0000	0.0013	0.0000	0.0000	1.5441	1.4367	1.7755	1.2353	1.4874	1.3578	0.0032	0.0000	1.4404	1.4459	1.4704	1.5490	1.5777	1.3524	0.0000	0.0000	1.4126
CLUG_04893	0.9208	0.9362	0.9463	0.9297	0.9088	0.8713	0.8864	0.9553	1.0013	1.0921	1.8289	1.0021	1.0333	0.9329	0.9104	0.8830	0.9708	0.9811	1.0547	0.9781	0.9385	0.9664	1.0089	0.9903	1.1783	1.3330	1.2001	1.1648	1.2355	1.1471	1.1375	1.1496	1.1281	1.1544	1.1085	1.1147	1.3658	1.2501	1.3465	1.3598	1.5004	1.1738	1.2911	1.1986	1.0704	1.3227	1.3043	1.3473	1.3741	1.3293	1.3571	1.1423	1.1538	1.1338	1.1388
CLUG_04894	0.9058	1.0044	0.9991	1.0445	1.0087	0.9436	1.0638	0.9382	1.0077	1.1849	1.9051	1.0999	1.0091	1.0203	0.9986	1.0215	1.0124	1.0551	1.0916	1.0030	0.9405	1.0221	1.1070	1.0012	1.1892	1.2638	1.1920	1.0990	1.1929	1.1832	1.0986	1.1536	1.1544	1.2009	1.1518	1.1054	1.2118	1.1379	1.4266	1.3587	1.5848	1.1412	1.3774	1.2048	1.0756	1.3664	1.2972	1.3357	1.4048	1.3026	1.4438	1.1914	1.1877	1.1650	1.2047
CLUG_04895	1.1220	1.1856	1.1075	1.1657	1.1378	1.0754	1.1183	1.0880	1.2155	1.3273	2.3649	1.2888	1.2088	1.2383	1.2658	1.2569	1.2028	1.1012	1.2148	1.1859	1.1611	1.1650	1.2064	1.2696	1.2698	1.3806	1.2632	1.2006	1.3605	1.3027	1.2926	1.2941	1.2631	1.3278	1.3043	1.1936	1.0142	1.0409	1.4617	1.4177	1.5399	1.1661	1.4294	1.3596	1.1433	1.4291	1.3625	1.4088	1.3639	1.4809	1.4755	1.2476	1.2291	1.2274	1.2715
CLUG_04896	0.9274	0.9615	0.7558	0.9352	0.9413	0.7973	0.8344	0.8940	0.9583	0.9438	1.6471	0.9169	0.9431	0.9227	0.9304	1.0413	1.0008	0.9468	0.9151	0.9732	0.8495	0.8923	0.9985	1.0637	1.0794	1.1853	1.0689	1.0346	1.0867	1.0027	1.0129	0.9685	0.9655	1.1249	0.8998	0.9504	0.8314	0.7937	1.2971	1.3489	1.5394	1.1063	1.3612	1.2619	0.9827	1.1380	1.3224	1.3987	1.3544	1.3068	1.4213	1.1983	1.0110	0.9831	1.1316
CLUG_04897	0.1403	0.1098	0.0786	0.1216	0.1347	0.1141	0.1277	0.1412	0.1463	0.1370	0.2414	0.1199	0.1201	0.1419	0.1445	0.1285	0.1497	0.1277	0.1448	0.1185	0.1005	0.1297	0.1338	1.2009	0.1467	0.1516	0.1396	0.1393	0.1316	0.1358	0.1427	0.1331	0.1230	0.1307	0.1301	0.1409	0.1184	0.1054	1.4156	1.4145	1.5821	1.2181	1.3562	1.2530	0.1460	0.1534	1.3377	1.3158	1.3565	1.3747	1.4853	1.2475	0.1339	0.1345	1.1720
CLUG_04898	0.8458	0.8458	0.8606	0.8192	0.8286	0.7974	0.8593	0.8836	0.8516	0.9320	1.7209	0.8385	0.8492	0.8284	0.7741	0.8308	0.8439	0.8153	0.9379	0.8683	0.7742	0.8511	0.8494	0.9337	1.1210	1.2381	1.0686	1.0935	1.1974	1.1217	1.0853	1.0487	1.0807	1.1525	1.0114	1.0117	1.4926	1.2997	1.4056	1.3365	1.4910	1.1450	1.3113	1.2030	1.0118	1.2481	1.4319	1.3156	1.3565	1.3308	1.3707	1.1324	1.0759	1.1111	1.1446
CLUG_04899	1.2013	1.0148	1.0052	0.9911	1.0368	0.9118	0.9665	1.0349	1.1128	1.1422	2.0356	1.0094	1.1025	1.0673	1.0274	1.2044	1.1009	1.0372	1.1507	1.0727	1.0047	1.1000	1.0624	1.0459	1.1521	1.3213	1.2172	1.1501	1.2852	1.2417	1.1499	1.1677	1.1335	1.2022	1.1988	1.0660	1.0885	1.0440	1.3316	1.3021	1.4244	1.0462	1.2741	1.2018	1.1150	1.3772	1.3085	1.2601	1.3003	1.2436	1.3557	1.1530	1.1446	1.1823	1.1492
CLUG_04900	1.1193	1.1701	1.1765	1.2736	1.1533	1.0570	1.1354	1.1165	1.1461	1.2493	2.0914	1.2077	1.1980	1.2310	1.2036	1.2170	1.0592	1.0499	1.1772	1.1296	1.2424	1.2239	1.2509	1.1923	1.2600	1.4403	1.2819	1.3309	1.4373	1.2086	1.2783	1.2464	1.2291	1.3476	1.1674	1.1331	1.1495	1.0997	1.4152	1.3726	1.4746	1.1924	1.3988	1.2698	1.1543	1.5062	1.3182	1.2309	1.2580	1.2773	1.4514	1.1834	1.2748	1.3191	1.1892
CLUG_04901	0.6945	0.6866	0.7725	0.7427	0.7442	0.6807	0.7603	0.7880	0.7594	0.7668	1.4550	0.7094	0.7921	0.7979	0.7415	0.8234	0.7471	0.8317	0.7693	0.7402	0.7011	0.7802	0.7872	0.9252	0.9594	0.9314	0.9019	0.8768	0.8658	0.8820	0.9095	0.8746	0.8457	0.8762	0.8326	0.8278	0.7635	0.7949	1.0973	1.0897	1.2199	0.9309	1.0939	1.0456	0.8137	1.0323	1.0590	1.1350	1.0448	1.0114	1.1114	0.9042	0.8401	0.9210	0.9796
CLUG_04902	1.1009	1.0583	1.0321	1.0446	1.0816	0.9569	1.0231	1.1316	1.1351	1.1783	2.1451	1.1831	1.1660	1.0802	1.1193	1.0488	1.1413	1.0676	1.1911	1.1187	1.0644	1.1893	1.1602	1.1284	1.1874	1.3225	1.2621	1.2031	1.2224	1.1635	1.1375	1.1470	1.1233	1.1891	1.1486	1.0793	1.0974	1.0596	1.3289	1.3068	1.4151	1.1093	1.2961	1.2476	1.1082	1.3524	1.2191	1.3357	1.2907	1.2688	1.3773	1.1930	1.1864	1.1783	1.2073
CLUG_04903	1.0423	0.9764	0.9992	1.1302	1.0094	0.9931	1.0810	1.0231	1.0963	1.1167	2.0767	1.1084	1.0325	1.0621	1.0147	1.1281	1.0656	1.1239	1.1262	1.0404	1.0138	1.0543	1.1583	1.0641	1.1364	1.2624	1.1910	1.1178	1.0941	1.1489	1.1687	1.1449	1.1397	1.1873	1.1711	1.0747	1.0583	0.9648	1.2829	1.3357	1.4220	1.1475	1.3097	1.2319	1.0699	1.2762	1.2054	1.3306	1.2643	1.2120	1.3356	1.1101	1.1417	1.0962	1.1942
CLUG_04904	0.9881	0.9930	0.9569	0.9909	1.0267	0.9051	0.9052	0.9280	0.9742	1.0728	1.8570	1.0496	1.0192	0.9735	0.9203	0.8953	1.0373	0.9157	1.1464	1.0237	0.9235	1.0170	0.9811	1.0718	1.1852	1.2747	1.1728	1.1513	1.2192	1.1694	1.1821	1.2120	1.1146	1.1694	1.0902	1.1108	1.3607	1.2439	1.3368	1.2800	1.4589	1.0992	1.2708	1.2230	1.0938	1.3224	1.2771	1.3312	1.3437	1.2942	1.2778	1.1574	1.1348	1.1588	1.1367
CLUG_04905	0.9376	0.8944	0.8866	0.9179	0.8824	0.8979	0.9200	0.9639	0.9772	1.0708	1.8519	0.9840	0.9686	0.9598	0.9086	0.8750	0.9668	0.9761	1.0616	0.9602	0.8970	0.9612	0.9082	0.9175	1.1158	1.2466	1.1377	1.1109	1.1645	1.0997	1.1379	1.1268	1.1105	1.1792	1.0783	1.0516	1.2280	1.1717	1.3227	1.2684	1.3794	1.0925	1.2520	1.1896	1.0434	1.3051	1.2152	1.2545	1.2637	1.1915	1.2907	1.1526	1.1476	1.1026	1.1016
CLUG_04906	1.0216	1.0000	0.9325	0.9845	1.0300	0.9097	1.0604	0.8534	1.1470	1.1903	1.9545	1.0296	1.0534	1.1034	1.0708	1.0234	1.0327	1.0719	1.0963	1.0742	1.0235	1.1550	1.0422	1.1042	1.2677	1.3480	1.2287	1.1916	1.2034	1.2150	1.1902	1.2067	1.1979	1.2956	1.1282	1.1692	1.2347	1.1518	1.3341	1.2855	1.4305	1.1331	1.4045	1.2917	1.1249	1.3726	1.3488	1.3557	1.3433	1.3350	1.3304	1.2080	1.1772	1.1569	1.2201
CLUG_04907	1.0229	0.9915	0.8835	0.9294	0.9066	0.9641	0.9684	1.0297	1.0220	0.9095	1.8704	0.9713	1.0195	0.9924	0.8991	0.9090	1.0010	0.8957	1.0984	0.9697	0.9247	0.9519	0.9514	0.9505	1.0706	1.2918	1.1677	1.1466	1.1492	1.1643	1.1479	1.2137	1.1379	1.2025	1.0723	1.0201	1.3271	1.2798	1.2401	1.2656	1.3796	1.1075	1.1865	1.1633	1.0712	1.2932	1.2068	1.2463	1.2123	1.2515	1.2629	1.2155	1.1161	1.2067	1.0800
CLUG_04908	1.0701	0.9953	0.8295	0.8748	0.9206	0.9944	0.9868	1.0426	1.0504	0.8844	1.8529	1.0031	1.0771	0.9697	0.9121	0.8740	0.9804	0.8792	1.0730	0.9817	0.9141	0.9225	0.9505	0.9588	1.0234	1.2905	1.1799	1.1458	1.1063	1.1430	1.1363	1.2240	1.1307	1.1982	1.0452	1.0101	1.3189	1.3267	1.2304	1.2209	1.3427	1.1292	1.1537	1.1782	1.0748	1.3035	1.1868	1.2042	1.1855	1.2518	1.2428	1.2124	1.1028	1.2076	1.0578
CLUG_04909	0.9970	0.9140	0.8705	0.9643	0.9722	0.9230	0.9535	1.0162	1.0550	1.1128	2.0057	1.1307	1.0622	1.0522	1.0130	0.9641	1.0627	1.0662	1.1047	1.0590	0.9950	1.0377	1.0508	1.0602	1.1696	1.2914	1.1782	1.1246	1.2087	1.1569	1.1644	1.1505	1.1875	1.1766	1.1238	1.0480	1.1022	1.0633	1.2719	1.2031	1.3769	1.1020	1.3197	1.2316	1.1038	1.2695	1.2258	1.2608	1.2546	1.1922	1.3200	1.1146	1.1173	1.1456	1.1074
CLUG_04910	1.0006	0.9115	0.8551	0.9565	0.9543	0.9018	0.9461	1.0091	1.0809	1.1013	2.0222	1.1259	1.0573	1.0342	1.0032	0.9629	1.0673	1.0552	1.0745	1.0472	0.9725	1.0305	1.0541	1.0524	1.1725	1.2869	1.1619	1.1129	1.2105	1.1612	1.1708	1.1399	1.1926	1.1586	1.1089	1.0548	1.1238	1.0821	1.2677	1.1910	1.3809	1.0882	1.3203	1.2460	1.1069	1.2808	1.2370	1.2591	1.2672	1.1720	1.3280	1.1241	1.1222	1.1443	1.0978
CLUG_04911	1.0414	0.9748	0.9801	1.0546	1.0263	0.9792	1.0716	1.0681	1.0803	1.1353	1.9954	1.0943	1.0771	1.0728	1.0333	1.0755	1.0887	1.0255	1.1109	1.0724	1.0124	1.0284	1.0910	1.0246	1.2173	1.2540	1.2215	1.1967	1.2255	1.1685	1.2140	1.2020	1.1609	1.2139	1.1334	1.0754	1.0845	1.0967	1.3100	1.2520	1.3580	1.0923	1.3049	1.2404	1.0984	1.3043	1.1823	1.2834	1.2305	1.2089	1.3094	1.1385	1.1723	1.1175	1.1753
CLUG_04912	0.9501	0.8524	0.8706	0.9020	0.9146	0.9498	0.9366	0.9896	0.9063	1.0397	1.7758	1.0471	0.9831	0.8987	0.7971	0.8302	0.9124	1.0463	0.9741	0.9500	0.8706	0.9875	0.9399	0.8783	1.3013	1.3895	1.2612	1.2304	1.3076	1.2550	1.2229	1.2219	1.3219	1.2668	1.1071	1.1402	1.6118	1.5851	1.4556	1.3749	1.3963	1.1726	1.2951	1.3004	1.1909	1.2874	1.3865	1.3050	1.3319	1.3057	1.3880	1.2168	1.2082	1.1898	1.1389
CLUG_04913	0.9452	0.8866	0.8665	0.8289	0.8707	0.9747	0.9228	1.0193	0.9605	1.0239	1.7428	1.0933	0.9793	0.8739	0.7853	0.8604	0.9032	1.0597	1.0254	0.9664	0.8703	1.0394	0.9807	0.8919	1.3749	1.4162	1.2991	1.2864	1.3412	1.2819	1.2550	1.2615	1.3533	1.3097	1.0972	1.1327	1.7616	1.6649	1.4869	1.3586	1.4557	1.2403	1.3596	1.2971	1.2548	1.3127	1.4263	1.3646	1.3648	1.3215	1.4364	1.2905	1.2284	1.2311	1.2041
CLUG_04914	0.9280	0.8919	0.8564	0.8303	0.8986	0.9912	0.9407	1.0326	0.9950	1.0327	1.7491	1.1023	0.9801	0.8720	0.7946	0.8915	0.9160	1.0713	1.0541	0.9817	0.8883	1.0849	1.0045	0.9041	1.3965	1.4492	1.3268	1.3094	1.3846	1.2922	1.2614	1.2752	1.3665	1.3255	1.1062	1.1414	1.8057	1.6822	1.5290	1.3742	1.4873	1.2725	1.3845	1.3036	1.2646	1.3379	1.4286	1.3887	1.4022	1.3372	1.4627	1.3254	1.2377	1.2730	1.2181
CLUG_04915	1.0387	0.9034	0.9460	1.0460	1.0483	0.8851	0.9783	0.9486	1.0618	1.0927	1.9586	1.0430	0.9319	0.9852	0.8953	0.8791	0.9668	1.0575	1.1093	1.0345	0.8615	0.9818	1.0059	0.9397	1.1986	1.2146	1.2090	1.1997	1.2016	1.2156	1.1308	1.1377	1.1577	1.2039	1.0445	1.0086	1.2456	1.2163	1.2129	1.1670	1.2840	1.0999	1.2208	1.1967	1.0343	1.2256	1.1745	1.2375	1.1867	1.1431	1.2150	1.0490	1.1065	1.1444	1.0604
CLUG_04916	1.1493	1.0253	0.9174	0.9997	1.0448	1.0143	1.0919	1.2305	1.0628	1.0574	1.9985	1.1926	1.0183	1.1598	1.0703	1.1534	1.1418	0.9635	1.1516	1.0756	1.0088	1.0525	1.0195	1.0650	1.2088	1.3001	1.2627	1.2073	1.2345	1.2003	1.2266	1.1661	1.1172	1.1930	1.0866	1.0277	1.0733	1.1412	1.1861	1.1811	1.2927	1.0835	1.2679	1.2657	1.1295	1.2569	1.1490	1.2479	1.1680	1.1901	1.2676	1.0862	1.1400	1.1483	1.1596
CLUG_04917	1.1510	1.0067	0.9318	1.0070	1.0630	1.0244	1.1131	1.2080	1.0547	1.0634	1.9706	1.1976	1.0049	1.1360	1.0544	1.1513	1.1411	0.9761	1.1519	1.0858	0.9924	1.0444	1.0582	1.0895	1.2122	1.3006	1.2537	1.2089	1.2358	1.2153	1.2124	1.1690	1.1161	1.1933	1.0977	1.0257	1.0460	1.1118	1.1994	1.1903	1.3017	1.0929	1.2749	1.2475	1.1059	1.2606	1.1330	1.2490	1.1690	1.2153	1.2604	1.0924	1.1313	1.1232	1.1529
CLUG_04918	0.9960	0.9796	0.9639	0.9918	1.0107	0.9291	1.0516	1.0006	1.1305	1.1525	1.9320	1.0880	1.0663	1.0064	0.9885	1.0536	1.0339	1.0429	1.0995	1.0024	0.9710	1.0945	1.0033	1.0198	1.1678	1.1605	1.1437	1.1143	1.1113	1.1374	1.1336	1.1449	1.0958	1.1727	1.0359	0.9963	0.9446	0.9780	1.1979	1.1778	1.2338	1.0495	1.2073	1.1964	1.0600	1.2017	1.1253	1.2081	1.1400	1.1080	1.2410	1.0549	1.1241	1.0680	1.0722
CLUG_04919	1.0795	1.0220	0.9659	1.0449	1.0278	0.9578	1.0431	1.0463	1.0342	1.1447	2.0187	1.1063	1.1232	1.0320	1.0829	1.0051	1.0426	1.0745	1.0843	1.0540	1.0150	1.0950	1.0583	1.0290	1.2006	1.2897	1.2133	1.1933	1.1894	1.1847	1.1827	1.1554	1.1382	1.1957	1.0642	1.0355	1.0318	1.0331	1.2075	1.2052	1.2119	1.0815	1.2385	1.2555	1.1069	1.2402	1.1378	1.2688	1.1856	1.1581	1.2883	1.0770	1.1327	1.1517	1.0883
CLUG_04920	0.7400	0.6740	0.7106	0.6836	0.7216	0.6802	0.8020	0.7598	0.7160	0.8060	1.3965	0.8049	0.7205	0.7599	0.6801	0.6245	0.7749	0.8123	0.7415	0.7656	0.6577	0.7769	0.7345	0.8504	1.0144	1.0153	1.0345	1.0037	1.0429	0.9980	0.9805	0.9708	0.9647	1.0009	0.9473	0.8995	1.2363	1.2290	1.1124	1.0511	1.1369	0.9576	1.0601	1.0344	0.9692	1.0700	1.0333	1.0748	1.0199	1.0112	1.0729	0.9456	1.0033	0.9386	0.9518
CLUG_04921	0.7409	0.7028	0.6813	0.6490	0.7175	0.6007	0.7564	0.7198	0.7445	0.7943	1.4095	0.7020	0.6462	0.6924	0.6052	0.6036	0.7595	0.8146	0.6722	0.7747	0.6618	0.6912	0.6444	0.8582	1.0141	1.0230	0.9852	1.0286	0.9983	0.9669	0.9123	0.8859	0.9615	0.9694	0.9631	0.8401	1.3791	1.4103	1.2251	1.0497	1.1666	0.9681	1.0574	1.0374	0.9494	1.0288	1.0774	1.1667	1.0100	1.0593	1.1513	1.0063	1.0178	0.8628	0.9895
CLUG_04922	1.1530	1.0130	1.0341	1.0767	1.1538	1.0279	1.1266	1.1362	1.1842	1.1921	2.1307	1.1859	1.1467	1.2007	1.1346	1.2055	1.1930	1.1954	1.2128	1.1488	1.0398	1.1808	1.1331	1.0962	1.2738	1.2915	1.2634	1.2686	1.2739	1.2285	1.2621	1.2606	1.2491	1.2541	1.0591	1.1008	1.0000	0.9743	0.0008	0.0014	0.0006	0.0000	0.0005	0.0011	1.1190	1.3030	0.0000	0.0000	0.0016	0.0072	0.0001	0.0006	1.1998	1.1736	0.0013
CLUG_04923	1.2362	1.1526	1.0615	1.0937	1.1118	1.0886	1.2357	1.2297	1.1990	1.2359	2.1890	1.1995	1.2114	1.1945	1.2285	1.1965	1.2048	1.0796	1.2979	1.1781	1.0999	1.2477	1.1202	1.0955	1.2973	1.3356	1.3413	1.2434	1.3352	1.1996	1.3123	1.2810	1.3023	1.3744	1.1590	1.1303	1.0506	1.0454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1515	1.2551	0.0000	0.0012	0.0012	0.0071	0.0000	0.0001	1.1992	1.1721	0.0002
CLUG_04924	1.2116	1.0794	1.0775	1.1788	1.1902	1.0638	1.1376	1.2292	1.2949	1.2452	2.2634	1.2494	1.1728	1.1722	1.1688	1.2223	1.2226	1.1647	1.2238	1.1620	1.0866	1.1076	1.2130	1.1441	1.2947	1.3165	1.2841	1.2287	1.2585	1.2653	1.2815	1.2375	1.2130	1.2772	1.1778	1.1555	1.0761	1.0766	0.0000	0.0017	0.0000	0.0000	0.0003	0.0000	1.1434	1.3002	0.0000	0.0012	0.0010	0.0024	0.0000	0.0000	1.1887	1.1655	0.0014
CLUG_04925	1.0390	1.0079	1.0313	1.0671	1.1213	1.0187	1.0140	1.1197	1.0987	1.1195	2.0609	1.1216	1.1069	1.1162	1.1215	1.1010	1.0684	1.1211	1.1427	1.1219	0.9935	1.1557	1.1461	0.9665	1.1956	1.3498	1.2123	1.2329	1.2472	1.1745	1.2112	1.1985	1.1706	1.2388	1.0517	1.0526	0.9360	0.9321	0.0000	0.0010	0.0000	0.0000	0.0013	0.0000	1.0817	1.2104	0.0000	0.0009	0.0000	0.0012	0.0000	0.0009	1.1400	1.1278	0.0027
CLUG_04926	0.8848	0.7937	0.7998	0.8076	0.8533	0.8507	0.9258	0.8554	0.9080	0.9540	1.7018	0.9376	0.8905	0.7953	0.7499	0.7521	0.8536	0.9163	0.8882	0.8712	0.8375	0.8591	0.8709	0.8186	1.1313	1.1478	1.1305	1.1099	1.1523	1.0918	1.1023	1.1010	1.1172	1.0978	0.9898	0.9831	1.4341	1.3751	1.1875	1.1534	1.2534	1.0736	1.1207	1.1552	1.0672	1.1662	1.1663	1.1633	1.0872	1.0844	1.1770	1.0590	1.0551	1.0837	1.0270
CLUG_04927	0.9034	0.8020	0.8015	0.8026	0.8601	0.8716	0.9335	0.8604	0.9145	0.9618	1.7193	0.9449	0.8917	0.8064	0.7561	0.7486	0.8482	0.9292	0.8987	0.8740	0.8445	0.8606	0.8859	0.8222	1.1457	1.1607	1.1417	1.1184	1.1646	1.1001	1.1098	1.1170	1.1286	1.1116	0.9990	0.9944	1.4650	1.3916	1.2061	1.1730	1.2705	1.0898	1.1337	1.1707	1.0824	1.1791	1.1799	1.1766	1.1018	1.1021	1.1899	1.0707	1.0651	1.0955	1.0448
CLUG_04928	0.8247	0.7367	0.7623	0.7820	0.7530	0.6916	0.7619	0.7377	0.7650	0.8746	1.4817	0.8681	0.7951	0.7944	0.7793	0.7373	0.8386	0.7820	0.8136	0.7999	0.7706	0.8211	0.7761	0.9309	0.9286	0.9188	0.9054	0.9263	0.9275	0.9242	0.8928	0.9252	0.8974	0.9032	0.8052	0.7752	0.8491	0.7826	0.9470	0.9548	0.9590	0.8454	0.9421	0.9094	0.8379	0.8774	0.8943	0.9380	0.8830	0.9124	0.9720	0.8506	0.8678	0.8398	0.8671
CLUG_04929	0.8404	0.7148	0.7606	0.7835	0.7233	0.8160	0.8726	0.7957	0.8000	0.9531	1.5487	0.9065	0.8238	0.7553	0.7249	0.6534	0.7620	0.7694	0.8262	0.8282	0.7435	0.7947	0.9266	0.8740	1.1330	1.1828	1.1779	1.1011	1.1542	1.1657	1.0837	1.0938	1.1232	1.1489	1.0299	1.0763	1.4442	1.5206	1.2018	1.1936	1.2391	1.0836	1.1435	1.1712	1.0280	1.2685	1.2527	1.1959	1.1905	1.1358	1.2070	1.0069	1.0956	1.0483	1.0384
CLUG_04930	0.8191	0.6901	0.7215	0.6987	0.6937	0.7698	0.8845	0.7495	0.8030	0.8889	1.4347	0.8138	0.8122	0.7166	0.6759	0.6515	0.7014	0.7538	0.7689	0.8065	0.7286	0.7110	0.9012	0.9052	1.1051	1.1569	1.1682	1.0997	1.1813	1.1210	1.0651	1.0584	1.1007	1.1224	1.0286	1.0627	1.4349	1.5256	1.2205	1.1499	1.2339	1.0747	1.1020	1.1687	1.0340	1.2708	1.2504	1.1677	1.1669	1.1283	1.2007	1.0029	1.1013	1.0394	1.0216
CLUG_04931	0.9694	0.8896	0.8835	0.8733	0.9014	0.8729	0.9550	0.9177	0.9260	1.0196	1.8012	1.0400	0.9330	0.9687	0.8650	0.9444	0.9291	0.9243	0.9660	0.9095	0.8910	0.9057	0.9300	0.8570	1.1723	1.1703	1.1338	1.1487	1.1514	1.1048	1.1078	1.1176	1.0752	1.1286	0.9637	0.9730	1.1737	1.2675	1.1846	1.1579	1.1677	1.0772	1.1664	1.1457	0.9862	1.1868	1.1411	1.1516	1.1558	1.0773	1.1906	1.0354	1.0558	1.0778	1.0375
