GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05650	0.9019	1.7003	0.8317	0.9126	0.8345	0.7705	0.8759	0.9482	0.9546	0.9928	0.8167	1.1893	0.9003	0.8864	0.8563	0.8189	0.9277	0.8335	1.0462	0.8780	0.8932	1.1083	1.0163	0.8201	1.3786	1.3295	1.4391	1.3398	1.2496	1.2439	1.2598	1.2593	1.2581	1.3712	1.2528	1.0793	1.4345	1.1786	1.2276	0.9801	0.9771	1.0097	0.9880	0.9557	1.0301	1.0066	1.1161	1.2469	1.0077	1.0051	0.9610	1.0112
CLUG_05651	0.9482	1.7757	0.8776	0.9283	0.8457	0.7718	0.9047	0.9997	0.9258	1.0483	0.8687	1.3221	0.9438	0.9231	0.9207	0.8338	0.9466	0.8310	1.0271	0.8815	0.9701	1.1235	1.0326	0.8639	1.3940	1.3734	1.4869	1.3849	1.2837	1.3002	1.2948	1.2462	1.2294	1.3904	1.2950	1.0848	1.4605	1.2217	1.2704	0.9916	1.0203	1.0352	1.0276	0.9542	1.0508	0.9921	1.1341	1.2868	1.0100	1.0118	0.9725	1.0492
CLUG_05652	1.1478	1.8335	0.9243	0.9856	0.9219	0.8226	0.9086	0.9619	1.1162	1.0219	0.8770	1.2928	0.9990	1.1588	1.0943	1.0001	1.0048	1.0100	1.0702	0.9864	0.9823	1.0747	0.9998	0.9020	1.5234	1.4290	1.5160	1.4643	1.4057	1.3238	1.3055	1.3396	1.3859	1.4731	1.2099	1.1941	1.2419	1.1226	1.3831	0.9868	1.0503	1.0695	1.0914	1.0528	1.1386	1.0689	1.1935	1.4425	1.0889	1.1399	1.1418	1.0836
CLUG_05653	1.1122	1.8608	0.8858	1.0500	1.0253	1.0930	0.9391	1.2497	1.1496	1.0327	1.0875	1.3624	1.1545	1.1129	1.2548	1.1058	1.0511	1.2424	1.2266	1.1113	0.9499	1.2615	1.0837	0.8653	1.6749	1.4195	1.5565	1.5344	1.3743	1.3898	1.4109	1.3439	1.4133	1.3730	1.2490	1.2287	1.2337	1.0616	1.2721	1.0879	0.9974	1.0731	1.1611	1.0807	1.1900	1.1322	1.1862	1.3586	1.0635	1.1318	1.2112	1.0301
CLUG_05654	0.9260	1.7843	0.9560	0.9865	1.0708	0.9165	0.8502	1.0709	1.0280	1.0716	0.9424	1.1722	1.0255	1.0207	1.0747	1.0067	0.8803	1.0464	1.0697	0.9909	0.9086	1.1274	1.0755	0.8752	1.4952	1.3269	1.5212	1.3817	1.3274	1.3446	1.3889	1.3406	1.3699	1.4460	1.2986	1.1531	1.3506	1.1547	1.2458	1.0778	1.0684	1.0558	1.0972	1.0363	1.1997	1.0855	1.1611	1.3153	1.0399	1.1423	1.1431	1.0396
CLUG_05655	1.0702	2.0242	1.1002	1.2447	1.1664	1.0848	1.1339	1.1536	1.3215	1.1957	1.1472	1.2552	1.2213	1.2070	1.3146	1.3666	1.0134	1.2069	1.2688	1.1167	1.0516	1.2730	1.1734	1.0187	1.5710	1.5175	1.5311	1.4612	1.4637	1.4386	1.4643	1.4249	1.4681	1.6004	1.2262	1.2030	1.1183	1.2214	1.3417	1.0480	1.0642	1.1524	1.1288	1.0968	1.2263	1.2030	1.1826	1.4037	1.1010	1.1864	1.1683	1.0758
CLUG_05656	1.1175	1.9060	0.9675	1.1322	1.1532	0.9933	1.0275	1.2920	1.2382	1.1125	1.1029	1.3268	1.1324	1.2148	1.2367	1.1099	1.0427	1.1563	1.2444	1.0694	1.0096	1.2769	1.1229	0.9705	1.5745	1.4090	1.5280	1.4502	1.4227	1.4550	1.4370	1.3994	1.4277	1.5362	1.3258	1.2090	1.2692	1.1803	1.3189	1.0930	1.0738	1.1385	1.1126	1.0262	1.1867	1.1316	1.2510	1.4034	1.0691	1.1908	1.1885	1.0806
CLUG_05657	1.2152	2.0031	1.1028	1.1527	1.1858	1.0613	1.1529	1.3038	1.3042	1.1135	1.1501	1.3533	1.1939	1.2694	1.2829	1.2921	1.1182	1.2428	1.2747	1.1260	1.0803	1.3870	1.1212	0.9575	1.6860	1.5261	1.6736	1.5301	1.4940	1.4932	1.5218	1.4586	1.5330	1.5393	1.3298	1.2845	1.2086	1.2400	1.3476	1.1334	1.1542	1.1480	1.1959	1.1240	1.2951	1.1896	1.2451	1.4916	1.0962	1.2044	1.2461	1.1558
CLUG_05658	1.2111	1.9646	1.0186	1.1630	1.1454	0.9637	1.0676	1.1734	1.1672	1.0848	1.1124	1.3868	1.1499	1.1873	1.1715	1.2485	1.1676	1.2266	1.1928	1.0687	0.9358	1.3029	1.1152	0.9320	1.5835	1.4836	1.5800	1.4831	1.4137	1.5159	1.4549	1.3780	1.4594	1.5401	1.2701	1.2233	1.2258	1.2189	1.3454	1.1077	1.1384	1.2011	1.1123	1.0981	1.2611	1.1820	1.2008	1.4367	1.1002	1.2009	1.3046	1.0760
CLUG_05659	1.0599	1.6813	0.8151	1.0389	1.1074	0.8904	0.9976	1.0983	1.2093	1.0298	1.0678	1.1941	1.0144	1.1421	1.0971	0.9135	0.9596	1.2001	1.1062	0.9604	0.9209	1.2609	1.0319	1.0257	1.7012	1.4041	1.4804	1.4266	1.4282	1.5037	1.3576	1.4309	1.4748	1.5018	1.2682	1.2060	1.1902	1.1961	1.3524	1.0521	1.0801	1.1050	1.1143	1.0299	1.1502	1.1204	1.1440	1.3436	0.9678	1.2328	1.1328	1.0154
CLUG_05660	1.2307	2.0889	1.0553	1.1789	1.1892	1.0600	1.1513	1.2899	1.3470	1.2041	1.1484	1.3133	1.2598	1.2390	1.3281	1.2746	1.1278	1.2987	1.3302	1.1251	1.0784	1.3362	1.2033	1.0468	1.7124	1.5484	1.6345	1.5223	1.4763	1.5231	1.5305	1.4921	1.4682	1.5662	1.2922	1.2294	1.2548	1.2655	1.3725	1.1283	1.1653	1.1733	1.1567	1.1629	1.2645	1.1694	1.2557	1.4402	1.1259	1.2314	1.2364	1.0674
CLUG_05661	1.1808	2.0398	1.1115	1.1793	1.1796	1.0506	1.0692	1.1868	1.2970	1.2142	1.1413	1.3162	1.1896	1.2513	1.2527	1.2654	1.1246	1.1721	1.2177	1.1187	1.0749	1.3311	1.0980	1.0768	1.5338	1.4275	1.4965	1.4798	1.3094	1.4303	1.4297	1.4109	1.4115	1.4856	1.2959	1.1967	1.1036	1.2659	1.2939	1.0771	1.1299	1.1232	1.0862	1.0429	1.2006	1.1733	1.2266	1.3533	1.1169	1.1840	1.1975	1.0483
CLUG_05662	1.2257	2.2431	1.1604	1.2080	1.2461	1.0694	1.1137	1.2008	1.2540	1.2163	1.1079	1.4249	1.2819	1.2544	1.2866	1.2270	1.1179	1.2446	1.2926	1.1137	1.0757	1.3388	1.1283	1.0136	1.6647	1.4904	1.5835	1.5142	1.4518	1.5013	1.5951	1.5176	1.5304	1.6538	1.2532	1.2056	1.1559	1.2829	1.3796	1.0923	1.1697	1.1507	1.1649	1.1309	1.2352	1.2383	1.2480	1.3916	1.0857	1.2483	1.2151	1.1615
CLUG_05663	1.2028	2.1306	1.1197	1.3217	1.2788	1.0984	1.2413	1.2999	1.2251	1.3091	1.3250	1.5697	1.2051	1.3738	1.4783	1.4082	1.1124	1.4807	1.3672	1.1438	1.0656	1.3619	1.1239	1.1351	1.6727	1.6409	1.8080	1.6199	1.5590	1.5526	1.7092	1.5873	1.5941	1.6802	1.3547	1.2367	1.2323	1.2224	1.5515	1.2503	1.2455	1.2497	1.2745	1.2766	1.4002	1.2883	1.3128	1.4291	1.1986	1.2929	1.2740	1.2091
CLUG_05664	1.2692	2.3090	1.0848	1.5454	1.3576	1.2605	1.2319	1.6095	1.4011	1.3443	1.3114	1.4011	1.3268	1.4398	1.4971	1.3825	1.4080	1.2403	1.2740	1.3006	1.1544	1.4298	1.2842	1.1238	1.8694	1.5528	1.6488	1.6707	1.6289	1.5461	1.7728	1.5847	1.5682	1.6684	1.4833	1.4244	1.3071	1.2903	1.5013	1.2079	1.1986	1.2218	1.3139	1.2032	1.2791	1.2947	1.3709	1.5301	1.1771	1.3899	1.3359	1.2602
CLUG_05665	1.1337	2.0548	1.0902	1.1905	1.3683	1.0608	1.1527	1.2279	1.2454	1.1747	1.0515	1.3581	1.2289	1.2413	1.3064	1.1845	1.0680	1.2699	1.2823	1.0964	1.0542	1.1774	1.1367	0.9740	1.6360	1.4341	1.5520	1.4128	1.3423	1.4255	1.4243	1.4553	1.4547	1.4951	1.2893	1.1713	1.0937	1.1824	1.3567	1.0591	1.1518	1.1558	1.1058	1.0565	1.1989	1.1234	1.2409	1.4305	1.0468	1.1854	1.1971	1.0635
CLUG_05666	1.2936	2.1918	1.1283	1.2331	1.2307	1.1590	1.1550	1.3070	1.3898	1.2429	1.1675	1.4363	1.2737	1.3609	1.4106	1.3504	1.1249	1.3018	1.3891	1.1970	1.1575	1.3624	1.2777	0.9850	1.6436	1.4990	1.6406	1.5130	1.4205	1.4906	1.5739	1.4964	1.4827	1.6633	1.2693	1.2412	1.0852	1.2179	1.4306	1.0949	1.1501	1.1538	1.1894	1.1126	1.2099	1.2075	1.2890	1.4262	1.1315	1.2399	1.2648	1.0835
CLUG_05667	1.1994	2.0220	1.0533	1.1307	1.0596	1.0561	0.9999	1.2588	1.3328	1.1720	1.1177	1.2563	1.1428	1.1923	1.3036	1.2622	1.1104	1.1493	1.2902	1.0898	1.0334	1.2663	1.1791	0.9491	1.6510	1.5168	1.5547	1.5320	1.4198	1.5032	1.5085	1.5026	1.4713	1.6096	1.2404	1.1761	1.3493	1.2054	1.3532	1.1398	1.1898	1.1540	1.2122	1.2014	1.2603	1.2342	1.2321	1.4957	1.1522	1.2060	1.2781	1.0723
CLUG_05668	1.3272	2.1394	1.1365	1.2201	1.2921	1.1906	1.1000	1.4245	1.3898	1.1986	1.1140	1.4690	1.2606	1.3752	1.4059	1.3142	1.2356	1.2463	1.4136	1.1821	1.1116	1.3414	1.2496	1.0568	1.8145	1.6037	1.5975	1.6105	1.4975	1.5583	1.5728	1.5357	1.5283	1.6271	1.3231	1.2745	1.3530	1.2673	1.4440	1.1757	1.2135	1.2199	1.2205	1.1828	1.3417	1.2220	1.3027	1.4749	1.2283	1.2878	1.3038	1.1795
CLUG_05669	1.2446	2.2709	1.0118	1.2010	1.2671	1.0821	1.1838	1.2964	1.2917	1.2098	1.1986	1.4952	1.3596	1.2956	1.3884	1.3329	1.1032	1.2208	1.3274	1.1638	1.0851	1.4338	1.1864	0.9933	1.7375	1.5451	1.6661	1.5409	1.4716	1.5581	1.6166	1.5790	1.5763	1.7172	1.3137	1.2923	1.3372	1.3295	1.4067	1.2226	1.2543	1.2031	1.2260	1.1760	1.3242	1.2567	1.3984	1.5133	1.2231	1.2544	1.2917	1.1482
CLUG_05670	1.2001	2.0398	1.0138	1.1906	1.1683	1.0569	1.1403	1.1815	1.2340	1.1773	1.0795	1.4045	1.2256	1.2251	1.3562	1.3344	1.0796	1.2367	1.2607	1.1231	1.0683	1.3358	1.0913	1.0003	1.6023	1.4615	1.5692	1.4561	1.3906	1.4750	1.4711	1.4373	1.5145	1.5600	1.2463	1.2018	1.1375	1.1487	1.3395	1.0763	1.1524	1.1712	1.1858	1.0715	1.2162	1.2025	1.2300	1.4208	1.0777	1.2507	1.2348	1.1109
CLUG_05671	1.3344	2.2071	1.0944	1.2913	1.1683	1.1836	1.2525	1.4058	1.5306	1.2936	1.2568	1.6014	1.2868	1.3174	1.4052	1.5258	1.1241	1.4681	1.3424	1.1746	1.1558	1.4703	1.2419	1.0039	1.6300	1.4631	1.5420	1.5285	1.3984	1.5775	1.5261	1.4890	1.5428	1.5839	1.2126	1.3097	1.2098	1.2757	1.4123	1.1050	1.1856	1.1831	1.1187	1.1940	1.2320	1.2667	1.3064	1.4404	1.1190	1.3092	1.2976	1.2192
CLUG_05672	1.2359	2.0770	1.0827	1.2027	1.2343	1.1356	1.1649	1.2933	1.3285	1.1378	1.1243	1.3707	1.2240	1.2930	1.3022	1.3016	1.0668	1.2760	1.3326	1.1190	1.0738	1.3167	1.1958	1.0149	1.5676	1.4961	1.5563	1.4431	1.3493	1.4594	1.4953	1.4519	1.4896	1.5313	1.2381	1.2007	1.1174	1.2555	1.3476	1.0590	1.1448	1.1463	1.1668	1.0671	1.2055	1.1206	1.1810	1.3555	1.1516	1.2339	1.2060	1.0835
CLUG_05673	1.1898	2.0235	0.9943	1.1602	1.1868	1.0454	1.1626	1.1804	1.2381	1.1634	1.0958	1.3728	1.1486	1.2496	1.3397	1.2933	1.0776	1.1993	1.2512	1.0955	1.0557	1.3155	1.1648	0.9930	1.5140	1.4358	1.5806	1.4428	1.3230	1.4827	1.4576	1.3470	1.3982	1.5008	1.2802	1.1735	1.2003	1.1341	1.3167	1.1000	1.1283	1.1126	1.1163	1.1214	1.2033	1.1836	1.2068	1.3195	1.1042	1.2386	1.2110	1.0880
CLUG_05674	1.3489	2.0719	1.1494	1.2053	1.2591	1.1138	1.1576	1.1518	1.3805	1.2095	1.1939	1.4702	1.3110	1.2790	1.3546	1.3350	1.2008	1.2121	1.1401	1.1892	1.0757	1.3361	1.2370	1.0654	1.6994	1.5720	1.6258	1.5420	1.4619	1.5225	1.5370	1.5078	1.5654	1.5306	1.3434	1.2526	1.3533	1.2206	1.3837	1.0897	1.1586	1.2302	1.1492	1.1439	1.2963	1.2196	1.3098	1.4206	1.1944	1.3378	1.2279	1.1124
CLUG_05675	1.2117	2.0407	1.0797	1.1571	1.1510	0.9767	1.0326	1.0963	1.2441	1.1124	1.0618	1.3424	1.1722	1.2018	1.2701	1.1909	1.0882	1.1786	1.2974	1.1061	1.0249	1.2284	1.1130	0.9470	1.5866	1.4218	1.5223	1.4255	1.3732	1.4313	1.4451	1.4058	1.4656	1.4913	1.1886	1.1568	1.0885	1.1648	1.3124	1.0371	1.1256	1.1523	1.1052	1.0894	1.1947	1.1272	1.1638	1.2779	1.1343	1.2029	1.2076	1.1338
CLUG_05676	1.1494	1.9353	0.9687	1.1056	1.1789	1.0732	1.1512	1.2419	1.2278	1.1914	1.0659	1.3272	1.1943	1.1570	1.3075	1.2165	1.0211	1.1400	1.2716	1.1133	1.0121	1.2571	1.0224	0.9287	1.6705	1.4356	1.4942	1.4242	1.3552	1.4618	1.4751	1.4627	1.4706	1.5567	1.1445	1.1643	1.1626	1.2229	1.3282	1.0917	1.1578	1.1210	1.1959	1.0793	1.2751	1.1178	1.2292	1.4078	1.1164	1.2310	1.2686	1.1532
CLUG_05677	1.1982	2.0171	1.0417	1.1822	1.0781	1.0220	1.1338	1.2068	1.2489	1.1151	1.1080	1.2651	1.2309	1.2907	1.2556	1.1798	1.0350	1.0797	1.2190	1.0807	1.0098	1.2604	1.1132	0.9416	1.5749	1.4303	1.5649	1.4265	1.3128	1.4610	1.4956	1.3957	1.4564	1.5133	1.2454	1.2012	1.2972	1.1450	1.3434	1.0795	1.0985	1.1614	1.1285	1.1081	1.1526	1.0973	1.2087	1.3340	1.0952	1.2186	1.2047	1.1492
CLUG_05678	1.0939	1.9232	1.0018	1.0893	1.1225	0.9577	1.0410	1.1666	1.2504	1.1038	1.0263	1.2364	1.1221	1.1623	1.2606	1.1170	0.9859	1.1558	1.1434	1.0565	0.9886	1.2415	1.0881	0.9450	1.5316	1.4163	1.4845	1.3435	1.2789	1.4141	1.3825	1.3188	1.3737	1.4562	1.1739	1.1128	1.0964	1.1405	1.2925	1.0312	1.0889	1.0740	1.1048	1.1060	1.1606	1.1283	1.1677	1.3646	1.0289	1.1367	1.1739	1.0512
CLUG_05679	1.0734	1.9253	1.0368	1.1082	1.1779	1.0323	1.1363	1.0944	1.2237	1.1089	1.0559	1.3099	1.1462	1.1611	1.2346	1.1356	1.0119	1.1267	1.2392	1.0917	1.0194	1.2220	1.0496	0.8953	1.6001	1.4386	1.5539	1.4455	1.3625	1.4717	1.4822	1.3538	1.4109	1.4866	1.2140	1.1776	1.3488	1.1941	1.4494	1.0786	1.1831	1.1335	1.1644	1.1570	1.2432	1.1480	1.2594	1.3703	1.1076	1.2197	1.2573	1.1201
CLUG_05680	1.1888	2.0804	0.9939	1.1458	1.2396	1.0404	1.2039	1.2419	1.2753	1.1684	1.1802	1.2924	1.1912	1.2599	1.2695	1.2582	1.0910	1.1042	1.3310	1.1272	1.0974	1.2856	1.2514	1.0111	1.5960	1.3689	1.4615	1.4531	1.3539	1.3864	1.4454	1.3860	1.4225	1.4787	1.2116	1.1849	1.2075	1.1786	1.2994	1.0324	1.0550	1.1393	1.0881	1.0712	1.1773	1.1119	1.1653	1.3933	1.0893	1.2305	1.1821	1.0565
CLUG_05681	1.1483	1.8821	0.9334	0.9954	1.1174	1.0076	1.0521	1.1027	1.1935	1.1994	1.0355	1.3102	1.0557	1.1837	1.1976	1.2207	0.9273	1.1665	1.1131	1.0432	1.0261	1.3120	1.0551	0.9764	1.5891	1.3940	1.4910	1.3343	1.2934	1.4487	1.4000	1.4094	1.3931	1.3922	1.1394	1.2034	1.1733	1.1447	1.3088	1.0518	1.1401	1.1277	1.0800	1.1262	1.1328	1.1372	1.1903	1.3551	1.0564	1.1776	1.2691	1.0943
CLUG_05682	1.0108	1.7887	0.9840	1.0071	1.0390	0.9407	1.0938	1.1103	1.1663	1.1036	0.9485	1.3050	1.0924	1.0932	1.1160	1.0679	1.0527	1.0387	1.2150	0.9819	0.8883	1.1990	0.9401	0.8270	1.3924	1.3507	1.3697	1.2545	1.2433	1.2831	1.3499	1.2631	1.2863	1.3421	1.1586	1.0385	1.1701	1.0614	1.1964	1.0046	1.0295	1.0264	1.0414	1.0088	1.0901	1.0868	1.1210	1.2790	1.0251	1.1311	1.1498	0.9847
CLUG_05683	1.0095	1.8870	1.0122	1.0752	1.1166	0.9528	1.0717	1.0748	1.2309	1.1044	1.0136	1.2576	1.0749	1.1191	1.2126	1.1375	1.0387	1.1444	1.2206	1.0467	0.9341	1.1473	0.9854	0.8998	1.4958	1.3688	1.4396	1.3414	1.2195	1.3722	1.3874	1.3019	1.3681	1.4121	1.1658	1.1518	1.1242	1.1517	1.2735	1.0166	1.0669	1.0697	1.0557	1.0394	1.1697	1.1086	1.1762	1.3279	1.1253	1.1653	1.1489	1.0271
CLUG_05684	0.9281	1.6113	0.8418	0.9079	0.9468	0.9043	0.9098	0.9651	0.9495	0.9860	0.8733	1.1139	1.0274	0.9993	0.9323	0.9147	0.8033	1.0010	1.0256	0.9121	0.8580	1.0397	0.9192	0.7235	1.3916	1.2792	1.3648	1.3175	1.1528	1.3804	1.3228	1.2163	1.3070	1.3367	1.1504	1.0472	1.2490	1.1127	1.1875	0.9480	0.9885	1.0281	1.0077	1.0016	1.1330	1.0027	1.1541	1.2565	1.0073	1.1203	1.1395	0.9987
CLUG_05685	0.7916	1.4164	0.7339	0.8543	0.8825	0.7935	0.8568	0.7656	0.9016	0.8866	0.7334	0.9227	0.8792	0.8737	0.8351	0.7667	0.7627	0.7875	1.0004	0.7846	0.7176	0.9886	0.7208	0.6760	1.3163	1.2222	1.2238	1.2207	1.1014	1.2082	1.2102	1.1012	1.2072	1.2783	1.0199	1.0130	1.3072	1.0219	1.0984	0.9119	0.9163	0.9397	0.9406	0.9923	1.0407	1.0189	1.0250	1.1723	0.9180	0.9992	1.0120	0.8721
CLUG_05686	0.9252	1.6501	0.8357	0.8908	0.9547	0.8073	0.9625	0.9779	1.0564	0.9731	0.9377	1.0639	0.9832	0.9757	0.9926	0.9082	0.9144	1.0243	1.0210	0.9176	0.8667	1.0575	0.8963	0.7976	1.3803	1.2407	1.3393	1.2595	1.1471	1.2824	1.2664	1.1684	1.2550	1.3593	1.1194	1.0791	1.2606	1.1065	1.1500	0.9544	1.0276	0.9724	1.0220	0.9879	1.1208	1.0342	1.0657	1.2239	0.9991	1.0976	1.1063	0.9745
CLUG_05687	0.9371	1.6783	0.8463	0.9337	0.9101	0.9137	0.9207	1.0250	1.0890	0.9940	0.8766	1.0982	0.9593	0.9415	0.9869	1.0017	0.8354	1.1986	1.0189	0.9330	0.8437	1.0638	0.9679	0.7815	1.4620	1.2750	1.4206	1.3664	1.1766	1.4206	1.3373	1.2496	1.3578	1.5286	1.1808	1.1370	1.3959	1.1262	1.2274	0.9556	1.0308	1.0820	1.0470	1.0055	1.1799	1.1046	1.1620	1.3356	1.1025	1.1651	1.1487	1.0660
CLUG_05688	0.9395	1.6535	0.8321	0.9281	0.8826	0.9215	0.9240	0.9756	1.0857	0.9573	0.8486	1.0956	0.9894	0.9083	0.9480	0.9903	0.8094	1.2047	0.9919	0.9307	0.8240	1.0058	0.9443	0.7617	1.4576	1.2718	1.4055	1.3454	1.1675	1.4328	1.3231	1.2411	1.3642	1.5194	1.1909	1.1388	1.4597	1.1119	1.1863	0.9571	1.0326	1.0756	1.0391	0.9864	1.1691	1.0930	1.1819	1.3267	1.0948	1.1593	1.1403	1.0781
CLUG_05689	0.8187	1.4041	0.7434	0.7961	0.7530	0.6804	0.8913	0.8800	0.8135	0.8802	0.8705	0.9523	0.7206	0.8163	0.8836	0.8052	0.6853	0.7826	0.8242	0.7138	0.7130	0.9050	0.8152	0.7057	1.1804	1.0846	1.2441	1.0687	1.0732	1.1348	1.1236	1.1214	1.2462	1.3575	1.0607	1.0238	1.1920	0.9090	1.0812	0.8021	0.8503	0.8563	0.8656	0.8655	0.9423	0.8625	0.8812	1.0683	0.8457	0.9522	1.0104	0.8815
CLUG_05690	0.8834	1.4780	0.7701	0.8857	0.8394	0.8406	0.9286	0.9127	0.9888	0.9709	0.7931	0.9990	0.9064	0.8734	0.9037	0.8067	0.8009	0.8990	0.9592	0.8829	0.7788	1.0316	0.8747	0.7424	1.3135	1.2108	1.2587	1.1878	1.0913	1.1995	1.2420	1.1312	1.1824	1.2700	1.0218	1.0207	1.3796	1.0572	1.2169	0.9284	0.9884	0.9761	0.9939	1.0093	1.1033	1.0193	1.0683	1.1910	0.9803	1.0665	1.0594	0.9895
CLUG_05691	1.0324	1.7543	0.9038	0.9882	1.0380	0.9010	1.0757	1.0426	1.1236	1.0908	0.9324	1.1827	1.0540	1.0737	1.1286	1.0432	0.9644	1.0382	1.1385	0.9861	0.8796	1.1462	0.9849	0.8774	1.4155	1.2885	1.3776	1.2731	1.1373	1.3080	1.3022	1.2141	1.2986	1.3478	1.1452	1.0840	1.1354	1.0846	1.2308	0.9562	1.0022	1.0345	1.0141	1.0214	1.1273	1.0672	1.1117	1.2338	1.0388	1.1258	1.1386	0.9906
CLUG_05692	0.9866	1.5256	0.8902	0.8741	0.9485	0.8674	0.9699	0.8510	0.9291	1.0250	0.8623	1.1618	0.9135	0.9536	0.9416	0.9076	0.7462	0.9610	0.9419	0.8606	0.7544	1.0090	0.8888	0.7838	1.3993	1.2374	1.2946	1.1908	1.0345	1.2390	1.2574	1.1562	1.2443	1.1933	1.0094	1.0186	1.3063	0.9666	1.1567	0.9491	0.9168	0.9431	0.9493	1.0097	1.1016	1.0420	1.1088	1.1281	0.9652	1.0659	1.0784	0.9018
CLUG_05693	0.9705	1.7586	0.8839	0.8780	1.0654	0.8477	1.0496	1.1016	1.1159	1.0271	0.9350	1.1790	1.0045	0.9997	1.0510	0.9668	1.0032	0.9701	1.0783	0.9520	0.8278	1.0452	0.9757	0.7921	1.4262	1.2768	1.3754	1.2743	1.1788	1.3153	1.2993	1.2225	1.3088	1.3368	1.1589	1.0865	1.0936	1.1634	1.2401	0.9080	0.9986	1.1108	0.9570	1.1018	1.1059	1.1361	1.1237	1.2272	1.1063	1.1422	1.1589	1.0023
CLUG_05694	0.8521	1.4671	0.7544	0.8002	0.8737	0.7262	0.8349	0.8826	0.9380	0.9522	0.7741	0.9260	0.8484	0.8686	0.8471	0.7941	0.7981	0.8529	0.9238	0.8468	0.7713	1.0279	0.7814	0.6888	1.2355	1.1555	1.1680	1.1611	1.1016	1.2049	1.1875	1.0715	1.1483	1.2362	1.0670	0.9838	1.3775	1.0168	1.1112	0.9050	0.9112	0.9533	0.9340	0.9604	1.0452	1.0299	1.0002	1.1588	0.9815	1.0528	1.0212	0.9543
CLUG_05695	0.9155	1.6852	0.8779	0.9721	0.9431	0.8822	0.9238	0.9473	1.0411	1.0020	0.9079	1.0407	1.0368	1.0290	1.0389	0.9610	0.8957	0.9932	1.0980	0.9285	0.7800	1.0533	0.8996	0.7900	1.2775	1.2363	1.2490	1.1897	1.1052	1.2486	1.2156	1.1015	1.1606	1.2806	1.0959	1.0577	1.0903	1.0673	1.1611	0.9045	0.9522	1.0182	0.9725	0.9663	1.0830	1.0201	1.1013	1.2030	0.9975	1.1051	1.0841	0.9884
CLUG_05696	0.8342	1.4534	0.8450	0.8521	0.9074	0.8125	0.8142	0.8713	1.0023	0.8872	0.7514	0.9596	0.9437	0.9579	0.9216	0.8661	0.8855	0.8970	0.9643	0.8362	0.7820	0.9881	0.8866	0.6756	1.2503	1.2194	1.1909	1.1428	1.0515	1.2304	1.1851	1.0445	1.1322	1.1817	1.0189	1.0109	1.2604	1.1106	1.1081	0.9108	0.9832	0.9503	0.8864	0.9808	1.0815	1.0765	1.0915	1.2076	0.9633	1.0755	1.0843	0.9604
CLUG_05697	0.7988	1.3444	0.8012	0.7968	0.8729	0.7682	0.7502	0.8217	0.9684	0.8516	0.7040	0.8920	0.9118	0.9185	0.8680	0.7771	0.8342	0.8652	0.9315	0.7932	0.7620	0.9981	0.8859	0.6419	1.2586	1.2649	1.1879	1.1583	1.0650	1.2468	1.1957	1.0918	1.1326	1.1906	1.0234	1.0144	1.3460	1.1277	1.1310	0.9248	1.0051	0.9699	0.8813	0.9932	1.1071	1.1027	1.1251	1.2081	0.9736	1.0866	1.0903	0.9602
CLUG_05698	0.7904	1.3165	0.7856	0.7669	0.8554	0.7530	0.7265	0.7982	0.9663	0.8377	0.6886	0.8742	0.9101	0.8992	0.8480	0.7556	0.8191	0.8643	0.9406	0.7777	0.7449	0.9867	0.8810	0.6290	1.2475	1.2687	1.1894	1.1633	1.0666	1.2424	1.1946	1.0986	1.1259	1.1842	1.0246	1.0108	1.3795	1.1229	1.1283	0.9260	1.0117	0.9723	0.8807	0.9934	1.1073	1.1051	1.1257	1.2097	0.9670	1.0889	1.0958	0.9531
CLUG_05699	0.8033	1.3069	0.7807	0.7647	0.8521	0.7385	0.7062	0.7844	0.9793	0.8321	0.6858	0.8712	0.9176	0.8663	0.8299	0.7395	0.8044	0.8607	0.9370	0.7677	0.7243	0.9508	0.8677	0.6200	1.2434	1.2968	1.2136	1.1834	1.0886	1.2560	1.2140	1.1126	1.1282	1.1877	1.0372	1.0200	1.4496	1.1276	1.1385	0.9334	1.0274	0.9885	0.8917	1.0055	1.1048	1.1217	1.1359	1.2340	0.9792	1.1035	1.1280	0.9522
