GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_02549	470155	0.8552	A23.LowerP	L	A
CLUG_02549	470155	0.7291	A24.SputuP	S	A
CLUG_02549	470155	0.8648	A3.U3G	U	A
CLUG_02549	470155	0.8319	A4.U3B	U	A
CLUG_02549	470155	0.9270	A5.U10D	U	A
CLUG_02549	470155	0.8404	A6.U5C	U	A
CLUG_02549	470155	0.8397	A7.U3E	U	A
CLUG_02549	470155	0.8614	A8.U2E	U	A
CLUG_02549	470155	0.7708	A9.L3D	L	A
CLUG_02549	470155	0.9305	ATCC42720	Blood	ATCC42720
CLUG_02549	470155	0.9392	B16.1310D	L	B
CLUG_02549	470155	0.8844	B17.1311G	L	B
CLUG_02549	470155	0.9171	B18.1312G	L	B
CLUG_02549	470155	0.8858	B19.1310A	L	B
CLUG_02549	470155	0.8709	B20.1311A	L	B
CLUG_02549	470155	0.9650	B21.1312A	L	B
CLUG_02549	470155	0.8960	B22.134E	U	B
CLUG_02549	470155	0.9127	B23.133H	U	B
CLUG_02549	470155	0.9436	B24.133F	U	B
CLUG_02549	470155	0.9068	B25.135C	U	B
CLUG_02549	470155	0.9382	B26.131A	U	B
CLUG_02549	470155	0.9305	B27.136A	U	B
CLUG_02549	470155	0.8657	B28.13UM	U	B
CLUG_02549	470155	0.6692	B29.13MM	M	B
CLUG_02549	470155	0.8682	C10.9M3	M	C
CLUG_02549	470155	0.6787	C11.9M41	M	C
CLUG_02549	470155	0.9042	C12.9U1	U	C
CLUG_02549	470155	0.8465	C13.9U2	U	C
CLUG_02549	470155	0.8292	C14.9U3	U	C
CLUG_02549	470155	0.9219	C15.9U4s	U	C
CLUG_02549	470155	0.8510	C30.13LM	L	C
CLUG_02549	470155	0.8027	C31.13MP	U	C
CLUG_02549	470155	0.7862	C4.9L1	L	C
CLUG_02549	470155	0.8749	C5.9L2	L	C
CLUG_02549	470155	0.8256	C6.9L3	L	C
CLUG_02549	470155	0.6813	C7.9L4	L	C
CLUG_02549	470155	0.8623	C8.9M1	M	C
CLUG_02549	470155	0.8826	C9.9M2	M	C
CLUG_02549	470155	0.8604	ctl1.AL1B	L	A
CLUG_02549	470155	0.8787	ctl2.AL1B	L	A
CLUG_02550	471900	0.8579	POSITION	UNK	P
CLUG_02550	471900	0.8089	A10.L4C	L	A
CLUG_02550	471900	0.9184	A11.L11G	L	A
CLUG_02550	471900	0.8521	A12.L10B	L	A
CLUG_02550	471900	0.8785	A13.L3B	L	A
CLUG_02550	471900	0.8675	A14.L4E	L	A
CLUG_02550	471900	0.7692	A15.L4G	L	A
CLUG_02550	471900	0.9331	A16.L7C	L	A
CLUG_02550	471900	0.7722	A17.L1B	L	A
CLUG_02550	471900	0.8096	A18.S4H	S	A
CLUG_02550	471900	0.8764	A19.S3B	S	A
CLUG_02550	471900	0.8279	A2.U10A	U	A
CLUG_02550	471900	0.8712	A20.S1E	S	A
CLUG_02550	471900	0.9421	A21.S8A	S	A
CLUG_02550	471900	0.9466	A22.UpperP	U	A
CLUG_02550	471900	0.8913	A23.LowerP	L	A
CLUG_02550	471900	0.7960	A24.SputuP	S	A
CLUG_02550	471900	0.9409	A3.U3G	U	A
CLUG_02550	471900	0.7939	A4.U3B	U	A
CLUG_02550	471900	0.9454	A5.U10D	U	A
CLUG_02550	471900	0.9120	A6.U5C	U	A
CLUG_02550	471900	0.8729	A7.U3E	U	A
CLUG_02550	471900	0.8837	A8.U2E	U	A
CLUG_02550	471900	0.8404	A9.L3D	L	A
CLUG_02550	471900	0.9932	ATCC42720	Blood	ATCC42720
CLUG_02550	471900	0.9811	B16.1310D	L	B
CLUG_02550	471900	0.9366	B17.1311G	L	B
CLUG_02550	471900	0.9032	B18.1312G	L	B
CLUG_02550	471900	0.8924	B19.1310A	L	B
CLUG_02550	471900	0.9697	B20.1311A	L	B
CLUG_02550	471900	0.9656	B21.1312A	L	B
CLUG_02550	471900	0.8677	B22.134E	U	B
CLUG_02550	471900	0.9226	B23.133H	U	B
CLUG_02550	471900	0.9739	B24.133F	U	B
CLUG_02550	471900	0.9226	B25.135C	U	B
CLUG_02550	471900	1.0001	B26.131A	U	B
CLUG_02550	471900	0.8722	B27.136A	U	B
CLUG_02550	471900	0.8727	B28.13UM	U	B
CLUG_02550	471900	0.6885	B29.13MM	M	B
CLUG_02550	471900	0.9250	C10.9M3	M	C
CLUG_02550	471900	0.7041	C11.9M41	M	C
CLUG_02550	471900	0.9734	C12.9U1	U	C
CLUG_02550	471900	0.8745	C13.9U2	U	C
CLUG_02550	471900	0.8487	C14.9U3	U	C
CLUG_02550	471900	0.9477	C15.9U4s	U	C
CLUG_02550	471900	0.8684	C30.13LM	L	C
CLUG_02550	471900	0.7735	C31.13MP	U	C
CLUG_02550	471900	0.7999	C4.9L1	L	C
CLUG_02550	471900	0.8520	C5.9L2	L	C
CLUG_02550	471900	0.8349	C6.9L3	L	C
CLUG_02550	471900	0.6919	C7.9L4	L	C
CLUG_02550	471900	0.8610	C8.9M1	M	C
CLUG_02550	471900	0.9101	C9.9M2	M	C
CLUG_02550	471900	0.9216	ctl1.AL1B	L	A
CLUG_02550	471900	0.8417	ctl2.AL1B	L	A
CLUG_02551	474878	0.7627	POSITION	UNK	P
CLUG_02551	474878	0.8036	A10.L4C	L	A
CLUG_02551	474878	0.7584	A11.L11G	L	A
CLUG_02551	474878	0.7770	A12.L10B	L	A
CLUG_02551	474878	0.8494	A13.L3B	L	A
CLUG_02551	474878	0.7920	A14.L4E	L	A
CLUG_02551	474878	0.7457	A15.L4G	L	A
CLUG_02551	474878	0.8467	A16.L7C	L	A
CLUG_02551	474878	0.7597	A17.L1B	L	A
CLUG_02551	474878	0.8365	A18.S4H	S	A
CLUG_02551	474878	0.8116	A19.S3B	S	A
CLUG_02551	474878	0.7053	A2.U10A	U	A
CLUG_02551	474878	0.7528	A20.S1E	S	A
CLUG_02551	474878	0.8704	A21.S8A	S	A
CLUG_02551	474878	0.8288	A22.UpperP	U	A
CLUG_02551	474878	0.8556	A23.LowerP	L	A
CLUG_02551	474878	0.6855	A24.SputuP	S	A
CLUG_02551	474878	0.7961	A3.U3G	U	A
CLUG_02551	474878	0.8415	A4.U3B	U	A
CLUG_02551	474878	0.8995	A5.U10D	U	A
CLUG_02551	474878	0.8478	A6.U5C	U	A
CLUG_02551	474878	0.7941	A7.U3E	U	A
CLUG_02551	474878	0.8032	A8.U2E	U	A
CLUG_02551	474878	0.7888	A9.L3D	L	A
CLUG_02551	474878	0.8531	ATCC42720	Blood	ATCC42720
CLUG_02551	474878	0.9229	B16.1310D	L	B
CLUG_02551	474878	0.8390	B17.1311G	L	B
CLUG_02551	474878	0.8552	B18.1312G	L	B
CLUG_02551	474878	0.7972	B19.1310A	L	B
CLUG_02551	474878	0.8931	B20.1311A	L	B
CLUG_02551	474878	0.8792	B21.1312A	L	B
CLUG_02551	474878	0.8627	B22.134E	U	B
CLUG_02551	474878	0.8593	B23.133H	U	B
CLUG_02551	474878	0.8594	B24.133F	U	B
CLUG_02551	474878	0.8342	B25.135C	U	B
CLUG_02551	474878	0.8815	B26.131A	U	B
CLUG_02551	474878	0.8546	B27.136A	U	B
CLUG_02551	474878	0.8628	B28.13UM	U	B
CLUG_02551	474878	0.6537	B29.13MM	M	B
CLUG_02551	474878	0.8584	C10.9M3	M	C
CLUG_02551	474878	0.6439	C11.9M41	M	C
CLUG_02551	474878	0.8123	C12.9U1	U	C
CLUG_02551	474878	0.8025	C13.9U2	U	C
CLUG_02551	474878	0.7702	C14.9U3	U	C
CLUG_02551	474878	0.8770	C15.9U4s	U	C
CLUG_02551	474878	0.8151	C30.13LM	L	C
CLUG_02551	474878	0.7435	C31.13MP	U	C
CLUG_02551	474878	0.7242	C4.9L1	L	C
CLUG_02551	474878	0.8094	C5.9L2	L	C
CLUG_02551	474878	0.8162	C6.9L3	L	C
CLUG_02551	474878	0.6576	C7.9L4	L	C
CLUG_02551	474878	0.7963	C8.9M1	M	C
CLUG_02551	474878	0.8925	C9.9M2	M	C
CLUG_02551	474878	0.8408	ctl1.AL1B	L	A
CLUG_02551	474878	0.7739	ctl2.AL1B	L	A
CLUG_02552	476434	0.7920	POSITION	UNK	P
CLUG_02552	476434	0.7775	A10.L4C	L	A
CLUG_02552	476434	0.7880	A11.L11G	L	A
CLUG_02552	476434	0.8246	A12.L10B	L	A
CLUG_02552	476434	0.8571	A13.L3B	L	A
CLUG_02552	476434	0.8430	A14.L4E	L	A
CLUG_02552	476434	0.7998	A15.L4G	L	A
CLUG_02552	476434	0.7905	A16.L7C	L	A
CLUG_02552	476434	0.7975	A17.L1B	L	A
CLUG_02552	476434	0.7857	A18.S4H	S	A
CLUG_02552	476434	0.8606	A19.S3B	S	A
CLUG_02552	476434	0.7851	A2.U10A	U	A
CLUG_02552	476434	0.8393	A20.S1E	S	A
CLUG_02552	476434	0.8707	A21.S8A	S	A
CLUG_02552	476434	0.8928	A22.UpperP	U	A
CLUG_02552	476434	0.8050	A23.LowerP	L	A
CLUG_02552	476434	0.6889	A24.SputuP	S	A
CLUG_02552	476434	0.8721	A3.U3G	U	A
CLUG_02552	476434	0.7352	A4.U3B	U	A
CLUG_02552	476434	0.9344	A5.U10D	U	A
CLUG_02552	476434	0.9234	A6.U5C	U	A
CLUG_02552	476434	0.8483	A7.U3E	U	A
CLUG_02552	476434	0.8297	A8.U2E	U	A
CLUG_02552	476434	0.7389	A9.L3D	L	A
CLUG_02552	476434	0.9153	ATCC42720	Blood	ATCC42720
CLUG_02552	476434	0.9630	B16.1310D	L	B
CLUG_02552	476434	0.9261	B17.1311G	L	B
CLUG_02552	476434	0.8912	B18.1312G	L	B
CLUG_02552	476434	0.8540	B19.1310A	L	B
CLUG_02552	476434	0.8814	B20.1311A	L	B
CLUG_02552	476434	0.8974	B21.1312A	L	B
CLUG_02552	476434	0.8999	B22.134E	U	B
CLUG_02552	476434	0.8796	B23.133H	U	B
CLUG_02552	476434	0.9322	B24.133F	U	B
CLUG_02552	476434	0.9127	B25.135C	U	B
CLUG_02552	476434	0.9527	B26.131A	U	B
CLUG_02552	476434	0.8401	B27.136A	U	B
CLUG_02552	476434	0.8003	B28.13UM	U	B
CLUG_02552	476434	0.6820	B29.13MM	M	B
CLUG_02552	476434	0.8749	C10.9M3	M	C
CLUG_02552	476434	0.6444	C11.9M41	M	C
CLUG_02552	476434	0.8453	C12.9U1	U	C
CLUG_02552	476434	0.8043	C13.9U2	U	C
CLUG_02552	476434	0.8068	C14.9U3	U	C
CLUG_02552	476434	0.9115	C15.9U4s	U	C
CLUG_02552	476434	0.8334	C30.13LM	L	C
CLUG_02552	476434	0.7511	C31.13MP	U	C
CLUG_02552	476434	0.7277	C4.9L1	L	C
CLUG_02552	476434	0.8556	C5.9L2	L	C
CLUG_02552	476434	0.8162	C6.9L3	L	C
CLUG_02552	476434	0.6813	C7.9L4	L	C
CLUG_02552	476434	0.8801	C8.9M1	M	C
CLUG_02552	476434	0.8940	C9.9M2	M	C
CLUG_02552	476434	0.8583	ctl1.AL1B	L	A
CLUG_02552	476434	0.8506	ctl2.AL1B	L	A
CLUG_02553	477964	0.8289	POSITION	UNK	P
CLUG_02553	477964	0.7997	A10.L4C	L	A
CLUG_02553	477964	0.7706	A11.L11G	L	A
CLUG_02553	477964	0.8598	A12.L10B	L	A
CLUG_02553	477964	0.8605	A13.L3B	L	A
CLUG_02553	477964	0.8093	A14.L4E	L	A
CLUG_02553	477964	0.8537	A15.L4G	L	A
CLUG_02553	477964	0.7385	A16.L7C	L	A
CLUG_02553	477964	0.8485	A17.L1B	L	A
CLUG_02553	477964	0.7829	A18.S4H	S	A
CLUG_02553	477964	0.8570	A19.S3B	S	A
CLUG_02553	477964	0.7568	A2.U10A	U	A
CLUG_02553	477964	0.7954	A20.S1E	S	A
CLUG_02553	477964	0.8426	A21.S8A	S	A
CLUG_02553	477964	0.8474	A22.UpperP	U	A
CLUG_02553	477964	0.7542	A23.LowerP	L	A
CLUG_02553	477964	0.7286	A24.SputuP	S	A
CLUG_02553	477964	0.8439	A3.U3G	U	A
CLUG_02553	477964	0.7388	A4.U3B	U	A
CLUG_02553	477964	0.8673	A5.U10D	U	A
CLUG_02553	477964	0.8795	A6.U5C	U	A
CLUG_02553	477964	0.7612	A7.U3E	U	A
CLUG_02553	477964	0.7951	A8.U2E	U	A
CLUG_02553	477964	0.7350	A9.L3D	L	A
CLUG_02553	477964	0.8792	ATCC42720	Blood	ATCC42720
CLUG_02553	477964	0.9099	B16.1310D	L	B
CLUG_02553	477964	0.8631	B17.1311G	L	B
CLUG_02553	477964	0.8877	B18.1312G	L	B
CLUG_02553	477964	0.8018	B19.1310A	L	B
CLUG_02553	477964	0.9106	B20.1311A	L	B
CLUG_02553	477964	0.8855	B21.1312A	L	B
CLUG_02553	477964	0.8653	B22.134E	U	B
CLUG_02553	477964	0.9022	B23.133H	U	B
CLUG_02553	477964	0.8779	B24.133F	U	B
CLUG_02553	477964	0.8635	B25.135C	U	B
CLUG_02553	477964	0.9135	B26.131A	U	B
CLUG_02553	477964	0.8086	B27.136A	U	B
CLUG_02553	477964	0.8092	B28.13UM	U	B
CLUG_02553	477964	0.6811	B29.13MM	M	B
CLUG_02553	477964	0.8235	C10.9M3	M	C
CLUG_02553	477964	0.6369	C11.9M41	M	C
CLUG_02553	477964	0.8740	C12.9U1	U	C
CLUG_02553	477964	0.8261	C13.9U2	U	C
CLUG_02553	477964	0.8450	C14.9U3	U	C
CLUG_02553	477964	0.8956	C15.9U4s	U	C
CLUG_02553	477964	0.8193	C30.13LM	L	C
CLUG_02553	477964	0.7180	C31.13MP	U	C
CLUG_02553	477964	0.7131	C4.9L1	L	C
CLUG_02553	477964	0.8412	C5.9L2	L	C
CLUG_02553	477964	0.8005	C6.9L3	L	C
CLUG_02553	477964	0.6251	C7.9L4	L	C
CLUG_02553	477964	0.8457	C8.9M1	M	C
CLUG_02553	477964	0.8371	C9.9M2	M	C
CLUG_02553	477964	0.8963	ctl1.AL1B	L	A
CLUG_02553	477964	0.7969	ctl2.AL1B	L	A
CLUG_02554	480213	0.8624	POSITION	UNK	P
CLUG_02554	480213	0.8080	A10.L4C	L	A
CLUG_02554	480213	0.9112	A11.L11G	L	A
CLUG_02554	480213	0.9378	A12.L10B	L	A
CLUG_02554	480213	0.8417	A13.L3B	L	A
CLUG_02554	480213	0.8450	A14.L4E	L	A
CLUG_02554	480213	0.8358	A15.L4G	L	A
CLUG_02554	480213	0.8809	A16.L7C	L	A
CLUG_02554	480213	0.8273	A17.L1B	L	A
CLUG_02554	480213	0.8761	A18.S4H	S	A
CLUG_02554	480213	0.9102	A19.S3B	S	A
CLUG_02554	480213	0.8038	A2.U10A	U	A
CLUG_02554	480213	0.8971	A20.S1E	S	A
CLUG_02554	480213	0.9408	A21.S8A	S	A
CLUG_02554	480213	0.9482	A22.UpperP	U	A
CLUG_02554	480213	0.8543	A23.LowerP	L	A
CLUG_02554	480213	0.8238	A24.SputuP	S	A
CLUG_02554	480213	0.8345	A3.U3G	U	A
CLUG_02554	480213	0.7734	A4.U3B	U	A
CLUG_02554	480213	0.9500	A5.U10D	U	A
CLUG_02554	480213	0.9039	A6.U5C	U	A
CLUG_02554	480213	0.8597	A7.U3E	U	A
CLUG_02554	480213	0.8692	A8.U2E	U	A
CLUG_02554	480213	0.8646	A9.L3D	L	A
CLUG_02554	480213	0.9101	ATCC42720	Blood	ATCC42720
CLUG_02554	480213	0.9414	B16.1310D	L	B
CLUG_02554	480213	0.8808	B17.1311G	L	B
CLUG_02554	480213	0.9119	B18.1312G	L	B
CLUG_02554	480213	0.8305	B19.1310A	L	B
CLUG_02554	480213	0.9266	B20.1311A	L	B
CLUG_02554	480213	0.9320	B21.1312A	L	B
CLUG_02554	480213	0.8884	B22.134E	U	B
CLUG_02554	480213	0.9353	B23.133H	U	B
CLUG_02554	480213	0.9350	B24.133F	U	B
CLUG_02554	480213	0.9336	B25.135C	U	B
CLUG_02554	480213	0.9847	B26.131A	U	B
CLUG_02554	480213	0.8431	B27.136A	U	B
CLUG_02554	480213	0.8608	B28.13UM	U	B
CLUG_02554	480213	0.6929	B29.13MM	M	B
CLUG_02554	480213	0.8544	C10.9M3	M	C
CLUG_02554	480213	0.6801	C11.9M41	M	C
CLUG_02554	480213	0.8923	C12.9U1	U	C
CLUG_02554	480213	0.8734	C13.9U2	U	C
CLUG_02554	480213	0.8535	C14.9U3	U	C
CLUG_02554	480213	0.9172	C15.9U4s	U	C
CLUG_02554	480213	0.8600	C30.13LM	L	C
CLUG_02554	480213	0.7277	C31.13MP	U	C
CLUG_02554	480213	0.7463	C4.9L1	L	C
CLUG_02554	480213	0.8050	C5.9L2	L	C
CLUG_02554	480213	0.8229	C6.9L3	L	C
CLUG_02554	480213	0.6944	C7.9L4	L	C
CLUG_02554	480213	0.8511	C8.9M1	M	C
CLUG_02554	480213	0.8909	C9.9M2	M	C
CLUG_02554	480213	0.9103	ctl1.AL1B	L	A
CLUG_02554	480213	0.8238	ctl2.AL1B	L	A
CLUG_02555	485849	0.6529	POSITION	UNK	P
CLUG_02555	485849	0.7034	A10.L4C	L	A
CLUG_02555	485849	0.6531	A11.L11G	L	A
CLUG_02555	485849	0.6908	A12.L10B	L	A
CLUG_02555	485849	0.7193	A13.L3B	L	A
CLUG_02555	485849	0.5812	A14.L4E	L	A
CLUG_02555	485849	0.5966	A15.L4G	L	A
CLUG_02555	485849	0.6959	A16.L7C	L	A
CLUG_02555	485849	0.5754	A17.L1B	L	A
CLUG_02555	485849	0.6190	A18.S4H	S	A
CLUG_02555	485849	0.6582	A19.S3B	S	A
CLUG_02555	485849	0.6824	A2.U10A	U	A
CLUG_02555	485849	0.6612	A20.S1E	S	A
CLUG_02555	485849	0.6789	A21.S8A	S	A
CLUG_02555	485849	0.6490	A22.UpperP	U	A
CLUG_02555	485849	0.5918	A23.LowerP	L	A
CLUG_02555	485849	0.5760	A24.SputuP	S	A
CLUG_02555	485849	0.8656	A3.U3G	U	A
CLUG_02555	485849	0.5477	A4.U3B	U	A
CLUG_02555	485849	0.7351	A5.U10D	U	A
CLUG_02555	485849	0.6781	A6.U5C	U	A
CLUG_02555	485849	0.5906	A7.U3E	U	A
CLUG_02555	485849	0.7244	A8.U2E	U	A
CLUG_02555	485849	0.5584	A9.L3D	L	A
CLUG_02555	485849	0.8110	ATCC42720	Blood	ATCC42720
CLUG_02555	485849	0.7888	B16.1310D	L	B
CLUG_02555	485849	0.7807	B17.1311G	L	B
CLUG_02555	485849	0.8215	B18.1312G	L	B
CLUG_02555	485849	0.7599	B19.1310A	L	B
CLUG_02555	485849	0.8151	B20.1311A	L	B
CLUG_02555	485849	0.7815	B21.1312A	L	B
CLUG_02555	485849	0.7221	B22.134E	U	B
CLUG_02555	485849	0.7652	B23.133H	U	B
CLUG_02555	485849	0.7805	B24.133F	U	B
CLUG_02555	485849	0.7463	B25.135C	U	B
CLUG_02555	485849	0.8261	B26.131A	U	B
CLUG_02555	485849	1.0108	B27.136A	U	B
CLUG_02555	485849	1.0171	B28.13UM	U	B
CLUG_02555	485849	0.5830	B29.13MM	M	B
CLUG_02555	485849	0.7413	C10.9M3	M	C
CLUG_02555	485849	0.6131	C11.9M41	M	C
CLUG_02555	485849	0.7701	C12.9U1	U	C
CLUG_02555	485849	0.7363	C13.9U2	U	C
CLUG_02555	485849	0.7451	C14.9U3	U	C
CLUG_02555	485849	0.9048	C15.9U4s	U	C
CLUG_02555	485849	0.7232	C30.13LM	L	C
CLUG_02555	485849	0.7222	C31.13MP	U	C
CLUG_02555	485849	0.6734	C4.9L1	L	C
CLUG_02555	485849	0.7889	C5.9L2	L	C
CLUG_02555	485849	0.6808	C6.9L3	L	C
CLUG_02555	485849	0.6362	C7.9L4	L	C
CLUG_02555	485849	0.7757	C8.9M1	M	C
CLUG_02555	485849	0.7917	C9.9M2	M	C
CLUG_02555	485849	0.8352	ctl1.AL1B	L	A
CLUG_02555	485849	0.7450	ctl2.AL1B	L	A
CLUG_02556	486169	0.7420	POSITION	UNK	P
CLUG_02556	486169	0.7154	A10.L4C	L	A
CLUG_02556	486169	0.7022	A11.L11G	L	A
CLUG_02556	486169	0.7343	A12.L10B	L	A
CLUG_02556	486169	0.7584	A13.L3B	L	A
CLUG_02556	486169	0.7513	A14.L4E	L	A
CLUG_02556	486169	0.7217	A15.L4G	L	A
CLUG_02556	486169	0.6574	A16.L7C	L	A
CLUG_02556	486169	0.6719	A17.L1B	L	A
CLUG_02556	486169	0.7399	A18.S4H	S	A
CLUG_02556	486169	0.7271	A19.S3B	S	A
CLUG_02556	486169	0.7117	A2.U10A	U	A
CLUG_02556	486169	0.6698	A20.S1E	S	A
CLUG_02556	486169	0.7606	A21.S8A	S	A
CLUG_02556	486169	0.7270	A22.UpperP	U	A
CLUG_02556	486169	0.6461	A23.LowerP	L	A
CLUG_02556	486169	0.6713	A24.SputuP	S	A
CLUG_02556	486169	0.8613	A3.U3G	U	A
CLUG_02556	486169	0.6223	A4.U3B	U	A
CLUG_02556	486169	0.8005	A5.U10D	U	A
CLUG_02556	486169	0.7955	A6.U5C	U	A
CLUG_02556	486169	0.6529	A7.U3E	U	A
CLUG_02556	486169	0.7271	A8.U2E	U	A
CLUG_02556	486169	0.6717	A9.L3D	L	A
CLUG_02556	486169	0.8723	ATCC42720	Blood	ATCC42720
CLUG_02556	486169	0.8818	B16.1310D	L	B
CLUG_02556	486169	0.8201	B17.1311G	L	B
CLUG_02556	486169	0.8352	B18.1312G	L	B
CLUG_02556	486169	0.7751	B19.1310A	L	B
CLUG_02556	486169	0.8778	B20.1311A	L	B
CLUG_02556	486169	0.8706	B21.1312A	L	B
CLUG_02556	486169	0.7557	B22.134E	U	B
CLUG_02556	486169	0.8985	B23.133H	U	B
CLUG_02556	486169	0.8641	B24.133F	U	B
CLUG_02556	486169	0.8239	B25.135C	U	B
CLUG_02556	486169	0.8814	B26.131A	U	B
CLUG_02556	486169	0.9403	B27.136A	U	B
CLUG_02556	486169	0.9326	B28.13UM	U	B
CLUG_02556	486169	0.6561	B29.13MM	M	B
CLUG_02556	486169	0.7837	C10.9M3	M	C
CLUG_02556	486169	0.6053	C11.9M41	M	C
CLUG_02556	486169	0.8459	C12.9U1	U	C
CLUG_02556	486169	0.8146	C13.9U2	U	C
CLUG_02556	486169	0.7543	C14.9U3	U	C
CLUG_02556	486169	0.9136	C15.9U4s	U	C
CLUG_02556	486169	0.8250	C30.13LM	L	C
CLUG_02556	486169	0.7090	C31.13MP	U	C
CLUG_02556	486169	0.6901	C4.9L1	L	C
CLUG_02556	486169	0.8443	C5.9L2	L	C
CLUG_02556	486169	0.7684	C6.9L3	L	C
CLUG_02556	486169	0.6163	C7.9L4	L	C
CLUG_02556	486169	0.8608	C8.9M1	M	C
CLUG_02556	486169	0.8622	C9.9M2	M	C
CLUG_02556	486169	0.8860	ctl1.AL1B	L	A
CLUG_02556	486169	0.8600	ctl2.AL1B	L	A
CLUG_02557	486657	0.8792	POSITION	UNK	P
CLUG_02557	486657	0.8376	A10.L4C	L	A
CLUG_02557	486657	0.8532	A11.L11G	L	A
CLUG_02557	486657	0.8376	A12.L10B	L	A
CLUG_02557	486657	0.8905	A13.L3B	L	A
CLUG_02557	486657	0.8588	A14.L4E	L	A
CLUG_02557	486657	0.8097	A15.L4G	L	A
CLUG_02557	486657	0.8771	A16.L7C	L	A
CLUG_02557	486657	0.7712	A17.L1B	L	A
CLUG_02557	486657	0.8317	A18.S4H	S	A
CLUG_02557	486657	0.8897	A19.S3B	S	A
CLUG_02557	486657	0.8085	A2.U10A	U	A
CLUG_02557	486657	0.8346	A20.S1E	S	A
CLUG_02557	486657	0.9204	A21.S8A	S	A
CLUG_02557	486657	0.9190	A22.UpperP	U	A
CLUG_02557	486657	0.8347	A23.LowerP	L	A
CLUG_02557	486657	0.7649	A24.SputuP	S	A
CLUG_02557	486657	0.8786	A3.U3G	U	A
CLUG_02557	486657	0.7754	A4.U3B	U	A
CLUG_02557	486657	0.9208	A5.U10D	U	A
CLUG_02557	486657	0.8846	A6.U5C	U	A
CLUG_02557	486657	0.8954	A7.U3E	U	A
CLUG_02557	486657	0.8690	A8.U2E	U	A
CLUG_02557	486657	0.8340	A9.L3D	L	A
CLUG_02557	486657	0.9494	ATCC42720	Blood	ATCC42720
CLUG_02557	486657	0.9643	B16.1310D	L	B
CLUG_02557	486657	0.9147	B17.1311G	L	B
CLUG_02557	486657	0.9301	B18.1312G	L	B
CLUG_02557	486657	0.8943	B19.1310A	L	B
CLUG_02557	486657	0.9438	B20.1311A	L	B
CLUG_02557	486657	0.9537	B21.1312A	L	B
CLUG_02557	486657	0.9062	B22.134E	U	B
CLUG_02557	486657	0.9228	B23.133H	U	B
CLUG_02557	486657	0.9421	B24.133F	U	B
CLUG_02557	486657	0.9083	B25.135C	U	B
CLUG_02557	486657	0.9769	B26.131A	U	B
CLUG_02557	486657	0.8901	B27.136A	U	B
CLUG_02557	486657	0.8493	B28.13UM	U	B
CLUG_02557	486657	0.6726	B29.13MM	M	B
CLUG_02557	486657	0.8443	C10.9M3	M	C
CLUG_02557	486657	0.7099	C11.9M41	M	C
CLUG_02557	486657	0.8998	C12.9U1	U	C
CLUG_02557	486657	0.8695	C13.9U2	U	C
CLUG_02557	486657	0.8616	C14.9U3	U	C
CLUG_02557	486657	0.9187	C15.9U4s	U	C
CLUG_02557	486657	0.8823	C30.13LM	L	C
CLUG_02557	486657	0.7792	C31.13MP	U	C
CLUG_02557	486657	0.7356	C4.9L1	L	C
CLUG_02557	486657	0.8461	C5.9L2	L	C
CLUG_02557	486657	0.8420	C6.9L3	L	C
CLUG_02557	486657	0.6887	C7.9L4	L	C
CLUG_02557	486657	0.8859	C8.9M1	M	C
CLUG_02557	486657	0.9242	C9.9M2	M	C
CLUG_02557	486657	0.9360	ctl1.AL1B	L	A
CLUG_02557	486657	0.8384	ctl2.AL1B	L	A
CLUG_02558	489805	0.8933	POSITION	UNK	P
CLUG_02558	489805	0.8244	A10.L4C	L	A
CLUG_02558	489805	0.8132	A11.L11G	L	A
CLUG_02558	489805	0.8450	A12.L10B	L	A
CLUG_02558	489805	0.8719	A13.L3B	L	A
CLUG_02558	489805	0.8230	A14.L4E	L	A
CLUG_02558	489805	0.7030	A15.L4G	L	A
CLUG_02558	489805	0.7908	A16.L7C	L	A
CLUG_02558	489805	0.7706	A17.L1B	L	A
CLUG_02558	489805	0.7574	A18.S4H	S	A
CLUG_02558	489805	0.8097	A19.S3B	S	A
CLUG_02558	489805	0.7717	A2.U10A	U	A
CLUG_02558	489805	0.7698	A20.S1E	S	A
CLUG_02558	489805	0.8739	A21.S8A	S	A
CLUG_02558	489805	0.8593	A22.UpperP	U	A
CLUG_02558	489805	0.8080	A23.LowerP	L	A
CLUG_02558	489805	0.6734	A24.SputuP	S	A
CLUG_02558	489805	0.8503	A3.U3G	U	A
CLUG_02558	489805	0.6908	A4.U3B	U	A
CLUG_02558	489805	0.9015	A5.U10D	U	A
CLUG_02558	489805	0.9012	A6.U5C	U	A
CLUG_02558	489805	0.8294	A7.U3E	U	A
CLUG_02558	489805	0.8390	A8.U2E	U	A
CLUG_02558	489805	0.7409	A9.L3D	L	A
CLUG_02558	489805	0.9212	ATCC42720	Blood	ATCC42720
CLUG_02558	489805	0.9102	B16.1310D	L	B
CLUG_02558	489805	0.8536	B17.1311G	L	B
CLUG_02558	489805	0.8732	B18.1312G	L	B
CLUG_02558	489805	0.8431	B19.1310A	L	B
CLUG_02558	489805	0.8630	B20.1311A	L	B
CLUG_02558	489805	0.9034	B21.1312A	L	B
CLUG_02558	489805	0.8624	B22.134E	U	B
CLUG_02558	489805	0.9085	B23.133H	U	B
