GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05295	79.16	87.32	61.15	89.41	83.44	75.45	72.01	66.14	71.71	140.28	79.62	69.36	78.36	157.13	237.08	68.79	60.04	67.17	67.34	295.96	101.90	93.55	76.82	130.12	255.57	280.18	289.28	264.73	250.85	235.65	224.58	236.65	244.57	215.17	226.50	236.11	168.03	216.05	251.81	316.17	255.80	316.42	269.45	253.95	255.77	299.99	248.62	264.29	215.19	229.98	225.32	229.74
CLUG_05296	64.99	73.54	50.82	74.34	70.77	65.54	62.96	56.62	61.33	119.05	66.82	58.17	66.52	131.01	196.03	54.28	50.38	57.50	58.07	247.98	87.55	80.30	66.33	117.13	225.85	246.85	253.18	231.27	226.29	208.09	193.91	207.93	213.89	189.27	195.27	208.29	145.76	195.12	226.41	278.73	227.80	280.73	236.75	228.43	227.22	271.89	224.19	242.69	190.99	201.93	199.40	204.29
CLUG_05297	39.75	45.60	32.99	42.93	49.15	46.44	41.86	32.63	40.81	80.48	40.78	35.59	45.11	84.51	121.80	29.46	29.96	37.47	32.85	153.71	52.88	54.50	40.40	71.32	165.52	185.53	186.11	172.02	174.01	155.09	140.21	158.18	153.77	132.44	140.55	152.07	104.71	160.86	189.84	242.29	192.78	239.86	195.18	210.36	189.45	238.58	195.48	207.63	158.70	150.72	148.16	172.81
CLUG_05298	120.06	141.92	98.28	142.88	131.46	118.40	103.79	95.47	118.10	217.56	135.60	110.69	127.63	254.46	359.30	102.14	93.12	106.90	103.53	486.31	154.72	149.59	123.83	156.60	373.66	386.90	428.10	402.54	380.21	354.62	337.91	340.70	372.20	320.83	346.00	359.61	288.89	299.67	345.37	456.90	371.62	445.83	389.05	323.37	371.72	421.16	341.80	391.78	303.95	342.57	344.34	328.27
CLUG_05299	131.89	163.78	102.90	158.96	138.43	124.33	116.33	104.78	128.56	230.83	137.78	127.57	138.76	303.15	425.26	125.29	107.86	116.93	110.85	527.61	174.04	160.96	132.82	182.74	399.06	425.64	426.15	403.56	372.40	358.15	360.03	357.21	370.84	330.41	357.27	372.00	247.60	303.91	345.51	466.36	378.28	479.20	395.73	328.44	378.28	423.53	357.07	392.57	309.02	350.13	339.60	333.85
CLUG_05300	130.65	143.22	99.81	147.17	130.75	116.90	111.16	99.59	120.43	226.93	130.87	119.58	126.12	269.56	410.59	118.21	100.15	113.36	109.54	502.63	167.95	145.59	125.12	174.30	369.60	396.08	433.52	390.53	355.66	356.69	350.88	343.40	353.52	317.00	351.00	352.74	246.62	308.09	333.40	435.49	357.16	465.92	386.05	307.28	368.89	410.71	346.20	368.62	295.57	333.53	335.88	320.69
CLUG_05301	123.43	146.21	95.67	164.77	141.24	125.83	111.40	93.78	115.58	203.26	135.44	120.84	143.23	285.47	428.80	101.01	101.46	121.16	99.90	470.70	158.10	160.48	130.53	158.70	387.88	390.73	422.97	402.43	371.57	320.27	334.96	350.26	371.70	326.82	330.11	355.38	268.68	303.98	350.70	479.71	376.11	455.00	400.05	318.60	354.67	432.11	330.48	357.38	327.41	334.84	328.43	322.52
CLUG_05302	117.81	136.30	100.82	140.63	143.64	114.10	104.62	88.74	120.45	215.44	128.50	107.87	132.33	266.26	377.74	105.38	95.28	109.83	107.35	489.08	153.92	144.89	124.59	167.54	374.69	383.17	403.77	381.95	360.92	337.16	318.24	329.88	350.17	304.38	327.95	339.93	226.84	299.52	336.21	419.51	372.75	425.76	384.28	303.88	350.86	405.49	326.57	363.13	294.64	336.52	320.49	319.90
CLUG_05303	127.36	142.52	108.60	145.03	140.65	116.00	108.46	116.78	126.43	223.03	128.90	113.81	141.26	294.83	394.42	124.61	95.18	114.23	110.03	493.46	167.13	150.81	121.27	172.41	421.27	427.36	447.16	407.71	426.58	361.02	361.67	369.12	394.79	335.13	367.12	384.37	371.94	337.15	385.13	466.32	411.06	500.69	429.14	357.99	393.48	449.54	373.24	421.39	337.91	383.98	379.55	363.42
CLUG_05304	120.94	147.24	108.75	160.08	132.40	125.66	109.23	97.52	129.41	244.26	124.19	115.73	137.55	285.59	413.42	108.89	95.49	107.14	129.94	491.35	166.54	167.36	127.77	178.31	407.11	407.74	420.34	390.73	367.20	363.78	347.01	341.62	366.43	329.33	338.07	353.32	240.13	294.12	368.79	446.85	368.63	437.49	392.14	328.72	373.43	437.32	364.35	393.88	291.12	327.00	358.86	329.79
CLUG_05305	113.36	144.74	111.40	138.47	120.16	132.34	119.70	94.69	120.02	231.09	139.19	119.07	135.73	292.79	417.30	114.39	112.15	117.28	117.78	499.10	155.64	153.88	129.60	169.51	376.31	393.17	432.99	384.20	373.87	368.32	344.59	364.57	360.20	316.78	337.83	351.45	248.15	293.80	321.72	440.51	339.27	463.47	389.89	319.83	370.91	404.93	338.21	376.13	300.73	334.05	345.05	318.74
CLUG_05306	114.83	146.52	104.84	133.84	127.42	123.44	104.55	95.44	117.35	217.72	129.40	113.79	135.56	253.72	370.70	107.82	93.58	110.28	96.75	487.34	160.39	143.60	128.01	164.59	375.29	372.76	396.16	373.42	369.88	349.64	338.87	336.52	356.23	308.33	334.74	361.17	257.06	281.86	347.06	432.79	374.35	455.49	391.83	298.57	376.85	406.25	318.07	364.18	296.32	324.24	327.23	329.94
CLUG_05307	120.26	127.71	96.95	142.10	135.05	110.33	106.83	90.95	121.40	216.56	127.57	123.98	136.44	275.57	397.52	100.58	88.73	106.68	102.45	470.22	161.19	158.36	125.22	159.02	374.38	394.83	409.30	400.81	375.82	353.22	339.40	332.00	333.30	307.56	327.85	353.34	294.38	306.07	333.61	449.93	388.87	465.50	385.87	313.26	375.50	394.55	350.41	359.25	326.33	338.96	354.11	312.45
CLUG_05308	114.04	138.49	99.99	149.91	139.63	121.47	102.17	83.06	113.18	209.40	123.50	117.32	140.78	262.53	386.33	116.65	92.46	107.17	103.31	461.60	153.55	129.47	118.92	157.18	365.13	391.83	401.89	377.88	342.86	334.38	314.51	304.68	324.15	290.75	343.72	325.25	251.52	275.42	321.16	434.93	353.69	441.96	372.78	296.29	359.97	416.69	351.93	368.22	293.53	327.44	334.27	306.03
CLUG_05309	113.16	141.55	101.53	143.88	138.98	115.81	110.19	95.95	112.41	221.26	127.31	117.98	128.11	252.95	387.13	113.20	102.94	113.57	109.32	464.98	154.66	142.55	122.59	164.23	368.92	386.31	404.57	365.74	354.97	336.95	332.30	357.08	359.44	315.76	317.59	341.73	226.16	295.58	340.68	437.87	374.51	452.23	383.28	321.40	374.12	414.45	344.59	376.82	301.94	335.58	322.83	326.23
CLUG_05310	123.50	130.91	96.30	138.26	129.13	115.71	98.73	88.96	113.29	211.15	120.10	116.53	120.00	261.94	386.17	93.97	93.28	103.79	104.27	454.44	151.64	148.68	121.62	154.48	373.92	385.16	423.65	373.89	352.99	342.69	344.65	335.96	336.48	309.08	348.90	349.06	277.37	301.09	331.17	446.43	369.57	445.93	387.48	313.22	373.73	406.98	343.41	376.00	303.05	354.45	329.67	331.91
CLUG_05311	114.54	126.38	93.15	129.93	127.45	108.10	94.58	86.03	110.20	204.38	117.89	113.40	118.02	247.56	372.63	83.40	100.85	97.92	96.08	433.48	156.33	141.05	113.78	155.53	354.30	370.79	412.13	363.72	348.82	337.54	338.47	320.31	306.94	293.42	345.39	338.45	284.20	309.53	315.97	437.96	358.93	448.17	374.30	288.04	359.77	381.27	326.78	364.91	284.45	325.93	326.82	325.35
CLUG_05312	119.47	129.68	93.55	143.06	133.32	113.43	115.09	91.03	118.68	216.92	130.04	119.00	134.66	271.96	362.64	105.39	96.23	114.77	110.01	474.56	156.37	133.94	123.00	159.61	357.52	378.71	415.44	387.01	331.03	335.84	328.22	321.92	353.98	308.06	358.71	354.87	256.46	285.18	335.64	439.32	367.44	430.79	399.34	310.66	373.84	398.74	328.44	378.45	298.86	355.26	329.49	326.95
CLUG_05313	102.86	122.55	87.87	126.78	121.27	109.99	99.56	91.87	112.56	205.41	120.06	101.99	119.59	231.94	356.90	95.58	89.77	100.18	99.25	437.35	141.24	131.90	115.58	152.93	341.23	356.32	370.18	355.04	317.91	308.05	313.55	312.98	326.36	282.33	318.56	318.10	232.35	270.27	297.45	390.91	335.69	414.91	356.29	283.04	334.68	376.68	313.50	342.34	282.34	311.69	312.81	299.02
CLUG_05314	111.75	131.01	100.57	142.02	117.62	113.54	103.18	87.91	112.95	201.13	113.76	101.40	120.52	270.65	347.85	100.65	98.46	102.74	108.25	491.04	165.11	134.39	121.74	146.26	358.75	369.09	394.77	374.35	348.45	349.57	313.31	309.20	345.09	316.27	334.08	338.09	266.73	293.82	333.10	430.13	359.48	451.32	394.66	313.14	330.32	386.75	319.16	350.27	309.04	328.34	318.52	301.75
CLUG_05315	109.06	150.47	96.73	145.95	132.93	112.64	102.78	89.22	128.34	215.68	129.24	113.16	133.77	266.74	402.99	112.35	94.77	107.59	98.10	488.70	181.56	140.30	126.74	155.46	369.02	365.68	405.19	375.96	355.54	357.61	335.19	314.75	335.68	304.25	336.71	353.73	226.34	273.92	330.07	421.88	366.82	417.66	370.29	307.57	345.70	399.96	326.07	363.58	301.50	349.03	310.69	309.38
CLUG_05316	125.57	144.72	103.60	139.07	137.99	127.47	107.24	94.16	127.51	217.76	126.73	118.05	136.85	278.87	392.84	118.52	96.68	107.83	109.24	510.89	166.61	157.19	134.48	160.71	381.69	393.14	418.04	386.79	342.34	357.05	344.72	335.29	358.60	303.85	336.74	358.03	226.65	284.93	318.04	428.46	374.87	441.99	369.48	308.00	361.29	386.87	327.55	356.19	288.43	331.40	332.11	322.49
CLUG_05317	100.06	117.00	81.57	119.84	118.98	100.39	94.99	80.46	103.98	187.82	112.59	98.45	110.27	222.18	316.52	79.44	89.39	92.54	87.21	438.93	137.23	130.37	100.16	137.04	351.13	376.81	376.15	350.05	324.33	314.53	300.25	294.00	343.16	292.98	308.16	315.32	288.65	285.67	302.29	408.16	367.74	443.08	367.75	307.65	331.36	378.35	319.77	327.58	289.59	321.40	309.44	294.16
CLUG_05318	87.13	107.80	84.95	119.00	105.99	102.85	93.15	78.09	87.40	178.79	107.59	96.47	108.32	212.10	283.88	90.53	84.57	94.94	84.99	406.45	129.79	116.36	104.78	151.87	294.22	332.02	353.73	335.01	288.33	282.88	289.68	280.68	294.34	267.91	287.81	293.62	242.71	249.92	288.90	398.18	325.87	400.60	337.45	281.12	303.00	364.56	294.55	337.78	260.11	274.56	297.71	277.78
CLUG_05319	102.77	119.68	77.10	124.35	112.63	101.65	104.17	82.14	99.61	188.60	110.72	100.24	112.77	229.20	319.88	88.97	77.85	97.14	91.10	430.66	143.32	124.59	106.40	134.74	348.18	363.00	389.77	375.71	329.22	325.74	319.88	280.36	321.78	295.93	318.51	322.60	305.03	273.85	304.00	402.43	343.32	416.98	363.66	290.55	340.08	399.39	295.37	330.75	278.99	307.12	310.29	302.90
CLUG_05320	117.53	142.19	96.39	131.69	121.23	111.05	109.77	91.94	118.25	213.08	118.60	115.03	131.69	257.07	356.47	104.16	91.02	107.84	106.02	483.11	156.44	134.44	124.17	152.22	356.63	373.15	395.00	377.86	328.08	333.04	317.87	307.56	341.87	298.80	322.32	347.89	244.11	283.20	313.25	401.07	359.93	417.19	380.74	302.28	337.12	372.17	313.60	339.28	280.21	317.40	319.11	291.72
CLUG_05321	99.04	123.28	91.52	120.43	118.37	112.05	108.71	84.71	110.94	207.36	118.93	101.10	129.35	242.38	339.77	97.29	82.75	101.48	93.73	442.08	145.07	132.55	113.81	145.69	345.44	344.48	384.11	351.58	319.71	308.08	312.22	297.70	335.01	280.34	306.17	322.24	227.44	256.55	294.45	385.43	334.68	411.77	352.87	277.53	328.25	363.90	303.73	322.02	275.26	308.72	302.41	291.03
CLUG_05322	103.00	118.88	87.36	128.26	110.39	113.82	90.41	81.54	105.27	212.86	113.06	92.06	123.57	228.42	314.02	90.24	84.00	97.05	94.78	451.57	131.85	115.17	115.84	137.40	347.03	334.79	377.97	346.70	319.30	292.34	311.26	284.86	328.80	279.75	307.74	321.12	225.76	250.78	291.76	377.24	324.56	422.84	357.39	287.24	329.96	355.13	292.98	305.80	251.60	302.78	294.50	277.01
CLUG_05323	128.25	132.09	80.91	136.10	121.69	111.19	92.57	87.11	97.36	207.14	125.37	98.36	119.97	266.59	349.50	105.62	81.83	109.52	88.98	458.39	153.46	141.11	103.58	168.26	355.49	343.61	387.25	355.95	315.87	305.10	318.72	282.48	320.37	290.34	288.78	312.30	207.99	265.58	306.66	379.30	362.70	437.75	367.37	298.15	334.36	389.39	325.20	367.40	288.79	281.97	309.73	322.68
CLUG_05324	119.46	137.00	104.80	138.46	125.09	119.12	110.40	92.79	120.35	219.84	127.04	119.28	136.58	262.89	390.85	110.60	91.44	107.27	102.61	501.54	151.53	143.14	126.55	163.33	374.71	373.74	399.11	375.91	342.02	334.61	332.37	327.65	351.96	304.39	326.30	343.19	236.46	277.70	305.40	401.47	365.84	436.28	390.17	296.53	347.56	383.25	318.47	338.12	288.39	336.38	320.09	307.55
CLUG_05325	115.55	129.25	96.32	137.41	125.05	115.04	104.19	88.89	111.22	221.23	127.12	114.69	127.01	260.08	383.98	99.98	91.64	110.21	99.63	505.17	151.48	143.22	120.02	151.20	359.38	363.63	375.78	376.47	333.33	323.63	331.99	322.95	332.74	297.59	317.86	337.24	223.89	272.41	295.11	394.54	337.09	423.83	374.70	279.53	321.18	382.39	312.03	336.27	273.03	314.92	314.36	289.62
CLUG_05326	107.88	128.59	92.98	125.95	110.13	110.51	101.24	80.27	105.07	218.63	115.94	117.05	114.36	227.16	332.12	94.31	90.65	98.31	95.04	452.07	144.92	121.25	108.18	149.51	358.37	365.82	416.14	358.99	305.17	333.99	323.10	311.67	353.28	283.95	308.25	324.10	281.25	286.39	314.18	425.96	360.02	451.63	408.92	311.45	349.27	392.10	343.12	344.88	304.13	311.60	306.15	313.81
CLUG_05327	118.59	134.05	90.85	129.50	130.02	131.17	109.89	83.16	106.03	208.65	120.90	110.75	123.94	245.22	362.38	99.35	86.55	107.12	89.01	484.32	149.45	137.14	111.57	140.61	354.28	362.38	405.96	366.16	333.53	316.45	321.31	300.47	329.05	291.71	299.59	329.01	251.61	246.74	285.22	372.29	331.89	414.18	362.37	273.33	326.59	359.00	294.76	322.71	279.64	319.36	316.04	281.03
CLUG_05328	120.47	140.42	105.54	139.39	130.78	124.37	113.01	98.83	118.22	219.09	125.32	118.70	132.35	271.25	387.04	111.33	100.34	108.37	101.05	501.66	163.31	143.14	127.59	161.09	379.28	375.03	415.16	376.61	340.24	339.00	333.91	331.88	345.14	309.63	334.06	338.93	221.28	277.91	310.87	405.39	356.16	435.63	378.07	291.78	358.86	382.23	322.15	353.78	282.09	328.36	315.50	301.25
CLUG_05329	118.01	134.65	98.04	144.34	118.97	115.99	101.32	101.67	122.39	215.27	130.08	104.33	142.16	261.21	377.46	108.64	95.07	113.87	102.10	500.39	150.56	146.57	115.23	164.13	381.12	367.47	405.87	386.02	341.95	344.97	334.07	314.46	338.75	307.35	333.71	343.00	238.53	280.40	313.80	374.83	353.65	425.54	372.65	296.97	335.49	366.98	306.24	352.45	296.62	336.46	320.11	306.96
CLUG_05330	123.83	133.48	99.23	141.66	132.26	120.00	110.31	92.52	115.24	215.57	133.58	119.07	131.83	262.96	386.49	109.44	96.30	108.13	105.77	516.20	161.37	150.23	124.11	160.50	377.72	379.80	408.34	381.20	343.31	343.77	339.00	311.97	348.67	306.44	326.65	344.17	231.98	279.21	314.37	393.87	369.93	431.49	377.16	298.97	340.69	370.93	310.56	350.87	280.93	324.99	310.11	299.72
CLUG_05331	115.72	127.94	94.35	132.93	121.30	109.05	99.72	89.92	105.84	210.44	127.96	105.60	120.81	251.27	368.57	101.83	95.19	106.91	100.50	473.51	151.20	132.49	116.56	142.82	375.32	363.44	386.08	371.48	318.17	326.97	330.40	311.00	347.03	292.96	328.08	339.24	232.40	271.57	294.95	406.46	360.33	427.89	368.89	292.91	330.75	361.91	305.12	327.34	275.73	299.11	309.30	288.74
CLUG_05332	104.68	126.25	79.70	124.02	121.40	113.50	108.33	68.00	103.82	190.41	109.28	110.38	108.46	237.33	349.12	94.44	72.57	104.93	96.13	444.07	144.46	132.81	105.58	147.01	335.07	331.40	372.90	356.96	303.81	320.91	320.31	292.92	330.51	291.59	304.31	328.57	292.71	277.62	294.22	379.49	334.55	410.51	345.62	284.21	321.09	353.25	310.86	321.78	275.92	308.91	296.17	287.58
CLUG_05333	115.35	124.98	84.19	123.86	129.02	114.29	109.38	78.28	107.48	205.77	114.44	110.08	113.85	240.76	345.66	100.99	81.92	112.88	96.09	464.66	150.28	135.10	116.38	157.91	345.40	345.69	374.09	360.11	309.32	325.89	325.22	299.65	335.02	290.35	307.92	328.26	261.31	277.67	299.82	367.12	336.89	419.50	354.12	280.32	323.39	354.13	305.86	326.13	267.64	318.71	303.11	295.25
CLUG_05334	107.36	117.30	99.11	127.24	114.40	102.94	98.68	83.10	104.21	185.95	116.87	99.47	117.78	223.05	340.93	88.77	91.90	98.21	88.25	453.19	146.07	128.13	111.91	132.66	342.19	348.60	375.48	365.12	313.67	308.73	312.61	301.93	326.76	292.67	311.29	315.49	264.35	261.62	298.76	363.89	345.22	395.67	356.75	275.92	326.42	355.47	286.51	328.07	264.15	294.92	313.98	280.91
CLUG_05335	104.62	120.45	93.55	127.81	136.86	99.26	101.13	88.44	104.04	220.38	113.07	132.97	119.81	251.06	364.43	116.50	78.26	108.56	77.23	463.12	123.84	132.78	118.86	167.24	309.93	324.77	389.46	328.03	286.42	285.68	286.54	305.96	310.89	246.61	316.79	308.19	199.56	236.55	279.03	330.34	338.16	408.11	391.70	289.94	334.75	360.48	292.59	300.65	289.05	260.91	280.40	299.38
CLUG_05336	98.89	103.32	86.24	116.12	111.65	96.37	102.33	76.41	93.84	170.48	103.47	99.35	110.21	218.67	313.19	85.51	68.59	271.98	87.93	405.17	147.79	118.86	90.98	155.93	315.24	330.52	371.22	346.10	303.00	310.16	285.16	295.00	296.59	275.73	289.55	295.35	267.92	252.70	257.72	360.62	320.12	361.28	327.84	256.04	288.86	308.52	287.20	296.38	245.54	283.20	289.65	280.91
CLUG_05337	108.65	115.07	93.12	121.64	117.48	108.26	103.88	82.44	110.03	210.18	114.50	102.95	118.11	238.06	326.77	90.29	80.57	104.57	91.74	454.38	136.73	128.66	116.60	135.28	349.46	341.39	377.80	361.90	323.77	320.19	313.66	305.61	329.68	292.44	303.05	329.45	265.86	265.98	291.09	374.56	353.23	401.66	355.39	290.11	324.24	362.22	291.36	323.64	268.10	307.28	310.73	286.83
CLUG_05338	89.56	117.45	94.51	122.89	113.16	107.66	100.87	74.79	104.56	194.33	121.03	98.14	110.55	228.67	331.33	92.19	81.01	104.48	80.50	455.53	132.69	126.04	104.69	146.37	338.98	316.81	376.98	335.52	307.22	305.79	299.25	289.93	313.83	279.80	292.80	307.02	217.50	258.39	281.99	342.01	310.48	389.72	353.96	271.53	304.84	343.57	274.63	322.03	265.18	307.26	304.59	274.84
CLUG_05339	91.53	118.94	96.74	127.34	113.37	107.88	101.27	72.58	106.58	197.25	124.00	100.81	112.73	234.63	337.55	95.95	85.76	104.59	76.49	466.68	134.84	130.52	108.18	142.31	345.60	316.15	382.68	346.97	312.14	316.95	311.58	293.90	316.77	289.30	305.99	313.78	224.61	262.15	276.38	335.28	309.86	393.33	364.09	270.74	311.87	347.93	271.60	320.26	269.16	313.93	308.16	280.23
CLUG_05340	96.92	114.17	87.77	109.72	108.43	99.78	98.19	78.03	93.45	180.02	103.60	91.58	103.80	214.17	309.09	86.50	78.50	94.74	89.60	417.52	128.87	122.23	99.68	129.97	325.80	339.78	369.09	350.59	313.39	302.50	303.28	283.02	319.24	274.67	289.95	305.09	245.72	247.85	273.65	350.16	322.15	384.46	349.39	280.41	318.75	352.48	290.97	303.81	257.56	302.11	293.92	274.21
CLUG_05341	100.13	126.23	104.69	122.64	121.85	103.48	92.47	87.01	113.18	191.99	121.71	103.04	121.20	234.04	339.84	96.97	83.07	94.75	99.87	455.44	149.13	128.74	104.19	153.54	371.11	363.26	375.74	372.69	319.34	319.87	342.21	319.80	317.70	289.09	322.85	317.42	256.84	253.43	282.57	358.99	319.32	378.62	342.31	278.82	316.89	347.44	276.16	325.43	255.36	310.18	297.89	282.88
CLUG_05342	126.02	140.31	105.29	131.40	124.81	120.78	115.67	97.39	131.51	227.57	134.61	119.51	133.30	275.75	393.79	121.54	93.72	113.11	102.48	525.02	161.97	146.11	136.76	168.39	388.43	391.84	418.89	393.55	341.29	360.31	346.53	341.01	354.46	317.59	334.19	357.09	250.90	278.86	310.31	387.32	373.85	451.81	385.75	303.98	368.41	380.77	316.83	353.04	296.98	335.44	335.02	306.22
CLUG_05343	79.89	93.15	64.65	100.79	104.65	82.76	80.78	67.18	88.17	159.93	85.91	87.30	88.64	183.32	247.28	84.03	62.49	71.05	69.99	342.68	102.05	98.21	86.46	103.82	259.39	242.07	263.59	246.30	213.71	222.89	219.68	201.98	213.24	176.62	215.50	229.98	168.94	188.84	197.66	255.52	243.99	296.73	256.50	172.42	227.15	244.59	209.80	238.63	190.47	219.32	204.06	207.52
CLUG_05344	115.10	127.82	86.49	125.16	122.46	112.67	102.78	82.36	106.48	197.91	119.28	113.93	122.83	234.97	329.99	91.87	81.49	91.22	94.50	463.37	145.60	134.68	117.85	140.34	348.38	341.42	371.98	367.02	304.02	332.12	327.17	297.22	328.67	282.38	304.91	309.78	234.75	261.12	281.62	370.98	324.55	402.45	369.51	283.10	328.31	355.16	294.11	330.63	268.43	310.71	299.79	275.86
CLUG_05345	97.41	106.17	81.55	115.47	113.66	98.80	97.02	72.72	89.53	173.35	105.18	84.83	104.50	212.10	280.65	79.28	84.14	93.29	79.56	385.38	128.50	111.91	100.62	137.84	293.90	294.56	321.20	323.79	254.03	262.83	273.95	267.04	275.60	235.56	299.30	266.37	220.00	228.58	219.19	302.08	285.29	346.52	322.06	224.53	287.19	319.86	243.48	266.13	230.10	268.89	262.92	232.75
CLUG_05346	83.51	100.42	75.57	100.24	101.67	86.69	78.88	75.27	83.77	159.10	97.81	84.36	107.79	189.65	252.40	72.37	74.03	79.66	77.26	357.47	118.54	104.81	91.80	129.13	312.22	324.24	347.02	320.00	282.59	277.54	270.85	246.02	280.01	258.52	269.66	273.74	215.53	247.27	267.72	326.35	323.85	356.43	335.55	276.69	304.35	328.43	276.36	303.73	252.14	278.03	267.84	272.94
CLUG_05347	109.20	117.94	95.68	110.58	105.54	105.72	111.92	72.54	101.99	202.81	109.58	113.24	115.20	244.22	334.94	91.63	84.85	95.66	90.49	447.32	137.29	127.08	112.21	126.84	353.10	343.56	361.32	357.44	307.19	316.48	301.21	294.69	319.85	284.48	298.60	312.88	233.58	255.15	300.84	355.20	332.82	384.53	358.80	269.62	307.37	340.56	287.38	307.84	269.38	302.40	288.84	264.52
CLUG_05348	89.32	99.70	72.44	93.46	96.81	92.98	89.43	70.27	77.93	166.60	88.11	82.29	100.96	197.16	263.74	73.20	66.18	82.62	76.16	375.03	115.43	111.37	90.43	112.60	308.93	305.32	335.57	317.15	267.60	270.27	264.09	260.07	278.40	245.79	274.90	282.47	245.38	228.97	257.23	322.21	294.05	354.31	309.00	251.92	291.24	317.23	256.60	284.27	240.28	264.76	266.32	263.79
CLUG_05349	100.25	110.26	81.69	125.54	117.99	110.82	97.61	84.03	108.37	197.63	112.88	100.56	117.73	224.15	322.82	90.31	78.84	97.25	96.97	439.41	145.93	124.93	110.42	140.74	314.09	352.76	359.41	343.22	290.08	290.27	298.36	285.38	300.75	267.87	288.34	303.36	204.99	240.28	274.11	348.48	300.48	393.45	347.24	284.81	303.16	320.50	280.77	307.27	255.65	298.91	280.91	277.90
CLUG_05350	98.28	109.55	80.47	123.89	116.53	109.14	96.11	83.77	106.08	195.67	110.52	99.32	114.02	222.83	319.73	89.12	79.49	96.39	96.28	432.51	143.32	124.57	107.31	141.55	313.64	349.94	357.56	341.40	286.47	286.51	297.07	281.52	296.59	267.70	284.75	298.71	202.55	239.31	274.17	344.83	298.28	390.71	344.08	282.99	301.99	318.64	279.82	302.35	257.14	296.60	278.08	276.12
CLUG_05351	103.55	119.33	90.81	115.63	116.09	113.51	96.12	80.42	116.62	186.30	109.38	100.66	122.23	240.20	330.61	91.40	88.64	103.87	93.20	451.52	143.98	127.92	109.06	137.32	331.43	318.14	371.14	362.39	295.67	315.95	304.36	285.09	303.79	268.61	299.90	312.44	235.25	234.07	269.35	344.18	317.18	361.76	355.03	256.41	306.30	322.79	275.84	301.91	243.21	306.29	280.50	277.42
CLUG_05352	95.59	123.50	89.89	123.30	106.12	114.24	97.34	78.80	107.86	198.76	110.06	91.57	118.80	214.64	331.29	94.03	92.19	121.30	95.51	434.62	147.67	129.45	120.92	136.82	353.77	352.37	374.99	364.12	311.59	321.01	331.97	274.51	321.72	294.89	296.90	337.32	263.22	248.73	292.20	352.38	337.92	384.53	350.57	274.90	310.55	333.54	306.46	316.50	268.72	297.51	307.31	302.42
CLUG_05353	113.19	119.89	82.14	128.32	123.51	106.66	103.42	84.39	98.96	195.98	115.90	107.80	116.56	245.85	337.71	98.75	80.43	98.00	88.33	464.11	146.58	133.94	110.38	135.53	341.49	329.22	373.94	344.12	296.20	313.80	315.75	287.84	314.86	267.88	305.97	310.63	235.36	241.80	255.45	324.93	319.95	377.16	331.41	254.56	305.23	318.37	272.75	306.07	249.77	306.01	271.04	257.12
CLUG_05354	106.44	121.95	91.39	121.48	115.42	114.75	92.38	84.28	111.03	204.89	116.52	101.59	124.74	244.81	336.53	89.34	88.24	91.84	86.28	462.65	134.39	119.24	103.13	124.68	367.35	357.31	374.41	358.85	324.23	310.63	321.50	297.45	323.47	277.93	314.22	318.53	260.85	266.45	277.77	352.00	337.20	406.66	340.23	280.04	327.69	345.40	284.68	321.66	272.40	312.70	299.37	281.34
CLUG_05355	116.37	123.13	97.14	129.78	120.62	117.07	106.86	88.14	112.62	205.45	119.46	109.96	125.05	254.37	360.46	97.11	90.11	100.57	97.79	467.07	149.65	137.61	111.96	147.07	339.47	351.57	380.31	355.80	305.38	315.83	321.06	298.48	314.06	290.69	304.86	320.05	213.18	247.72	272.51	342.38	336.08	388.81	356.04	271.33	316.47	340.37	285.95	307.67	256.19	311.10	301.22	279.10
CLUG_05356	99.64	108.40	86.71	115.46	104.71	114.49	97.15	79.21	102.75	194.94	103.81	109.11	104.19	229.37	315.07	81.38	67.34	98.89	88.47	443.43	140.29	125.10	100.59	113.17	309.69	319.33	342.41	351.70	275.00	287.41	296.74	297.53	316.39	276.58	286.98	264.98	173.68	244.75	273.40	346.35	335.11	365.94	329.47	258.84	310.92	324.17	277.06	312.75	254.73	284.32	292.32	265.40
CLUG_05357	94.30	110.06	83.76	114.02	115.61	111.73	91.59	77.26	101.04	184.25	99.17	89.35	106.97	214.18	299.41	83.13	76.69	98.93	87.22	409.89	128.46	117.59	92.50	126.04	337.57	312.49	341.23	322.53	291.59	286.54	287.02	270.09	294.05	252.10	289.50	300.67	220.31	232.65	243.50	314.03	309.85	358.26	327.37	244.44	292.40	303.98	257.51	279.31	226.74	286.82	272.08	235.57
