GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_05636	98607	1.1902	C9.9M2	M	C
CLUG_05636	98607	1.1731	ctl1.AL1B	L	A
CLUG_05636	98607	1.0633	ctl2.AL1B	L	A
CLUG_05637	102331	0.9042	POSITION	UNK	P
CLUG_05637	102331	1.8642	A10.L4C	L	A
CLUG_05637	102331	0.8847	A11.L11G	L	A
CLUG_05637	102331	0.9361	A12.L10B	L	A
CLUG_05637	102331	0.8748	A13.L3B	L	A
CLUG_05637	102331	0.8405	A14.L4E	L	A
CLUG_05637	102331	0.7564	A15.L4G	L	A
CLUG_05637	102331	0.8817	A16.L7C	L	A
CLUG_05637	102331	0.9436	A17.L1B	L	A
CLUG_05637	102331	1.0652	A18.S4H	S	A
CLUG_05637	102331	0.8845	A19.S3B	S	A
CLUG_05637	102331	1.0093	A2.U10A	U	A
CLUG_05637	102331	1.0026	A20.S1E	S	A
CLUG_05637	102331	1.0152	A21.S8A	S	A
CLUG_05637	102331	1.0723	A22.UpperP	U	A
CLUG_05637	102331	0.8355	A23.LowerP	L	A
CLUG_05637	102331	1.0981	A24.SputuP	S	A
CLUG_05637	102331	1.0331	A3.U3G	U	A
CLUG_05637	102331	1.0069	A4.U3B	U	A
CLUG_05637	102331	0.9831	A5.U10D	U	A
CLUG_05637	102331	1.0198	A6.U5C	U	A
CLUG_05637	102331	0.9600	A7.U3E	U	A
CLUG_05637	102331	0.9237	A8.U2E	U	A
CLUG_05637	102331	0.9049	A9.L3D	L	A
CLUG_05637	102331	1.2383	ATCC42720	Blood	ATCC42720
CLUG_05637	102331	1.3385	B16.1310D	L	B
CLUG_05637	102331	1.3083	B17.1311G	L	B
CLUG_05637	102331	1.2596	B18.1312G	L	B
CLUG_05637	102331	1.3829	B19.1310A	L	B
CLUG_05637	102331	1.2051	B20.1311A	L	B
CLUG_05637	102331	1.1488	B21.1312A	L	B
CLUG_05637	102331	1.2697	B22.134E	U	B
CLUG_05637	102331	1.2209	B23.133H	U	B
CLUG_05637	102331	1.2063	B24.133F	U	B
CLUG_05637	102331	1.1577	B25.135C	U	B
CLUG_05637	102331	1.1448	B26.131A	U	B
CLUG_05637	102331	1.4339	B27.136A	U	B
CLUG_05637	102331	1.5379	B28.13UM	U	B
CLUG_05637	102331	1.1376	B29.13MM	M	B
CLUG_05637	102331	1.1870	C10.9M3	M	C
CLUG_05637	102331	1.1972	C11.9M41	M	C
CLUG_05637	102331	1.0450	C12.9U1	U	C
CLUG_05637	102331	1.2544	C13.9U2	U	C
CLUG_05637	102331	1.1809	C14.9U3	U	C
CLUG_05637	102331	1.2746	C15.9U4s	U	C
CLUG_05637	102331	1.5167	C30.13LM	L	C
CLUG_05637	102331	1.1329	C31.13MP	U	C
CLUG_05637	102331	1.1512	C4.9L1	L	C
CLUG_05637	102331	1.1744	C5.9L2	L	C
CLUG_05637	102331	1.1181	C6.9L3	L	C
CLUG_05637	102331	1.2166	C7.9L4	L	C
CLUG_05637	102331	1.0414	C8.9M1	M	C
CLUG_05637	102331	1.1153	C9.9M2	M	C
CLUG_05637	102331	1.1736	ctl1.AL1B	L	A
CLUG_05637	102331	1.0619	ctl2.AL1B	L	A
CLUG_05638	103806	1.0855	POSITION	UNK	P
CLUG_05638	103806	1.9247	A10.L4C	L	A
CLUG_05638	103806	0.9266	A11.L11G	L	A
CLUG_05638	103806	0.8475	A12.L10B	L	A
CLUG_05638	103806	0.9732	A13.L3B	L	A
CLUG_05638	103806	0.7633	A14.L4E	L	A
CLUG_05638	103806	0.9454	A15.L4G	L	A
CLUG_05638	103806	0.9586	A16.L7C	L	A
CLUG_05638	103806	0.9019	A17.L1B	L	A
CLUG_05638	103806	1.0252	A18.S4H	S	A
CLUG_05638	103806	0.9666	A19.S3B	S	A
CLUG_05638	103806	1.0002	A2.U10A	U	A
CLUG_05638	103806	0.9133	A20.S1E	S	A
CLUG_05638	103806	1.1474	A21.S8A	S	A
CLUG_05638	103806	1.1100	A22.UpperP	U	A
CLUG_05638	103806	0.9351	A23.LowerP	L	A
CLUG_05638	103806	1.1193	A24.SputuP	S	A
CLUG_05638	103806	1.0250	A3.U3G	U	A
CLUG_05638	103806	1.0683	A4.U3B	U	A
CLUG_05638	103806	1.0596	A5.U10D	U	A
CLUG_05638	103806	0.9880	A6.U5C	U	A
CLUG_05638	103806	1.0765	A7.U3E	U	A
CLUG_05638	103806	1.0962	A8.U2E	U	A
CLUG_05638	103806	1.0372	A9.L3D	L	A
CLUG_05638	103806	1.2857	ATCC42720	Blood	ATCC42720
CLUG_05638	103806	1.2595	B16.1310D	L	B
CLUG_05638	103806	1.2162	B17.1311G	L	B
CLUG_05638	103806	1.2391	B18.1312G	L	B
CLUG_05638	103806	1.3482	B19.1310A	L	B
CLUG_05638	103806	1.1934	B20.1311A	L	B
CLUG_05638	103806	1.2358	B21.1312A	L	B
CLUG_05638	103806	1.1951	B22.134E	U	B
CLUG_05638	103806	1.0828	B23.133H	U	B
CLUG_05638	103806	1.1431	B24.133F	U	B
CLUG_05638	103806	1.1134	B25.135C	U	B
CLUG_05638	103806	1.1503	B26.131A	U	B
CLUG_05638	103806	1.2229	B27.136A	U	B
CLUG_05638	103806	1.2195	B28.13UM	U	B
CLUG_05638	103806	1.1320	B29.13MM	M	B
CLUG_05638	103806	1.1528	C10.9M3	M	C
CLUG_05638	103806	1.1614	C11.9M41	M	C
CLUG_05638	103806	1.0135	C12.9U1	U	C
CLUG_05638	103806	1.1126	C13.9U2	U	C
CLUG_05638	103806	1.1965	C14.9U3	U	C
CLUG_05638	103806	1.3018	C15.9U4s	U	C
CLUG_05638	103806	1.4675	C30.13LM	L	C
CLUG_05638	103806	1.1223	C31.13MP	U	C
CLUG_05638	103806	1.0862	C4.9L1	L	C
CLUG_05638	103806	1.1371	C5.9L2	L	C
CLUG_05638	103806	1.1462	C6.9L3	L	C
CLUG_05638	103806	1.0751	C7.9L4	L	C
CLUG_05638	103806	1.0303	C8.9M1	M	C
CLUG_05638	103806	1.1788	C9.9M2	M	C
CLUG_05638	103806	1.1119	ctl1.AL1B	L	A
CLUG_05638	103806	1.0586	ctl2.AL1B	L	A
CLUG_05639	103819	1.1330	POSITION	UNK	P
CLUG_05639	103819	1.9634	A10.L4C	L	A
CLUG_05639	103819	0.9480	A11.L11G	L	A
CLUG_05639	103819	0.8775	A12.L10B	L	A
CLUG_05639	103819	1.0050	A13.L3B	L	A
CLUG_05639	103819	0.8370	A14.L4E	L	A
CLUG_05639	103819	0.9723	A15.L4G	L	A
CLUG_05639	103819	1.0202	A16.L7C	L	A
CLUG_05639	103819	0.9968	A17.L1B	L	A
CLUG_05639	103819	1.0616	A18.S4H	S	A
CLUG_05639	103819	1.0390	A19.S3B	S	A
CLUG_05639	103819	1.0029	A2.U10A	U	A
CLUG_05639	103819	0.9633	A20.S1E	S	A
CLUG_05639	103819	1.1555	A21.S8A	S	A
CLUG_05639	103819	1.1447	A22.UpperP	U	A
CLUG_05639	103819	0.9419	A23.LowerP	L	A
CLUG_05639	103819	1.0905	A24.SputuP	S	A
CLUG_05639	103819	1.0752	A3.U3G	U	A
CLUG_05639	103819	1.0733	A4.U3B	U	A
CLUG_05639	103819	1.1003	A5.U10D	U	A
CLUG_05639	103819	1.0142	A6.U5C	U	A
CLUG_05639	103819	1.1003	A7.U3E	U	A
CLUG_05639	103819	1.1236	A8.U2E	U	A
CLUG_05639	103819	1.0509	A9.L3D	L	A
CLUG_05639	103819	1.2996	ATCC42720	Blood	ATCC42720
CLUG_05639	103819	1.2721	B16.1310D	L	B
CLUG_05639	103819	1.2517	B17.1311G	L	B
CLUG_05639	103819	1.2738	B18.1312G	L	B
CLUG_05639	103819	1.3593	B19.1310A	L	B
CLUG_05639	103819	1.2205	B20.1311A	L	B
CLUG_05639	103819	1.2193	B21.1312A	L	B
CLUG_05639	103819	1.2106	B22.134E	U	B
CLUG_05639	103819	1.1303	B23.133H	U	B
CLUG_05639	103819	1.1746	B24.133F	U	B
CLUG_05639	103819	1.1361	B25.135C	U	B
CLUG_05639	103819	1.1565	B26.131A	U	B
CLUG_05639	103819	1.2588	B27.136A	U	B
CLUG_05639	103819	1.2352	B28.13UM	U	B
CLUG_05639	103819	1.1664	B29.13MM	M	B
CLUG_05639	103819	1.1644	C10.9M3	M	C
CLUG_05639	103819	1.1927	C11.9M41	M	C
CLUG_05639	103819	1.0405	C12.9U1	U	C
CLUG_05639	103819	1.1735	C13.9U2	U	C
CLUG_05639	103819	1.2022	C14.9U3	U	C
CLUG_05639	103819	1.3086	C15.9U4s	U	C
CLUG_05639	103819	1.5029	C30.13LM	L	C
CLUG_05639	103819	1.1360	C31.13MP	U	C
CLUG_05639	103819	1.0955	C4.9L1	L	C
CLUG_05639	103819	1.1566	C5.9L2	L	C
CLUG_05639	103819	1.1731	C6.9L3	L	C
CLUG_05639	103819	1.1132	C7.9L4	L	C
CLUG_05639	103819	1.0537	C8.9M1	M	C
CLUG_05639	103819	1.2044	C9.9M2	M	C
CLUG_05639	103819	1.1411	ctl1.AL1B	L	A
CLUG_05639	103819	1.0588	ctl2.AL1B	L	A
CLUG_05640	106782	0.8796	POSITION	UNK	P
CLUG_05640	106782	1.7152	A10.L4C	L	A
CLUG_05640	106782	0.8554	A11.L11G	L	A
CLUG_05640	106782	0.9343	A12.L10B	L	A
CLUG_05640	106782	0.9509	A13.L3B	L	A
CLUG_05640	106782	0.7969	A14.L4E	L	A
CLUG_05640	106782	0.8707	A15.L4G	L	A
CLUG_05640	106782	0.9421	A16.L7C	L	A
CLUG_05640	106782	0.8919	A17.L1B	L	A
CLUG_05640	106782	0.9451	A18.S4H	S	A
CLUG_05640	106782	0.8807	A19.S3B	S	A
CLUG_05640	106782	0.9362	A2.U10A	U	A
CLUG_05640	106782	0.9024	A20.S1E	S	A
CLUG_05640	106782	0.9732	A21.S8A	S	A
CLUG_05640	106782	1.0081	A22.UpperP	U	A
CLUG_05640	106782	0.8491	A23.LowerP	L	A
CLUG_05640	106782	0.9181	A24.SputuP	S	A
CLUG_05640	106782	0.9455	A3.U3G	U	A
CLUG_05640	106782	0.9944	A4.U3B	U	A
CLUG_05640	106782	0.9290	A5.U10D	U	A
CLUG_05640	106782	0.8877	A6.U5C	U	A
CLUG_05640	106782	0.8814	A7.U3E	U	A
CLUG_05640	106782	0.8889	A8.U2E	U	A
CLUG_05640	106782	0.8967	A9.L3D	L	A
CLUG_05640	106782	1.1703	ATCC42720	Blood	ATCC42720
CLUG_05640	106782	1.1687	B16.1310D	L	B
CLUG_05640	106782	1.2014	B17.1311G	L	B
CLUG_05640	106782	1.1845	B18.1312G	L	B
CLUG_05640	106782	1.2683	B19.1310A	L	B
CLUG_05640	106782	1.1067	B20.1311A	L	B
CLUG_05640	106782	1.0713	B21.1312A	L	B
CLUG_05640	106782	1.0537	B22.134E	U	B
CLUG_05640	106782	1.1015	B23.133H	U	B
CLUG_05640	106782	1.1888	B24.133F	U	B
CLUG_05640	106782	1.0863	B25.135C	U	B
CLUG_05640	106782	1.0620	B26.131A	U	B
CLUG_05640	106782	1.1174	B27.136A	U	B
CLUG_05640	106782	1.1960	B28.13UM	U	B
CLUG_05640	106782	1.0558	B29.13MM	M	B
CLUG_05640	106782	1.0321	C10.9M3	M	C
CLUG_05640	106782	1.1177	C11.9M41	M	C
CLUG_05640	106782	0.9833	C12.9U1	U	C
CLUG_05640	106782	1.1253	C13.9U2	U	C
CLUG_05640	106782	1.0577	C14.9U3	U	C
CLUG_05640	106782	1.1504	C15.9U4s	U	C
CLUG_05640	106782	1.4097	C30.13LM	L	C
CLUG_05640	106782	1.0396	C31.13MP	U	C
CLUG_05640	106782	1.0677	C4.9L1	L	C
CLUG_05640	106782	1.0599	C5.9L2	L	C
CLUG_05640	106782	1.0263	C6.9L3	L	C
CLUG_05640	106782	1.0295	C7.9L4	L	C
CLUG_05640	106782	0.9299	C8.9M1	M	C
CLUG_05640	106782	1.0636	C9.9M2	M	C
CLUG_05640	106782	1.0830	ctl1.AL1B	L	A
CLUG_05640	106782	0.9381	ctl2.AL1B	L	A
CLUG_05641	109537	1.0387	POSITION	UNK	P
CLUG_05641	109537	1.8182	A10.L4C	L	A
CLUG_05641	109537	1.0179	A11.L11G	L	A
CLUG_05641	109537	1.0432	A12.L10B	L	A
CLUG_05641	109537	0.9979	A13.L3B	L	A
CLUG_05641	109537	0.8811	A14.L4E	L	A
CLUG_05641	109537	1.0015	A15.L4G	L	A
CLUG_05641	109537	1.0251	A16.L7C	L	A
CLUG_05641	109537	1.0101	A17.L1B	L	A
CLUG_05641	109537	1.1080	A18.S4H	S	A
CLUG_05641	109537	1.0158	A19.S3B	S	A
CLUG_05641	109537	1.0820	A2.U10A	U	A
CLUG_05641	109537	1.0262	A20.S1E	S	A
CLUG_05641	109537	1.1226	A21.S8A	S	A
CLUG_05641	109537	1.1699	A22.UpperP	U	A
CLUG_05641	109537	0.9028	A23.LowerP	L	A
CLUG_05641	109537	0.9624	A24.SputuP	S	A
CLUG_05641	109537	1.2021	A3.U3G	U	A
CLUG_05641	109537	0.9943	A4.U3B	U	A
CLUG_05641	109537	1.0778	A5.U10D	U	A
CLUG_05641	109537	1.0425	A6.U5C	U	A
CLUG_05641	109537	1.0220	A7.U3E	U	A
CLUG_05641	109537	1.0329	A8.U2E	U	A
CLUG_05641	109537	1.0096	A9.L3D	L	A
CLUG_05641	109537	1.2727	ATCC42720	Blood	ATCC42720
CLUG_05641	109537	1.3259	B16.1310D	L	B
CLUG_05641	109537	1.2747	B17.1311G	L	B
CLUG_05641	109537	1.2239	B18.1312G	L	B
CLUG_05641	109537	1.3734	B19.1310A	L	B
CLUG_05641	109537	1.1926	B20.1311A	L	B
CLUG_05641	109537	1.2966	B21.1312A	L	B
CLUG_05641	109537	1.2751	B22.134E	U	B
CLUG_05641	109537	1.1342	B23.133H	U	B
CLUG_05641	109537	1.2723	B24.133F	U	B
CLUG_05641	109537	1.2035	B25.135C	U	B
CLUG_05641	109537	1.0839	B26.131A	U	B
CLUG_05641	109537	1.1889	B27.136A	U	B
CLUG_05641	109537	1.3064	B28.13UM	U	B
CLUG_05641	109537	1.0947	B29.13MM	M	B
CLUG_05641	109537	1.1141	C10.9M3	M	C
CLUG_05641	109537	1.2042	C11.9M41	M	C
CLUG_05641	109537	1.0705	C12.9U1	U	C
CLUG_05641	109537	1.2280	C13.9U2	U	C
CLUG_05641	109537	1.1508	C14.9U3	U	C
CLUG_05641	109537	1.2526	C15.9U4s	U	C
CLUG_05641	109537	1.5468	C30.13LM	L	C
CLUG_05641	109537	1.1283	C31.13MP	U	C
CLUG_05641	109537	1.0443	C4.9L1	L	C
CLUG_05641	109537	1.1134	C5.9L2	L	C
CLUG_05641	109537	1.1456	C6.9L3	L	C
CLUG_05641	109537	1.1805	C7.9L4	L	C
CLUG_05641	109537	1.0386	C8.9M1	M	C
CLUG_05641	109537	1.2231	C9.9M2	M	C
CLUG_05641	109537	1.1456	ctl1.AL1B	L	A
CLUG_05641	109537	1.0526	ctl2.AL1B	L	A
CLUG_05642	109589	0.9774	POSITION	UNK	P
CLUG_05642	109589	1.7297	A10.L4C	L	A
CLUG_05642	109589	0.9127	A11.L11G	L	A
CLUG_05642	109589	0.9908	A12.L10B	L	A
CLUG_05642	109589	0.9919	A13.L3B	L	A
CLUG_05642	109589	0.8852	A14.L4E	L	A
CLUG_05642	109589	1.0243	A15.L4G	L	A
CLUG_05642	109589	0.9657	A16.L7C	L	A
CLUG_05642	109589	0.9813	A17.L1B	L	A
CLUG_05642	109589	1.0768	A18.S4H	S	A
CLUG_05642	109589	0.9757	A19.S3B	S	A
CLUG_05642	109589	1.0983	A2.U10A	U	A
CLUG_05642	109589	1.0136	A20.S1E	S	A
CLUG_05642	109589	1.0896	A21.S8A	S	A
CLUG_05642	109589	1.1309	A22.UpperP	U	A
CLUG_05642	109589	0.8418	A23.LowerP	L	A
CLUG_05642	109589	0.9300	A24.SputuP	S	A
CLUG_05642	109589	1.1475	A3.U3G	U	A
CLUG_05642	109589	0.9365	A4.U3B	U	A
CLUG_05642	109589	1.0404	A5.U10D	U	A
CLUG_05642	109589	0.9889	A6.U5C	U	A
CLUG_05642	109589	0.9687	A7.U3E	U	A
CLUG_05642	109589	1.0033	A8.U2E	U	A
CLUG_05642	109589	0.9830	A9.L3D	L	A
CLUG_05642	109589	1.2323	ATCC42720	Blood	ATCC42720
CLUG_05642	109589	1.2977	B16.1310D	L	B
CLUG_05642	109589	1.2715	B17.1311G	L	B
CLUG_05642	109589	1.1843	B18.1312G	L	B
CLUG_05642	109589	1.3421	B19.1310A	L	B
CLUG_05642	109589	1.1752	B20.1311A	L	B
CLUG_05642	109589	1.2752	B21.1312A	L	B
CLUG_05642	109589	1.2366	B22.134E	U	B
CLUG_05642	109589	1.0740	B23.133H	U	B
CLUG_05642	109589	1.2528	B24.133F	U	B
CLUG_05642	109589	1.1844	B25.135C	U	B
CLUG_05642	109589	1.0575	B26.131A	U	B
CLUG_05642	109589	1.1220	B27.136A	U	B
CLUG_05642	109589	1.2090	B28.13UM	U	B
CLUG_05642	109589	1.0669	B29.13MM	M	B
CLUG_05642	109589	1.0989	C10.9M3	M	C
CLUG_05642	109589	1.1825	C11.9M41	M	C
CLUG_05642	109589	1.0453	C12.9U1	U	C
CLUG_05642	109589	1.1840	C13.9U2	U	C
CLUG_05642	109589	1.1569	C14.9U3	U	C
CLUG_05642	109589	1.2075	C15.9U4s	U	C
CLUG_05642	109589	1.4792	C30.13LM	L	C
CLUG_05642	109589	1.0937	C31.13MP	U	C
CLUG_05642	109589	1.0110	C4.9L1	L	C
CLUG_05642	109589	1.1041	C5.9L2	L	C
CLUG_05642	109589	1.1323	C6.9L3	L	C
CLUG_05642	109589	1.1741	C7.9L4	L	C
CLUG_05642	109589	0.9930	C8.9M1	M	C
CLUG_05642	109589	1.1875	C9.9M2	M	C
CLUG_05642	109589	1.1162	ctl1.AL1B	L	A
CLUG_05642	109589	1.0102	ctl2.AL1B	L	A
CLUG_05643	111007	0.9923	POSITION	UNK	P
CLUG_05643	111007	1.8341	A10.L4C	L	A
CLUG_05643	111007	0.9656	A11.L11G	L	A
CLUG_05643	111007	0.9926	A12.L10B	L	A
CLUG_05643	111007	1.0058	A13.L3B	L	A
CLUG_05643	111007	0.8268	A14.L4E	L	A
CLUG_05643	111007	0.9021	A15.L4G	L	A
CLUG_05643	111007	1.1115	A16.L7C	L	A
CLUG_05643	111007	1.0572	A17.L1B	L	A
CLUG_05643	111007	1.1250	A18.S4H	S	A
CLUG_05643	111007	0.9989	A19.S3B	S	A
CLUG_05643	111007	1.0580	A2.U10A	U	A
CLUG_05643	111007	1.0159	A20.S1E	S	A
CLUG_05643	111007	1.0647	A21.S8A	S	A
CLUG_05643	111007	1.1177	A22.UpperP	U	A
CLUG_05643	111007	0.9525	A23.LowerP	L	A
CLUG_05643	111007	0.9917	A24.SputuP	S	A
CLUG_05643	111007	1.0436	A3.U3G	U	A
CLUG_05643	111007	1.0938	A4.U3B	U	A
CLUG_05643	111007	1.0653	A5.U10D	U	A
CLUG_05643	111007	0.9655	A6.U5C	U	A
CLUG_05643	111007	1.0458	A7.U3E	U	A
CLUG_05643	111007	1.1147	A8.U2E	U	A
CLUG_05643	111007	1.0270	A9.L3D	L	A
CLUG_05643	111007	1.1805	ATCC42720	Blood	ATCC42720
CLUG_05643	111007	1.2752	B16.1310D	L	B
CLUG_05643	111007	1.2709	B17.1311G	L	B
CLUG_05643	111007	1.2003	B18.1312G	L	B
CLUG_05643	111007	1.3681	B19.1310A	L	B
CLUG_05643	111007	1.2003	B20.1311A	L	B
CLUG_05643	111007	1.1948	B21.1312A	L	B
CLUG_05643	111007	1.2247	B22.134E	U	B
CLUG_05643	111007	1.2450	B23.133H	U	B
CLUG_05643	111007	1.2547	B24.133F	U	B
CLUG_05643	111007	1.1450	B25.135C	U	B
CLUG_05643	111007	1.1403	B26.131A	U	B
CLUG_05643	111007	1.1711	B27.136A	U	B
CLUG_05643	111007	1.2722	B28.13UM	U	B
CLUG_05643	111007	1.0916	B29.13MM	M	B
CLUG_05643	111007	1.0464	C10.9M3	M	C
CLUG_05643	111007	1.1708	C11.9M41	M	C
CLUG_05643	111007	1.0183	C12.9U1	U	C
CLUG_05643	111007	1.1857	C13.9U2	U	C
CLUG_05643	111007	1.1329	C14.9U3	U	C
CLUG_05643	111007	1.2231	C15.9U4s	U	C
CLUG_05643	111007	1.5181	C30.13LM	L	C
CLUG_05643	111007	1.0414	C31.13MP	U	C
CLUG_05643	111007	1.1433	C4.9L1	L	C
CLUG_05643	111007	1.1518	C5.9L2	L	C
CLUG_05643	111007	1.0961	C6.9L3	L	C
CLUG_05643	111007	1.1572	C7.9L4	L	C
CLUG_05643	111007	1.0318	C8.9M1	M	C
CLUG_05643	111007	1.1423	C9.9M2	M	C
CLUG_05643	111007	1.1564	ctl1.AL1B	L	A
CLUG_05643	111007	1.0266	ctl2.AL1B	L	A
CLUG_05644	112958	1.0015	POSITION	UNK	P
CLUG_05644	112958	1.8673	A10.L4C	L	A
CLUG_05644	112958	0.9595	A11.L11G	L	A
CLUG_05644	112958	0.9959	A12.L10B	L	A
CLUG_05644	112958	0.9811	A13.L3B	L	A
CLUG_05644	112958	0.8278	A14.L4E	L	A
CLUG_05644	112958	0.8544	A15.L4G	L	A
CLUG_05644	112958	0.9621	A16.L7C	L	A
CLUG_05644	112958	0.9612	A17.L1B	L	A
CLUG_05644	112958	1.0081	A18.S4H	S	A
CLUG_05644	112958	0.9703	A19.S3B	S	A
CLUG_05644	112958	0.9713	A2.U10A	U	A
CLUG_05644	112958	1.0023	A20.S1E	S	A
CLUG_05644	112958	1.0491	A21.S8A	S	A
CLUG_05644	112958	1.1304	A22.UpperP	U	A
CLUG_05644	112958	0.9084	A23.LowerP	L	A
CLUG_05644	112958	1.0216	A24.SputuP	S	A
CLUG_05644	112958	0.9950	A3.U3G	U	A
CLUG_05644	112958	0.9443	A4.U3B	U	A
CLUG_05644	112958	1.0046	A5.U10D	U	A
CLUG_05644	112958	0.9599	A6.U5C	U	A
CLUG_05644	112958	0.9614	A7.U3E	U	A
CLUG_05644	112958	0.9750	A8.U2E	U	A
CLUG_05644	112958	0.9438	A9.L3D	L	A
CLUG_05644	112958	1.1723	ATCC42720	Blood	ATCC42720
CLUG_05644	112958	1.2116	B16.1310D	L	B
CLUG_05644	112958	1.1839	B17.1311G	L	B
CLUG_05644	112958	1.2138	B18.1312G	L	B
CLUG_05644	112958	1.2505	B19.1310A	L	B
CLUG_05644	112958	1.1592	B20.1311A	L	B
CLUG_05644	112958	1.1359	B21.1312A	L	B
CLUG_05644	112958	1.1279	B22.134E	U	B
CLUG_05644	112958	1.1412	B23.133H	U	B
CLUG_05644	112958	1.1622	B24.133F	U	B
CLUG_05644	112958	1.1499	B25.135C	U	B
CLUG_05644	112958	1.0821	B26.131A	U	B
CLUG_05644	112958	1.1089	B27.136A	U	B
CLUG_05644	112958	1.1561	B28.13UM	U	B
CLUG_05644	112958	1.0085	B29.13MM	M	B
CLUG_05644	112958	1.0445	C10.9M3	M	C
CLUG_05644	112958	1.1435	C11.9M41	M	C
CLUG_05644	112958	0.9948	C12.9U1	U	C
CLUG_05644	112958	1.1150	C13.9U2	U	C
CLUG_05644	112958	1.0506	C14.9U3	U	C
CLUG_05644	112958	1.1872	C15.9U4s	U	C
CLUG_05644	112958	1.4683	C30.13LM	L	C
CLUG_05644	112958	0.9849	C31.13MP	U	C
CLUG_05644	112958	1.0288	C4.9L1	L	C
CLUG_05644	112958	1.0581	C5.9L2	L	C
CLUG_05644	112958	1.0324	C6.9L3	L	C
CLUG_05644	112958	1.0533	C7.9L4	L	C
CLUG_05644	112958	0.9432	C8.9M1	M	C
CLUG_05644	112958	1.1023	C9.9M2	M	C
CLUG_05644	112958	1.0695	ctl1.AL1B	L	A
CLUG_05644	112958	0.9341	ctl2.AL1B	L	A
CLUG_05645	115689	0.9379	POSITION	UNK	P
CLUG_05645	115689	2.0567	A10.L4C	L	A
CLUG_05645	115689	1.0621	A11.L11G	L	A
CLUG_05645	115689	1.0169	A12.L10B	L	A
CLUG_05645	115689	0.9990	A13.L3B	L	A
CLUG_05645	115689	0.9330	A14.L4E	L	A
CLUG_05645	115689	0.9434	A15.L4G	L	A
CLUG_05645	115689	0.9675	A16.L7C	L	A
CLUG_05645	115689	0.9449	A17.L1B	L	A
CLUG_05645	115689	1.0906	A18.S4H	S	A
CLUG_05645	115689	1.0319	A19.S3B	S	A
CLUG_05645	115689	1.1527	A2.U10A	U	A
CLUG_05645	115689	1.0914	A20.S1E	S	A
CLUG_05645	115689	1.1510	A21.S8A	S	A
CLUG_05645	115689	1.1300	A22.UpperP	U	A
CLUG_05645	115689	0.9846	A23.LowerP	L	A
CLUG_05645	115689	0.9590	A24.SputuP	S	A
CLUG_05645	115689	1.0596	A3.U3G	U	A
CLUG_05645	115689	0.9767	A4.U3B	U	A
CLUG_05645	115689	1.0488	A5.U10D	U	A
CLUG_05645	115689	0.9092	A6.U5C	U	A
CLUG_05645	115689	1.1060	A7.U3E	U	A
CLUG_05645	115689	0.9900	A8.U2E	U	A
CLUG_05645	115689	0.9987	A9.L3D	L	A
CLUG_05645	115689	1.1849	ATCC42720	Blood	ATCC42720
CLUG_05645	115689	1.3368	B16.1310D	L	B
CLUG_05645	115689	1.2060	B17.1311G	L	B
CLUG_05645	115689	1.2821	B18.1312G	L	B
CLUG_05645	115689	1.3632	B19.1310A	L	B
CLUG_05645	115689	1.1762	B20.1311A	L	B
CLUG_05645	115689	1.0972	B21.1312A	L	B
CLUG_05645	115689	1.2469	B22.134E	U	B
CLUG_05645	115689	1.2161	B23.133H	U	B
CLUG_05645	115689	1.1673	B24.133F	U	B
CLUG_05645	115689	1.1134	B25.135C	U	B
CLUG_05645	115689	1.0654	B26.131A	U	B
CLUG_05645	115689	1.2223	B27.136A	U	B
CLUG_05645	115689	1.2466	B28.13UM	U	B
CLUG_05645	115689	1.0424	B29.13MM	M	B
CLUG_05645	115689	1.1411	C10.9M3	M	C
CLUG_05645	115689	1.1055	C11.9M41	M	C
CLUG_05645	115689	1.0359	C12.9U1	U	C
CLUG_05645	115689	1.1897	C13.9U2	U	C
CLUG_05645	115689	1.1552	C14.9U3	U	C
CLUG_05645	115689	1.1834	C15.9U4s	U	C
CLUG_05645	115689	1.4768	C30.13LM	L	C
CLUG_05645	115689	1.0913	C31.13MP	U	C
CLUG_05645	115689	1.0770	C4.9L1	L	C
CLUG_05645	115689	1.0629	C5.9L2	L	C
CLUG_05645	115689	1.0967	C6.9L3	L	C
CLUG_05645	115689	1.1404	C7.9L4	L	C
CLUG_05645	115689	0.9472	C8.9M1	M	C
CLUG_05645	115689	1.1500	C9.9M2	M	C
CLUG_05645	115689	1.1163	ctl1.AL1B	L	A
CLUG_05645	115689	1.0022	ctl2.AL1B	L	A
CLUG_05646	116283	0.9486	POSITION	UNK	P
CLUG_05646	116283	1.8954	A10.L4C	L	A
CLUG_05646	116283	0.8695	A11.L11G	L	A
CLUG_05646	116283	1.0327	A12.L10B	L	A
CLUG_05646	116283	0.9757	A13.L3B	L	A
CLUG_05646	116283	0.8675	A14.L4E	L	A
CLUG_05646	116283	0.8302	A15.L4G	L	A
CLUG_05646	116283	0.8783	A16.L7C	L	A
CLUG_05646	116283	0.9906	A17.L1B	L	A
CLUG_05646	116283	1.0604	A18.S4H	S	A
CLUG_05646	116283	1.0258	A19.S3B	S	A
CLUG_05646	116283	0.9724	A2.U10A	U	A
CLUG_05646	116283	0.9928	A20.S1E	S	A
CLUG_05646	116283	1.0429	A21.S8A	S	A
CLUG_05646	116283	1.1015	A22.UpperP	U	A
