GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_04244	127.20	139.19	115.84	143.58	137.04	131.40	113.92	101.82	114.61	221.62	133.89	107.98	136.34	274.56	391.09	112.11	96.06	120.46	100.16	492.79	171.23	159.73	124.70	150.71	363.48	367.67	406.45	374.36	322.67	314.24	328.46	349.79	342.32	309.59	297.22	332.71	208.85	249.67	278.71	283.47	358.35	383.61	399.38	363.61	323.73	357.45	297.40	321.56	353.31	295.42	342.51	283.97	322.59	310.99	279.92
CLUG_04245	123.80	137.12	113.79	143.89	134.71	130.95	115.68	100.83	115.32	222.69	131.80	102.25	136.43	271.53	387.15	112.53	94.91	119.91	98.56	488.84	168.23	158.44	119.06	152.55	364.44	358.98	401.77	369.23	324.20	312.71	327.04	346.72	348.85	307.45	289.79	337.67	203.03	235.26	278.69	286.38	357.68	381.58	402.72	358.64	325.09	358.81	297.92	323.16	356.07	291.91	344.51	288.03	324.00	309.74	282.44
CLUG_04246	133.09	142.56	117.00	147.34	149.29	132.90	117.21	98.48	124.69	212.37	139.65	124.79	147.23	285.31	423.07	115.83	95.98	119.31	107.11	522.07	183.71	152.21	130.24	166.54	371.90	374.90	405.47	411.90	319.88	311.72	325.62	354.38	351.13	295.96	315.86	345.90	224.50	269.94	269.09	300.22	354.44	388.04	407.58	368.97	359.47	350.18	269.43	341.98	357.50	288.35	343.36	274.03	337.81	311.14	301.00
CLUG_04247	128.91	149.31	114.55	156.48	145.54	123.72	120.49	104.49	125.03	227.85	141.77	120.79	149.39	279.33	411.25	115.68	99.38	114.03	101.04	543.90	179.28	158.80	122.83	169.13	364.18	359.20	416.11	384.66	315.72	332.30	331.29	346.55	350.14	288.93	324.41	316.22	214.64	253.05	272.37	286.64	344.70	379.95	399.44	368.23	342.28	364.30	282.40	340.78	350.17	299.88	345.43	272.59	316.64	312.81	309.15
CLUG_04248	131.23	146.19	116.59	154.73	150.08	130.24	121.50	102.82	122.60	222.47	141.12	122.40	139.77	276.90	425.15	112.67	100.95	116.63	102.43	523.13	178.88	155.92	130.18	161.95	374.74	377.20	406.81	390.16	321.86	316.19	331.90	347.30	354.76	297.76	309.92	332.56	237.44	266.88	272.67	296.97	365.78	394.98	410.40	362.59	338.55	356.06	291.86	327.96	358.82	304.38	358.10	284.70	328.69	323.91	298.90
CLUG_04249	133.87	142.09	113.64	156.66	143.55	131.50	116.99	102.10	123.21	213.47	140.72	120.25	144.02	273.22	416.59	113.84	96.14	111.06	102.28	530.06	175.09	152.50	128.22	162.54	367.79	374.19	403.08	384.32	320.65	317.49	334.12	345.57	341.92	304.48	312.45	325.44	223.67	260.07	275.75	294.76	350.50	379.51	399.52	358.97	347.03	349.99	278.77	324.92	357.33	295.12	356.08	276.39	320.74	319.08	290.21
CLUG_04250	123.69	149.44	115.33	162.74	143.18	125.59	122.36	104.90	120.66	216.77	126.15	120.79	153.85	261.59	387.31	104.03	84.56	115.18	110.64	498.62	168.69	157.94	125.35	148.01	358.14	345.85	402.28	380.98	307.95	295.56	325.49	341.36	329.98	292.87	279.62	317.22	221.40	255.04	263.74	298.33	361.39	368.34	389.80	356.35	346.33	327.66	276.28	298.92	334.05	285.51	317.50	276.90	305.31	310.57	277.53
CLUG_04251	113.67	133.12	94.03	128.23	130.19	116.98	111.18	94.85	102.65	203.08	130.64	102.72	133.37	246.82	378.05	112.48	88.09	102.45	105.34	481.14	169.83	147.25	117.49	149.04	342.66	348.83	370.00	361.74	289.18	296.73	312.58	320.86	321.50	269.76	296.84	297.97	219.83	250.08	244.22	276.05	311.45	336.33	365.65	331.48	317.60	328.08	255.05	319.42	317.84	264.31	328.74	252.89	291.36	298.31	274.81
CLUG_04252	120.31	132.83	100.65	146.56	134.02	123.10	110.77	91.55	112.48	209.29	132.69	111.68	124.51	235.58	353.50	104.13	94.00	111.14	105.08	488.80	156.49	135.61	123.05	152.23	341.83	343.57	367.74	358.47	290.04	285.86	311.48	326.24	303.96	287.18	273.17	295.75	205.70	222.44	253.80	279.55	332.96	335.50	367.27	332.03	313.37	327.47	258.64	287.44	312.48	261.54	330.77	248.45	309.42	281.71	258.28
CLUG_04253	129.94	137.01	108.44	146.49	132.97	123.06	114.05	97.01	122.93	212.97	134.31	113.69	144.48	270.58	400.17	114.53	94.98	116.76	104.23	508.98	179.14	142.22	124.42	161.81	360.30	342.69	393.54	354.82	315.21	309.93	315.66	342.18	329.19	279.21	297.53	306.13	224.20	262.63	257.39	276.18	330.26	359.33	368.44	356.52	338.08	341.90	271.78	314.71	348.91	273.97	329.87	262.38	309.89	311.21	283.57
CLUG_04254	127.00	135.97	108.64	137.20	131.69	120.44	114.39	97.05	120.31	213.29	136.67	116.22	138.56	253.97	390.68	111.12	94.29	107.88	101.17	504.92	171.40	142.80	126.46	157.14	354.18	369.50	394.23	368.09	308.27	310.67	330.63	331.79	338.86	294.19	316.90	318.32	251.50	296.90	265.46	280.55	346.43	360.06	390.32	358.92	332.53	350.47	284.90	318.89	339.22	291.18	347.97	269.92	305.95	311.64	281.96
CLUG_04255	111.97	125.02	111.49	123.32	125.64	125.06	105.40	80.85	107.48	202.90	107.92	101.75	121.74	249.27	347.53	95.56	82.71	101.13	90.94	456.93	166.47	128.25	119.70	144.05	325.87	352.26	371.08	365.30	296.86	290.89	325.08	337.12	321.26	280.59	304.29	298.65	239.68	280.46	249.20	276.72	328.80	367.57	385.73	337.93	323.19	343.27	261.97	318.41	328.45	259.03	306.62	271.85	291.75	301.79	292.46
CLUG_04256	118.91	129.76	106.78	142.61	133.79	125.45	112.11	101.02	110.68	213.23	118.35	111.90	124.96	260.94	360.73	105.37	94.72	107.94	110.77	491.83	176.40	145.38	121.61	136.61	371.94	364.49	388.89	370.89	303.30	307.15	319.64	339.62	331.67	290.97	307.95	321.10	267.54	308.63	264.98	288.86	340.95	355.97	387.92	358.80	334.02	339.92	272.41	300.66	354.14	279.01	355.03	268.21	328.48	312.36	285.76
CLUG_04257	119.30	131.23	108.37	142.48	133.32	124.22	112.89	98.97	112.87	212.25	119.40	112.26	126.35	263.06	372.42	109.50	95.94	113.45	109.58	499.56	178.61	141.97	121.81	141.48	371.27	365.15	394.71	376.35	307.85	309.76	332.21	339.48	333.24	292.42	312.49	323.18	262.04	309.49	273.44	294.80	347.09	358.80	392.75	357.54	332.56	335.68	279.83	303.43	354.12	289.65	353.42	273.53	327.15	311.85	283.99
CLUG_04258	120.47	123.55	107.79	134.56	127.49	116.59	111.06	87.16	115.88	194.54	126.89	107.07	127.24	254.88	379.36	105.80	84.96	101.50	93.79	466.42	156.05	137.22	122.03	145.32	340.52	333.95	367.35	356.82	280.31	296.63	323.61	311.60	320.22	260.41	306.77	294.10	216.80	258.91	249.89	280.62	336.02	347.37	362.73	326.08	301.50	319.93	262.10	301.86	319.50	263.95	298.72	249.47	285.51	288.64	275.56
CLUG_04259	126.51	113.32	105.13	154.97	120.92	114.74	120.24	96.81	114.56	219.85	143.06	113.26	128.35	248.72	406.89	110.02	96.38	103.81	99.91	493.34	181.47	161.95	114.80	164.20	355.32	386.08	404.74	336.40	315.78	320.39	344.70	356.45	335.59	287.83	284.78	333.15	204.97	273.92	279.01	274.12	357.52	365.47	385.21	369.63	325.31	337.75	277.00	345.46	341.59	275.89	338.90	244.27	292.22	309.77	290.21
CLUG_04260	114.19	125.74	96.08	122.88	131.16	127.62	116.83	92.98	111.09	195.20	131.92	104.00	117.82	244.00	362.50	93.57	90.49	108.86	92.61	474.15	162.18	133.89	119.28	146.29	342.98	340.62	391.80	356.43	296.50	295.32	318.61	323.36	303.73	276.84	297.81	303.15	222.77	269.50	245.31	264.56	320.24	352.51	369.43	335.12	321.44	323.85	255.98	304.35	327.66	276.04	320.26	266.24	299.83	289.54	267.89
CLUG_04261	93.94	111.27	100.22	124.44	120.61	98.99	101.83	83.90	96.18	183.60	114.04	103.08	103.67	226.14	323.43	94.38	80.54	92.39	87.83	418.60	157.27	136.59	106.60	140.08	307.53	287.71	362.64	340.06	269.48	258.20	292.21	273.20	290.33	258.84	276.66	274.43	204.60	266.42	240.00	241.33	302.12	310.97	349.28	297.39	302.93	311.11	234.30	268.83	299.10	245.90	307.28	232.78	275.20	278.42	245.37
CLUG_04262	116.75	124.82	98.25	129.11	125.28	109.47	102.08	88.08	116.33	187.72	117.58	103.56	122.62	236.48	333.59	91.28	80.82	103.83	95.51	436.95	157.47	134.55	125.96	148.71	345.68	335.47	385.66	342.84	293.59	286.76	315.11	323.48	309.89	264.48	307.50	285.37	260.87	316.28	252.36	262.74	337.91	348.23	380.07	327.25	328.01	325.53	247.90	303.16	333.88	281.78	310.39	258.79	280.11	295.22	273.54
CLUG_04263	124.19	140.05	117.13	138.44	132.45	119.50	113.97	103.65	124.23	211.92	143.36	113.80	137.27	268.39	383.47	107.82	91.05	110.52	97.61	489.82	170.29	147.64	124.85	147.63	363.32	355.47	390.34	376.74	305.92	313.90	336.65	342.99	346.30	295.71	315.20	312.41	215.88	249.97	262.53	273.89	342.52	353.96	379.65	361.39	314.90	317.07	268.88	326.64	338.36	283.31	335.40	277.96	304.30	315.90	280.86
CLUG_04264	131.17	136.72	112.49	147.30	136.40	121.95	119.75	100.15	119.91	212.50	129.10	107.15	134.90	252.81	381.31	106.52	91.49	108.51	96.08	501.02	161.59	144.16	119.49	154.09	355.05	362.30	388.09	364.54	289.10	301.50	321.03	318.91	315.25	292.53	296.06	330.35	216.37	263.05	260.97	277.05	338.15	365.73	372.76	334.33	318.38	310.58	271.36	318.10	324.08	284.13	311.25	266.62	316.99	301.97	276.15
CLUG_04265	109.57	128.13	107.74	137.90	136.46	116.02	114.31	92.10	125.58	198.30	127.90	119.36	137.77	253.11	385.78	108.52	105.35	112.24	96.94	493.80	160.15	138.66	117.93	143.72	364.47	344.58	388.64	363.37	297.32	294.65	326.39	342.34	333.88	275.87	312.43	307.71	232.53	273.95	258.32	282.90	338.78	368.66	371.47	361.36	323.88	335.14	261.06	295.34	330.37	269.61	324.47	263.11	323.61	310.28	278.83
CLUG_04266	123.61	153.80	113.55	161.49	139.25	120.58	125.91	102.08	127.97	230.79	153.62	126.30	143.46	265.30	438.21	112.93	99.27	106.43	119.08	495.53	167.14	156.78	125.08	151.42	353.61	334.41	377.06	374.89	295.85	315.77	302.50	321.08	299.95	285.40	307.70	310.66	234.95	279.95	232.65	275.17	342.18	353.88	371.43	355.22	342.29	321.28	260.86	327.30	329.04	271.28	317.93	263.54	293.60	315.27	273.33
CLUG_04267	125.65	135.91	110.88	157.21	147.70	122.62	111.70	109.73	126.87	213.12	143.91	112.84	141.06	259.44	400.07	107.00	89.35	113.57	101.07	506.86	169.14	150.14	121.60	152.47	358.49	326.09	389.95	361.86	295.61	307.96	322.55	330.83	314.60	279.32	310.39	299.31	237.81	278.17	250.84	274.35	336.84	352.45	373.96	325.58	320.57	329.32	258.02	306.13	335.99	266.54	322.89	266.12	311.73	314.77	275.91
CLUG_04268	114.94	115.72	95.54	118.07	114.54	106.98	103.47	88.54	110.17	167.55	114.96	96.95	118.91	232.54	339.33	92.53	74.59	99.44	91.36	419.84	153.09	126.27	111.85	141.75	338.47	320.98	358.81	340.59	278.51	270.55	295.34	301.82	310.04	261.62	264.71	293.00	203.71	247.67	237.18	260.19	309.79	326.36	361.54	324.32	310.14	313.46	251.60	289.24	295.05	254.72	292.39	255.75	291.75	278.96	257.41
CLUG_04269	122.06	123.63	100.54	141.39	126.39	110.44	112.36	87.78	115.49	198.02	122.79	106.19	119.09	251.94	367.98	101.06	82.71	104.87	90.04	446.75	152.48	136.61	105.74	150.23	328.69	341.81	389.67	353.03	296.78	288.29	314.05	331.66	324.33	273.30	294.47	297.12	218.47	270.83	258.13	257.22	339.60	350.60	382.83	343.26	303.04	328.36	264.60	303.35	331.16	272.42	311.54	239.78	309.47	299.49	277.01
CLUG_04270	116.41	119.23	89.42	124.94	124.66	104.45	108.67	89.08	101.58	181.17	119.16	101.33	115.31	234.41	342.72	94.40	77.55	100.50	89.31	435.05	146.82	123.87	116.42	140.95	331.58	335.60	360.20	347.60	291.12	295.47	303.97	312.92	303.80	269.77	295.80	295.77	247.92	280.27	237.58	260.09	334.83	350.90	353.01	319.58	312.95	310.55	259.28	303.94	316.47	255.16	316.22	254.03	295.60	289.13	279.59
CLUG_04271	105.34	113.62	90.55	124.48	106.06	106.80	100.27	84.25	101.87	175.73	113.30	92.72	114.76	217.81	315.89	83.58	83.35	101.30	82.98	408.16	141.13	132.59	102.06	140.27	317.82	314.56	365.65	343.22	282.93	296.93	294.81	309.82	298.68	262.01	284.19	311.64	230.90	275.07	246.19	272.88	344.04	347.02	350.84	316.70	319.00	310.77	258.73	281.50	317.19	255.91	312.29	245.70	299.20	287.52	255.32
CLUG_04272	103.13	121.07	95.38	126.28	118.28	106.48	101.20	80.00	99.93	186.31	108.89	93.43	119.05	219.01	328.60	81.05	77.33	92.89	89.55	437.47	137.29	118.99	107.19	134.14	317.32	313.34	352.36	336.58	270.73	280.52	284.57	298.38	281.08	267.23	280.52	278.23	207.57	261.23	235.72	248.28	319.94	318.48	353.02	313.90	294.20	304.34	242.27	280.00	309.12	254.69	303.43	247.43	276.83	301.69	259.26
CLUG_04273	122.03	139.86	106.65	137.89	147.07	132.32	109.88	96.26	109.28	211.37	117.32	113.85	139.62	259.08	359.95	95.39	88.49	100.62	97.00	491.40	167.48	144.59	123.50	145.18	369.54	353.71	403.68	349.45	307.94	314.86	304.36	337.23	332.00	288.27	284.82	301.81	221.35	255.94	250.69	274.76	349.34	374.67	380.47	341.58	336.55	313.93	287.28	327.24	322.75	276.43	329.25	285.85	327.03	319.12	281.36
CLUG_04274	116.14	152.87	114.75	151.36	155.55	134.76	112.83	97.80	108.83	210.56	123.28	112.87	152.21	278.73	368.44	101.84	87.06	104.00	108.06	514.22	169.30	154.71	119.14	146.38	372.66	365.97	417.22	357.58	294.72	318.93	318.45	343.04	335.23	295.19	301.06	316.80	220.13	276.67	267.08	276.72	358.08	388.70	381.33	350.19	349.75	324.37	307.07	344.85	323.66	290.94	331.03	304.47	339.48	331.57	301.57
CLUG_04275	119.05	129.46	107.33	136.42	125.58	117.71	113.42	87.50	122.91	202.93	128.29	105.56	127.91	247.44	373.08	107.62	86.31	100.66	95.47	453.44	149.89	136.11	116.78	143.72	356.71	352.07	387.47	380.34	294.58	306.22	333.58	340.14	335.08	285.93	305.43	309.75	228.65	280.90	246.27	270.77	365.04	369.41	393.14	333.35	334.22	319.76	270.74	310.00	331.23	290.59	317.16	261.28	323.55	302.36	277.09
CLUG_04276	119.24	129.72	112.27	117.77	125.91	112.28	109.58	92.36	118.47	200.87	115.74	111.25	116.67	244.98	344.68	97.09	97.83	103.41	96.72	481.75	175.20	145.32	106.96	160.33	328.48	337.62	359.08	360.80	284.19	281.89	310.51	308.91	318.56	278.98	281.82	306.61	233.50	270.54	232.04	270.38	361.73	361.81	381.46	350.33	350.59	301.73	263.37	318.88	299.92	263.15	313.14	280.42	310.31	320.93	272.37
CLUG_04277	109.66	123.49	101.02	132.35	125.02	114.57	104.28	90.56	110.90	203.40	120.03	108.01	130.02	231.78	343.41	90.49	84.54	99.91	93.47	457.58	152.62	135.95	117.42	151.62	352.74	340.77	396.32	362.61	297.39	293.98	322.86	334.19	321.59	277.59	301.98	321.72	261.78	304.44	261.11	275.57	371.46	363.21	384.20	343.96	324.14	333.03	267.02	305.45	326.48	263.23	315.57	266.32	314.11	305.07	284.53
CLUG_04278	132.16	129.59	96.94	137.67	152.64	116.69	110.31	88.99	110.97	222.89	113.57	107.74	137.17	247.12	404.21	119.61	94.06	117.58	85.55	516.66	166.69	134.99	139.16	165.56	350.47	368.88	432.50	364.50	287.75	297.62	338.98	347.26	326.61	280.07	295.33	335.64	198.51	255.56	243.50	264.79	354.47	332.11	412.95	332.53	302.49	320.28	271.08	315.87	362.86	330.93	342.03	276.43	295.38	283.97	302.40
CLUG_04279	120.74	127.40	110.70	139.00	139.56	122.95	108.09	80.57	114.91	187.45	115.43	118.29	138.62	248.02	383.75	90.65	82.68	97.71	96.17	456.46	156.72	137.93	122.38	148.16	318.02	323.73	405.88	340.24	292.40	290.04	314.89	319.97	313.28	300.99	285.79	294.75	222.22	252.09	240.48	253.35	352.86	367.22	367.58	321.05	313.87	315.15	250.21	322.58	338.43	262.36	317.51	258.49	302.25	292.47	274.71
CLUG_04280	120.24	139.98	107.30	141.11	131.66	118.70	111.77	92.63	118.52	207.28	124.57	111.90	133.92	259.07	386.68	106.78	89.95	103.37	104.12	477.06	165.88	148.46	124.48	157.65	351.35	355.82	395.81	368.84	291.53	301.49	326.91	340.46	329.43	276.29	308.53	309.60	255.75	290.59	249.60	283.53	359.75	359.62	388.96	345.26	322.78	302.65	260.91	310.50	326.53	272.14	323.21	272.42	306.17	314.94	286.16
CLUG_04281	93.17	115.64	84.08	120.95	109.37	97.47	102.31	72.45	98.29	178.68	110.11	94.46	120.44	203.79	294.71	85.46	76.18	95.23	85.17	403.36	130.89	114.42	102.85	123.82	308.86	313.71	354.33	315.67	259.94	276.54	301.48	298.83	281.98	249.66	269.62	284.48	242.12	295.97	236.37	248.24	334.20	315.41	331.71	299.94	292.40	291.61	235.45	280.44	300.06	249.78	291.52	253.68	286.93	280.53	255.12
CLUG_04282	119.26	121.20	95.02	133.60	138.12	117.85	108.04	99.50	111.41	189.26	118.73	103.98	127.69	244.68	361.97	93.64	81.11	97.51	90.73	469.28	155.67	125.65	117.58	140.09	339.87	341.71	370.96	337.55	286.34	287.89	318.96	323.70	314.02	275.05	283.65	303.80	226.62	263.00	248.51	265.26	357.00	341.36	368.50	328.02	297.18	316.70	269.98	290.54	334.01	263.92	320.18	253.97	294.78	298.44	267.70
CLUG_04283	111.09	138.58	99.18	128.83	129.14	116.18	108.61	96.51	112.50	182.79	140.34	108.81	129.30	255.21	371.73	103.17	92.79	112.01	96.55	486.57	161.39	140.17	119.28	158.84	345.02	330.62	387.27	354.71	287.27	283.46	303.80	323.76	315.10	250.37	287.31	294.66	184.64	254.24	246.43	270.71	360.29	345.95	373.64	300.39	300.77	310.84	240.61	297.56	322.34	275.01	295.88	238.60	302.19	299.45	274.66
CLUG_04284	116.31	124.60	104.34	133.25	130.69	119.57	109.97	91.68	115.25	193.11	120.92	113.04	128.99	236.23	355.42	91.55	90.13	95.75	93.67	458.57	160.12	135.65	116.78	143.57	322.62	335.07	384.73	341.64	286.56	280.30	320.68	326.85	305.08	260.66	293.44	309.47	242.02	284.31	251.54	267.64	354.63	348.27	368.22	331.46	303.82	314.08	247.63	290.75	312.30	270.41	301.42	255.73	313.36	301.03	277.13
CLUG_04285	99.62	118.52	101.06	129.82	113.54	109.23	98.29	76.45	109.94	172.23	108.48	84.20	108.08	213.19	310.66	74.96	83.50	94.17	82.95	428.32	162.09	115.27	97.64	125.10	301.89	306.69	342.47	325.31	264.67	265.63	293.89	311.00	281.53	248.74	259.25	276.21	203.61	233.17	203.46	241.59	333.40	312.21	350.94	296.39	287.69	290.81	246.95	265.06	290.99	262.38	297.20	244.88	285.73	284.05	256.79
CLUG_04286	111.05	132.90	95.73	141.84	134.19	105.69	110.66	87.95	114.16	187.48	116.45	96.14	122.99	250.95	365.57	110.00	83.21	109.19	85.68	472.11	155.82	136.00	111.21	154.76	330.93	338.25	383.16	336.49	275.43	277.12	308.86	296.96	313.40	265.12	290.87	297.34	211.20	263.31	243.98	262.06	359.15	339.42	364.88	323.36	296.99	281.20	265.32	303.83	325.83	273.10	298.99	249.70	318.65	297.00	263.22
CLUG_04287	123.94	133.21	99.43	144.63	150.81	113.48	118.59	93.21	119.31	211.33	126.98	111.10	128.12	265.26	397.80	109.75	93.84	115.12	101.71	500.44	179.55	150.76	119.07	155.76	360.27	374.06	408.16	373.58	300.67	313.64	335.15	328.69	338.36	291.18	312.61	310.22	242.52	279.85	271.93	288.67	392.49	367.12	378.34	362.90	325.96	316.45	280.27	335.18	342.53	306.77	328.71	272.65	342.83	315.93	290.68
CLUG_04288	128.49	124.57	103.52	120.82	121.07	117.20	110.57	94.47	111.23	181.74	101.54	112.09	114.00	232.26	328.25	93.66	78.09	97.43	93.17	457.43	162.17	141.41	111.98	148.32	347.67	327.30	377.66	355.59	287.64	314.83	342.71	320.24	336.02	266.13	297.21	309.93	308.61	340.74	248.17	279.13	373.34	352.63	384.37	330.63	308.22	311.97	267.66	287.03	341.42	272.19	300.28	268.61	315.34	325.33	296.48
CLUG_04289	118.00	127.37	101.64	126.89	126.53	115.88	115.70	89.63	115.76	196.02	118.69	106.73	120.98	235.05	358.65	97.54	84.43	93.78	91.17	464.55	159.63	128.99	118.23	137.74	332.81	329.25	380.59	343.54	272.93	288.52	314.37	318.18	306.57	271.28	301.72	312.67	231.24	275.63	246.73	262.82	366.53	356.10	364.63	324.12	298.45	310.49	255.88	301.01	316.36	267.35	299.22	251.06	302.23	304.50	269.75
CLUG_04290	101.77	112.77	88.34	119.07	116.85	108.47	100.00	80.43	94.85	181.20	117.41	95.30	109.67	208.60	322.71	81.14	81.02	100.16	84.69	429.13	141.41	113.82	97.57	132.75	321.19	303.49	356.72	323.20	262.20	277.90	283.51	288.75	286.09	248.37	281.36	295.93	247.42	275.89	232.04	252.38	348.58	313.57	352.24	319.12	293.44	288.81	239.87	269.01	305.12	241.72	275.26	229.81	287.40	299.18	256.52
CLUG_04291	127.18	123.95	114.97	130.41	153.99	110.43	113.79	89.74	106.33	187.77	139.12	128.46	134.67	238.30	390.93	110.94	70.84	104.24	100.02	480.86	153.79	143.99	130.38	159.68	376.64	315.24	370.20	328.84	275.12	284.11	312.45	295.64	300.80	277.08	260.49	305.62	196.59	225.96	218.75	240.01	361.14	339.78	347.57	318.46	306.41	296.08	249.72	286.30	316.99	290.08	296.51	275.04	298.86	292.51	266.11
CLUG_04292	113.90	115.73	91.12	130.00	117.57	108.53	104.22	79.62	119.15	193.50	104.58	105.60	122.38	230.04	328.61	87.86	87.13	100.76	94.38	442.02	145.01	140.47	105.85	146.64	332.77	329.27	364.06	320.93	272.04	287.26	294.89	318.80	307.19	266.17	275.50	305.83	231.57	251.69	227.56	252.97	369.92	343.92	365.18	319.46	302.07	305.02	270.34	296.95	319.16	264.74	291.45	258.63	313.15	298.83	275.27
CLUG_04293	109.84	114.71	93.05	125.55	125.38	113.59	102.35	86.67	107.52	190.76	119.32	97.06	121.90	225.53	327.67	88.49	84.65	96.16	91.63	441.23	158.18	124.15	106.84	130.14	325.02	310.38	353.33	327.71	263.22	276.17	296.50	307.11	300.97	259.75	283.83	281.00	235.08	261.87	225.11	253.11	359.42	326.72	353.77	323.42	289.45	289.70	231.98	276.28	289.12	246.36	296.85	239.81	278.89	291.46	262.21
CLUG_04294	102.13	121.46	100.02	121.32	109.64	112.82	100.78	79.69	102.35	178.69	108.27	90.99	117.00	214.84	322.70	82.64	83.60	95.92	84.35	414.44	152.04	116.12	107.66	125.95	321.28	315.27	361.85	322.03	258.11	265.65	312.48	314.72	298.21	256.72	293.00	306.53	252.69	311.62	255.21	249.69	377.56	349.68	336.33	321.45	288.90	301.96	245.99	268.31	304.44	263.82	295.01	249.64	280.12	295.01	278.43
CLUG_04295	107.53	125.16	99.38	138.48	127.81	118.12	109.32	93.22	107.99	198.23	122.64	104.94	124.39	239.13	348.15	101.88	85.97	97.36	95.54	444.10	157.35	135.50	117.67	138.30	331.68	327.34	368.32	326.13	270.11	268.42	305.74	327.07	303.25	259.34	289.81	297.75	227.17	260.99	242.30	259.06	377.46	344.09	363.10	319.85	297.10	297.10	248.55	289.96	308.90	261.08	314.07	249.96	302.90	295.87	270.74
CLUG_04296	96.95	110.04	87.05	116.10	116.01	108.30	97.81	78.75	98.31	175.39	100.31	97.18	119.05	207.73	298.26	81.55	73.30	87.56	87.99	440.09	133.93	120.15	100.53	130.69	312.06	333.34	353.03	341.74	271.88	283.38	299.99	325.67	310.24	260.80	283.39	319.73	296.46	344.05	258.71	278.68	391.11	367.12	356.23	327.56	302.09	290.96	262.74	294.84	320.72	274.20	296.07	278.45	303.64	311.85	267.22
CLUG_04297	113.02	131.04	106.70	135.18	133.43	115.86	112.69	92.13	113.71	210.75	132.63	108.85	126.41	248.55	374.53	101.02	92.00	101.52	92.42	474.75	162.56	131.46	126.36	150.11	330.45	329.75	364.64	331.87	278.25	278.08	318.69	326.71	319.30	275.37	303.30	310.35	240.45	265.39	237.38	260.80	383.53	361.60	378.97	344.37	298.79	304.20	255.88	298.04	323.66	265.70	311.93	258.51	311.28	315.49	271.70
CLUG_04298	100.21	118.02	87.98	117.45	104.08	118.34	95.44	81.93	110.15	191.02	116.32	101.71	117.29	220.75	311.30	87.26	72.89	91.93	83.45	429.12	134.57	113.19	109.56	134.64	296.27	286.72	332.62	311.99	256.70	265.33	285.51	312.62	307.74	252.34	284.71	273.11	198.95	221.40	224.47	238.82	360.29	324.25	358.80	310.36	269.09	277.53	232.57	273.97	294.36	248.72	286.58	253.94	296.15	278.86	233.64
CLUG_04299	104.46	124.21	82.39	116.12	112.06	119.82	97.58	83.78	117.58	196.76	117.70	96.93	115.71	223.27	319.45	91.19	79.43	92.43	86.80	425.94	135.92	116.12	103.97	130.61	300.54	298.24	338.94	316.50	259.20	269.65	284.16	337.22	311.41	244.42	298.30	279.31	209.95	223.68	235.02	231.21	366.16	326.66	364.55	307.56	270.48	279.51	245.35	291.27	298.34	253.93	297.93	265.31	304.53	282.19	247.81
CLUG_04300	109.59	112.02	93.15	127.84	111.87	109.10	100.94	85.02	103.05	187.99	113.96	94.71	109.93	213.78	315.20	87.71	79.70	93.04	84.38	434.37	143.52	122.58	101.98	127.97	305.97	298.06	344.08	306.40	246.84	255.92	289.42	299.94	287.52	241.26	273.27	277.32	230.19	267.14	223.85	241.45	365.59	323.68	339.97	304.99	284.54	280.95	242.85	281.04	301.35	238.57	285.15	240.76	289.94	278.02	260.45
CLUG_04301	116.17	132.67	103.51	136.12	128.87	119.55	112.78	84.45	115.63	196.04	126.69	102.72	123.31	236.18	367.70	102.27	86.02	101.51	93.08	467.40	161.73	140.16	120.16	140.04	331.20	323.81	366.70	322.10	274.16	281.05	307.75	315.96	301.49	255.95	295.13	297.31	217.46	248.31	239.28	249.73	401.05	334.82	364.42	337.79	295.49	299.13	239.76	287.21	309.59	260.68	297.86	259.60	290.04	307.30	275.48
CLUG_04302	106.90	114.81	91.21	130.54	129.05	113.25	104.80	88.60	118.62	176.94	118.23	97.68	118.26	229.38	332.68	92.03	83.53	86.96	86.36	440.70	149.60	126.99	114.66	133.10	322.61	326.65	368.03	327.13	256.09	270.92	295.42	307.38	303.99	250.00	288.59	295.33	245.75	259.06	241.94	253.32	396.10	332.29	363.89	327.85	286.90	290.67	251.39	288.97	316.07	256.50	294.21	257.76	307.71	307.28	269.00
