GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_03467	563785	0.7660	C5.9L2	L	C
CLUG_03467	563785	0.7293	C6.9L3	L	C
CLUG_03467	563785	0.5199	C7.9L4	L	C
CLUG_03467	563785	0.7186	C8.9M1	M	C
CLUG_03467	563785	0.7720	C9.9M2	M	C
CLUG_03467	563785	0.7356	ctl1.AL1B	L	A
CLUG_03467	563785	0.7725	ctl2.AL1B	L	A
CLUG_03468	564712	0.8244	POSITION	UNK	P
CLUG_03468	564712	0.7649	A10.L4C	L	A
CLUG_03468	564712	0.8307	A11.L11G	L	A
CLUG_03468	564712	0.8603	A12.L10B	L	A
CLUG_03468	564712	0.8077	A13.L3B	L	A
CLUG_03468	564712	0.8200	A14.L4E	L	A
CLUG_03468	564712	0.8559	A15.L4G	L	A
CLUG_03468	564712	0.8325	A16.L7C	L	A
CLUG_03468	564712	0.7918	A17.L1B	L	A
CLUG_03468	564712	0.7766	A18.S4H	S	A
CLUG_03468	564712	0.8400	A19.S3B	S	A
CLUG_03468	564712	0.7623	A2.U10A	U	A
CLUG_03468	564712	0.8015	A20.S1E	S	A
CLUG_03468	564712	0.8764	A21.S8A	S	A
CLUG_03468	564712	0.9183	A22.UpperP	U	A
CLUG_03468	564712	0.7845	A23.LowerP	L	A
CLUG_03468	564712	0.7426	A24.SputuP	S	A
CLUG_03468	564712	0.8370	A3.U3G	U	A
CLUG_03468	564712	0.7606	A4.U3B	U	A
CLUG_03468	564712	0.9123	A5.U10D	U	A
CLUG_03468	564712	0.8284	A6.U5C	U	A
CLUG_03468	564712	0.7975	A7.U3E	U	A
CLUG_03468	564712	0.7868	A8.U2E	U	A
CLUG_03468	564712	0.7174	A9.L3D	L	A
CLUG_03468	564712	0.8039	ATCC42720	Blood	ATCC42720
CLUG_03468	564712	0.7797	B16.1310D	L	B
CLUG_03468	564712	0.8186	B17.1311G	L	B
CLUG_03468	564712	0.8647	B18.1312G	L	B
CLUG_03468	564712	0.8132	B19.1310A	L	B
CLUG_03468	564712	0.8286	B20.1311A	L	B
CLUG_03468	564712	0.8282	B21.1312A	L	B
CLUG_03468	564712	0.8412	B22.134E	U	B
CLUG_03468	564712	0.8625	B23.133H	U	B
CLUG_03468	564712	0.8426	B24.133F	U	B
CLUG_03468	564712	0.8306	B25.135C	U	B
CLUG_03468	564712	0.8732	B26.131A	U	B
CLUG_03468	564712	0.8409	B27.136A	U	B
CLUG_03468	564712	0.7951	B28.13UM	U	B
CLUG_03468	564712	0.5678	B29.13MM	M	B
CLUG_03468	564712	0.7883	C10.9M3	M	C
CLUG_03468	564712	0.7813	C11.9M41	M	C
CLUG_03468	564712	0.8451	C12.9U1	U	C
CLUG_03468	564712	0.8078	C13.9U2	U	C
CLUG_03468	564712	0.8034	C14.9U3	U	C
CLUG_03468	564712	0.7959	C15.9U4s	U	C
CLUG_03468	564712	0.7189	C30.13LM	L	C
CLUG_03468	564712	0.8144	C31.13MP	U	C
CLUG_03468	564712	0.8522	C4.9L1	L	C
CLUG_03468	564712	0.8229	C5.9L2	L	C
CLUG_03468	564712	0.7898	C6.9L3	L	C
CLUG_03468	564712	0.5536	C7.9L4	L	C
CLUG_03468	564712	0.8601	C8.9M1	M	C
CLUG_03468	564712	0.8397	C9.9M2	M	C
CLUG_03468	564712	0.8736	ctl1.AL1B	L	A
CLUG_03468	564712	0.8741	ctl2.AL1B	L	A
CLUG_03469	570234	0.8007	POSITION	UNK	P
CLUG_03469	570234	0.7142	A10.L4C	L	A
CLUG_03469	570234	0.7787	A11.L11G	L	A
CLUG_03469	570234	0.8634	A12.L10B	L	A
CLUG_03469	570234	0.7727	A13.L3B	L	A
CLUG_03469	570234	0.9085	A14.L4E	L	A
CLUG_03469	570234	0.8849	A15.L4G	L	A
CLUG_03469	570234	0.8349	A16.L7C	L	A
CLUG_03469	570234	0.7512	A17.L1B	L	A
CLUG_03469	570234	0.8446	A18.S4H	S	A
CLUG_03469	570234	0.8438	A19.S3B	S	A
CLUG_03469	570234	0.8069	A2.U10A	U	A
CLUG_03469	570234	0.6919	A20.S1E	S	A
CLUG_03469	570234	0.8457	A21.S8A	S	A
CLUG_03469	570234	0.9024	A22.UpperP	U	A
CLUG_03469	570234	0.8050	A23.LowerP	L	A
CLUG_03469	570234	0.7115	A24.SputuP	S	A
CLUG_03469	570234	0.8754	A3.U3G	U	A
CLUG_03469	570234	0.7337	A4.U3B	U	A
CLUG_03469	570234	0.9418	A5.U10D	U	A
CLUG_03469	570234	0.8797	A6.U5C	U	A
CLUG_03469	570234	0.7725	A7.U3E	U	A
CLUG_03469	570234	0.8040	A8.U2E	U	A
CLUG_03469	570234	0.7662	A9.L3D	L	A
CLUG_03469	570234	0.7812	ATCC42720	Blood	ATCC42720
CLUG_03469	570234	0.7628	B16.1310D	L	B
CLUG_03469	570234	0.8335	B17.1311G	L	B
CLUG_03469	570234	0.8365	B18.1312G	L	B
CLUG_03469	570234	0.7939	B19.1310A	L	B
CLUG_03469	570234	0.7788	B20.1311A	L	B
CLUG_03469	570234	0.8232	B21.1312A	L	B
CLUG_03469	570234	0.8534	B22.134E	U	B
CLUG_03469	570234	0.8802	B23.133H	U	B
CLUG_03469	570234	0.8809	B24.133F	U	B
CLUG_03469	570234	0.8463	B25.135C	U	B
CLUG_03469	570234	0.9197	B26.131A	U	B
CLUG_03469	570234	0.7689	B27.136A	U	B
CLUG_03469	570234	0.7797	B28.13UM	U	B
CLUG_03469	570234	0.5238	B29.13MM	M	B
CLUG_03469	570234	0.7791	C10.9M3	M	C
CLUG_03469	570234	0.7440	C11.9M41	M	C
CLUG_03469	570234	0.9186	C12.9U1	U	C
CLUG_03469	570234	0.7809	C13.9U2	U	C
CLUG_03469	570234	0.8062	C14.9U3	U	C
CLUG_03469	570234	0.9047	C15.9U4s	U	C
CLUG_03469	570234	0.6442	C30.13LM	L	C
CLUG_03469	570234	0.8979	C31.13MP	U	C
CLUG_03469	570234	0.8301	C4.9L1	L	C
CLUG_03469	570234	0.7910	C5.9L2	L	C
CLUG_03469	570234	0.7723	C6.9L3	L	C
CLUG_03469	570234	0.6431	C7.9L4	L	C
CLUG_03469	570234	0.8185	C8.9M1	M	C
CLUG_03469	570234	0.8307	C9.9M2	M	C
CLUG_03469	570234	0.8070	ctl1.AL1B	L	A
CLUG_03469	570234	0.7799	ctl2.AL1B	L	A
CLUG_03470	570249	0.8043	POSITION	UNK	P
CLUG_03470	570249	0.7134	A10.L4C	L	A
CLUG_03470	570249	0.7994	A11.L11G	L	A
CLUG_03470	570249	0.8431	A12.L10B	L	A
CLUG_03470	570249	0.7693	A13.L3B	L	A
CLUG_03470	570249	0.9221	A14.L4E	L	A
CLUG_03470	570249	0.8668	A15.L4G	L	A
CLUG_03470	570249	0.8451	A16.L7C	L	A
CLUG_03470	570249	0.7461	A17.L1B	L	A
CLUG_03470	570249	0.8242	A18.S4H	S	A
CLUG_03470	570249	0.8419	A19.S3B	S	A
CLUG_03470	570249	0.7939	A2.U10A	U	A
CLUG_03470	570249	0.6749	A20.S1E	S	A
CLUG_03470	570249	0.8401	A21.S8A	S	A
CLUG_03470	570249	0.8966	A22.UpperP	U	A
CLUG_03470	570249	0.7787	A23.LowerP	L	A
CLUG_03470	570249	0.6863	A24.SputuP	S	A
CLUG_03470	570249	0.8747	A3.U3G	U	A
CLUG_03470	570249	0.7156	A4.U3B	U	A
CLUG_03470	570249	0.9138	A5.U10D	U	A
CLUG_03470	570249	0.8765	A6.U5C	U	A
CLUG_03470	570249	0.7911	A7.U3E	U	A
CLUG_03470	570249	0.7765	A8.U2E	U	A
CLUG_03470	570249	0.7810	A9.L3D	L	A
CLUG_03470	570249	0.7762	ATCC42720	Blood	ATCC42720
CLUG_03470	570249	0.7486	B16.1310D	L	B
CLUG_03470	570249	0.8273	B17.1311G	L	B
CLUG_03470	570249	0.8427	B18.1312G	L	B
CLUG_03470	570249	0.7883	B19.1310A	L	B
CLUG_03470	570249	0.7621	B20.1311A	L	B
CLUG_03470	570249	0.8315	B21.1312A	L	B
CLUG_03470	570249	0.8303	B22.134E	U	B
CLUG_03470	570249	0.8802	B23.133H	U	B
CLUG_03470	570249	0.8510	B24.133F	U	B
CLUG_03470	570249	0.8310	B25.135C	U	B
CLUG_03470	570249	0.8893	B26.131A	U	B
CLUG_03470	570249	0.7584	B27.136A	U	B
CLUG_03470	570249	0.7586	B28.13UM	U	B
CLUG_03470	570249	0.5274	B29.13MM	M	B
CLUG_03470	570249	0.7780	C10.9M3	M	C
CLUG_03470	570249	0.7387	C11.9M41	M	C
CLUG_03470	570249	0.9004	C12.9U1	U	C
CLUG_03470	570249	0.7843	C13.9U2	U	C
CLUG_03470	570249	0.8030	C14.9U3	U	C
CLUG_03470	570249	0.8979	C15.9U4s	U	C
CLUG_03470	570249	0.6465	C30.13LM	L	C
CLUG_03470	570249	0.8814	C31.13MP	U	C
CLUG_03470	570249	0.8148	C4.9L1	L	C
CLUG_03470	570249	0.7856	C5.9L2	L	C
CLUG_03470	570249	0.7662	C6.9L3	L	C
CLUG_03470	570249	0.6220	C7.9L4	L	C
CLUG_03470	570249	0.8048	C8.9M1	M	C
CLUG_03470	570249	0.8194	C9.9M2	M	C
CLUG_03470	570249	0.8107	ctl1.AL1B	L	A
CLUG_03470	570249	0.7820	ctl2.AL1B	L	A
CLUG_03471	571204	0.8818	POSITION	UNK	P
CLUG_03471	571204	0.8459	A10.L4C	L	A
CLUG_03471	571204	0.8250	A11.L11G	L	A
CLUG_03471	571204	0.8557	A12.L10B	L	A
CLUG_03471	571204	0.9113	A13.L3B	L	A
CLUG_03471	571204	0.8053	A14.L4E	L	A
CLUG_03471	571204	0.8565	A15.L4G	L	A
CLUG_03471	571204	0.8017	A16.L7C	L	A
CLUG_03471	571204	0.8782	A17.L1B	L	A
CLUG_03471	571204	0.8421	A18.S4H	S	A
CLUG_03471	571204	0.8740	A19.S3B	S	A
CLUG_03471	571204	0.8855	A2.U10A	U	A
CLUG_03471	571204	0.8242	A20.S1E	S	A
CLUG_03471	571204	0.9158	A21.S8A	S	A
CLUG_03471	571204	0.9538	A22.UpperP	U	A
CLUG_03471	571204	0.8182	A23.LowerP	L	A
CLUG_03471	571204	0.7021	A24.SputuP	S	A
CLUG_03471	571204	0.8777	A3.U3G	U	A
CLUG_03471	571204	0.7130	A4.U3B	U	A
CLUG_03471	571204	0.9429	A5.U10D	U	A
CLUG_03471	571204	0.8812	A6.U5C	U	A
CLUG_03471	571204	0.8494	A7.U3E	U	A
CLUG_03471	571204	0.9091	A8.U2E	U	A
CLUG_03471	571204	0.7919	A9.L3D	L	A
CLUG_03471	571204	0.8358	ATCC42720	Blood	ATCC42720
CLUG_03471	571204	0.8017	B16.1310D	L	B
CLUG_03471	571204	0.8828	B17.1311G	L	B
CLUG_03471	571204	0.8853	B18.1312G	L	B
CLUG_03471	571204	0.8019	B19.1310A	L	B
CLUG_03471	571204	0.8374	B20.1311A	L	B
CLUG_03471	571204	0.8530	B21.1312A	L	B
CLUG_03471	571204	0.8796	B22.134E	U	B
CLUG_03471	571204	0.8696	B23.133H	U	B
CLUG_03471	571204	0.8928	B24.133F	U	B
CLUG_03471	571204	0.8747	B25.135C	U	B
CLUG_03471	571204	0.8964	B26.131A	U	B
CLUG_03471	571204	0.7834	B27.136A	U	B
CLUG_03471	571204	0.7424	B28.13UM	U	B
CLUG_03471	571204	0.6052	B29.13MM	M	B
CLUG_03471	571204	0.8207	C10.9M3	M	C
CLUG_03471	571204	0.8094	C11.9M41	M	C
CLUG_03471	571204	0.8644	C12.9U1	U	C
CLUG_03471	571204	0.8115	C13.9U2	U	C
CLUG_03471	571204	0.8176	C14.9U3	U	C
CLUG_03471	571204	0.8563	C15.9U4s	U	C
CLUG_03471	571204	0.7680	C30.13LM	L	C
CLUG_03471	571204	0.7992	C31.13MP	U	C
CLUG_03471	571204	0.8746	C4.9L1	L	C
CLUG_03471	571204	0.8980	C5.9L2	L	C
CLUG_03471	571204	0.7406	C6.9L3	L	C
CLUG_03471	571204	0.6260	C7.9L4	L	C
CLUG_03471	571204	0.9181	C8.9M1	M	C
CLUG_03471	571204	0.8924	C9.9M2	M	C
CLUG_03471	571204	0.8819	ctl1.AL1B	L	A
CLUG_03471	571204	0.8803	ctl2.AL1B	L	A
CLUG_03472	572042	0.7969	POSITION	UNK	P
CLUG_03472	572042	0.7365	A10.L4C	L	A
CLUG_03472	572042	0.7709	A11.L11G	L	A
CLUG_03472	572042	0.7855	A12.L10B	L	A
CLUG_03472	572042	0.8252	A13.L3B	L	A
CLUG_03472	572042	0.7594	A14.L4E	L	A
CLUG_03472	572042	0.7776	A15.L4G	L	A
CLUG_03472	572042	0.7696	A16.L7C	L	A
CLUG_03472	572042	0.7502	A17.L1B	L	A
CLUG_03472	572042	0.7679	A18.S4H	S	A
CLUG_03472	572042	0.8059	A19.S3B	S	A
CLUG_03472	572042	0.7439	A2.U10A	U	A
CLUG_03472	572042	0.7594	A20.S1E	S	A
CLUG_03472	572042	0.8503	A21.S8A	S	A
CLUG_03472	572042	0.8886	A22.UpperP	U	A
CLUG_03472	572042	0.7427	A23.LowerP	L	A
CLUG_03472	572042	0.7064	A24.SputuP	S	A
CLUG_03472	572042	0.8558	A3.U3G	U	A
CLUG_03472	572042	0.6842	A4.U3B	U	A
CLUG_03472	572042	0.8661	A5.U10D	U	A
CLUG_03472	572042	0.8258	A6.U5C	U	A
CLUG_03472	572042	0.7656	A7.U3E	U	A
CLUG_03472	572042	0.7590	A8.U2E	U	A
CLUG_03472	572042	0.6911	A9.L3D	L	A
CLUG_03472	572042	0.7442	ATCC42720	Blood	ATCC42720
CLUG_03472	572042	0.7276	B16.1310D	L	B
CLUG_03472	572042	0.7891	B17.1311G	L	B
CLUG_03472	572042	0.8061	B18.1312G	L	B
CLUG_03472	572042	0.7272	B19.1310A	L	B
CLUG_03472	572042	0.7733	B20.1311A	L	B
CLUG_03472	572042	0.8041	B21.1312A	L	B
CLUG_03472	572042	0.8149	B22.134E	U	B
CLUG_03472	572042	0.7977	B23.133H	U	B
CLUG_03472	572042	0.7531	B24.133F	U	B
CLUG_03472	572042	0.8368	B25.135C	U	B
CLUG_03472	572042	0.8423	B26.131A	U	B
CLUG_03472	572042	0.7810	B27.136A	U	B
CLUG_03472	572042	0.7281	B28.13UM	U	B
CLUG_03472	572042	0.5557	B29.13MM	M	B
CLUG_03472	572042	0.7500	C10.9M3	M	C
CLUG_03472	572042	0.7122	C11.9M41	M	C
CLUG_03472	572042	0.7904	C12.9U1	U	C
CLUG_03472	572042	0.7818	C13.9U2	U	C
CLUG_03472	572042	0.7414	C14.9U3	U	C
CLUG_03472	572042	0.7994	C15.9U4s	U	C
CLUG_03472	572042	0.6795	C30.13LM	L	C
CLUG_03472	572042	0.7495	C31.13MP	U	C
CLUG_03472	572042	0.7599	C4.9L1	L	C
CLUG_03472	572042	0.7915	C5.9L2	L	C
CLUG_03472	572042	0.7739	C6.9L3	L	C
CLUG_03472	572042	0.5482	C7.9L4	L	C
CLUG_03472	572042	0.8011	C8.9M1	M	C
CLUG_03472	572042	0.8225	C9.9M2	M	C
CLUG_03472	572042	0.8081	ctl1.AL1B	L	A
CLUG_03472	572042	0.8297	ctl2.AL1B	L	A
CLUG_03473	575587	0.7021	POSITION	UNK	P
CLUG_03473	575587	0.6352	A10.L4C	L	A
CLUG_03473	575587	0.7835	A11.L11G	L	A
CLUG_03473	575587	0.6964	A12.L10B	L	A
CLUG_03473	575587	0.7669	A13.L3B	L	A
CLUG_03473	575587	0.8228	A14.L4E	L	A
CLUG_03473	575587	0.7982	A15.L4G	L	A
CLUG_03473	575587	0.7421	A16.L7C	L	A
CLUG_03473	575587	0.7337	A17.L1B	L	A
CLUG_03473	575587	0.7443	A18.S4H	S	A
CLUG_03473	575587	0.7889	A19.S3B	S	A
CLUG_03473	575587	0.8283	A2.U10A	U	A
CLUG_03473	575587	0.6913	A20.S1E	S	A
CLUG_03473	575587	0.8096	A21.S8A	S	A
CLUG_03473	575587	0.8496	A22.UpperP	U	A
CLUG_03473	575587	0.7357	A23.LowerP	L	A
CLUG_03473	575587	0.6724	A24.SputuP	S	A
CLUG_03473	575587	0.8104	A3.U3G	U	A
CLUG_03473	575587	0.6646	A4.U3B	U	A
CLUG_03473	575587	0.8356	A5.U10D	U	A
CLUG_03473	575587	0.7962	A6.U5C	U	A
CLUG_03473	575587	0.7114	A7.U3E	U	A
CLUG_03473	575587	0.7312	A8.U2E	U	A
CLUG_03473	575587	0.7002	A9.L3D	L	A
CLUG_03473	575587	0.7739	ATCC42720	Blood	ATCC42720
CLUG_03473	575587	0.7160	B16.1310D	L	B
CLUG_03473	575587	0.7289	B17.1311G	L	B
CLUG_03473	575587	0.8098	B18.1312G	L	B
CLUG_03473	575587	0.6915	B19.1310A	L	B
CLUG_03473	575587	0.7446	B20.1311A	L	B
CLUG_03473	575587	0.8070	B21.1312A	L	B
CLUG_03473	575587	0.7565	B22.134E	U	B
CLUG_03473	575587	0.7937	B23.133H	U	B
CLUG_03473	575587	0.7530	B24.133F	U	B
CLUG_03473	575587	0.8100	B25.135C	U	B
CLUG_03473	575587	0.7964	B26.131A	U	B
CLUG_03473	575587	0.7011	B27.136A	U	B
CLUG_03473	575587	0.6449	B28.13UM	U	B
CLUG_03473	575587	0.5156	B29.13MM	M	B
CLUG_03473	575587	0.7308	C10.9M3	M	C
CLUG_03473	575587	0.7116	C11.9M41	M	C
CLUG_03473	575587	0.8079	C12.9U1	U	C
CLUG_03473	575587	0.7409	C13.9U2	U	C
CLUG_03473	575587	0.7211	C14.9U3	U	C
CLUG_03473	575587	0.7820	C15.9U4s	U	C
CLUG_03473	575587	0.6931	C30.13LM	L	C
CLUG_03473	575587	0.7043	C31.13MP	U	C
CLUG_03473	575587	0.7702	C4.9L1	L	C
CLUG_03473	575587	0.7012	C5.9L2	L	C
CLUG_03473	575587	0.7873	C6.9L3	L	C
CLUG_03473	575587	0.5227	C7.9L4	L	C
CLUG_03473	575587	0.8141	C8.9M1	M	C
CLUG_03473	575587	0.7830	C9.9M2	M	C
CLUG_03473	575587	0.8124	ctl1.AL1B	L	A
CLUG_03473	575587	0.8403	ctl2.AL1B	L	A
CLUG_03474	577026	0.7995	POSITION	UNK	P
CLUG_03474	577026	0.7305	A10.L4C	L	A
CLUG_03474	577026	0.8276	A11.L11G	L	A
CLUG_03474	577026	0.7144	A12.L10B	L	A
CLUG_03474	577026	0.6989	A13.L3B	L	A
CLUG_03474	577026	0.7396	A14.L4E	L	A
CLUG_03474	577026	0.7832	A15.L4G	L	A
CLUG_03474	577026	0.8159	A16.L7C	L	A
CLUG_03474	577026	0.6906	A17.L1B	L	A
CLUG_03474	577026	0.7988	A18.S4H	S	A
CLUG_03474	577026	0.9065	A19.S3B	S	A
CLUG_03474	577026	0.7270	A2.U10A	U	A
CLUG_03474	577026	0.7829	A20.S1E	S	A
CLUG_03474	577026	0.8779	A21.S8A	S	A
CLUG_03474	577026	0.8688	A22.UpperP	U	A
CLUG_03474	577026	0.8085	A23.LowerP	L	A
CLUG_03474	577026	0.6766	A24.SputuP	S	A
CLUG_03474	577026	0.7929	A3.U3G	U	A
CLUG_03474	577026	0.7269	A4.U3B	U	A
CLUG_03474	577026	0.8298	A5.U10D	U	A
CLUG_03474	577026	0.7226	A6.U5C	U	A
CLUG_03474	577026	0.7004	A7.U3E	U	A
CLUG_03474	577026	0.8737	A8.U2E	U	A
CLUG_03474	577026	0.7442	A9.L3D	L	A
CLUG_03474	577026	0.7603	ATCC42720	Blood	ATCC42720
CLUG_03474	577026	0.7196	B16.1310D	L	B
CLUG_03474	577026	0.7455	B17.1311G	L	B
CLUG_03474	577026	0.7383	B18.1312G	L	B
CLUG_03474	577026	0.7634	B19.1310A	L	B
CLUG_03474	577026	0.8350	B20.1311A	L	B
CLUG_03474	577026	0.7701	B21.1312A	L	B
CLUG_03474	577026	0.7665	B22.134E	U	B
CLUG_03474	577026	0.8211	B23.133H	U	B
CLUG_03474	577026	0.7727	B24.133F	U	B
CLUG_03474	577026	0.8068	B25.135C	U	B
CLUG_03474	577026	0.8419	B26.131A	U	B
CLUG_03474	577026	0.7262	B27.136A	U	B
CLUG_03474	577026	0.7655	B28.13UM	U	B
CLUG_03474	577026	0.5020	B29.13MM	M	B
CLUG_03474	577026	0.7253	C10.9M3	M	C
CLUG_03474	577026	0.7356	C11.9M41	M	C
CLUG_03474	577026	0.7870	C12.9U1	U	C
CLUG_03474	577026	0.7850	C13.9U2	U	C
CLUG_03474	577026	0.8353	C14.9U3	U	C
CLUG_03474	577026	0.7937	C15.9U4s	U	C
CLUG_03474	577026	0.6855	C30.13LM	L	C
CLUG_03474	577026	0.7650	C31.13MP	U	C
CLUG_03474	577026	0.7452	C4.9L1	L	C
CLUG_03474	577026	0.7911	C5.9L2	L	C
CLUG_03474	577026	0.8366	C6.9L3	L	C
CLUG_03474	577026	0.5511	C7.9L4	L	C
CLUG_03474	577026	0.7381	C8.9M1	M	C
CLUG_03474	577026	0.7447	C9.9M2	M	C
CLUG_03474	577026	0.8284	ctl1.AL1B	L	A
CLUG_03474	577026	0.8584	ctl2.AL1B	L	A
CLUG_03475	577604	0.7294	POSITION	UNK	P
CLUG_03475	577604	0.6915	A10.L4C	L	A
CLUG_03475	577604	0.6555	A11.L11G	L	A
CLUG_03475	577604	0.6962	A12.L10B	L	A
CLUG_03475	577604	0.7857	A13.L3B	L	A
CLUG_03475	577604	0.7496	A14.L4E	L	A
CLUG_03475	577604	0.6955	A15.L4G	L	A
CLUG_03475	577604	0.8128	A16.L7C	L	A
CLUG_03475	577604	0.7229	A17.L1B	L	A
CLUG_03475	577604	0.7700	A18.S4H	S	A
CLUG_03475	577604	0.8208	A19.S3B	S	A
CLUG_03475	577604	0.7408	A2.U10A	U	A
CLUG_03475	577604	0.6687	A20.S1E	S	A
CLUG_03475	577604	0.8835	A21.S8A	S	A
CLUG_03475	577604	0.8748	A22.UpperP	U	A
CLUG_03475	577604	0.8080	A23.LowerP	L	A
CLUG_03475	577604	0.6190	A24.SputuP	S	A
CLUG_03475	577604	0.8954	A3.U3G	U	A
CLUG_03475	577604	0.6625	A4.U3B	U	A
CLUG_03475	577604	0.8163	A5.U10D	U	A
CLUG_03475	577604	0.7952	A6.U5C	U	A
CLUG_03475	577604	0.8191	A7.U3E	U	A
CLUG_03475	577604	0.6771	A8.U2E	U	A
CLUG_03475	577604	0.6685	A9.L3D	L	A
CLUG_03475	577604	0.7240	ATCC42720	Blood	ATCC42720
CLUG_03475	577604	0.7128	B16.1310D	L	B
CLUG_03475	577604	0.7695	B17.1311G	L	B
CLUG_03475	577604	0.8709	B18.1312G	L	B
CLUG_03475	577604	0.6907	B19.1310A	L	B
CLUG_03475	577604	0.7689	B20.1311A	L	B
CLUG_03475	577604	0.7855	B21.1312A	L	B
CLUG_03475	577604	0.7612	B22.134E	U	B
CLUG_03475	577604	0.7741	B23.133H	U	B
CLUG_03475	577604	0.7852	B24.133F	U	B
CLUG_03475	577604	0.8310	B25.135C	U	B
CLUG_03475	577604	0.7758	B26.131A	U	B
CLUG_03475	577604	0.7883	B27.136A	U	B
CLUG_03475	577604	0.7917	B28.13UM	U	B
CLUG_03475	577604	0.5346	B29.13MM	M	B
CLUG_03475	577604	0.7998	C10.9M3	M	C
CLUG_03475	577604	0.6885	C11.9M41	M	C
CLUG_03475	577604	0.7722	C12.9U1	U	C
CLUG_03475	577604	0.7366	C13.9U2	U	C
CLUG_03475	577604	0.7956	C14.9U3	U	C
CLUG_03475	577604	0.7455	C15.9U4s	U	C
CLUG_03475	577604	0.6493	C30.13LM	L	C
CLUG_03475	577604	0.7083	C31.13MP	U	C
CLUG_03475	577604	0.8200	C4.9L1	L	C
CLUG_03475	577604	0.6480	C5.9L2	L	C
CLUG_03475	577604	0.7321	C6.9L3	L	C
CLUG_03475	577604	0.5085	C7.9L4	L	C
CLUG_03475	577604	0.7343	C8.9M1	M	C
CLUG_03475	577604	0.8446	C9.9M2	M	C
CLUG_03475	577604	0.7942	ctl1.AL1B	L	A
CLUG_03475	577604	0.7838	ctl2.AL1B	L	A
CLUG_03476	578409	0.7807	POSITION	UNK	P
CLUG_03476	578409	0.8128	A10.L4C	L	A
CLUG_03476	578409	0.7544	A11.L11G	L	A
CLUG_03476	578409	0.7247	A12.L10B	L	A
CLUG_03476	578409	0.8050	A13.L3B	L	A
CLUG_03476	578409	0.7965	A14.L4E	L	A
CLUG_03476	578409	0.8733	A15.L4G	L	A
CLUG_03476	578409	0.7487	A16.L7C	L	A
CLUG_03476	578409	0.7610	A17.L1B	L	A
CLUG_03476	578409	0.7406	A18.S4H	S	A
CLUG_03476	578409	0.7477	A19.S3B	S	A
CLUG_03476	578409	0.6427	A2.U10A	U	A
CLUG_03476	578409	0.8097	A20.S1E	S	A
CLUG_03476	578409	0.8201	A21.S8A	S	A
CLUG_03476	578409	0.8393	A22.UpperP	U	A
CLUG_03476	578409	0.7172	A23.LowerP	L	A
CLUG_03476	578409	0.6967	A24.SputuP	S	A
CLUG_03476	578409	0.8623	A3.U3G	U	A
CLUG_03476	578409	0.7605	A4.U3B	U	A
CLUG_03476	578409	0.8493	A5.U10D	U	A
CLUG_03476	578409	0.8674	A6.U5C	U	A
CLUG_03476	578409	0.8429	A7.U3E	U	A
CLUG_03476	578409	0.7096	A8.U2E	U	A
CLUG_03476	578409	0.6989	A9.L3D	L	A
CLUG_03476	578409	0.8050	ATCC42720	Blood	ATCC42720
CLUG_03476	578409	0.7776	B16.1310D	L	B
CLUG_03476	578409	0.7999	B17.1311G	L	B
CLUG_03476	578409	0.8886	B18.1312G	L	B
CLUG_03476	578409	0.8584	B19.1310A	L	B
CLUG_03476	578409	0.7814	B20.1311A	L	B
CLUG_03476	578409	0.8311	B21.1312A	L	B
CLUG_03476	578409	0.7844	B22.134E	U	B
CLUG_03476	578409	0.8467	B23.133H	U	B
CLUG_03476	578409	0.8069	B24.133F	U	B
CLUG_03476	578409	0.8469	B25.135C	U	B
CLUG_03476	578409	0.8287	B26.131A	U	B
CLUG_03476	578409	0.8341	B27.136A	U	B
CLUG_03476	578409	0.8282	B28.13UM	U	B
CLUG_03476	578409	0.5568	B29.13MM	M	B
CLUG_03476	578409	0.7379	C10.9M3	M	C
CLUG_03476	578409	0.7654	C11.9M41	M	C
CLUG_03476	578409	0.7826	C12.9U1	U	C
CLUG_03476	578409	0.8278	C13.9U2	U	C
CLUG_03476	578409	0.8485	C14.9U3	U	C
CLUG_03476	578409	0.8313	C15.9U4s	U	C
CLUG_03476	578409	0.7492	C30.13LM	L	C
CLUG_03476	578409	0.8091	C31.13MP	U	C
CLUG_03476	578409	0.8118	C4.9L1	L	C
CLUG_03476	578409	0.7198	C5.9L2	L	C
CLUG_03476	578409	0.8176	C6.9L3	L	C
CLUG_03476	578409	0.5766	C7.9L4	L	C
CLUG_03476	578409	0.8135	C8.9M1	M	C
CLUG_03476	578409	0.8384	C9.9M2	M	C
CLUG_03476	578409	0.8627	ctl1.AL1B	L	A
CLUG_03476	578409	0.8387	ctl2.AL1B	L	A
CLUG_03477	579389	0.8882	POSITION	UNK	P
CLUG_03477	579389	0.8932	A10.L4C	L	A
CLUG_03477	579389	0.9256	A11.L11G	L	A
CLUG_03477	579389	0.9029	A12.L10B	L	A
CLUG_03477	579389	0.9596	A13.L3B	L	A
CLUG_03477	579389	0.8382	A14.L4E	L	A
CLUG_03477	579389	0.8787	A15.L4G	L	A
CLUG_03477	579389	0.8190	A16.L7C	L	A
CLUG_03477	579389	0.7864	A17.L1B	L	A
CLUG_03477	579389	0.7908	A18.S4H	S	A
CLUG_03477	579389	0.8506	A19.S3B	S	A
