GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_02511	112.57	128.33	106.83	131.60	122.34	124.63	111.42	87.48	101.24	189.56	129.87	105.72	117.67	267.76	378.00	107.07	76.94	103.26	85.06	484.92	165.33	143.08	109.49	127.82	363.54	349.07	355.14	330.08	300.12	299.71	317.07	312.36	331.21	282.55	304.24	323.40	203.50	170.52	261.97	222.64	330.42	311.71	291.85	221.23	245.51	293.28	249.20	233.66	255.68	278.79	296.92	245.31
CLUG_02512	95.09	126.78	91.56	116.30	105.34	105.36	103.65	79.86	101.46	168.73	107.21	90.80	107.29	247.37	328.60	90.74	71.84	83.84	81.26	399.46	167.29	120.87	106.88	113.59	325.91	342.42	347.59	330.92	276.23	280.78	278.68	296.45	284.50	251.00	285.82	301.45	197.66	164.50	239.25	211.95	295.07	310.14	279.38	179.28	238.21	240.43	235.06	211.67	224.90	261.30	259.19	224.22
CLUG_02513	109.05	128.44	99.24	129.93	131.11	116.57	111.48	87.07	109.97	163.21	119.85	104.82	119.69	242.10	365.08	96.43	74.48	108.20	83.32	454.85	157.06	141.91	107.86	130.76	345.01	361.74	351.58	365.57	286.79	306.51	299.37	301.65	316.48	286.41	303.42	312.65	222.72	178.19	264.44	223.51	325.03	314.20	290.46	232.01	249.72	299.27	233.81	229.80	236.99	291.68	295.41	256.10
CLUG_02514	110.40	122.77	98.55	129.78	125.80	118.84	105.18	84.33	109.67	167.22	120.03	93.35	118.40	236.21	347.93	98.07	71.86	98.57	79.98	444.84	154.29	132.67	109.36	126.57	310.20	336.75	340.45	334.67	275.69	283.70	292.23	290.01	302.60	252.75	303.22	314.24	217.38	170.51	237.96	216.02	308.69	305.52	278.57	199.07	234.04	277.51	235.76	202.31	226.68	274.94	280.99	234.91
CLUG_02515	128.73	139.26	102.24	135.02	138.74	136.80	103.77	89.91	116.00	192.53	128.15	118.49	138.69	275.61	393.53	114.18	93.45	113.60	102.01	502.12	165.39	152.13	124.38	142.70	360.05	364.34	338.02	346.90	294.84	307.35	327.42	315.18	331.63	277.25	304.87	358.51	207.45	194.80	261.89	216.87	321.24	336.03	326.37	216.41	240.34	332.74	245.48	198.71	240.75	293.16	281.38	265.31
CLUG_02516	121.03	135.17	103.79	138.79	143.85	124.55	115.00	93.25	111.15	171.87	127.87	106.89	141.15	268.14	399.04	102.89	83.14	112.37	92.24	495.88	158.85	155.00	115.80	133.71	346.07	364.77	365.45	341.12	287.75	303.94	322.17	328.86	327.58	271.46	304.63	326.06	229.55	180.64	260.27	228.14	327.38	329.59	300.31	209.90	230.78	304.08	256.91	224.02	248.82	316.58	296.28	258.28
CLUG_02517	117.08	126.02	97.77	133.10	121.27	117.56	104.99	87.45	105.19	165.98	131.39	100.00	129.83	237.48	376.66	90.25	76.42	101.32	93.59	450.75	161.51	147.11	115.23	129.31	347.91	360.27	362.70	357.79	277.87	294.98	305.37	313.41	327.28	269.59	320.03	315.28	226.39	184.52	264.59	222.29	347.82	311.62	297.51	226.57	256.52	306.89	251.96	224.75	242.23	279.29	281.54	255.39
CLUG_02518	102.72	144.47	118.44	133.97	147.78	133.96	112.76	89.97	126.58	198.63	128.64	137.64	121.52	271.51	391.18	113.15	83.42	111.24	108.47	490.47	208.19	163.46	120.67	145.95	397.40	394.07	382.40	360.78	315.49	299.09	323.39	316.79	344.50	300.79	344.26	359.63	201.05	168.89	250.92	236.68	349.15	329.81	286.67	252.46	252.37	316.34	259.34	248.61	257.57	301.82	320.18	282.87
CLUG_02519	103.58	158.85	120.55	135.61	125.75	118.85	104.93	91.42	114.66	175.05	128.66	109.78	121.47	263.77	366.60	107.86	73.35	96.22	78.25	442.56	158.69	141.33	115.59	126.16	340.16	365.42	357.28	346.78	310.10	297.10	304.59	317.81	326.82	289.55	329.69	312.47	271.71	199.46	271.21	232.94	342.65	322.97	310.91	214.33	258.96	300.26	268.05	219.37	245.69	333.11	309.85	258.63
CLUG_02520	117.23	123.14	114.40	133.25	134.07	125.09	108.29	87.65	108.66	185.98	148.50	114.58	131.45	253.31	377.00	106.59	95.68	103.90	95.13	469.96	166.58	151.77	123.80	129.93	353.21	354.96	357.47	358.56	292.17	310.51	316.23	314.65	317.78	300.96	320.04	331.94	223.83	184.50	265.82	231.05	341.94	318.82	302.84	233.89	245.67	313.30	255.15	232.05	260.46	284.75	298.47	259.19
CLUG_02521	120.38	132.29	108.00	131.15	136.62	124.93	107.64	100.53	119.35	192.55	135.81	104.75	126.78	257.50	391.23	114.59	86.46	100.70	97.87	500.97	179.55	152.86	124.81	122.22	343.18	368.87	358.33	353.83	288.72	309.59	301.95	318.87	332.10	279.36	309.80	327.33	224.83	193.26	276.36	233.18	329.55	339.16	310.27	220.56	237.70	316.92	257.27	226.12	247.92	324.47	296.53	259.57
CLUG_02522	116.08	149.64	101.66	165.27	140.89	130.76	115.62	101.95	122.43	195.26	126.11	124.95	141.19	296.24	426.79	125.22	89.08	108.68	95.70	520.16	178.83	167.32	123.27	138.11	356.53	361.65	369.32	357.78	292.55	313.99	337.84	316.94	338.74	297.88	327.95	359.74	236.60	198.27	260.94	241.68	351.82	372.82	322.56	236.60	256.36	310.42	258.68	216.06	245.66	298.85	302.97	260.21
CLUG_02523	120.11	136.19	90.42	136.36	125.92	123.24	104.23	76.53	116.91	175.99	117.76	100.24	123.85	235.68	372.62	101.20	73.82	95.43	85.78	426.88	149.48	145.36	112.99	134.15	312.24	331.32	340.04	325.45	266.96	286.73	286.54	289.82	304.32	261.37	297.61	327.15	197.00	168.03	250.08	217.47	303.82	315.80	277.70	200.07	231.58	284.34	239.55	198.93	215.37	270.55	271.16	253.63
CLUG_02524	112.77	135.73	114.17	133.62	136.06	121.89	115.73	85.43	120.33	191.62	129.66	105.05	133.79	272.50	413.84	109.49	82.84	111.00	93.53	502.17	167.81	146.03	125.04	140.17	341.61	364.13	352.98	339.81	289.97	306.72	322.97	315.55	329.35	286.05	310.40	335.93	221.23	173.04	269.17	239.68	317.20	314.77	297.68	230.46	248.64	314.68	256.58	224.36	251.46	300.57	286.90	266.80
CLUG_02525	105.23	133.78	100.39	119.90	115.51	118.47	99.31	77.54	112.08	172.70	112.49	83.91	119.38	248.78	340.29	90.98	85.08	88.12	89.77	435.49	149.18	129.78	99.11	131.62	297.15	346.20	332.42	342.05	287.10	280.68	293.37	297.86	309.43	273.63	303.04	325.83	232.78	190.46	254.41	218.08	304.03	304.74	283.41	240.85	226.50	289.52	242.11	216.83	241.97	265.92	270.01	252.04
CLUG_02526	107.95	129.58	92.53	125.27	127.23	110.30	99.72	86.45	98.17	175.04	121.56	92.78	117.79	247.78	350.24	96.96	84.28	94.68	88.89	417.96	137.97	127.71	101.45	121.88	311.16	356.86	334.28	315.82	285.90	277.18	282.23	284.11	290.13	263.47	289.36	330.57	216.32	184.29	245.91	218.48	305.79	298.54	282.53	214.73	217.87	296.94	238.99	223.95	227.30	279.57	267.08	226.52
CLUG_02527	94.94	119.81	89.56	120.01	119.54	119.31	106.49	81.53	102.52	164.35	114.35	91.30	113.85	217.74	328.00	94.77	73.87	97.73	84.65	426.11	153.67	123.49	90.34	116.91	324.15	339.66	327.44	334.84	268.14	286.03	297.34	296.30	307.94	270.24	300.86	316.08	279.02	183.28	266.30	228.34	327.90	313.21	267.70	223.14	241.78	306.83	252.44	214.34	256.02	293.39	276.61	248.96
CLUG_02528	97.86	123.14	92.92	124.83	115.85	116.07	106.97	87.88	98.00	163.89	108.20	97.34	116.10	225.84	341.98	97.79	71.85	97.27	83.94	434.24	150.82	125.81	105.75	126.22	316.65	336.82	341.41	346.27	272.36	285.36	290.49	284.61	301.93	265.71	306.17	313.85	223.50	175.09	257.69	219.57	312.11	301.73	281.29	226.17	230.23	283.26	240.72	213.89	241.36	280.02	292.16	247.50
CLUG_02529	112.65	137.50	107.59	130.98	127.66	120.90	101.22	87.23	109.95	177.49	129.26	99.69	120.15	242.61	377.41	99.29	85.54	103.30	89.80	473.79	162.38	144.56	117.05	134.62	320.21	349.45	332.49	346.55	284.82	295.89	289.92	311.94	305.49	277.54	313.28	322.14	244.70	177.97	267.09	229.09	330.37	315.85	294.52	217.60	258.45	300.84	247.39	216.59	239.52	303.02	303.08	254.85
CLUG_02530	104.92	122.66	96.40	123.47	118.40	117.59	96.85	83.22	97.69	162.51	129.04	91.06	117.11	249.84	348.01	96.23	75.19	99.33	87.26	449.39	151.35	134.55	101.22	128.88	312.67	341.45	332.91	342.05	275.13	298.93	294.34	287.75	295.33	264.92	296.87	326.52	228.17	172.29	264.58	234.89	320.49	313.70	287.59	213.74	235.56	298.12	237.53	205.00	248.53	290.87	289.65	254.90
CLUG_02531	100.83	120.36	103.96	125.28	113.71	106.13	98.46	82.34	90.79	173.98	115.64	91.43	118.26	229.50	317.43	87.86	73.57	92.85	79.02	433.70	151.01	129.05	106.61	120.37	305.02	336.95	338.04	330.58	268.01	283.37	287.78	285.58	279.16	256.61	289.42	316.96	210.44	173.04	250.36	224.75	303.83	309.95	289.23	212.63	229.66	282.22	245.54	207.89	237.60	286.57	289.66	247.08
CLUG_02532	109.24	130.15	117.03	136.93	128.20	123.35	108.05	91.85	101.18	173.51	137.33	109.78	129.64	245.50	371.94	100.84	91.65	95.99	92.12	458.53	172.00	141.52	105.42	142.23	327.42	353.86	358.78	358.00	300.18	287.70	321.05	297.25	319.48	284.43	308.19	349.07	234.03	178.24	272.32	238.07	325.08	357.83	314.50	214.41	221.96	296.65	256.38	232.21	252.11	308.28	284.82	259.67
CLUG_02533	112.52	124.99	105.73	134.29	115.77	117.20	105.52	86.59	114.80	183.01	125.75	104.11	122.00	242.12	369.85	104.20	84.51	101.68	87.65	460.43	151.51	136.70	110.24	135.08	318.81	345.57	331.11	328.05	277.09	294.76	290.22	288.75	295.25	274.03	298.76	335.72	195.43	174.47	251.79	226.49	312.00	306.31	287.24	213.61	231.68	286.54	258.90	215.74	243.84	292.33	274.75	258.34
CLUG_02534	82.90	106.42	83.29	104.07	104.97	93.69	83.02	62.76	87.42	147.43	106.68	83.89	97.96	206.35	275.46	70.60	64.63	83.64	68.19	394.88	124.47	115.97	88.69	105.42	274.20	294.88	299.25	294.21	246.44	245.19	249.10	249.43	262.28	225.65	270.62	271.42	215.22	152.50	232.20	206.17	266.42	275.13	263.69	192.35	210.47	261.71	212.52	187.65	209.04	253.70	245.02	225.88
CLUG_02535	110.89	120.66	94.17	125.33	118.04	118.71	90.03	83.36	95.32	178.37	120.28	97.52	126.71	228.67	318.00	93.67	69.16	88.04	80.55	420.19	143.66	131.09	100.03	115.11	318.66	336.02	315.98	317.54	270.99	283.12	288.64	267.41	292.34	263.56	301.75	297.46	175.38	158.94	250.11	232.41	296.88	303.81	265.12	213.36	236.21	280.67	243.57	185.21	230.99	275.02	289.03	243.26
CLUG_02536	113.91	135.42	101.90	116.72	120.37	116.57	119.19	82.09	108.57	184.42	127.56	93.50	121.26	254.96	374.59	100.28	85.28	97.40	102.11	471.30	157.12	142.41	107.35	135.88	305.28	353.15	351.38	349.65	278.90	279.30	299.09	294.40	301.07	280.02	306.08	333.14	199.90	179.45	251.85	234.56	309.53	334.02	294.52	231.19	237.75	317.60	253.20	204.10	247.47	292.90	269.79	256.36
CLUG_02537	122.29	133.58	97.66	140.34	137.01	132.16	107.93	106.74	121.82	177.67	126.36	101.97	123.64	278.99	386.76	104.96	88.12	111.93	77.82	482.03	165.13	159.17	113.03	133.20	327.25	353.53	333.80	358.48	292.52	296.55	290.19	318.40	330.43	277.39	302.00	345.18	196.75	176.18	270.57	244.15	323.72	346.31	301.20	229.49	250.72	314.27	258.96	226.67	241.57	297.20	294.82	262.16
CLUG_02538	106.73	142.09	105.18	136.35	140.20	127.82	110.16	90.61	120.62	199.59	126.12	105.74	135.92	260.80	402.42	110.97	88.49	105.04	92.20	513.20	165.41	143.98	108.74	128.71	316.98	343.43	319.89	351.54	273.06	291.24	292.57	293.16	311.67	278.13	301.70	311.89	200.57	163.97	261.71	225.72	315.90	304.22	292.57	233.32	228.36	289.90	243.11	213.04	240.20	305.95	270.96	240.25
CLUG_02539	87.00	109.59	70.94	110.89	90.95	111.36	86.88	72.23	78.91	147.92	88.61	71.49	102.29	202.25	282.13	70.15	61.74	75.56	72.48	388.73	124.90	99.47	90.10	109.06	262.27	275.60	295.92	307.07	224.93	245.87	241.38	224.14	270.60	231.89	287.57	278.91	224.87	160.10	224.29	194.22	285.81	272.22	238.94	179.02	211.90	252.34	210.14	177.41	186.32	241.06	248.13	208.61
CLUG_02540	113.06	135.24	87.23	132.26	113.73	114.94	93.65	90.51	116.35	169.63	111.61	91.63	111.56	217.95	340.02	94.54	78.74	95.37	85.28	436.24	149.22	137.77	112.16	112.78	303.17	366.06	311.70	335.46	276.30	276.12	301.40	282.15	325.21	281.61	306.94	312.95	249.13	186.77	251.93	231.45	317.10	308.54	279.87	210.45	221.62	308.21	261.21	210.33	268.80	269.50	301.04	243.84
CLUG_02541	113.81	122.45	94.99	121.47	128.97	102.82	90.20	82.14	112.15	178.88	105.54	98.33	114.81	239.28	343.83	98.94	78.10	103.62	86.67	454.85	159.36	137.49	108.16	121.80	294.82	338.34	318.01	337.65	256.29	288.77	274.82	277.93	288.38	258.39	304.89	328.59	183.90	152.90	224.27	219.97	294.12	314.47	292.07	193.83	234.73	282.57	241.09	210.34	232.97	273.26	268.03	248.45
CLUG_02542	102.73	126.79	100.02	126.49	116.62	113.46	94.21	79.37	99.60	173.31	121.47	97.82	113.83	236.17	343.69	92.45	78.10	88.81	84.72	440.72	150.51	136.39	101.22	121.63	309.99	327.11	332.47	325.50	269.93	278.73	280.36	273.49	287.68	264.17	288.13	308.67	206.73	168.41	250.37	227.40	305.16	301.50	281.74	204.59	228.97	282.08	239.60	207.02	232.45	278.29	266.41	250.31
CLUG_02543	118.83	153.76	99.17	154.78	137.43	129.63	111.05	102.11	100.13	170.73	134.21	113.08	125.76	257.79	418.47	83.97	85.14	103.32	84.85	466.98	159.71	159.59	118.32	126.33	329.99	336.68	334.80	359.88	277.36	284.74	277.94	298.56	309.82	275.83	312.57	329.91	206.61	179.45	260.10	240.97	326.04	316.15	281.34	206.31	230.36	287.90	240.00	220.72	275.80	287.82	299.35	251.84
CLUG_02544	127.00	138.84	111.14	139.32	151.15	139.83	98.38	112.35	120.18	196.62	114.63	101.70	129.21	276.28	387.66	117.82	84.39	106.36	81.22	490.01	165.13	148.39	116.54	138.19	342.85	344.03	349.05	344.48	261.67	295.51	318.13	291.63	324.70	286.72	326.76	322.53	235.50	192.87	280.06	230.14	310.94	340.25	292.73	220.80	261.62	294.13	250.09	220.13	259.53	310.71	285.95	251.84
CLUG_02545	109.30	127.01	96.45	143.63	128.60	117.61	100.38	84.45	123.10	180.71	125.73	100.44	129.60	247.55	374.73	104.02	81.42	92.28	83.30	459.64	155.79	131.77	108.47	133.17	319.10	321.29	315.13	328.56	275.42	276.46	297.73	275.82	304.92	245.44	294.05	316.16	194.96	157.76	238.40	210.16	327.45	311.02	287.53	205.66	245.78	292.03	236.43	193.55	245.11	277.30	269.98	260.79
CLUG_02546	97.99	126.25	97.94	130.89	118.25	112.15	93.77	86.71	105.57	176.77	120.86	101.42	120.26	239.68	343.76	97.25	77.86	95.78	85.96	455.28	148.55	129.92	108.13	135.00	312.46	320.93	317.29	335.29	260.95	288.28	292.45	284.16	308.30	256.97	293.56	319.08	211.67	170.53	248.49	227.50	315.91	307.43	275.56	209.25	236.30	285.75	243.57	213.65	240.01	282.29	279.17	253.43
CLUG_02547	107.50	140.33	104.27	126.34	127.07	117.49	101.82	91.72	107.67	176.63	118.23	93.35	114.64	248.17	374.33	94.70	81.99	103.89	88.21	468.27	153.91	138.87	114.73	134.61	312.12	332.39	328.41	320.35	276.32	288.28	309.89	286.26	294.01	267.18	289.83	313.13	224.81	186.85	245.29	237.19	319.74	325.21	287.67	221.70	227.42	286.43	249.69	216.46	248.06	296.01	280.29	243.49
CLUG_02548	102.65	127.52	94.08	117.97	114.72	122.94	99.35	80.89	98.93	187.62	118.88	102.98	122.22	245.59	339.90	90.11	83.03	102.67	85.05	440.38	156.06	133.34	115.26	123.13	328.46	346.78	347.84	328.04	292.83	284.12	284.51	279.57	314.51	268.67	294.08	336.90	262.03	180.96	255.07	227.40	341.25	327.77	288.22	238.29	254.53	305.38	256.28	208.69	267.53	279.78	281.32	253.81
CLUG_02549	109.50	127.72	98.95	142.56	121.15	112.35	101.30	87.88	107.15	182.67	126.13	94.95	114.44	251.21	361.61	102.38	76.26	97.69	92.44	463.30	148.54	135.30	111.47	126.25	311.16	324.70	325.91	328.22	274.90	269.71	300.42	289.94	297.63	268.56	299.02	311.87	231.02	169.54	247.39	229.00	320.99	320.74	283.46	222.31	243.73	298.60	241.04	210.51	240.70	280.01	269.38	262.45
CLUG_02550	108.28	126.83	108.13	127.51	125.33	122.54	95.74	94.38	100.56	178.01	121.69	100.69	124.65	256.34	370.58	106.70	83.26	106.28	88.22	472.51	161.19	140.64	114.36	137.65	332.13	339.18	345.11	323.25	276.94	300.33	300.63	280.77	300.86	277.18	304.24	332.44	216.54	174.44	263.58	237.54	345.54	331.35	290.15	214.25	247.98	290.78	243.75	213.79	240.34	288.74	288.52	251.41
CLUG_02551	96.27	126.01	89.29	116.28	121.18	111.88	92.81	85.64	98.94	183.93	112.70	85.78	107.71	236.84	324.45	102.42	71.70	89.93	93.51	449.58	149.84	127.94	103.94	129.20	285.27	319.07	309.17	306.09	247.41	276.58	273.72	279.17	280.23	244.59	275.08	293.03	212.17	165.63	244.60	217.26	288.34	304.07	263.31	205.92	224.53	276.24	238.30	203.17	222.27	283.14	263.23	231.15
CLUG_02552	99.96	121.91	92.78	123.40	122.28	119.08	99.54	79.96	103.86	172.77	119.50	95.48	120.08	236.92	349.49	96.37	72.06	98.51	81.69	467.01	163.20	136.68	107.37	121.03	306.07	332.94	341.25	318.97	265.04	272.97	279.40	291.21	286.85	265.31	300.95	316.70	208.58	172.80	249.30	217.41	300.06	304.76	275.82	208.04	225.60	292.03	238.30	210.51	245.66	283.61	268.73	254.06
CLUG_02553	104.62	125.39	90.73	128.67	122.76	114.32	106.25	74.70	110.50	172.15	119.00	92.04	113.80	229.27	331.72	90.29	76.21	95.33	82.10	433.49	155.44	122.65	102.89	120.38	294.01	314.56	318.04	317.70	248.82	282.01	275.69	279.99	294.21	249.85	284.74	303.66	200.76	172.56	234.67	214.88	310.25	312.99	288.87	198.87	221.09	287.11	233.72	193.13	236.05	265.57	280.61	238.01
CLUG_02554	108.85	126.70	107.29	140.34	120.08	119.36	104.02	89.10	107.74	192.63	126.39	97.76	128.36	255.98	371.18	102.27	86.17	94.26	85.94	474.79	159.75	138.52	112.48	141.62	304.32	325.45	324.56	326.38	257.75	286.96	290.17	287.49	304.99	266.11	307.87	327.32	209.33	175.56	243.46	229.47	316.76	330.92	291.77	201.56	231.36	274.75	240.26	214.56	237.57	282.64	285.01	246.04
CLUG_02555	82.41	110.30	76.90	103.38	102.61	82.10	74.25	70.39	74.94	136.10	91.40	82.99	94.61	184.74	254.06	70.85	60.25	97.78	60.86	367.40	119.85	95.16	93.74	91.46	271.18	272.72	287.69	294.03	235.83	252.43	243.31	233.68	249.54	222.14	246.08	274.60	250.96	147.72	211.23	206.85	273.36	278.99	254.71	200.02	208.78	269.27	198.76	196.58	216.52	251.16	261.47	222.53
CLUG_02556	93.66	112.17	82.68	109.89	108.20	106.13	89.82	66.50	87.50	162.69	100.96	86.56	95.83	206.96	284.59	77.35	70.22	97.29	69.15	400.08	140.60	105.19	94.10	110.02	291.69	304.87	302.19	298.92	240.54	271.84	271.05	244.53	293.00	245.91	271.67	292.97	233.46	166.22	223.33	204.23	300.28	308.63	257.88	196.37	213.93	288.18	224.35	190.41	240.27	273.53	277.39	256.85
CLUG_02557	110.97	131.33	100.46	125.34	127.04	121.31	100.77	88.72	100.43	182.87	123.54	98.33	119.41	250.45	359.75	99.92	80.01	99.25	86.16	460.20	156.35	144.26	112.46	136.60	317.48	333.38	337.07	332.87	277.54	292.28	296.93	293.23	300.93	268.12	299.52	324.74	220.99	170.41	240.60	239.50	319.42	329.45	294.56	215.82	228.06	288.78	245.82	212.80	247.28	293.20	293.04	250.41
CLUG_02558	112.75	129.27	95.75	126.45	124.39	116.25	87.49	79.99	100.35	166.53	112.43	93.85	110.14	237.80	336.38	96.73	70.44	96.05	76.76	450.56	159.27	133.63	108.58	121.36	308.04	314.67	314.56	312.53	261.65	267.27	281.27	279.08	296.25	250.22	294.68	311.62	214.79	169.62	242.48	220.24	316.91	291.04	273.89	196.85	231.20	281.24	231.95	211.81	233.78	273.53	295.93	241.35
CLUG_02559	109.38	118.02	107.90	128.13	117.63	117.58	103.37	75.49	101.10	185.75	131.44	104.64	118.26	238.61	340.92	93.96	69.18	96.54	86.03	448.90	154.61	129.27	105.50	129.82	295.00	314.50	322.05	331.39	257.44	268.53	290.48	280.99	292.32	270.54	296.29	310.34	211.47	160.48	229.52	222.46	296.04	323.47	282.43	198.78	231.82	265.25	229.15	205.10	230.52	279.20	277.07	245.83
CLUG_02560	94.65	129.87	97.73	114.20	114.18	129.60	84.90	75.53	99.45	162.81	115.88	93.69	118.06	244.18	335.74	89.04	76.32	95.75	74.35	451.32	136.35	132.37	108.59	126.01	293.18	317.69	318.98	297.33	254.34	251.13	278.74	261.60	261.04	238.02	287.40	299.94	176.88	171.72	228.70	214.35	306.98	303.23	267.32	198.37	213.81	253.69	220.63	190.12	214.39	266.16	262.67	255.00
CLUG_02561	97.49	120.66	92.77	120.58	115.73	115.16	98.12	78.05	102.06	172.27	126.22	97.75	119.82	225.00	345.06	101.60	74.83	93.81	87.90	467.96	157.85	126.84	109.72	122.46	273.54	297.64	309.09	287.74	238.08	271.61	266.21	258.12	267.05	257.53	291.69	281.84	195.50	160.14	243.89	196.49	304.81	317.79	270.53	197.09	224.75	253.41	230.68	200.45	226.37	264.93	274.03	222.60
CLUG_02562	113.94	133.22	97.59	134.40	129.23	114.02	100.41	82.93	105.40	179.49	119.34	101.37	120.55	246.66	361.62	101.40	76.89	97.15	81.53	470.94	154.14	138.16	107.06	127.64	303.58	329.52	319.09	320.43	257.52	287.13	289.34	282.76	304.63	266.33	295.16	301.37	204.11	164.25	240.92	229.65	308.73	327.58	280.45	206.19	235.04	263.62	238.74	203.31	234.96	287.21	274.51	240.73
CLUG_02563	104.94	125.78	109.02	123.82	127.82	126.26	102.67	99.49	111.57	184.99	122.52	97.12	118.36	248.77	376.45	98.37	77.76	100.41	98.05	478.52	158.19	140.51	121.22	127.46	323.65	321.47	339.27	339.13	263.21	264.05	263.51	283.99	310.92	275.41	289.78	309.93	219.01	154.61	248.66	234.59	301.04	323.58	283.79	206.19	236.52	293.12	244.86	211.04	241.79	265.71	278.01	234.69
CLUG_02564	101.12	125.12	96.81	132.23	121.42	118.68	98.32	85.87	110.33	174.95	121.01	92.20	114.39	235.71	333.36	94.36	76.11	90.36	77.56	432.88	148.60	130.67	106.62	129.76	296.64	322.12	309.24	311.67	267.54	265.58	277.78	273.99	283.93	252.90	289.48	303.91	198.44	160.34	230.09	218.42	294.34	315.82	273.04	193.24	218.03	266.67	218.72	197.38	229.57	277.10	275.09	239.69
CLUG_02565	102.80	123.99	98.27	117.63	117.53	118.53	94.40	74.94	96.59	178.13	114.85	94.47	116.46	228.24	329.97	89.60	75.00	93.07	88.60	443.12	147.18	131.62	104.53	119.17	309.07	311.02	328.14	329.05	256.29	275.76	285.18	266.97	298.44	261.78	289.29	313.80	236.01	156.48	232.08	223.42	306.92	316.32	278.36	193.73	224.89	277.25	226.03	197.53	236.08	279.06	268.62	245.59
CLUG_02566	109.88	132.58	98.72	129.51	120.61	125.41	98.83	81.42	110.06	180.20	124.55	97.33	118.08	247.11	361.14	91.29	78.30	100.35	79.08	474.31	148.45	133.07	107.14	120.74	302.13	321.27	315.36	301.25	259.22	276.32	288.98	277.06	287.57	262.29	284.11	305.53	216.55	158.47	234.90	223.86	301.45	317.32	291.56	193.75	216.40	271.79	233.38	197.63	229.64	271.58	273.78	248.82
CLUG_02567	123.17	135.18	104.96	139.12	134.53	124.08	111.06	91.46	108.24	193.31	138.00	110.11	123.94	262.21	387.77	100.97	85.65	107.85	89.58	492.10	169.50	143.47	116.85	132.00	331.86	336.20	342.03	352.35	276.65	286.91	306.81	295.33	303.74	276.04	316.77	326.28	208.06	170.50	237.40	238.58	327.99	333.64	301.66	208.32	228.36	288.06	240.04	214.48	248.50	292.45	290.81	254.25
CLUG_02568	109.80	134.84	95.61	125.32	117.90	116.78	102.13	74.46	101.99	177.20	125.36	103.75	108.36	229.51	343.01	101.67	74.25	100.86	87.38	453.89	165.70	135.40	101.56	105.27	323.01	295.13	310.06	312.08	263.44	282.05	303.04	277.93	289.99	252.53	299.69	302.72	185.21	144.07	245.18	223.28	312.05	307.73	275.98	200.39	224.56	278.36	230.89	208.01	243.30	271.18	261.45	263.92
CLUG_02569	114.89	134.09	105.61	134.87	126.17	126.52	108.94	89.80	104.63	184.15	131.53	109.73	125.98	263.19	369.51	108.61	78.23	99.64	89.39	485.80	159.71	140.81	109.38	129.11	317.19	328.92	341.93	332.22	267.03	282.37	300.61	288.43	307.37	267.23	306.45	320.06	220.95	167.57	234.94	233.33	324.39	324.73	299.34	197.97	225.22	277.72	239.40	204.29	234.54	289.68	284.04	250.83
CLUG_02570	102.97	121.88	112.94	140.92	139.06	128.14	110.17	87.95	112.68	191.45	138.83	107.33	122.33	241.41	385.84	111.91	68.72	96.84	92.06	481.20	157.43	142.57	109.67	123.50	321.78	331.12	369.49	308.34	260.94	274.79	309.03	294.94	300.93	269.48	285.27	306.01	212.05	164.90	260.28	234.42	331.90	332.99	294.39	194.98	231.08	303.28	238.48	201.19	232.80	283.88	274.19	238.11
CLUG_02571	119.85	137.34	114.97	131.65	127.19	131.94	104.50	91.04	111.05	186.10	127.00	109.67	118.56	253.44	367.67	102.63	85.57	108.51	83.75	492.87	158.35	143.51	109.48	138.12	322.98	333.10	360.72	336.63	281.44	295.61	313.90	299.40	308.22	279.37	312.98	316.58	226.67	177.17	247.69	240.63	342.70	333.18	307.49	208.44	225.86	294.59	249.30	209.53	244.63	289.67	285.68	249.47
CLUG_02572	105.08	138.06	106.23	131.32	122.98	129.41	107.42	87.77	106.72	189.97	131.30	106.37	130.16	266.36	389.56	101.64	81.76	96.22	87.12	484.85	151.71	142.81	112.58	135.48	320.52	314.80	342.95	333.07	266.52	285.60	293.28	303.52	306.69	268.16	308.58	315.46	228.78	166.72	240.66	239.69	329.19	321.94	288.61	195.67	230.03	268.94	231.76	205.23	227.96	295.17	268.35	250.17
CLUG_02573	106.15	129.99	107.16	127.30	133.25	139.13	108.51	92.56	105.22	201.85	135.41	94.27	126.51	269.40	389.94	103.48	79.56	107.55	87.39	487.39	164.87	147.93	119.60	136.54	329.50	312.21	350.32	329.14	263.94	286.30	298.57	298.53	307.73	269.20	308.73	312.90	207.46	179.00	244.44	224.90	326.96	329.91	308.87	205.01	224.27	275.02	234.25	194.39	232.36	279.45	285.88	244.18
