GENE	POSITION	COVERAGE	STRAIN	LOCALE	GROUP
CLUG_04960	263633	0.9688	B28.13UM	U	B
CLUG_04960	263633	1.0786	B29.13MM	M	B
CLUG_04960	263633	0.9708	C10.9M3	M	C
CLUG_04960	263633	0.9841	C11.9M41	M	C
CLUG_04960	263633	1.0390	C12.9U1	U	C
CLUG_04960	263633	1.0751	C13.9U2	U	C
CLUG_04960	263633	1.1058	C14.9U3	U	C
CLUG_04960	263633	1.0287	C15.9U4s	U	C
CLUG_04960	263633	1.1532	C30.13LM	L	C
CLUG_04960	263633	0.9955	C31.13MP	U	C
CLUG_04960	263633	1.0469	C4.9L1	L	C
CLUG_04960	263633	1.0151	C5.9L2	L	C
CLUG_04960	263633	1.0025	C6.9L3	L	C
CLUG_04960	263633	1.0453	C7.9L4	L	C
CLUG_04960	263633	1.0273	C8.9M1	M	C
CLUG_04960	263633	0.9494	C9.9M2	M	C
CLUG_04960	263633	0.9786	ctl1.AL1B	L	A
CLUG_04960	263633	0.9969	ctl2.AL1B	L	A
CLUG_04961	268047	0.9506	POSITION	UNK	P
CLUG_04961	268047	0.7368	A10.L4C	L	A
CLUG_04961	268047	0.7917	A11.L11G	L	A
CLUG_04961	268047	0.7945	A12.L10B	L	A
CLUG_04961	268047	0.8045	A13.L3B	L	A
CLUG_04961	268047	0.8300	A14.L4E	L	A
CLUG_04961	268047	0.8689	A15.L4G	L	A
CLUG_04961	268047	0.8622	A16.L7C	L	A
CLUG_04961	268047	0.8548	A17.L1B	L	A
CLUG_04961	268047	0.9328	A18.S4H	S	A
CLUG_04961	268047	1.7425	A19.S3B	S	A
CLUG_04961	268047	0.8169	A2.U10A	U	A
CLUG_04961	268047	0.8794	A20.S1E	S	A
CLUG_04961	268047	0.9474	A21.S8A	S	A
CLUG_04961	268047	0.9140	A22.UpperP	U	A
CLUG_04961	268047	0.7961	A23.LowerP	L	A
CLUG_04961	268047	0.7989	A24.SputuP	S	A
CLUG_04961	268047	0.9248	A3.U3G	U	A
CLUG_04961	268047	0.7839	A4.U3B	U	A
CLUG_04961	268047	0.9513	A5.U10D	U	A
CLUG_04961	268047	0.8621	A6.U5C	U	A
CLUG_04961	268047	0.7844	A7.U3E	U	A
CLUG_04961	268047	0.8454	A8.U2E	U	A
CLUG_04961	268047	0.8021	A9.L3D	L	A
CLUG_04961	268047	1.0045	ATCC42720	Blood	ATCC42720
CLUG_04961	268047	1.0435	B16.1310D	L	B
CLUG_04961	268047	0.9621	B17.1311G	L	B
CLUG_04961	268047	0.9921	B18.1312G	L	B
CLUG_04961	268047	0.9592	B19.1310A	L	B
CLUG_04961	268047	0.9806	B20.1311A	L	B
CLUG_04961	268047	0.9503	B21.1312A	L	B
CLUG_04961	268047	0.9670	B22.134E	U	B
CLUG_04961	268047	0.9526	B23.133H	U	B
CLUG_04961	268047	0.9766	B24.133F	U	B
CLUG_04961	268047	0.8877	B25.135C	U	B
CLUG_04961	268047	0.9190	B26.131A	U	B
CLUG_04961	268047	0.7760	B27.136A	U	B
CLUG_04961	268047	0.9053	B28.13UM	U	B
CLUG_04961	268047	0.9913	B29.13MM	M	B
CLUG_04961	268047	0.9523	C10.9M3	M	C
CLUG_04961	268047	0.9549	C11.9M41	M	C
CLUG_04961	268047	0.9583	C12.9U1	U	C
CLUG_04961	268047	1.0318	C13.9U2	U	C
CLUG_04961	268047	1.0761	C14.9U3	U	C
CLUG_04961	268047	0.9694	C15.9U4s	U	C
CLUG_04961	268047	1.0786	C30.13LM	L	C
CLUG_04961	268047	0.9582	C31.13MP	U	C
CLUG_04961	268047	0.9758	C4.9L1	L	C
CLUG_04961	268047	0.9553	C5.9L2	L	C
CLUG_04961	268047	0.8863	C6.9L3	L	C
CLUG_04961	268047	0.9997	C7.9L4	L	C
CLUG_04961	268047	0.9242	C8.9M1	M	C
CLUG_04961	268047	0.9612	C9.9M2	M	C
CLUG_04961	268047	0.9440	ctl1.AL1B	L	A
CLUG_04961	268047	0.9103	ctl2.AL1B	L	A
CLUG_04962	270080	0.9356	POSITION	UNK	P
CLUG_04962	270080	0.7276	A10.L4C	L	A
CLUG_04962	270080	0.8259	A11.L11G	L	A
CLUG_04962	270080	0.8436	A12.L10B	L	A
CLUG_04962	270080	0.9398	A13.L3B	L	A
CLUG_04962	270080	0.8179	A14.L4E	L	A
CLUG_04962	270080	1.0285	A15.L4G	L	A
CLUG_04962	270080	0.8985	A16.L7C	L	A
CLUG_04962	270080	0.9187	A17.L1B	L	A
CLUG_04962	270080	0.9536	A18.S4H	S	A
CLUG_04962	270080	1.7737	A19.S3B	S	A
CLUG_04962	270080	0.8578	A2.U10A	U	A
CLUG_04962	270080	0.9207	A20.S1E	S	A
CLUG_04962	270080	0.9664	A21.S8A	S	A
CLUG_04962	270080	0.9110	A22.UpperP	U	A
CLUG_04962	270080	0.8839	A23.LowerP	L	A
CLUG_04962	270080	0.9328	A24.SputuP	S	A
CLUG_04962	270080	0.9003	A3.U3G	U	A
CLUG_04962	270080	0.7776	A4.U3B	U	A
CLUG_04962	270080	0.9384	A5.U10D	U	A
CLUG_04962	270080	0.8608	A6.U5C	U	A
CLUG_04962	270080	0.9456	A7.U3E	U	A
CLUG_04962	270080	0.9059	A8.U2E	U	A
CLUG_04962	270080	0.8706	A9.L3D	L	A
CLUG_04962	270080	0.9832	ATCC42720	Blood	ATCC42720
CLUG_04962	270080	0.9961	B16.1310D	L	B
CLUG_04962	270080	0.9754	B17.1311G	L	B
CLUG_04962	270080	1.0384	B18.1312G	L	B
CLUG_04962	270080	0.9635	B19.1310A	L	B
CLUG_04962	270080	0.9957	B20.1311A	L	B
CLUG_04962	270080	0.9599	B21.1312A	L	B
CLUG_04962	270080	0.9815	B22.134E	U	B
CLUG_04962	270080	0.8983	B23.133H	U	B
CLUG_04962	270080	0.9346	B24.133F	U	B
CLUG_04962	270080	0.8158	B25.135C	U	B
CLUG_04962	270080	0.9032	B26.131A	U	B
CLUG_04962	270080	0.7666	B27.136A	U	B
CLUG_04962	270080	0.8485	B28.13UM	U	B
CLUG_04962	270080	1.0043	B29.13MM	M	B
CLUG_04962	270080	0.9263	C10.9M3	M	C
CLUG_04962	270080	0.9378	C11.9M41	M	C
CLUG_04962	270080	0.9685	C12.9U1	U	C
CLUG_04962	270080	1.0409	C13.9U2	U	C
CLUG_04962	270080	1.0574	C14.9U3	U	C
CLUG_04962	270080	0.9754	C15.9U4s	U	C
CLUG_04962	270080	1.0998	C30.13LM	L	C
CLUG_04962	270080	0.9751	C31.13MP	U	C
CLUG_04962	270080	0.9753	C4.9L1	L	C
CLUG_04962	270080	0.9497	C5.9L2	L	C
CLUG_04962	270080	0.9219	C6.9L3	L	C
CLUG_04962	270080	0.9379	C7.9L4	L	C
CLUG_04962	270080	0.8925	C8.9M1	M	C
CLUG_04962	270080	0.9706	C9.9M2	M	C
CLUG_04962	270080	0.9481	ctl1.AL1B	L	A
CLUG_04962	270080	0.9157	ctl2.AL1B	L	A
CLUG_04963	271248	0.9579	POSITION	UNK	P
CLUG_04963	271248	0.8404	A10.L4C	L	A
CLUG_04963	271248	0.8236	A11.L11G	L	A
CLUG_04963	271248	0.8829	A12.L10B	L	A
CLUG_04963	271248	0.8705	A13.L3B	L	A
CLUG_04963	271248	0.8952	A14.L4E	L	A
CLUG_04963	271248	0.9222	A15.L4G	L	A
CLUG_04963	271248	0.9477	A16.L7C	L	A
CLUG_04963	271248	0.8357	A17.L1B	L	A
CLUG_04963	271248	0.9545	A18.S4H	S	A
CLUG_04963	271248	1.8153	A19.S3B	S	A
CLUG_04963	271248	0.9490	A2.U10A	U	A
CLUG_04963	271248	0.8132	A20.S1E	S	A
CLUG_04963	271248	0.9795	A21.S8A	S	A
CLUG_04963	271248	0.9755	A22.UpperP	U	A
CLUG_04963	271248	0.9324	A23.LowerP	L	A
CLUG_04963	271248	0.8163	A24.SputuP	S	A
CLUG_04963	271248	0.9674	A3.U3G	U	A
CLUG_04963	271248	0.7943	A4.U3B	U	A
CLUG_04963	271248	1.0261	A5.U10D	U	A
CLUG_04963	271248	0.9453	A6.U5C	U	A
CLUG_04963	271248	0.9656	A7.U3E	U	A
CLUG_04963	271248	0.8390	A8.U2E	U	A
CLUG_04963	271248	0.8367	A9.L3D	L	A
CLUG_04963	271248	1.0653	ATCC42720	Blood	ATCC42720
CLUG_04963	271248	1.0673	B16.1310D	L	B
CLUG_04963	271248	0.9843	B17.1311G	L	B
CLUG_04963	271248	1.0166	B18.1312G	L	B
CLUG_04963	271248	1.0127	B19.1310A	L	B
CLUG_04963	271248	1.0435	B20.1311A	L	B
CLUG_04963	271248	0.9769	B21.1312A	L	B
CLUG_04963	271248	0.9837	B22.134E	U	B
CLUG_04963	271248	0.9914	B23.133H	U	B
CLUG_04963	271248	0.9847	B24.133F	U	B
CLUG_04963	271248	0.9129	B25.135C	U	B
CLUG_04963	271248	0.9150	B26.131A	U	B
CLUG_04963	271248	0.8463	B27.136A	U	B
CLUG_04963	271248	0.9388	B28.13UM	U	B
CLUG_04963	271248	1.0296	B29.13MM	M	B
CLUG_04963	271248	0.9422	C10.9M3	M	C
CLUG_04963	271248	1.0060	C11.9M41	M	C
CLUG_04963	271248	0.9713	C12.9U1	U	C
CLUG_04963	271248	1.0396	C13.9U2	U	C
CLUG_04963	271248	1.0650	C14.9U3	U	C
CLUG_04963	271248	0.9666	C15.9U4s	U	C
CLUG_04963	271248	1.1266	C30.13LM	L	C
CLUG_04963	271248	1.0109	C31.13MP	U	C
CLUG_04963	271248	1.0262	C4.9L1	L	C
CLUG_04963	271248	1.0118	C5.9L2	L	C
CLUG_04963	271248	0.9738	C6.9L3	L	C
CLUG_04963	271248	1.0600	C7.9L4	L	C
CLUG_04963	271248	0.9313	C8.9M1	M	C
CLUG_04963	271248	0.9175	C9.9M2	M	C
CLUG_04963	271248	0.9613	ctl1.AL1B	L	A
CLUG_04963	271248	0.9506	ctl2.AL1B	L	A
CLUG_04964	272827	0.9828	POSITION	UNK	P
CLUG_04964	272827	0.7677	A10.L4C	L	A
CLUG_04964	272827	0.9293	A11.L11G	L	A
CLUG_04964	272827	1.0711	A12.L10B	L	A
CLUG_04964	272827	0.9439	A13.L3B	L	A
CLUG_04964	272827	0.8891	A14.L4E	L	A
CLUG_04964	272827	0.8779	A15.L4G	L	A
CLUG_04964	272827	0.8884	A16.L7C	L	A
CLUG_04964	272827	0.8822	A17.L1B	L	A
CLUG_04964	272827	0.9482	A18.S4H	S	A
CLUG_04964	272827	2.0171	A19.S3B	S	A
CLUG_04964	272827	1.0993	A2.U10A	U	A
CLUG_04964	272827	0.8362	A20.S1E	S	A
CLUG_04964	272827	0.9347	A21.S8A	S	A
CLUG_04964	272827	1.0215	A22.UpperP	U	A
CLUG_04964	272827	0.9442	A23.LowerP	L	A
CLUG_04964	272827	0.8821	A24.SputuP	S	A
CLUG_04964	272827	0.9439	A3.U3G	U	A
CLUG_04964	272827	0.9730	A4.U3B	U	A
CLUG_04964	272827	1.0130	A5.U10D	U	A
CLUG_04964	272827	0.9269	A6.U5C	U	A
CLUG_04964	272827	0.9628	A7.U3E	U	A
CLUG_04964	272827	1.0260	A8.U2E	U	A
CLUG_04964	272827	0.9590	A9.L3D	L	A
CLUG_04964	272827	1.0949	ATCC42720	Blood	ATCC42720
CLUG_04964	272827	1.1123	B16.1310D	L	B
CLUG_04964	272827	1.0171	B17.1311G	L	B
CLUG_04964	272827	1.0517	B18.1312G	L	B
CLUG_04964	272827	1.0851	B19.1310A	L	B
CLUG_04964	272827	1.1423	B20.1311A	L	B
CLUG_04964	272827	1.1037	B21.1312A	L	B
CLUG_04964	272827	0.9799	B22.134E	U	B
CLUG_04964	272827	1.0080	B23.133H	U	B
CLUG_04964	272827	1.0762	B24.133F	U	B
CLUG_04964	272827	0.9488	B25.135C	U	B
CLUG_04964	272827	1.0053	B26.131A	U	B
CLUG_04964	272827	0.9854	B27.136A	U	B
CLUG_04964	272827	0.9941	B28.13UM	U	B
CLUG_04964	272827	1.0079	B29.13MM	M	B
CLUG_04964	272827	0.9934	C10.9M3	M	C
CLUG_04964	272827	1.0099	C11.9M41	M	C
CLUG_04964	272827	1.0675	C12.9U1	U	C
CLUG_04964	272827	1.0120	C13.9U2	U	C
CLUG_04964	272827	1.2436	C14.9U3	U	C
CLUG_04964	272827	1.0763	C15.9U4s	U	C
CLUG_04964	272827	1.1368	C30.13LM	L	C
CLUG_04964	272827	1.0472	C31.13MP	U	C
CLUG_04964	272827	1.0073	C4.9L1	L	C
CLUG_04964	272827	0.9836	C5.9L2	L	C
CLUG_04964	272827	1.0572	C6.9L3	L	C
CLUG_04964	272827	1.1162	C7.9L4	L	C
CLUG_04964	272827	1.0301	C8.9M1	M	C
CLUG_04964	272827	1.1231	C9.9M2	M	C
CLUG_04964	272827	0.9941	ctl1.AL1B	L	A
CLUG_04964	272827	1.0196	ctl2.AL1B	L	A
CLUG_04965	273250	0.9846	POSITION	UNK	P
CLUG_04965	273250	0.8622	A10.L4C	L	A
CLUG_04965	273250	0.8574	A11.L11G	L	A
CLUG_04965	273250	0.8990	A12.L10B	L	A
CLUG_04965	273250	0.9155	A13.L3B	L	A
CLUG_04965	273250	0.8853	A14.L4E	L	A
CLUG_04965	273250	0.8010	A15.L4G	L	A
CLUG_04965	273250	0.8754	A16.L7C	L	A
CLUG_04965	273250	0.8953	A17.L1B	L	A
CLUG_04965	273250	0.9424	A18.S4H	S	A
CLUG_04965	273250	1.8490	A19.S3B	S	A
CLUG_04965	273250	0.9183	A2.U10A	U	A
CLUG_04965	273250	0.9610	A20.S1E	S	A
CLUG_04965	273250	1.0403	A21.S8A	S	A
CLUG_04965	273250	1.0546	A22.UpperP	U	A
CLUG_04965	273250	0.9379	A23.LowerP	L	A
CLUG_04965	273250	0.8284	A24.SputuP	S	A
CLUG_04965	273250	1.0154	A3.U3G	U	A
CLUG_04965	273250	0.7844	A4.U3B	U	A
CLUG_04965	273250	1.0610	A5.U10D	U	A
CLUG_04965	273250	1.0252	A6.U5C	U	A
CLUG_04965	273250	0.8716	A7.U3E	U	A
CLUG_04965	273250	0.8685	A8.U2E	U	A
CLUG_04965	273250	0.9293	A9.L3D	L	A
CLUG_04965	273250	1.0448	ATCC42720	Blood	ATCC42720
CLUG_04965	273250	1.1194	B16.1310D	L	B
CLUG_04965	273250	1.0494	B17.1311G	L	B
CLUG_04965	273250	1.0237	B18.1312G	L	B
CLUG_04965	273250	1.0163	B19.1310A	L	B
CLUG_04965	273250	1.0274	B20.1311A	L	B
CLUG_04965	273250	1.0542	B21.1312A	L	B
CLUG_04965	273250	1.0398	B22.134E	U	B
CLUG_04965	273250	1.0825	B23.133H	U	B
CLUG_04965	273250	1.0275	B24.133F	U	B
CLUG_04965	273250	0.9192	B25.135C	U	B
CLUG_04965	273250	0.9896	B26.131A	U	B
CLUG_04965	273250	0.9332	B27.136A	U	B
CLUG_04965	273250	0.9922	B28.13UM	U	B
CLUG_04965	273250	1.0613	B29.13MM	M	B
CLUG_04965	273250	0.9625	C10.9M3	M	C
CLUG_04965	273250	0.9839	C11.9M41	M	C
CLUG_04965	273250	1.0070	C12.9U1	U	C
CLUG_04965	273250	1.0958	C13.9U2	U	C
CLUG_04965	273250	1.1029	C14.9U3	U	C
CLUG_04965	273250	1.0500	C15.9U4s	U	C
CLUG_04965	273250	1.1743	C30.13LM	L	C
CLUG_04965	273250	1.0098	C31.13MP	U	C
CLUG_04965	273250	1.0131	C4.9L1	L	C
CLUG_04965	273250	1.0190	C5.9L2	L	C
CLUG_04965	273250	0.9982	C6.9L3	L	C
CLUG_04965	273250	1.0824	C7.9L4	L	C
CLUG_04965	273250	0.9991	C8.9M1	M	C
CLUG_04965	273250	1.0298	C9.9M2	M	C
CLUG_04965	273250	1.0080	ctl1.AL1B	L	A
CLUG_04965	273250	1.0224	ctl2.AL1B	L	A
CLUG_04966	274959	1.0431	POSITION	UNK	P
CLUG_04966	274959	0.8358	A10.L4C	L	A
CLUG_04966	274959	0.9022	A11.L11G	L	A
CLUG_04966	274959	0.9330	A12.L10B	L	A
CLUG_04966	274959	0.9586	A13.L3B	L	A
CLUG_04966	274959	0.9594	A14.L4E	L	A
CLUG_04966	274959	0.9215	A15.L4G	L	A
CLUG_04966	274959	0.9407	A16.L7C	L	A
CLUG_04966	274959	0.9410	A17.L1B	L	A
CLUG_04966	274959	0.9697	A18.S4H	S	A
CLUG_04966	274959	2.0383	A19.S3B	S	A
CLUG_04966	274959	0.9285	A2.U10A	U	A
CLUG_04966	274959	0.9192	A20.S1E	S	A
CLUG_04966	274959	1.0087	A21.S8A	S	A
CLUG_04966	274959	1.0035	A22.UpperP	U	A
CLUG_04966	274959	0.8950	A23.LowerP	L	A
CLUG_04966	274959	0.8652	A24.SputuP	S	A
CLUG_04966	274959	0.9420	A3.U3G	U	A
CLUG_04966	274959	0.8413	A4.U3B	U	A
CLUG_04966	274959	1.0421	A5.U10D	U	A
CLUG_04966	274959	0.9412	A6.U5C	U	A
CLUG_04966	274959	0.8504	A7.U3E	U	A
CLUG_04966	274959	0.9574	A8.U2E	U	A
CLUG_04966	274959	0.9358	A9.L3D	L	A
CLUG_04966	274959	1.0937	ATCC42720	Blood	ATCC42720
CLUG_04966	274959	1.1243	B16.1310D	L	B
CLUG_04966	274959	1.0487	B17.1311G	L	B
CLUG_04966	274959	1.0904	B18.1312G	L	B
CLUG_04966	274959	1.0340	B19.1310A	L	B
CLUG_04966	274959	1.1114	B20.1311A	L	B
CLUG_04966	274959	1.0694	B21.1312A	L	B
CLUG_04966	274959	1.0180	B22.134E	U	B
CLUG_04966	274959	1.0308	B23.133H	U	B
CLUG_04966	274959	1.0357	B24.133F	U	B
CLUG_04966	274959	0.9394	B25.135C	U	B
CLUG_04966	274959	0.9728	B26.131A	U	B
CLUG_04966	274959	0.8922	B27.136A	U	B
CLUG_04966	274959	0.9817	B28.13UM	U	B
CLUG_04966	274959	1.0343	B29.13MM	M	B
CLUG_04966	274959	1.0079	C10.9M3	M	C
CLUG_04966	274959	1.0293	C11.9M41	M	C
CLUG_04966	274959	1.1032	C12.9U1	U	C
CLUG_04966	274959	1.0822	C13.9U2	U	C
CLUG_04966	274959	1.1440	C14.9U3	U	C
CLUG_04966	274959	1.0628	C15.9U4s	U	C
CLUG_04966	274959	1.1888	C30.13LM	L	C
CLUG_04966	274959	1.0477	C31.13MP	U	C
CLUG_04966	274959	1.0788	C4.9L1	L	C
CLUG_04966	274959	1.0113	C5.9L2	L	C
CLUG_04966	274959	1.0032	C6.9L3	L	C
CLUG_04966	274959	1.0608	C7.9L4	L	C
CLUG_04966	274959	0.9825	C8.9M1	M	C
CLUG_04966	274959	1.0727	C9.9M2	M	C
CLUG_04966	274959	1.0159	ctl1.AL1B	L	A
CLUG_04966	274959	0.9864	ctl2.AL1B	L	A
CLUG_04967	282980	0.9556	POSITION	UNK	P
CLUG_04967	282980	0.8265	A10.L4C	L	A
CLUG_04967	282980	0.9608	A11.L11G	L	A
CLUG_04967	282980	0.8686	A12.L10B	L	A
CLUG_04967	282980	0.9487	A13.L3B	L	A
CLUG_04967	282980	0.8978	A14.L4E	L	A
CLUG_04967	282980	1.0318	A15.L4G	L	A
CLUG_04967	282980	0.8808	A16.L7C	L	A
CLUG_04967	282980	0.8070	A17.L1B	L	A
CLUG_04967	282980	1.0205	A18.S4H	S	A
CLUG_04967	282980	1.9451	A19.S3B	S	A
CLUG_04967	282980	0.9823	A2.U10A	U	A
CLUG_04967	282980	0.8841	A20.S1E	S	A
CLUG_04967	282980	1.0188	A21.S8A	S	A
CLUG_04967	282980	0.9671	A22.UpperP	U	A
CLUG_04967	282980	0.9906	A23.LowerP	L	A
CLUG_04967	282980	0.8193	A24.SputuP	S	A
CLUG_04967	282980	0.9243	A3.U3G	U	A
CLUG_04967	282980	0.7755	A4.U3B	U	A
CLUG_04967	282980	1.0023	A5.U10D	U	A
CLUG_04967	282980	0.8739	A6.U5C	U	A
CLUG_04967	282980	0.9050	A7.U3E	U	A
CLUG_04967	282980	0.9413	A8.U2E	U	A
CLUG_04967	282980	0.8996	A9.L3D	L	A
CLUG_04967	282980	0.9839	ATCC42720	Blood	ATCC42720
CLUG_04967	282980	0.9782	B16.1310D	L	B
CLUG_04967	282980	0.9792	B17.1311G	L	B
CLUG_04967	282980	1.0410	B18.1312G	L	B
CLUG_04967	282980	1.0282	B19.1310A	L	B
CLUG_04967	282980	1.0329	B20.1311A	L	B
CLUG_04967	282980	0.9629	B21.1312A	L	B
CLUG_04967	282980	0.9440	B22.134E	U	B
CLUG_04967	282980	0.9656	B23.133H	U	B
CLUG_04967	282980	1.0322	B24.133F	U	B
CLUG_04967	282980	0.9256	B25.135C	U	B
CLUG_04967	282980	0.8826	B26.131A	U	B
CLUG_04967	282980	0.7835	B27.136A	U	B
CLUG_04967	282980	0.8751	B28.13UM	U	B
CLUG_04967	282980	1.0372	B29.13MM	M	B
CLUG_04967	282980	0.9299	C10.9M3	M	C
CLUG_04967	282980	0.9460	C11.9M41	M	C
CLUG_04967	282980	1.0071	C12.9U1	U	C
CLUG_04967	282980	1.0209	C13.9U2	U	C
CLUG_04967	282980	1.1182	C14.9U3	U	C
CLUG_04967	282980	1.0745	C15.9U4s	U	C
CLUG_04967	282980	1.1256	C30.13LM	L	C
CLUG_04967	282980	0.9963	C31.13MP	U	C
CLUG_04967	282980	1.0329	C4.9L1	L	C
CLUG_04967	282980	0.9636	C5.9L2	L	C
CLUG_04967	282980	0.9486	C6.9L3	L	C
CLUG_04967	282980	1.0938	C7.9L4	L	C
CLUG_04967	282980	0.9032	C8.9M1	M	C
CLUG_04967	282980	0.9504	C9.9M2	M	C
CLUG_04967	282980	0.9541	ctl1.AL1B	L	A
CLUG_04967	282980	0.9984	ctl2.AL1B	L	A
CLUG_04968	285264	0.8130	POSITION	UNK	P
CLUG_04968	285264	0.6263	A10.L4C	L	A
CLUG_04968	285264	0.8265	A11.L11G	L	A
CLUG_04968	285264	0.8251	A12.L10B	L	A
CLUG_04968	285264	0.7927	A13.L3B	L	A
CLUG_04968	285264	0.8796	A14.L4E	L	A
CLUG_04968	285264	0.8555	A15.L4G	L	A
CLUG_04968	285264	0.7185	A16.L7C	L	A
CLUG_04968	285264	0.8017	A17.L1B	L	A
CLUG_04968	285264	0.9321	A18.S4H	S	A
CLUG_04968	285264	1.7230	A19.S3B	S	A
CLUG_04968	285264	0.7571	A2.U10A	U	A
CLUG_04968	285264	0.7795	A20.S1E	S	A
CLUG_04968	285264	0.8657	A21.S8A	S	A
CLUG_04968	285264	0.8894	A22.UpperP	U	A
CLUG_04968	285264	0.8476	A23.LowerP	L	A
CLUG_04968	285264	0.7222	A24.SputuP	S	A
CLUG_04968	285264	0.8475	A3.U3G	U	A
CLUG_04968	285264	0.7722	A4.U3B	U	A
CLUG_04968	285264	0.9457	A5.U10D	U	A
CLUG_04968	285264	0.8466	A6.U5C	U	A
CLUG_04968	285264	0.8860	A7.U3E	U	A
CLUG_04968	285264	0.8059	A8.U2E	U	A
CLUG_04968	285264	0.8471	A9.L3D	L	A
CLUG_04968	285264	0.9462	ATCC42720	Blood	ATCC42720
CLUG_04968	285264	1.0082	B16.1310D	L	B
CLUG_04968	285264	0.8978	B17.1311G	L	B
CLUG_04968	285264	0.9046	B18.1312G	L	B
CLUG_04968	285264	0.9477	B19.1310A	L	B
CLUG_04968	285264	0.9201	B20.1311A	L	B
CLUG_04968	285264	0.9337	B21.1312A	L	B
CLUG_04968	285264	0.9327	B22.134E	U	B
CLUG_04968	285264	0.9084	B23.133H	U	B
CLUG_04968	285264	0.8900	B24.133F	U	B
CLUG_04968	285264	0.7711	B25.135C	U	B
CLUG_04968	285264	0.8312	B26.131A	U	B
CLUG_04968	285264	0.8633	B27.136A	U	B
CLUG_04968	285264	0.8901	B28.13UM	U	B
CLUG_04968	285264	0.9097	B29.13MM	M	B
CLUG_04968	285264	0.9330	C10.9M3	M	C
CLUG_04968	285264	0.9157	C11.9M41	M	C
CLUG_04968	285264	0.9179	C12.9U1	U	C
CLUG_04968	285264	0.9963	C13.9U2	U	C
CLUG_04968	285264	1.0186	C14.9U3	U	C
CLUG_04968	285264	0.9374	C15.9U4s	U	C
CLUG_04968	285264	1.0580	C30.13LM	L	C
CLUG_04968	285264	0.9371	C31.13MP	U	C
CLUG_04968	285264	0.9142	C4.9L1	L	C
CLUG_04968	285264	0.9096	C5.9L2	L	C
CLUG_04968	285264	0.8859	C6.9L3	L	C
CLUG_04968	285264	0.9054	C7.9L4	L	C
CLUG_04968	285264	0.9077	C8.9M1	M	C
CLUG_04968	285264	0.9446	C9.9M2	M	C
CLUG_04968	285264	0.9019	ctl1.AL1B	L	A
CLUG_04968	285264	0.8489	ctl2.AL1B	L	A
CLUG_04969	286360	0.9375	POSITION	UNK	P
CLUG_04969	286360	0.8223	A10.L4C	L	A
CLUG_04969	286360	0.7981	A11.L11G	L	A
CLUG_04969	286360	0.8581	A12.L10B	L	A
CLUG_04969	286360	0.8595	A13.L3B	L	A
CLUG_04969	286360	0.8870	A14.L4E	L	A
CLUG_04969	286360	0.9139	A15.L4G	L	A
CLUG_04969	286360	0.9153	A16.L7C	L	A
CLUG_04969	286360	0.9417	A17.L1B	L	A
CLUG_04969	286360	0.9732	A18.S4H	S	A
CLUG_04969	286360	1.7685	A19.S3B	S	A
CLUG_04969	286360	0.9082	A2.U10A	U	A
CLUG_04969	286360	0.8320	A20.S1E	S	A
CLUG_04969	286360	0.9293	A21.S8A	S	A
CLUG_04969	286360	0.9316	A22.UpperP	U	A
CLUG_04969	286360	0.9105	A23.LowerP	L	A
CLUG_04969	286360	0.7481	A24.SputuP	S	A
CLUG_04969	286360	1.0058	A3.U3G	U	A
CLUG_04969	286360	0.8149	A4.U3B	U	A
CLUG_04969	286360	0.9864	A5.U10D	U	A
CLUG_04969	286360	0.8463	A6.U5C	U	A
CLUG_04969	286360	0.8306	A7.U3E	U	A
CLUG_04969	286360	0.8519	A8.U2E	U	A
CLUG_04969	286360	0.8207	A9.L3D	L	A
CLUG_04969	286360	0.9798	ATCC42720	Blood	ATCC42720
CLUG_04969	286360	1.0598	B16.1310D	L	B
CLUG_04969	286360	0.9444	B17.1311G	L	B
CLUG_04969	286360	0.9691	B18.1312G	L	B
CLUG_04969	286360	0.9740	B19.1310A	L	B
CLUG_04969	286360	0.9812	B20.1311A	L	B
CLUG_04969	286360	0.9609	B21.1312A	L	B
CLUG_04969	286360	0.9187	B22.134E	U	B
CLUG_04969	286360	0.9003	B23.133H	U	B
CLUG_04969	286360	0.9884	B24.133F	U	B
CLUG_04969	286360	0.8170	B25.135C	U	B
CLUG_04969	286360	0.9156	B26.131A	U	B
CLUG_04969	286360	0.8668	B27.136A	U	B
CLUG_04969	286360	0.9091	B28.13UM	U	B
CLUG_04969	286360	1.0264	B29.13MM	M	B
CLUG_04969	286360	0.9334	C10.9M3	M	C
CLUG_04969	286360	0.9296	C11.9M41	M	C
CLUG_04969	286360	0.9890	C12.9U1	U	C
CLUG_04969	286360	1.0375	C13.9U2	U	C
CLUG_04969	286360	1.0403	C14.9U3	U	C
CLUG_04969	286360	0.9630	C15.9U4s	U	C
CLUG_04969	286360	1.1205	C30.13LM	L	C
CLUG_04969	286360	0.9810	C31.13MP	U	C
CLUG_04969	286360	1.0392	C4.9L1	L	C
CLUG_04969	286360	0.9392	C5.9L2	L	C
CLUG_04969	286360	0.9264	C6.9L3	L	C
CLUG_04969	286360	0.9671	C7.9L4	L	C
CLUG_04969	286360	0.9350	C8.9M1	M	C
CLUG_04969	286360	0.9652	C9.9M2	M	C
CLUG_04969	286360	1.0081	ctl1.AL1B	L	A
CLUG_04969	286360	0.8973	ctl2.AL1B	L	A
